RaceMask,AbilityVerb_lang,AbilityAllVerb_lang,ID,SkillLine,Spell,MinSkillLineRank,ClassMask,SupercedesSpell,AcquireMethod,TrivialSkillLineRankHigh,TrivialSkillLineRankLow,Flags,NumSkillUps,UniqueBit,TradeSkillCategoryID,SkillupSkillLineID
0,,,31467,963,142689,1,0,0,2,0,0,0,0,0,0,0
0,,,31468,962,142689,1,0,0,2,0,0,0,0,0,0,0
0,,,31469,205,142689,1,0,0,2,0,0,0,0,0,0,0
0,,,31470,204,142689,1,0,0,2,0,0,0,0,0,0,0
0,,,31471,805,142689,1,0,0,2,0,0,0,0,0,0,0
0,,,31472,929,142689,1,0,0,2,0,0,0,0,0,0,0
0,,,31473,928,142689,1,0,0,2,0,0,0,0,0,0,0
0,,,31474,931,142689,1,0,0,2,0,0,0,0,0,0,0
0,,,31475,777,142878,1,0,0,0,0,0,0,0,0,0,0
0,,,31476,778,142880,1,0,0,0,0,0,0,0,0,0,0
0,,,31478,164,142954,1,0,0,0,75,75,0,1,805,563,2473
0,,,31479,164,142958,1,0,0,0,75,75,0,1,806,563,2473
0,,,31480,164,142959,1,0,0,0,75,75,0,1,807,563,2473
0,,,31481,164,142963,1,0,0,0,75,75,0,1,808,562,2473
0,,,31482,164,142967,1,0,0,0,75,75,0,1,809,562,2473
0,,,31483,164,142968,1,0,0,0,75,75,0,1,810,562,2473
0,,,31484,197,142951,1,0,0,0,75,75,0,1,607,968,2536
0,,,31485,197,142955,1,0,0,0,75,75,0,1,608,968,2536
0,,,31486,197,142960,1,0,0,0,75,75,0,1,609,966,2536
0,,,31487,197,142964,1,0,0,0,75,75,0,1,610,966,2536
0,,,31488,165,142952,1,0,0,0,75,75,0,1,853,897,2528
0,,,31489,165,142953,1,0,0,0,75,75,0,1,854,897,2528
0,,,31490,165,142956,1,0,0,0,75,75,0,1,855,897,2528
0,,,31491,165,142957,1,0,0,0,75,75,0,1,856,897,2528
0,,,31492,165,142961,1,0,0,0,75,75,0,1,857,896,2528
0,,,31493,165,142962,1,0,0,0,75,75,0,1,858,896,2528
0,,,31494,165,142965,1,0,0,0,75,75,0,1,859,896,2528
0,,,31495,165,142966,1,0,0,0,75,75,0,1,860,896,2528
0,,,31496,165,142976,1,0,0,0,75,75,0,1,861,887,2528
0,,,31497,164,143166,1,0,0,0,75,75,0,1,811,563,2473
0,,,31498,164,143171,1,0,0,0,75,75,0,1,812,563,2473
0,,,31499,164,143182,1,0,0,0,75,75,0,1,813,563,2473
0,,,31500,164,143193,1,0,0,0,75,75,0,1,814,563,2473
0,,,31501,164,143165,1,0,0,0,75,75,0,1,815,554,2473
0,,,31502,164,143170,1,0,0,0,75,75,0,1,816,554,2473
0,,,31503,164,143181,1,0,0,0,75,75,0,1,817,554,2473
0,,,31504,164,143192,1,0,0,0,75,75,0,1,818,554,2473
0,,,31505,164,143167,1,0,0,0,75,75,0,1,819,555,2473
0,,,31506,164,143172,1,0,0,0,75,75,0,1,820,555,2473
0,,,31507,164,143183,1,0,0,0,75,75,0,1,821,555,2473
0,,,31508,164,143194,1,0,0,0,75,75,0,1,822,555,2473
0,,,31509,164,143163,1,0,0,0,75,75,0,1,823,559,2473
0,,,31510,164,143168,1,0,0,0,75,75,0,1,824,559,2473
0,,,31511,164,143179,1,0,0,0,75,75,0,1,825,559,2473
0,,,31512,164,143190,1,0,0,0,75,75,0,1,826,559,2473
0,,,31513,164,143164,1,0,0,0,75,75,0,1,827,560,2473
0,,,31514,164,143169,1,0,0,0,75,75,0,1,828,560,2473
0,,,31515,164,143180,1,0,0,0,75,75,0,1,829,560,2473
0,,,31516,164,143191,1,0,0,0,75,75,0,1,830,560,2473
0,,,31517,164,143175,1,0,0,0,75,75,0,1,831,564,2473
0,,,31518,164,143176,1,0,0,0,75,75,0,1,832,564,2473
0,,,31519,164,143186,1,0,0,0,75,75,0,1,833,564,2473
0,,,31520,164,143187,1,0,0,0,75,75,0,1,834,564,2473
0,,,31521,164,143173,1,0,0,0,75,75,0,1,835,562,2473
0,,,31522,164,143174,1,0,0,0,75,75,0,1,836,562,2473
0,,,31523,164,143184,1,0,0,0,75,75,0,1,837,562,2473
0,,,31524,164,143185,1,0,0,0,75,75,0,1,838,562,2473
0,,,31525,164,143177,1,0,0,0,75,75,0,1,839,561,2473
0,,,31526,164,143178,1,0,0,0,75,75,0,1,840,561,2473
0,,,31527,164,143188,1,0,0,0,75,75,0,1,841,561,2473
0,,,31528,164,143189,1,0,0,0,75,75,0,1,842,561,2473
0,,,31529,164,143195,1,0,0,0,75,75,0,1,843,565,2473
0,,,31530,164,143196,1,0,0,0,75,75,0,1,844,565,2473
0,,,31531,164,143197,1,0,0,0,75,75,0,1,845,565,2473
0,,,31532,197,143053,1,0,0,0,75,75,0,1,611,970,2536
0,,,31533,197,143054,1,0,0,0,75,75,0,1,612,970,2536
0,,,31534,197,143064,1,0,0,0,75,75,0,1,613,970,2536
0,,,31535,197,143065,1,0,0,0,75,75,0,1,614,970,2536
0,,,31536,197,143066,1,0,0,0,75,75,0,1,615,970,2536
0,,,31537,197,143082,1,0,0,0,75,75,0,1,616,970,2536
0,,,31538,197,143083,1,0,0,0,75,75,0,1,617,970,2536
0,,,31539,197,143055,1,0,0,0,75,75,0,1,618,966,2536
0,,,31540,197,143056,1,0,0,0,75,75,0,1,619,966,2536
0,,,31541,197,143057,1,0,0,0,75,75,0,1,620,966,2536
0,,,31542,197,143058,1,0,0,0,75,75,0,1,621,969,2536
0,,,31543,197,143059,1,0,0,0,75,75,0,1,622,969,2536
0,,,31544,197,143060,1,0,0,0,75,75,0,1,623,969,2536
0,,,31545,197,143061,1,0,0,0,75,75,0,1,624,965,2536
0,,,31546,197,143062,1,0,0,0,75,75,0,1,625,965,2536
0,,,31547,197,143063,1,0,0,0,75,75,0,1,626,965,2536
0,,,31548,197,143067,1,0,0,0,75,75,0,1,627,967,2536
0,,,31549,197,143072,1,0,0,0,75,75,0,1,628,967,2536
0,,,31550,197,143077,1,0,0,0,75,75,0,1,629,967,2536
0,,,31551,197,143084,1,0,0,0,75,75,0,1,630,967,2536
0,,,31552,197,143068,1,0,0,0,75,75,0,1,631,962,2536
0,,,31553,197,143073,1,0,0,0,75,75,0,1,632,962,2536
0,,,31554,197,143078,1,0,0,0,75,75,0,1,633,962,2536
0,,,31555,197,143085,1,0,0,0,75,75,0,1,634,962,2536
0,,,31556,197,143069,1,0,0,0,75,75,0,1,635,968,2536
0,,,31557,197,143074,1,0,0,0,75,75,0,1,636,968,2536
0,,,31558,197,143079,1,0,0,0,75,75,0,1,637,968,2536
0,,,31559,197,143086,1,0,0,0,75,75,0,1,638,968,2536
0,,,31560,197,143071,1,0,0,0,75,75,0,1,639,963,2536
0,,,31561,197,143076,1,0,0,0,75,75,0,1,640,963,2536
0,,,31562,197,143081,1,0,0,0,75,75,0,1,641,963,2536
0,,,31563,197,143088,1,0,0,0,75,75,0,1,642,963,2536
0,,,31564,197,143070,1,0,0,0,75,75,0,1,643,964,2536
0,,,31565,197,143075,1,0,0,0,75,75,0,1,644,964,2536
0,,,31566,197,143080,1,0,0,0,75,75,0,1,645,964,2536
0,,,31567,197,143087,1,0,0,0,75,75,0,1,646,964,2536
0,,,31568,165,143089,1,0,0,0,75,75,0,1,862,895,2528
0,,,31569,165,143097,1,0,0,0,75,75,0,1,863,895,2528
0,,,31570,165,143105,1,0,0,0,75,75,0,1,864,895,2528
0,,,31571,165,143138,1,0,0,0,75,75,0,1,865,895,2528
0,,,31572,165,143113,1,0,0,0,75,75,0,1,866,895,2528
0,,,31573,165,143118,1,0,0,0,75,75,0,1,867,895,2528
0,,,31574,165,143127,1,0,0,0,75,75,0,1,868,895,2528
0,,,31575,165,143148,1,0,0,0,75,75,0,1,869,895,2528
0,,,31576,165,143153,1,0,0,0,75,75,0,1,870,895,2528
0,,,31577,165,143159,1,0,0,0,75,75,0,1,871,895,2528
0,,,31578,165,143090,1,0,0,0,75,75,0,1,872,891,2528
0,,,31579,165,143098,1,0,0,0,75,75,0,1,873,891,2528
0,,,31580,165,143106,1,0,0,0,75,75,0,1,874,891,2528
0,,,31581,165,143139,1,0,0,0,75,75,0,1,875,891,2528
0,,,31582,165,143114,1,0,0,0,75,75,0,1,876,891,2528
0,,,31583,165,143119,1,0,0,0,75,75,0,1,877,891,2528
0,,,31584,165,143128,1,0,0,0,75,75,0,1,878,891,2528
0,,,31585,165,143149,1,0,0,0,75,75,0,1,879,891,2528
0,,,31586,165,143154,1,0,0,0,75,75,0,1,880,891,2528
0,,,31587,165,143160,1,0,0,0,75,75,0,1,881,891,2528
0,,,31588,165,143091,1,0,0,0,75,75,0,1,882,897,2528
0,,,31589,165,143099,1,0,0,0,75,75,0,1,883,897,2528
0,,,31590,165,143107,1,0,0,0,75,75,0,1,884,897,2528
0,,,31591,165,143140,1,0,0,0,75,75,0,1,885,897,2528
0,,,31592,165,143115,1,0,0,0,75,75,0,1,886,897,2528
0,,,31593,165,143120,1,0,0,0,75,75,0,1,887,897,2528
0,,,31594,165,143129,1,0,0,0,75,75,0,1,888,897,2528
0,,,31595,165,143150,1,0,0,0,75,75,0,1,889,897,2528
0,,,31596,165,143155,1,0,0,0,75,75,0,1,890,897,2528
0,,,31597,165,143161,1,0,0,0,75,75,0,1,891,897,2528
0,,,31598,165,143092,1,0,0,0,75,75,0,1,892,893,2528
0,,,31599,165,143100,1,0,0,0,75,75,0,1,893,893,2528
0,,,31600,165,143108,1,0,0,0,75,75,0,1,894,893,2528
0,,,31601,165,143093,1,0,0,0,75,75,0,1,895,892,2528
0,,,31602,165,143101,1,0,0,0,75,75,0,1,896,892,2528
0,,,31603,165,143109,1,0,0,0,75,75,0,1,897,892,2528
0,,,31604,165,143141,1,0,0,0,75,75,0,1,898,892,2528
0,,,31605,165,143116,1,0,0,0,75,75,0,1,899,892,2528
0,,,31606,165,143121,1,0,0,0,75,75,0,1,900,892,2528
0,,,31607,165,143130,1,0,0,0,75,75,0,1,901,892,2528
0,,,31608,165,143151,1,0,0,0,75,75,0,1,902,892,2528
0,,,31609,165,143156,1,0,0,0,75,75,0,1,903,892,2528
0,,,31610,165,143162,1,0,0,0,75,75,0,1,904,892,2528
0,,,31611,165,143094,1,0,0,0,75,75,0,1,905,896,2528
0,,,31612,165,143102,1,0,0,0,75,75,0,1,906,896,2528
0,,,31613,165,143131,1,0,0,0,75,75,0,1,907,896,2528
0,,,31614,165,143132,1,0,0,0,75,75,0,1,908,896,2528
0,,,31615,165,143110,1,0,0,0,75,75,0,1,909,896,2528
0,,,31616,165,143123,1,0,0,0,75,75,0,1,910,896,2528
0,,,31617,165,143142,1,0,0,0,75,75,0,1,911,896,2528
0,,,31618,165,143157,1,0,0,0,75,75,0,1,912,896,2528
0,,,31619,165,143095,1,0,0,0,75,75,0,1,913,898,2528
0,,,31620,165,143103,1,0,0,0,75,75,0,1,914,898,2528
0,,,31621,165,143133,1,0,0,0,75,75,0,1,915,898,2528
0,,,31622,165,143134,1,0,0,0,75,75,0,1,916,898,2528
0,,,31623,165,143111,1,0,0,0,75,75,0,1,917,898,2528
0,,,31624,165,143124,1,0,0,0,75,75,0,1,918,898,2528
0,,,31625,165,143143,1,0,0,0,75,75,0,1,919,898,2528
0,,,31626,165,143144,1,0,0,0,75,75,0,1,920,898,2528
0,,,31627,165,143096,1,0,0,0,75,75,0,1,921,894,2528
0,,,31628,165,143104,1,0,0,0,75,75,0,1,922,894,2528
0,,,31629,165,143135,1,0,0,0,75,75,0,1,923,894,2528
0,,,31630,165,143136,1,0,0,0,75,75,0,1,924,894,2528
0,,,31631,165,143112,1,0,0,0,75,75,0,1,925,894,2528
0,,,31632,165,143125,1,0,0,0,75,75,0,1,926,894,2528
0,,,31633,165,143145,1,0,0,0,75,75,0,1,927,894,2528
0,,,31634,165,143146,1,0,0,0,75,75,0,1,928,894,2528
0,,,31635,165,143117,1,0,0,0,75,75,0,1,929,893,2528
0,,,31636,165,143122,1,0,0,0,75,75,0,1,930,893,2528
0,,,31637,165,143126,1,0,0,0,75,75,0,1,931,893,2528
0,,,31638,165,143137,1,0,0,0,75,75,0,1,932,893,2528
0,,,31639,165,143147,1,0,0,0,75,75,0,1,933,893,2528
0,,,31640,165,143152,1,0,0,0,75,75,0,1,934,893,2528
0,,,31641,165,143158,1,0,0,0,75,75,0,1,935,893,2528
0,,,31642,197,143011,1,0,0,0,75,75,0,1,647,958,2536
0,,,31643,164,143255,1,0,0,0,75,75,0,1,846,556,2473
0,,,31650,778,143637,1,0,0,0,0,0,0,0,0,0,0
0,,,31651,778,143703,1,0,0,0,0,0,0,0,0,0,0
0,,,31652,202,143714,1,0,0,0,75,75,0,1,419,728,2502
0,,,31653,778,143732,1,0,0,0,0,0,0,0,0,0,0
0,,,31656,778,144761,1,0,0,0,0,0,0,0,0,0,0
0,,,31658,185,145038,1,0,0,0,75,75,0,1,0,63,2544
0,,,31659,185,145061,1,0,0,0,75,75,0,1,0,63,2544
0,,,31660,185,145062,1,0,0,0,75,75,0,1,0,63,2544
0,,,31694,798,145109,1,1024,0,0,0,0,0,0,0,0,0
0,,,31695,798,145110,1,1024,0,0,0,0,0,0,0,0,0
0,,,31696,185,145167,1,0,0,0,75,75,0,1,0,63,2544
0,,,31697,185,145170,1,0,0,0,75,75,0,1,0,63,2544
0,,,31698,185,145197,1,0,0,0,75,75,0,1,0,63,2544
0,,,31716,778,145696,1,0,0,0,0,0,0,0,0,0,0
0,,,31717,778,145699,1,0,0,0,0,0,0,0,0,0,0
0,,,31718,778,145697,1,0,0,0,0,0,0,0,0,0,0
0,,,31719,778,145698,1,0,0,0,0,0,0,0,0,0,0
0,,,31856,165,146613,1,0,0,0,75,70,0,1,936,900,2528
0,,,31857,777,146615,1,0,0,0,0,0,0,1,0,0,0
0,,,31858,777,146622,1,0,0,0,0,0,0,1,0,0,0
0,,,31859,773,146638,1,0,0,0,75,70,0,1,618,784,2510
0,,,31861,164,146921,1,0,0,0,75,75,0,1,847,556,2473
0,,,31862,165,146923,1,0,0,0,75,75,0,1,937,887,2528
0,,,31863,197,146925,1,0,0,0,75,75,0,1,648,958,2536
0,,,31869,978,145309,1,0,0,0,75,75,0,1,0,67,0
0,,,31870,976,145305,1,0,0,0,75,75,0,1,0,65,0
0,,,31871,979,145310,1,0,0,0,75,75,0,1,0,68,0
0,,,31872,977,145307,1,0,0,0,75,75,0,1,0,66,0
0,,,31873,975,145311,1,0,0,0,75,75,0,1,0,64,0
0,,,31874,185,145308,1,0,0,0,75,75,0,1,0,63,2544
0,,,31876,778,147124,1,0,0,0,0,0,0,0,0,0,0
0,,,31880,777,147595,1,0,0,0,0,0,0,0,0,0,0
0,,,31881,778,148046,1,0,0,0,0,0,0,0,0,0,0
0,,,31882,778,148068,1,0,0,0,0,0,0,0,0,0,0
0,,,31883,778,148047,1,0,0,0,0,0,0,0,0,0,0
0,,,31884,778,148049,1,0,0,0,0,0,0,0,0,0,0
0,,,31885,778,148050,1,0,0,0,0,0,0,0,0,0,0
0,,,31886,778,148051,1,0,0,0,0,0,0,0,0,0,0
0,,,31887,778,148052,1,0,0,0,0,0,0,0,0,0,0
0,,,31888,778,148058,1,0,0,0,0,0,0,0,0,0,0
0,,,31889,778,148069,1,0,0,0,0,0,0,0,0,0,0
0,,,31890,778,148059,1,0,0,0,0,0,0,0,0,0,0
0,,,31891,778,148060,1,0,0,0,0,0,0,0,0,0,0
0,,,31892,778,148061,1,0,0,0,0,0,0,0,0,0,0
0,,,31893,778,148062,1,0,0,0,0,0,0,0,0,0,0
0,,,31894,778,148063,1,0,0,0,0,0,0,0,0,0,0
0,,,31895,778,148065,1,0,0,0,0,0,0,0,0,0,0
0,,,31896,778,148066,1,0,0,0,0,0,0,0,0,0,0
0,,,31897,778,148067,1,0,0,0,0,0,0,0,0,0,0
0,,,31905,810,147963,1,32,0,0,0,0,0,0,0,0,0
0,,,31907,810,148075,1,8,0,0,0,0,0,0,0,0,0
0,,,31908,810,148077,1,8,0,0,0,0,0,0,0,0,0
0,,,31909,810,147968,1,1024,0,0,0,0,0,0,0,0,0
0,,,31910,810,147969,1,1024,0,0,0,0,0,0,0,0,0
0,,,31911,810,147970,1,128,0,0,0,0,0,0,0,0,0
0,,,31912,810,147971,1,128,0,0,0,0,0,0,0,0,0
0,,,31913,810,147972,1,128,0,0,0,0,0,0,0,0,0
0,,,31916,810,147973,1,2,0,0,0,0,0,0,0,0,0
0,,,31917,810,147974,1,2,0,0,0,0,0,0,0,0,0
0,,,31918,810,147975,1,16,0,0,0,0,0,0,0,0,0
0,,,31919,810,148074,1,16,0,0,0,0,0,0,0,0,0
0,,,31924,810,148071,1,16,0,0,0,0,0,0,0,0,0
0,,,31928,810,148079,1,64,0,0,0,0,0,0,0,0,0
0,,,31929,810,148080,1,64,0,0,0,0,0,0,0,0,0
0,,,31930,810,148081,1,64,0,0,0,0,0,0,0,0,0
0,,,31931,810,148082,1,64,0,0,0,0,0,0,0,0,0
0,,,31932,810,148083,1,64,0,0,0,0,0,0,0,0,0
0,,,31933,810,148084,1,64,0,0,0,0,0,0,0,0,0
0,,,31934,810,148100,1,64,0,0,0,0,0,0,0,0,0
0,,,31935,810,148106,1,64,0,0,0,0,0,0,0,0,0
0,,,31937,810,148107,1,1,0,0,0,0,0,0,0,0,0
0,,,31938,810,148108,1,1,0,0,0,0,0,0,0,0,0
0,,,31941,810,148113,1,1,0,0,0,0,0,0,0,0,0
0,,,31942,810,148114,1,1,0,0,0,0,0,0,0,0,0
0,,,31953,778,148373,1,0,0,0,0,0,0,0,0,0,0
0,,,31954,777,148392,1,0,0,0,0,0,0,0,0,0,0
0,,,31955,777,148396,1,0,0,0,0,0,0,1,0,0,0
0,,,31956,777,148417,1,0,0,0,0,0,0,0,0,0,0
0,,,31957,778,148427,1,0,0,0,0,0,0,0,0,0,0
0,,,31958,777,148428,1,0,0,0,0,0,0,0,0,0,0
0,,,31963,773,148266,1,0,0,0,300,300,0,1,623,1126,2514
0,,,31967,773,148270,1,0,0,0,300,300,0,1,627,1126,2514
0,,,31968,773,148271,1,0,0,0,300,300,0,1,628,1126,2514
0,,,31973,773,148274,1,0,0,0,20,1,0,1,633,777,2510
0,,,31975,773,148276,1,0,0,0,75,1,0,2,635,800,2513
0,,,31977,773,148278,1,0,0,0,300,300,0,1,637,1126,2514
0,,,31982,773,148281,1,0,0,0,300,300,0,1,642,1126,2514
0,,,31983,773,148282,1,0,0,0,300,300,0,1,643,1126,2514
0,,,31996,773,148292,1,0,0,0,300,300,0,1,656,1126,2514
0,,,31997,777,148476,1,0,0,0,0,0,0,0,0,0,0
0,,,32006,778,148527,1,0,0,0,0,0,0,0,0,0,0
0,,,32007,778,148530,1,0,0,0,0,0,0,0,0,0,0
0,,,32008,778,148552,1,0,0,0,0,0,0,0,0,0,0
0,,,32009,778,148567,1,0,0,0,0,0,0,1,0,0,0
0,,,32010,777,148618,1,0,0,0,0,0,0,0,0,0,0
0,,,32011,777,148619,1,0,0,0,0,0,0,0,0,0,0
0,,,32012,777,148620,1,0,0,0,0,0,0,0,0,0,0
0,,,32015,778,148684,1,0,0,0,0,0,0,0,0,0,0
0,,,32016,778,66175,1,0,0,0,0,0,0,1,0,0,0
0,,,32036,778,149787,1,0,0,0,0,0,0,0,0,0,0
0,,,32037,778,149792,1,0,0,0,0,0,0,0,0,0,0
0,,,32040,777,149801,1,0,0,0,0,0,0,0,0,0,0
0,,,32041,778,149810,1,0,0,0,0,0,0,0,0,0,0
0,,,32065,849,146739,1,256,0,0,0,0,0,0,0,0,0
0,,,32207,777,153489,1,0,0,0,0,0,0,0,0,0,0
0,,,32213,164,153605,1,0,0,0,100,1,0,1,848,220,2472
0,,,32214,164,153606,1,0,0,0,100,1,0,1,849,225,2472
0,,,32215,164,153607,1,0,0,0,100,1,0,1,850,221,2472
0,,,32216,164,153608,1,0,0,0,100,1,0,1,851,218,2472
0,,,32217,164,153609,1,0,0,0,100,1,0,1,852,224,2472
0,,,32218,164,153610,1,0,0,0,100,1,0,1,853,219,2472
0,,,32219,164,153611,1,0,0,0,100,1,0,1,854,223,2472
0,,,32220,164,153612,1,0,0,0,100,1,0,1,855,222,2472
0,,,32226,164,153627,1,0,0,0,100,1,0,1,856,227,2472
0,,,32227,164,153628,1,0,0,0,100,1,0,1,857,227,2472
0,,,32228,164,153629,1,0,0,0,100,1,0,1,858,227,2472
0,,,32229,164,153630,1,0,0,0,100,1,0,1,859,227,2472
0,,,32230,164,153631,1,0,0,0,100,1,0,1,860,226,2472
0,,,32231,164,153643,1,0,0,0,100,1,0,1,861,220,2472
0,,,32232,164,153644,1,0,0,0,100,1,0,1,862,225,2472
0,,,32233,164,153645,1,0,0,0,100,1,0,1,863,221,2472
0,,,32234,164,153646,1,0,0,0,100,1,0,1,864,218,2472
0,,,32235,164,153647,1,0,0,0,100,1,0,1,865,224,2472
0,,,32236,164,153648,1,0,0,0,100,1,0,1,866,219,2472
0,,,32237,164,153649,1,0,0,0,100,1,0,1,867,223,2472
0,,,32238,164,153650,1,0,0,0,100,1,0,1,868,222,2472
0,,,32239,164,153651,1,0,0,0,100,1,0,1,869,227,2472
0,,,32240,164,153652,1,0,0,0,100,1,0,1,870,227,2472
0,,,32241,164,153653,1,0,0,0,100,1,0,1,871,227,2472
0,,,32242,164,153654,1,0,0,0,100,1,0,1,872,227,2472
0,,,32243,164,153655,1,0,0,0,100,1,0,1,873,226,2472
0,,,32244,164,153656,1,0,0,0,100,1,0,1,874,220,2472
0,,,32245,164,153657,1,0,0,0,100,1,0,1,875,225,2472
0,,,32246,164,153658,1,0,0,0,100,1,0,1,876,221,2472
0,,,32247,164,153659,1,0,0,0,100,1,0,1,877,218,2472
0,,,32248,164,153660,1,0,0,0,100,1,0,1,878,224,2472
0,,,32249,164,153661,1,0,0,0,100,1,0,1,879,219,2472
0,,,32250,164,153663,1,0,0,0,100,1,0,1,880,223,2472
0,,,32251,164,153664,1,0,0,0,100,1,0,1,881,227,2472
0,,,32252,164,153665,1,0,0,0,100,1,0,1,882,227,2472
0,,,32253,164,153666,1,0,0,0,100,1,0,1,883,227,2472
0,,,32254,164,153667,1,0,0,0,100,1,0,1,884,227,2472
0,,,32255,164,153668,1,0,0,0,100,1,0,1,885,393,2472
0,,,32266,164,177169,1,0,0,0,100,100,0,1,886,394,2472
512,,,32273,756,154742,1,0,0,2,0,0,0,1,0,0,0
64,,,32274,753,154744,1,520,0,2,0,0,0,1,0,0,0
64,,,32276,753,154746,1,1,0,2,0,0,0,1,0,0,0
64,,,32277,753,154747,1,32,0,2,0,0,0,1,0,0,0
8,,,32278,126,154748,1,0,0,2,0,0,0,1,0,0,0
32,,,32279,124,154743,1,0,0,2,0,0,0,1,0,0,0
0,,,32294,777,155741,1,0,0,0,0,0,0,0,0,0,0
0,,,32295,778,155748,1,0,0,0,0,0,0,0,0,0,0
0,,,32296,778,155838,1,0,0,0,0,0,0,0,0,0,0
0,,,32307,171,156585,1,0,0,1,60,50,0,1,368,333,2480
0,,,32308,171,156587,1,0,0,1,100,1,0,1,369,333,2480
0,,,32309,171,156588,1,0,0,0,10,1,0,1,370,333,2480
0,,,32310,171,156589,1,0,0,0,10,1,0,1,371,333,2480
0,,,32311,171,156590,1,0,0,0,10,1,0,1,372,333,2480
0,,,32313,171,156592,1,0,0,0,10,1,0,1,374,333,2480
0,,,32314,171,156593,1,0,0,0,10,1,0,1,375,333,2480
0,,,32315,171,156560,1,0,0,0,100,100,0,1,376,336,2480
0,,,32316,171,156561,1,0,0,0,100,100,0,1,377,334,2480
0,,,32318,171,156563,1,0,0,0,100,100,0,1,379,334,2480
0,,,32319,171,156564,1,0,0,0,100,100,0,1,380,334,2480
0,,,32322,171,156567,1,0,0,0,100,100,0,1,383,334,2480
0,,,32323,171,156568,1,0,0,0,100,100,0,1,384,334,2480
0,,,32324,171,156569,1,0,0,0,100,100,0,1,385,334,2480
0,,,32326,171,156571,1,0,0,0,100,100,0,1,387,334,2480
0,,,32327,171,156572,1,0,0,0,100,100,0,1,388,334,2480
0,,,32331,171,156576,1,0,0,0,100,100,0,1,392,334,2480
0,,,32332,171,156577,1,0,0,0,60,50,0,1,393,335,2480
0,,,32333,171,156578,1,0,0,0,60,50,0,1,394,335,2480
0,,,32334,171,156579,1,0,0,0,60,50,0,1,395,335,2480
0,,,32335,171,156580,1,0,0,0,60,50,0,1,396,335,2480
0,,,32336,171,156581,1,0,0,0,60,50,0,1,397,335,2480
0,,,32337,171,156582,1,0,0,1,60,50,0,1,398,335,2480
0,,,32338,171,162403,1,0,0,0,60,50,0,1,399,335,2480
0,,,32339,171,156584,1,0,0,0,60,50,0,1,400,335,2480
0,,,32341,171,156606,1,0,105206,0,1,1,0,1,402,0,0
0,,,32349,1748,157331,1,0,0,2,0,0,0,0,0,0,0
0,,,32350,1748,65220,1,0,0,2,0,0,0,0,0,0,0
0,,,32352,1748,115043,1,0,0,2,0,0,0,0,0,0,0
0,,,32353,1748,157375,1,0,0,2,0,0,0,0,0,0,0
0,,,32354,1748,157348,1,0,0,2,0,0,0,0,0,0,0
0,,,32355,1748,142689,1,0,0,2,0,0,0,0,0,0,0
0,,,32361,921,157442,1,8,0,2,0,0,0,0,0,0,0
0,,,32362,795,157443,1,0,0,2,0,0,0,0,0,0,0
0,,,32378,1777,115043,1,0,0,2,0,0,0,0,0,0,0
0,,,32379,1777,33395,1,0,0,2,0,0,0,1,0,0,0
0,,,32380,1777,31707,1,0,0,2,0,0,0,1,0,0,0
0,,,32381,1777,65220,1,0,0,2,0,0,0,0,0,0,0
0,,,32382,1777,142689,1,0,0,2,0,0,0,0,0,0,0
0,,,32383,1777,135029,1,0,0,2,0,0,0,1,0,0,0
0,,,32384,207,85692,1,0,0,2,0,0,0,0,0,0,0
0,,,32412,778,158261,1,0,0,0,0,0,0,0,0,0,0
0,,,32413,798,114282,1,0,0,0,0,0,0,0,0,0,0
0,,,32415,794,158762,1,0,110393,0,1,1,0,0,0,0,0
0,,,32416,164,158737,1,0,110396,0,1,1,0,0,887,0,0
0,,,32418,333,158716,1,0,110400,0,1,1,0,0,415,0,0
0,,,32419,202,158739,1,0,110403,0,1,1,0,0,420,0,0
0,,,32421,356,158743,1,0,110410,0,0,0,0,0,0,0,0
0,,,32422,182,158745,1,0,110413,0,1,1,0,0,21,0,0
0,,,32423,773,158748,1,0,110417,0,1,1,0,0,661,0,0
0,,,32424,755,158750,1,0,110420,0,1,1,0,0,998,0,0
0,,,32425,165,158752,1,0,110423,0,1,1,0,0,938,0,0
0,,,32426,186,158754,1,0,102161,0,1,1,0,0,60,0,0
0,,,32427,393,158756,1,0,102216,0,0,0,0,1,18,0,0
0,,,32428,197,158758,1,0,110426,0,1,1,0,0,649,0,0
0,,,32439,333,159673,1,0,0,0,100,100,0,1,416,352,2488
0,,,32440,333,158877,1,0,0,0,30,25,0,1,417,349,2488
0,,,32441,333,158878,1,0,0,0,30,25,0,1,418,349,2488
0,,,32442,333,158879,1,0,0,0,30,25,0,1,419,349,2488
0,,,32444,333,158881,1,0,0,0,30,25,0,1,421,349,2488
0,,,32445,333,159672,1,0,0,0,100,100,0,1,422,352,2488
0,,,32447,333,158884,1,0,0,0,100,100,0,1,424,349,2488
0,,,32448,333,158885,1,0,0,0,100,100,0,1,425,349,2488
0,,,32449,333,158886,1,0,0,0,100,100,0,1,426,349,2488
0,,,32451,333,158889,1,0,0,0,100,100,0,1,428,349,2488
0,,,32452,333,159236,1,0,0,1,100,100,0,1,429,352,2488
0,,,32453,333,159235,1,0,0,0,100,100,0,1,430,352,2488
0,,,32454,333,158892,1,0,0,0,30,25,0,1,431,350,2488
0,,,32455,333,158893,1,0,0,0,30,25,0,1,432,350,2488
