RaceMask,ID,SkillLine,Spell,MinSkillLineRank,ClassMask,SupercedesSpell,AcquireMethod,TrivialSkillLineRankHigh,TrivialSkillLineRankLow,Flags,NumSkillUps,UniqueBit,TradeSkillCategoryID,SkillupSkillLineID,CharacterPoints[0],CharacterPoints[1]
0,8438,473,15590,1,1101,0,2,0,0,0,1,0,0,0,0,0
0,8439,633,1804,1,8,0,0,0,0,0,1,0,0,0,0,0
0,8440,333,15596,1,0,0,0,325,285,0,1,0,0,0,0,0
0,8456,653,8875,1,0,0,2,0,0,0,1,0,0,0,0,0
0,8464,202,15633,1,0,0,0,205,205,0,1,0,0,0,0,0
0,8465,202,15628,1,0,0,0,205,205,0,1,0,0,0,0,0
0,8466,163,15629,1,4,0,0,0,0,0,1,0,0,0,0,0
0,8467,163,15630,1,4,0,0,0,0,0,1,0,0,0,0,0
0,8468,163,15631,1,4,0,0,0,0,0,1,0,0,0,0,0
0,8469,163,15632,1,4,0,0,0,0,0,1,0,0,0,0,0
0,8470,654,8875,1,0,0,2,0,0,0,1,0,0,0,0,0
0,8478,655,8875,1,0,0,2,0,0,0,1,0,0,0,0,0
0,8486,656,8875,1,0,0,2,0,0,0,1,0,0,0,0,0
0,8496,211,8875,1,0,0,2,0,0,0,1,0,0,0,0,0
0,8497,213,8875,1,0,0,2,0,0,0,1,0,0,0,0,0
0,8498,209,8875,1,0,0,2,0,0,0,1,0,0,0,0,0
0,8499,214,8875,1,0,0,2,0,0,0,1,0,0,0,0,0
0,8500,212,8875,1,0,0,2,0,0,0,1,0,0,0,0,0
0,8501,215,8875,1,0,0,2,0,0,0,1,0,0,0,0,0
0,8502,236,8875,1,0,0,2,0,0,0,1,0,0,0,0,0
0,8503,203,8875,1,0,0,2,0,0,0,1,0,0,0,0,0
0,8504,218,8875,1,0,0,2,0,0,0,1,0,0,0,0,0
0,8505,251,8875,1,0,0,2,0,0,0,1,0,0,0,0,0
0,8596,171,15833,1,0,0,0,285,245,0,1,0,0,0,0,0
0,8616,185,15935,1,0,0,0,85,45,0,1,0,0,0,0,0
0,8617,185,15853,1,0,0,0,205,165,0,1,0,0,0,0,0
0,8618,185,15855,1,0,0,0,255,215,0,1,0,0,0,0,0
0,8619,185,15856,1,0,0,0,255,215,0,1,0,0,0,0,0
0,8620,185,15861,1,0,0,0,255,215,0,1,0,0,0,0,0
0,8621,185,15863,1,0,0,0,255,215,0,1,0,0,0,0,0
0,8622,185,15865,1,0,0,0,255,215,0,1,0,0,0,0,0
0,8623,185,15906,1,0,0,0,280,240,0,1,0,0,0,0,0
0,8624,185,15910,1,0,0,0,280,240,0,1,0,0,0,0,0
0,8625,185,15915,1,0,0,0,305,265,0,1,0,0,0,0,0
0,8626,185,15933,1,0,0,0,305,265,0,1,0,0,0,0,0
0,8636,164,15972,1,0,0,0,230,205,0,1,0,0,0,0,0
0,8637,164,15973,1,0,0,0,240,215,0,1,0,0,0,0,0
0,8676,185,818,1,0,0,1,0,0,0,1,0,0,0,0,0
0,8696,374,2008,1,64,0,0,0,0,0,1,0,0,0,0,0
0,8697,374,526,1,64,0,0,0,0,0,1,0,0,0,0,0
0,8698,374,2870,1,64,0,0,0,0,0,1,0,0,0,0,0
0,8699,374,8143,1,64,0,0,0,0,0,1,0,0,0,0,0
0,8700,373,2645,1,64,0,0,0,0,0,1,0,0,0,0,0
0,8701,373,6196,1,64,0,0,0,0,0,1,0,0,0,0,0
0,8702,373,556,1,64,0,0,0,0,0,1,0,0,0,0,0
0,8703,375,370,1,64,0,0,0,0,0,1,0,0,0,0,0
0,8704,375,8012,1,64,0,0,0,0,0,1,0,0,0,0,0
0,8705,375,8050,1,64,0,0,0,0,0,1,0,0,0,0,0
0,8706,375,8052,1,64,0,0,0,0,0,1,0,0,0,0,0
0,8707,375,8053,1,64,0,0,0,0,0,1,0,0,0,0,0
0,8708,375,10447,1,64,0,0,0,0,0,1,0,0,0,0,0
0,8709,375,10448,1,64,0,0,0,0,0,1,0,0,0,0,0
0,8710,375,8056,1,64,0,0,0,0,0,1,0,0,0,0,0
0,8711,375,8058,1,64,0,0,0,0,0,1,0,0,0,0,0
0,8712,375,10472,1,64,0,0,0,0,0,1,0,0,0,0,0
0,8713,375,10473,1,64,0,0,0,0,0,1,0,0,0,0,0
0,8714,375,403,1,64,0,2,0,0,0,1,0,0,0,0,0
0,8715,375,15208,1,64,0,0,0,0,0,1,0,0,0,0,0
0,8716,375,529,1,64,0,0,0,0,0,1,0,0,0,0,0
0,8717,375,548,1,64,0,0,0,0,0,1,0,0,0,0,0
0,8718,375,943,1,64,0,0,0,0,0,1,0,0,0,0,0
0,8719,375,915,1,64,0,0,0,0,0,1,0,0,0,0,0
0,8720,375,6041,1,64,0,0,0,0,0,1,0,0,0,0,0
0,8721,375,10391,1,64,0,0,0,0,0,1,0,0,0,0,0
0,8722,375,10392,1,64,0,0,0,0,0,1,0,0,0,0,0
0,8723,375,15207,1,64,0,0,0,0,0,1,0,0,0,0,0
0,8724,375,421,1,64,0,0,0,0,0,1,0,0,0,0,0
0,8725,375,930,1,64,0,0,0,0,0,1,0,0,0,0,0
0,8726,375,2860,1,64,0,0,0,0,0,1,0,0,0,0,0
0,8727,375,10605,1,64,0,0,0,0,0,1,0,0,0,0,0
0,8728,375,3599,1,64,0,0,0,0,0,1,0,0,0,0,0
0,8729,375,6363,1,64,0,0,0,0,0,1,0,0,0,0,0
0,8730,375,6364,1,64,0,0,0,0,0,1,0,0,0,0,0
0,8731,375,6365,1,64,0,0,0,0,0,1,0,0,0,0,0
0,8732,375,10437,1,64,0,0,0,0,0,1,0,0,0,0,0
0,8733,375,10438,1,64,0,0,0,0,0,1,0,0,0,0,0
0,8734,375,1535,1,64,0,0,0,0,0,1,0,0,0,0,0
0,8735,375,8498,1,64,0,0,0,0,0,1,0,0,0,0,0
0,8736,375,8499,1,64,0,0,0,0,0,1,0,0,0,0,0
0,8737,375,11314,1,64,0,0,0,0,0,1,0,0,0,0,0
0,8738,375,11315,1,64,0,0,0,0,0,1,0,0,0,0,0
0,8743,375,8190,1,64,0,0,0,0,0,1,0,0,0,0,0
0,8744,375,10585,1,64,0,0,0,0,0,1,0,0,0,0,0
0,8745,375,10586,1,64,0,0,0,0,0,1,0,0,0,0,0
0,8746,375,10587,1,64,0,0,0,0,0,1,0,0,0,0,0
0,8747,373,8017,1,64,0,0,0,0,0,1,0,0,0,0,0
0,8748,373,8018,1,64,0,0,0,0,0,1,0,0,0,0,0
0,8749,373,8019,1,64,0,0,0,0,0,1,0,0,0,0,0
0,8750,373,10399,1,64,0,0,0,0,0,1,0,0,0,0,0
0,8756,373,8181,1,64,0,0,0,0,0,1,0,0,0,0,0
0,8757,373,10478,1,64,0,0,0,0,0,1,0,0,0,0,0
0,8758,373,10479,1,64,0,0,0,0,0,1,0,0,0,0,0
0,8759,373,8227,1,64,0,0,0,0,0,1,0,0,0,0,0
0,8760,373,8249,1,64,0,0,0,0,0,1,0,0,0,0,0
0,8761,373,8024,1,64,0,0,0,0,0,1,0,0,0,0,0
0,8762,373,8027,1,64,0,0,0,0,0,1,0,0,0,0,0
0,8763,373,8030,1,64,0,0,0,0,0,1,0,0,0,0,0
0,8764,373,8071,1,64,0,0,0,0,0,1,0,0,0,0,0
0,8765,373,8154,1,64,0,0,0,0,0,1,0,0,0,0,0
0,8766,373,8155,1,64,0,0,0,0,0,1,0,0,0,0,0
0,8767,373,10406,1,64,0,0,0,0,0,1,0,0,0,0,0
0,8769,373,10407,1,64,0,0,0,0,0,1,0,0,0,0,0
0,8770,373,10408,1,64,0,0,0,0,0,1,0,0,0,0,0
0,8771,373,8075,1,64,0,0,0,0,0,1,0,0,0,0,0
0,8772,373,8160,1,64,0,0,0,0,0,1,0,0,0,0,0
0,8773,373,8161,1,64,0,0,0,0,0,1,0,0,0,0,0
0,8774,373,10442,1,64,0,0,0,0,0,1,0,0,0,0,0
0,8775,373,8033,1,64,0,0,0,0,0,1,0,0,0,0,0
0,8776,373,8038,1,64,0,0,0,0,0,1,0,0,0,0,0
0,8777,373,10456,1,64,0,0,0,0,0,1,0,0,0,0,0
0,8778,373,8184,1,64,0,0,0,0,0,1,0,0,0,0,0
0,8779,373,10537,1,64,0,0,0,0,0,1,0,0,0,0,0
0,8780,373,10538,1,64,0,0,0,0,0,1,0,0,0,0,0
0,8781,373,131,1,64,0,0,0,0,0,1,0,0,0,0,0
0,8796,186,16153,1,0,0,0,250,250,0,1,0,0,0,0,0
0,8816,375,16038,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8817,375,16160,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8818,375,16161,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8821,375,16041,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8822,375,16117,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8823,375,16118,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8824,375,16119,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8825,375,16120,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8826,375,16035,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8827,375,16105,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8828,375,16106,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8829,375,16107,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8830,375,16108,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8831,375,16039,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8832,375,16109,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8833,375,16110,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8834,375,16111,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8835,375,16112,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8836,375,16164,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8837,375,16089,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8838,375,16166,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8853,375,16043,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8854,375,16130,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8858,375,16040,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8859,375,16113,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8860,375,16114,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8861,375,16115,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8862,375,16116,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8876,374,16176,1,64,0,0,0,0,0,1,0,0,0,0,0
0,8877,374,16235,1,64,0,0,0,0,0,1,0,0,0,0,0
0,8878,374,16240,1,64,0,0,0,0,0,1,0,0,0,0,0
0,8881,374,16189,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8882,374,16180,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8883,374,16196,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8884,374,16198,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8887,374,16183,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8893,374,16181,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8894,374,16182,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8895,374,16226,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8896,374,16227,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8897,374,16228,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8898,374,16229,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8899,374,16230,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8900,374,16232,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8901,374,16233,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8902,374,16234,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8903,374,16187,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8904,374,16205,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8905,374,16206,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8906,374,16207,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8907,374,16208,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8908,374,16184,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8909,374,16209,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8910,374,16190,1,64,0,0,0,0,0,1,0,0,0,0,0
0,8911,374,16188,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8912,374,16178,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8913,374,16210,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8914,374,16211,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8915,374,16212,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8916,374,16213,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8917,374,16179,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8918,374,16214,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8919,374,16215,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8920,374,16216,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8921,374,16217,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8922,374,16194,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8923,374,16218,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8924,374,16219,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8925,374,16220,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8926,374,16221,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8927,374,16173,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8928,374,16222,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8929,374,16223,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8930,374,16224,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8931,374,16225,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8936,373,16254,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8937,373,16271,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8938,373,16272,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8939,373,16273,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8940,373,16274,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8941,373,16256,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8942,373,16281,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8943,373,16282,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8945,373,16283,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8946,373,16284,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8951,373,16262,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8952,373,16287,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8956,373,16261,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8957,373,16290,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8958,373,16291,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8961,373,16258,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8962,373,16293,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8964,373,16259,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8965,373,16295,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8967,373,16266,1,64,0,0,0,0,0,1,0,0,0,0,0
0,8969,373,16253,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8970,373,16298,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8971,373,16299,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8972,373,16300,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8973,373,16301,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8974,373,16269,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8975,373,16268,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8976,373,16255,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8977,373,16302,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8978,373,16303,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8979,373,16304,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8980,373,16305,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8981,373,16252,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8982,373,16306,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8983,373,16307,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8984,373,16308,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8985,373,16309,1,0,0,0,0,0,0,1,0,0,0,0,0
0,8986,373,16314,1,64,0,0,0,0,0,1,0,0,0,0,0
0,8987,373,16315,1,64,0,0,0,0,0,1,0,0,0,0,0
0,8988,373,16316,1,64,0,0,0,0,0,1,0,0,0,0,0
0,8990,373,16339,1,64,0,0,0,0,0,1,0,0,0,0,0
0,8991,373,16341,1,64,0,0,0,0,0,1,0,0,0,0,0
0,8992,373,16342,1,64,0,0,0,0,0,1,0,0,0,0,0
0,8993,373,16355,1,64,0,0,0,0,0,1,0,0,0,0,0
0,8994,373,16356,1,64,0,0,0,0,0,1,0,0,0,0,0
0,8995,373,10486,1,64,0,0,0,0,0,1,0,0,0,0,0
0,8996,373,16362,1,64,0,0,0,0,0,1,0,0,0,0,0
0,9016,373,10526,1,64,0,0,0,0,0,1,0,0,0,0,0
0,9017,373,16387,1,64,0,0,0,0,0,1,0,0,0,0,0
0,9023,373,10614,1,64,0,0,0,0,0,1,0,0,0,0,0
0,9037,26,16462,1,0,0,0,0,0,0,1,0,0,0,0,0
0,9038,26,16463,1,0,0,0,0,0,0,1,0,0,0,0,0
0,9039,26,16464,1,0,0,0,0,0,0,1,0,0,0,0,0
0,9040,26,16465,1,0,0,0,0,0,0,1,0,0,0,0,0
0,9041,26,16466,1,0,0,0,0,0,0,1,0,0,0,0,0
0,9059,261,4195,1,4,0,0,0,0,0,1,0,0,0,0,0
0,9060,261,4196,1,4,0,0,0,0,0,1,0,0,0,0,0
0,9061,261,4197,1,4,0,0,0,0,0,1,0,0,0,0,0
0,9071,261,4198,1,4,0,0,0,0,0,1,0,0,0,0,0
0,9072,261,4199,1,4,0,0,0,0,0,1,0,0,0,0,0
0,9073,261,4200,1,4,0,0,0,0,0,1,0,0,0,0,0
0,9075,261,4201,1,4,0,0,0,0,0,1,0,0,0,0,0
0,9076,261,4202,1,4,0,0,0,0,0,1,0,0,0,0,0
0,9077,261,5048,1,4,0,0,0,0,0,1,0,0,0,0,0
0,9096,26,16493,1,0,0,0,0,0,0,1,0,0,0,0,0
0,9097,26,16494,1,0,0,0,0,0,0,1,0,0,0,0,0
0,9098,256,16487,1,0,0,0,0,0,0,1,0,0,0,0,0
0,9099,256,16489,1,0,0,0,0,0,0,1,0,0,0,0,0
0,9100,256,16492,1,0,0,0,0,0,0,1,0,0,0,0,0
0,9116,39,16511,1,8,0,0,0,0,0,1,0,0,0,0,0
0,9137,257,16538,1,0,0,0,0,0,0,1,0,0,0,0,0
0,9138,257,16539,1,0,0,0,0,0,0,1,0,0,0,0,0
0,9139,257,16540,1,0,0,0,0,0,0,1,0,0,0,0,0
0,9140,257,16541,1,0,0,0,0,0,0,1,0,0,0,0,0
0,9141,257,16542,1,0,0,0,0,0,0,1,0,0,0,0,0
0,9142,375,16086,1,0,0,0,0,0,0,1,0,0,0,0,0
0,9143,375,16544,1,0,0,0,0,0,0,1,0,0,0,0,0
0,9156,164,16641,1,0,0,0,260,255,0,1,0,0,0,0,0
0,9157,164,16640,1,0,0,0,260,255,0,1,0,0,0,0,0
0,9158,164,16639,1,0,0,0,260,255,0,1,0,0,0,0,0
0,9159,164,16642,1,0,0,0,290,270,0,1,0,0,0,0,0
0,9160,164,16643,1,0,0,0,290,270,0,1,0,0,0,0,0
0,9161,164,16644,1,0,0,0,295,275,0,1,0,0,0,0,0
0,9162,164,16645,1,0,0,0,300,280,0,1,0,0,0,0,0
0,9163,164,16646,1,0,0,0,305,285,0,1,0,0,0,0,0
0,9164,164,16647,1,0,0,0,305,285,0,1,0,0,0,0,0
0,9165,164,16648,1,0,0,0,310,290,0,1,0,0,0,0,0
0,9166,164,16649,1,0,0,0,310,290,0,1,0,0,0,0,0
0,9167,164,16650,1,0,0,0,310,290,0,1,0,0,0,0,0
0,9168,164,16651,1,0,0,0,315,295,0,1,0,0,0,0,0
0,9169,164,16652,1,0,0,0,320,300,0,1,0,0,0,0,0
0,9170,164,16653,1,0,0,0,320,300,0,1,0,0,0,0,0
0,9171,164,16654,1,0,0,0,325,305,0,1,0,0,0,0,0
0,9172,164,16667,1,0,0,0,325,305,0,1,0,0,0,0,0
0,9173,164,16656,1,0,0,0,330,310,0,1,0,0,0,0,0
0,9174,164,16660,1,0,0,0,330,310,0,1,0,0,0,0,0
0,9175,164,16655,1,0,0,0,330,310,0,1,0,0,0,0,0
0,9176,164,16657,1,0,0,0,335,315,0,1,0,0,0,0,0
0,9177,164,16658,1,0,0,0,335,315,0,1,0,0,0,0,0
0,9178,164,16659,1,0,0,0,335,315,0,1,0,0,0,0,0
0,9179,164,16659,1,0,0,0,335,315,0,1,0,0,0,0,0
0,9180,164,16662,1,0,0,0,340,320,0,1,0,0,0,0,0
0,9181,164,16663,1,0,0,0,340,320,0,1,0,0,0,0,0
0,9182,164,16664,1,0,0,0,340,320,0,1,0,0,0,0,0
0,9183,164,16665,1,0,0,0,340,320,0,1,0,0,0,0,0
0,9290,261,1748,1,4,0,0,0,0,0,1,0,0,0,0,0
0,9291,261,1749,1,4,0,0,0,0,0,1,0,0,0,0,0
0,9292,261,1750,1,4,0,0,0,0,0,1,0,0,0,0,0
0,9293,261,1751,1,4,0,0,0,0,0,1,0,0,0,0,0
0,9294,261,16698,1,4,0,0,0,0,0,1,0,0,0,0,0
0,9296,253,16719,1,0,0,0,0,0,0,1,0,0,0,0,0
0,9297,253,16720,1,0,0,0,0,0,0,1,0,0,0,0,0
0,9298,253,16513,1,0,0,0,0,0,0,1,0,0,0,0,0
0,9299,253,16514,1,0,0,0,0,0,0,1,0,0,0,0,0
0,9300,253,16515,1,0,0,0,0,0,0,1,0,0,0,0,0
0,9316,6,16757,1,0,0,0,0,0,0,1,0,0,0,0,0
0,9317,6,16758,1,0,0,0,0,0,0,1,0,0,0,0,0
0,9318,6,16763,1,0,0,0,0,0,0,1,0,0,0,0,0
0,9319,6,16765,1,0,0,0,0,0,0,1,0,0,0,0,0
0,9320,6,16766,1,0,0,0,0,0,0,1,0,0,0,0,0
0,9321,164,16724,1,0,0,0,340,320,0,1,0,0,0,0,0
0,9322,164,16725,1,0,0,0,340,320,0,1,0,0,0,0,0
0,9323,164,16726,1,0,0,0,340,320,0,1,0,0,0,0,0
0,9324,164,16730,1,0,0,0,340,320,0,1,0,0,0,0,0
0,9325,164,16728,1,0,0,0,340,320,0,1,0,0,0,0,0
0,9331,164,16729,1,0,0,0,340,320,0,1,0,0,0,0,0
0,9332,164,16731,1,0,0,0,340,320,0,1,0,0,0,0,0
0,9333,164,16732,1,0,0,0,340,320,0,1,0,0,0,0,0
0,9334,164,16741,1,0,0,0,340,320,0,1,0,0,0,0,0
0,9335,164,16742,1,0,0,0,340,320,0,1,0,0,0,0,0
0,9336,164,16744,1,0,0,0,340,320,0,1,0,0,0,0,0
0,9337,164,16745,1,0,0,0,340,320,0,1,0,0,0,0,0
0,9338,164,16746,1,0,0,0,340,320,0,1,0,0,0,0,0
0,9339,237,16769,1,0,0,0,0,0,0,1,0,0,0,0,0
0,9340,237,16770,1,0,0,0,0,0,0,1,0,0,0,0,0
0,9343,261,1747,1,4,0,0,0,0,0,1,0,0,0,0,0
0,9356,574,16914,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,9364,574,16821,1,0,0,0,0,0,0,1,0,0,0,0,0
0,9365,574,16822,1,0,0,0,0,0,0,1,0,0,0,0,0
0,9366,574,16823,1,0,0,0,0,0,0,1,0,0,0,0,0
0,9367,574,16824,1,0,0,0,0,0,0,1,0,0,0,0,0
0,9368,574,16825,1,0,0,0,0,0,0,1,0,0,0,0,0
0,9369,574,16850,1,0,0,0,0,0,0,1,0,0,0,0,0
0,9374,574,16836,1,0,0,0,0,0,0,1,0,0,0,0,0
0,9375,574,16839,1,0,0,0,0,0,0,1,0,0,0,0,0
0,9376,574,16840,1,0,0,0,0,0,0,1,0,0,0,0,0
0,9379,574,16814,1,0,0,0,0,0,0,1,0,0,0,0,0
0,9380,574,16815,1,0,0,0,0,0,0,1,0,0,0,0,0
0,9381,574,16816,1,0,0,0,0,0,0,1,0,0,0,0,0
0,9382,574,16817,1,0,0,0,0,0,0,1,0,0,0,0,0
0,9383,574,16818,1,0,0,0,0,0,0,1,0,0,0,0,0
0,9384,574,16896,1,0,0,0,0,0,0,1,0,0,0,0,0
0,9385,574,16897,1,0,0,0,0,0,0,1,0,0,0,0,0
0,9386,574,16899,1,0,0,0,0,0,0,1,0,0,0,0,0
0,9387,574,16900,1,0,0,0,0,0,0,1,0,0,0,0,0
0,9388,574,16901,1,0,0,0,0,0,0,1,0,0,0,0,0
0,9389,574,16845,1,0,0,0,0,0,0,1,0,0,0,0,0
0,9390,574,16846,1,0,0,0,0,0,0,1,0,0,0,0,0
0,9391,574,16847,1,0,0,0,0,0,0,1,0,0,0,0,0
0,9394,574,16880,1,0,0,0,0,0,0,1,0,0,0,0,0
0,9395,574,16689,1,1024,0,0,0,0,0,1,0,0,0,0,0
0,9400,574,16819,1,0,0,0,0,0,0,1,0,0,0,0,0
0,9401,574,16820,1,0,0,0,0,0,0,1,0,0,0,0,0
0,9402,574,16864,1,0,0,0,0,0,0,1,0,0,0,0,0
0,9403,574,16833,1,0,0,0,0,0,0,1,0,0,0,0,0
0,9404,574,16834,1,0,0,0,0,0,0,1,0,0,0,0,0
0,9405,574,16835,1,0,0,0,0,0,0,1,0,0,0,0,0
0,9407,574,16909,1,0,0,0,0,0,0,1,0,0,0,0,0
0,9408,574,16910,1,0,0,0,0,0,0,1,0,0,0,0,0
0,9409,574,16911,1,0,0,0,0,0,0,1,0,0,0,0,0
0,9410,574,16904,1,0,0,0,0,0,0,1,0,0,0,0,0
0,9411,574,16912,1,0,0,0,0,0,0,1,0,0,0,0,0
0,9412,574,16913,1,0,0,0,0,0,0,1,0,0,0,0,0
0,9413,574,16902,1,0,0,0,0,0,0,1,0,0,0,0,0
0,9414,574,16903,1,0,0,0,0,0,0,1,0,0,0,0,0
0,9415,574,16905,1,0,0,0,0,0,0,1,0,0,0,0,0
0,9416,574,16906,1,0,0,0,0,0,0,1,0,0,0,0,0
0,9417,574,16918,1,0,0,0,0,0,0,1,0,0,0,0,0
0,9418,574,16919,1,0,0,0,0,0,0,1,0,0,0,0,0
0,9419,574,16920,1,0,0,0,0,0,0,1,0,0,0,0,0
0,9420,574,16923,1,0,0,0,0,0,0,1,0,0,0,0,0
0,9421,574,16924,1,0,0,0,0,0,0,1,0,0,0,0,0
0,9436,164,16960,1,0,0,0,310,285,0,1,0,0,0,0,0
0,9437,164,16965,1,0,0,0,320,295,0,1,0,0,0,0,0
0,9438,164,16967,1,0,0,0,320,295,0,1,0,0,0,0,0
0,9439,164,16969,1,0,0,0,325,300,0,1,0,0,0,0,0
0,9440,164,16970,1,0,0,0,325,300,0,1,0,0,0,0,0
0,9441,164,16971,1,0,0,0,330,305,0,1,0,0,0,0,0
0,9442,164,16973,1,0,0,0,330,305,0,1,0,0,0,0,0
0,9443,164,16978,1,0,0,0,330,305,0,1,0,0,0,0,0
0,9444,164,16980,1,0,0,0,335,310,0,1,0,0,0,0,0
0,9445,164,16983,1,0,0,0,335,310,0,1,0,0,0,0,0
0,9446,164,16984,1,0,0,0,340,315,0,1,0,0,0,0,0
0,9447,164,16985,1,0,0,0,340,315,0,1,0,0,0,0,0
0,9448,164,16986,1,0,0,0,350,325,0,1,0,0,0,0,0
