ID,UniqueBitFlag,UiQuestDetailsThemeID
47562,28563,0
47563,28564,0
47564,28565,0
47565,28566,0
47566,28567,0
47567,28568,0
47568,28569,0
47569,28571,0
47570,28570,0
47571,28572,0
47572,28577,0
47573,28573,0
47574,28574,0
47575,28575,0
47576,28576,0
47577,28578,0
47578,28579,0
47579,28580,0
47580,28581,0
47581,28582,0
47582,30765,0
47583,28584,0
47584,28585,0
47585,28586,0
47586,28587,0
47587,28588,0
47588,28589,0
47589,28590,0
47590,28591,0
47591,28592,0
47592,28593,0
47593,28594,0
47594,28595,0
47596,28623,0
47597,28624,0
47598,28625,0
47599,28626,0
47600,28627,0
47601,28628,0
47602,28629,0
47603,28630,0
47604,28631,0
47605,28632,0
47606,28633,0
47607,28634,0
47608,28635,0
47609,24302,0
47610,28636,0
47611,28637,0
47612,28638,0
47613,28639,0
47614,28640,0
47615,28641,0
47616,28642,0
47617,28643,0
47618,28644,0
47619,28645,0
47620,28646,0
47621,28647,0
47622,28648,0
47623,28649,0
47624,28650,0
47625,28651,0
47626,28652,0
47627,28653,0
47631,28655,0
47633,28656,0
47634,28657,0
47637,28658,0
47638,28659,0
47641,28660,0
47642,28661,0
47643,28662,0
47644,28663,0
47645,28761,0
47646,28664,0
47647,28687,0
47650,28667,0
47651,28668,0
47652,28669,0
47653,28670,0
47654,28671,0
47655,28672,0
47658,28678,0
47659,28679,0
47660,28680,0
47661,28681,0
47663,28683,0
47667,28686,0
47669,28688,0
47670,28689,0
47671,28690,0
47672,28691,0
47673,28693,0
47685,28694,0
47686,28695,0
47687,28696,0
47688,28697,0
47689,28698,0
47690,28699,0
47691,28700,0
47693,28701,0
47694,28702,0
47695,28755,0
47696,28704,0
47697,28705,0
47698,28706,0
47699,28707,0
47700,28708,0
47701,28709,0
47702,28710,0
47703,28711,0
47704,28712,0
47705,28713,0
47706,33925,0
47707,28715,0
47708,28716,0
47709,28717,0
47710,28719,0
47711,28718,0
47712,28720,0
47715,28721,0
47716,28722,0
47720,28723,0
47721,28724,0
47722,28725,0
47724,28726,0
47725,28727,0
47726,28728,0
47727,28729,0
47728,28730,0
47729,28731,0
47732,28732,0
47733,28733,0
47734,28734,0
47735,28735,0
47736,28736,0
47737,28737,0
47738,28738,0
47739,28739,0
47740,28740,0
47741,28741,0
47742,28742,0
47743,28743,0
47744,28744,0
47745,28745,0
47746,28746,0
47747,28747,0
47748,28748,0
47749,28749,0
47750,28750,0
47751,28751,0
47752,28752,0
47753,28753,0
47754,28754,0
47755,28703,0
47756,28756,0
47767,28757,0
47771,28758,0
47772,28759,0
47773,28759,0
47788,28760,0
47789,28762,0
47790,28763,0
47792,28764,0
47793,28765,0
47794,28766,0
47795,28767,0
47796,28767,0
47797,28768,0
47798,28767,0
47799,28767,0
47800,28767,0
47801,28767,0
47802,28767,0
47803,28767,0
47804,28767,0
47805,28767,0
47806,28767,0
47807,28769,0
47808,28769,0
47809,28769,0
47810,28769,0
47811,28770,0
47820,28767,0
47821,28767,0
47825,28767,0
47826,28771,0
47827,28772,0
47828,28773,0
47829,28774,0
47830,28775,0
47831,28776,0
47832,28777,0
47833,28778,0
47834,28779,0
47835,28279,3
47837,28781,0
47839,28783,0
47840,28784,0
47841,28785,0
47842,28786,0
47843,28788,0
47844,28789,0
47849,28794,0
47850,28795,0
47851,28796,0
47852,28797,0
47853,28798,0
47854,28799,0
47855,28800,0
47856,28801,0
47857,28802,0
47858,28803,0
47859,28804,0
47860,28805,0
47861,28806,0
47862,28812,0
47863,28807,0
47864,28808,0
47865,28809,0
47866,28810,0
47867,28278,0
47868,28811,0
47869,28315,0
47870,28813,0
47871,28814,0
47872,28815,0
47873,28816,0
47874,28817,0
47875,28818,0
47876,28819,0
47877,28820,0
47878,28821,0
47879,28822,0
47880,28823,0
47881,28824,0
47882,28825,0
47883,28826,0
47884,28827,0
47885,28828,0
47886,28829,0
47887,28830,0
47888,28074,0
47889,28831,0
47890,28832,0
47891,28833,0
47892,28834,0
47893,28835,0
47894,28836,0
47895,28837,0
47897,28839,0
47904,29009,0
47906,28838,0
47915,28840,0
47918,28972,0
47919,28847,0
47920,28843,0
47921,28844,0
47922,28845,0
47923,28846,0
47924,28848,0
47925,28849,0
47926,28850,0
47928,28851,0
47933,28854,0
47934,28855,0
47935,28856,0
47936,28857,0
47937,28858,0
47938,28859,0
47939,28860,0
47943,28861,0
47944,28868,0
47945,28862,0
47946,28863,0
47947,28864,0
47948,28865,0
47949,28866,0
47950,28867,0
47952,28869,0
47953,28870,0
47954,28871,0
47956,28872,0
47957,28873,0
47958,28874,0
47959,28875,0
47960,28876,0
47961,28877,0
47962,28878,0
47963,28879,0
47964,28880,0
47965,28881,0
47966,28894,0
47967,28883,0
47968,28884,0
47969,28885,0
47978,28888,0
47979,28889,0
47980,28890,0
47981,28891,0
47982,28892,0
47983,28893,0
47984,28882,0
47986,28895,0
47987,28896,0
47988,28897,0
47989,28898,0
47990,28899,0
47991,28900,0
47992,28901,0
47993,28902,0
47994,28903,0
47995,28904,0
47996,28905,0
47997,28907,0
47998,28909,0
47999,28906,0
48000,28908,0
48002,28910,0
48003,28911,0
48004,28912,0
48005,28913,0
48006,30760,0
48008,28914,0
48009,28915,0
48013,28917,0
48014,28918,0
48015,28919,0
48016,28920,0
48017,28921,0
48021,28923,0
48022,28922,0
48023,28971,0
48025,28925,0
48026,28926,0
48027,28927,0
48028,28928,0
48029,28929,0
48030,28930,0
48031,28931,0
48032,28932,0
48033,28933,0
48034,28934,0
48035,28935,0
48036,28936,0
48037,28937,0
48038,28938,0
48039,28939,0
48040,28940,0
48041,28941,0
48042,28942,0
48043,28944,0
48044,28943,0
48052,28945,0
48053,28946,0
48054,28946,0
48055,28947,0
48056,28948,0
48057,28949,0
48058,28950,0
48059,28951,0
48060,28952,0
48061,28953,0
48062,28954,0
48063,28955,0
48064,28956,0
48065,28957,0
48066,28958,0
48067,28959,0
48068,28960,0
48069,28961,0
48070,28962,0
48074,28963,0
48075,28964,0
48076,28966,0
48077,28965,0
48078,28967,0
48079,28968,0
48080,28969,0
48081,28970,0
48082,28973,0
48083,28974,0
48084,28975,0
48085,28976,0
48086,28977,0
48087,28978,0
48088,28979,0
48089,28980,0
48090,28981,0
48091,28982,0
48092,28983,0
48093,28984,0
48094,28985,0
48095,28986,0
48096,28987,0
48097,28988,0
48098,28989,0
48099,28990,0
48100,28991,0
48101,28992,0
48102,28993,0
48103,28994,0
48104,28995,0
48105,28996,0
48106,28997,0
48107,28998,0
48108,28999,0
48109,29000,0
48110,29001,0
48111,29002,0
48113,29004,0
48165,29005,0
48170,29006,0
48171,29007,0
48175,29008,0
48176,29010,0
48178,29013,0
48179,29014,0
48180,29016,0
48181,29017,0
48182,29018,0
48183,29019,0
48184,29020,0
48185,29021,0
48190,29024,0
48192,29025,0
48195,29027,0
48196,29028,0
48198,29029,0
48199,29653,0
48200,29031,0
48201,29032,0
48202,29033,0
48203,29034,0
48220,29049,0
48230,29058,0
48231,29060,0
48261,29224,0
48271,29223,0
48272,29096,0
48273,29097,0
48277,29102,0
48278,29103,0
48280,29104,0
48281,29107,0
48282,29105,0
48283,29106,0
48284,29108,0
48285,29109,0
48286,29110,0
48287,29111,0
48307,29112,0
48308,29113,0
48309,29114,0
48310,29115,0
48311,29116,0
48312,29117,0
48313,29118,0
48314,29119,0
48315,29120,0
48316,29121,0
48317,29122,0
48318,29123,0
48319,29124,0
48320,29125,0
48321,29126,0
48322,29127,0
48323,29128,0
48324,29129,0
48325,29130,0
48326,29131,0
48327,29132,0
48328,29133,0
48329,29134,0
48330,29135,0
48331,29136,0
48332,29137,0
48333,29138,0
48334,29139,0
48335,29140,0
48336,29141,0
48337,29142,0
48338,29143,0
48339,29144,0
48340,29145,0
48341,29146,0
48342,29147,0
48344,29148,0
48345,29149,0
48346,29150,0
48347,29151,0
48348,29152,0
48349,29153,0
48350,29154,0
48351,29155,0
48352,29156,0
48353,29157,0
48354,29158,0
48355,29159,0
48356,29160,0
48357,29161,0
48358,29162,0
48359,29163,0
48360,29164,0
48361,29165,0
48362,29166,0
48363,29167,0
48364,29168,0
48365,29169,0
48366,29170,0
48367,29171,0
48368,29172,0
48369,29173,0
48370,29174,0
48371,29175,0
48372,29176,0
48373,29177,0
48374,29178,0
48377,29179,0
48378,29180,0
48379,29181,0
48380,29182,0
48381,29183,0
48382,29184,0
48383,29185,0
48384,29186,0
48385,29187,0
48386,29188,0
48387,29189,0
48388,29190,0
48389,29191,0
48390,29192,0
48391,29193,0
48392,29194,0
48393,29195,0
48394,29196,0
48395,29197,0
48396,29198,0
48399,29199,0
48400,29200,0
48401,29201,0
48402,29202,0
48403,29203,0
48404,29204,0
48405,29205,0
48406,29206,0
48419,29207,0
48420,29208,0
48421,29209,0
48422,29210,0
48423,29211,0
48424,29212,0
48425,29213,0
48426,29214,0
48427,29215,0
48428,29216,0
48429,29217,0
48430,29218,0
48431,29219,0
48432,29220,0
48433,29221,0
48434,29222,0
48435,29225,0
48439,29227,0
48440,29228,0
48441,29229,0
48442,29230,0
48443,29231,0
48445,29232,0
48446,29233,0
48447,29234,0
48448,29235,0
48449,29236,0
48450,29237,0
48451,29238,0
48452,29239,0
48453,29240,0
48454,29241,0
48455,29242,0
48456,29243,0
48457,29244,0
48460,29245,0
48461,29246,0
48462,29247,0
48463,29248,0
48464,29249,0
48465,29250,0
48466,29251,0
48467,29252,0
48468,29253,0
48473,29254,0
48474,29255,0
48475,29256,0
48476,29257,0
48477,29258,0
48478,29259,0
48479,29260,0
48480,29261,0
48483,29262,0
48487,29263,0
48489,29264,0
48490,29265,0
48491,29266,0
48492,29267,0
48496,29268,0
48497,29269,0
48498,29270,0
48499,29272,0
48500,29273,0
48501,30921,0
48502,29274,0
48503,29275,0
48504,29276,0
48505,29277,0
48506,28279,0
48507,28279,0
48508,29278,0
48509,29279,0
48510,29280,0
48511,29281,0
48512,29282,0
48513,29283,0
48514,29284,0
48515,29285,0
48516,29286,0
48517,29287,0
48518,29288,0
48519,29289,0
48520,29290,0
48521,29291,0
48522,29292,0
48523,29293,0
48524,29294,0
48525,29295,0
48526,29296,0
48527,29297,0
48528,29298,0
48529,29299,0
48530,29300,0
48531,29301,0
48532,29302,0
48533,29303,0
48534,29304,0
48535,29305,0
48536,29306,0
48537,29307,0
48538,29308,0
48539,29309,0
48540,29310,0
48541,29311,0
48542,29240,0
48543,29312,0
48544,29313,0
48545,29340,0
48546,29315,0
48547,29321,0
48548,29325,0
48549,29316,0
48550,29317,0
48551,29318,0
48552,29319,0
48553,29320,0
48554,29322,0
48555,29323,0
48556,29324,0
48557,29327,0
48558,29328,0
48559,29329,0
48560,29330,0
48561,29331,0
48562,29332,0
48563,29333,0
48564,29334,0
48565,29335,0
48566,29336,0
48567,29337,0
48568,29338,0
48569,29339,0
48570,29341,0
48573,29342,0
48574,29343,0
48575,29344,0
48576,29345,0
48577,29346,0
48578,29347,0
48579,29348,0
48581,29349,0
48582,29350,0
48584,29351,0
48585,29352,0
48588,29353,0
48590,29354,0
48591,29355,0
48592,29356,0
48593,29357,0
48594,29358,0
48595,29359,0
48596,29360,0
48597,29361,0
48598,29362,0
48599,29363,0
48600,29364,0
48601,29365,0
48602,29366,0
48603,29367,0
48604,29368,0
48605,29369,0
48606,29370,0
48607,29371,0
48608,29372,0
48609,29373,0
48610,29374,0
48611,29375,0
48612,29376,0
48613,29377,0
48614,29378,0
48615,29379,0
48616,29380,0
48617,29381,0
48618,29382,0
48619,29383,0
48620,29886,0
48621,29385,0
48622,29386,0
48623,29387,0
48624,29388,0
48625,29389,0
48626,29390,0
48627,29391,0
48628,29947,0
48629,29393,0
48630,29394,0
48631,29395,0
48632,29396,0
48633,29397,0
48637,29398,0
48638,29399,0
48639,29400,0
48640,29401,0
48641,29402,0
48642,29403,0
48643,29404,0
48644,29405,0
48645,29406,0
48646,29407,0
48647,29408,0
48648,29409,0
48649,29410,0
48650,29411,0
48651,29412,0
48653,29413,0
48654,29414,0
48655,29415,0
48656,29416,0
48657,29417,0
48660,29419,0
48662,29420,0
48663,30758,0
48664,29421,0
48665,29422,0
48666,29423,0
48667,29424,0
48668,29425,0
48669,29427,0
48670,29428,0
48671,29429,0
48672,29430,0
48673,29431,0
48674,29432,0
48675,29433,0
48676,29434,0
48677,29435,0
48678,29436,0
48679,29437,0
48680,29438,0
48681,29439,0
48682,29440,0
48683,29441,0
48684,29442,0
48685,29443,0
48686,29444,0
48687,29445,0
48688,29446,0
48689,29447,0
48690,29448,0
48691,29449,0
48692,29450,0
48693,29451,0
48694,29452,0
48695,29453,0
48696,29454,0
48697,29455,0
48698,29456,0
48699,29457,0
48700,29458,0
48701,29459,0
48702,29460,0
48703,29461,0
48704,29462,0
48705,29463,0
48706,29464,0
48707,29465,0
48708,29466,0
48709,29467,0
48710,29468,0
48711,29469,0
48712,29470,0
48713,29471,0
48714,29472,0
48715,29473,0
48716,29474,0
48717,29475,0
48718,29476,0
48719,29477,0
48720,29478,0
48721,29479,0
48722,29480,0
48723,29481,0
48724,29482,0
48725,29483,0
48726,29484,0
48727,29485,0
48728,29486,0
48729,29487,0
48730,29488,0
48731,29489,0
48732,29490,0
48733,29491,0
48734,29492,0
48735,29493,0
48736,29494,0
48737,29495,0
48738,29496,0
48739,29497,0
48740,29498,0
48741,29499,0
48742,29500,0
48743,29501,0
48744,29502,0
48745,29503,0
48746,29504,0
48747,29505,0
48748,29506,0
48749,29507,0
48750,29508,0
48751,29509,0
48752,29510,0
48753,31670,0
48754,31680,0
48755,29513,0
48756,29514,0
48757,29515,0
48758,29516,0
48759,29517,0
48760,29518,0
48761,29519,0
48762,31820,0
48763,29521,0
48764,29522,0
48765,29523,0
48766,29524,0
48767,29525,0
48768,29526,0
48769,29527,0
48770,29528,0
48771,29529,0
48772,29530,0
48773,29531,0
48774,29532,0
48775,29533,0
48776,29534,0
48777,29535,0
48778,29536,0
48779,29537,0
48780,29538,0
48781,29539,0
48782,29540,0
48783,29541,0
48784,29542,0
48785,29543,0
48786,29544,0
48787,29545,0
48788,29997,0
48789,29547,0
48790,29548,0
48792,29549,0
48793,29550,0
48796,29551,0
48798,29552,0
48799,29553,0
48800,29554,0
48801,29555,0
48803,29556,0
48804,29557,0
48805,29558,0
48806,29559,0
48807,29560,0
48808,29561,0
48809,29562,0
48810,29563,0
48811,29564,0
48812,29565,0
48813,29566,0
48814,29567,0
48815,29568,0
48816,29569,0
48817,29570,0
48818,29571,0
48819,29572,0
48820,29573,0
48821,29574,0
48822,29575,0
48823,29576,0
48824,29577,0
48825,29578,0
48826,29579,0
48827,29580,0
48828,29581,0
48829,29582,0
48830,29583,0
48831,29584,0
48832,29585,0
48833,29586,0
48834,29587,0
48835,29588,0
48836,29589,0
48837,29590,0
48838,29591,0
48839,29592,0
48840,29593,0
48841,29594,0
48842,29595,0
48843,29596,0
48844,29597,0
48845,29598,0
48846,29599,0
48847,29600,0
48848,29601,0
48849,29602,0
48850,29603,0
48851,29604,0
48852,29605,0
48853,29606,0
48854,29607,0
48855,29608,0
48856,29609,0
48857,29610,0
48858,29348,0
48859,29348,0
48860,29348,0
48861,29611,0
48862,29612,0
48863,29613,0
48864,29614,0
48865,29615,0
48866,29616,0
48867,29617,0
48869,29618,0
48870,29619,0
48871,29620,0
48872,29621,0
48873,29622,0
48874,29623,0
48875,29624,0
48876,29625,0
48877,29626,0
48878,29627,0
48879,29628,0
48880,29629,0
48881,29630,0
48882,29631,0
48883,29632,0
48884,29633,0
48885,29634,0
48886,29635,0
48887,29636,0
48888,29637,0
48889,29638,0
48890,29639,0
48891,29640,0
48892,29641,0
48893,29642,0
48894,29643,0
48895,29644,0
48896,29645,0
48897,28461,0
48898,29646,0
48899,29647,0
48902,29648,0
48903,29649,0
48904,29650,0
48905,29651,0
48906,29652,0
48909,29654,0
48910,29665,0
48911,29666,0
48912,29667,0
48913,29655,0
48914,29656,0
48915,29657,0
48916,29658,0
48917,29659,0
48918,29660,0
48919,29661,0
48920,29662,0
48921,29663,0
48922,29664,0
48923,29668,0
48924,29669,0
48925,29670,0
48926,29671,0
48927,29672,0
48928,29673,0
48929,28487,0
48930,29674,0
48931,29675,0
48932,29676,0
48934,29677,0
48935,29678,0
48936,29679,0
48937,29680,0
48938,29681,0
48939,29682,0
48940,37510,0
48941,29684,0
48942,29685,0
48943,29686,0
48944,29687,0
48945,29688,0
48946,29689,0
48947,29690,0
48948,29691,0
48949,29692,0
48950,29693,0
48951,29694,0
48952,29695,0
48953,29696,0
48954,29697,0
48957,29698,0
48958,29699,0
48959,29700,0
48960,29701,0
48961,29702,0
48962,30342,0
48963,29704,0
48964,29705,0
48965,29706,0
48966,29707,0
48967,29708,0
48968,29709,0
48969,29710,0
48970,29711,0
48971,29712,0
48972,29713,0
48973,27957,0
48974,27957,0
48975,29716,0
48978,29717,0
48979,29718,0
48980,29719,0
48981,29720,0
48982,29721,0
48983,29722,0
48984,29723,0
48985,29724,0
48986,29725,0
48987,29726,0
48988,29727,0
48989,29728,0
48990,29729,0
48991,29730,0
48992,29731,0
48993,29732,0
48994,29733,0
48995,29734,0
48996,29735,0
48997,29738,0
48998,29739,0
48999,29740,0
49000,29741,0
49001,29737,0
49002,29742,0
49003,29743,0
49004,29744,0
49005,29745,0
49006,29746,0
49007,29747,0
49013,29748,0
49014,29034,0
49015,29749,0
49017,29750,0
49018,29751,0
49019,29752,0
49020,29753,0
49021,29754,0
49022,29755,0
49023,29756,0
49024,29757,0
49025,29758,0
49026,29759,0
49027,29760,0
49028,29761,0
49029,29762,0
49030,29763,0
49031,29764,0
49032,29765,0
49033,29766,0
49034,29767,0
49035,29768,0
49036,29769,0
49037,29770,0
49038,29771,0
49039,29772,0
49040,29773,0
49041,29774,0
49042,29775,0
49043,29776,0
49044,29777,0
49045,29778,0
49046,29779,0
49047,29780,0
49048,29781,0
49049,29782,0
49050,29783,0
49051,29784,0
49052,29785,0
49053,29786,0
49054,29787,0
49055,29788,0
49056,29789,0
49057,29790,0
49058,29791,0
49059,28311,0
49060,28283,0
49063,29792,0
49064,29793,0
49065,29794,0
49066,29795,0
49067,29796,0
49068,29797,0
49069,29798,0
49070,29799,0
49071,29800,0
49072,29801,0
49073,29802,0
49074,29807,0
49075,29804,0
49076,29805,0
49077,29806,0
49078,29808,0
49079,29809,0
49080,29810,0
49081,29811,0
49082,29812,0
49091,29813,0
49096,29814,0
49097,29815,0
49098,29816,0
49099,29817,0
49113,29818,0
49119,29641,0
49120,29819,0
49121,29820,0
49122,29821,0
49123,29822,0
49124,29823,0
49125,29824,0
49126,29825,0
49127,29826,0
49128,29827,0
49129,29828,0
49130,29829,0
49131,29830,0
49132,29831,0
49133,29832,0
49134,29833,0
49135,29834,0
49136,29835,0
49137,29836,0
49138,29837,0
49139,29838,0
49140,29839,0
49141,29840,0
49142,29841,0
49143,29842,0
49144,29843,0
49145,29844,0
49146,29845,0
49147,29846,0
49148,29847,0
49149,29848,0
49150,29849,0
49151,29850,0
49152,29851,0
49153,29852,0
49154,29853,0
49155,29854,0
49156,29855,0
49157,29856,0
49158,29857,0
49159,29858,0
49160,29859,0
49161,29860,0
49162,29861,0
49163,29862,0
49164,29863,0
49165,29864,0
49166,29865,0
49167,29866,0
49168,29867,0
49169,29868,0
49170,29869,0
49171,29870,0
49172,29871,0
49173,29872,0
49174,29873,0
49175,29874,0
49176,29875,0
49177,29876,0
49178,29877,0
49179,29878,0
49180,29879,0
49181,29880,0
49182,29881,0
49183,29882,0
49184,29883,0
49185,29884,0
49189,29885,0
49190,29887,0
49191,29888,0
49192,29889,0
49193,29890,0
49194,29891,0
49195,29892,0
49196,29893,0
49197,29894,0
49198,29895,0
49199,29896,0
49200,29897,0
49204,29898,0
49208,29899,0
49209,29900,0
49210,29901,0
49211,29902,0
49212,29903,0
49213,29904,0
49214,29905,0
49215,29906,0
49216,29907,0
49217,29908,0
49218,29909,0
49219,29910,0
49220,29911,0
49221,29912,0
49222,29913,0
49223,29914,0
49224,29915,0
49225,29916,0
49226,29917,0
49227,29918,0
49228,29919,0
49229,29920,0
49230,29921,0
49231,29922,0
49232,29923,0
49233,29924,0
49234,29925,0
49238,29926,0
49239,29927,0
49240,29928,0
49241,29929,0
49242,29930,0
49243,29931,0
49244,29932,0
49245,29933,0
49246,29934,0
49250,29935,0
49251,29936,0
49252,29937,0
49253,29938,0
49254,29939,0
49255,29940,0
49256,29941,0
49257,29942,0
49259,29943,0
49260,29944,0
49261,29945,0
49262,29946,0
49264,29948,0
49265,29949,0
49266,29950,0
49267,29951,0
49268,29952,0
49269,29953,0
49270,29954,0
49271,29955,0
49272,29956,0
49273,29957,0
49274,28285,0
49275,29958,0
49276,28368,0
49277,29959,0
49278,29960,0
49279,29961,0
49280,29962,0
49281,29963,0
49282,29122,0
49283,29964,0
49284,29965,0
49285,29966,0
49286,29967,0
49287,29968,0
49288,29969,0
49289,29970,0
49290,29971,0
49291,29972,0
49292,29973,0
49293,29974,0
49294,29975,0
49295,29976,0
49297,29977,0
49298,29978,0
49299,29979,0
49300,29980,0
49301,29981,0
49302,29982,0
49303,29983,0
49304,29984,0
49305,29985,0
49306,29986,0
49307,29987,0
49308,29988,0
49309,29989,0
49310,29990,0
49311,29991,0
49312,29992,0
49313,29993,0
49314,29994,0
49315,29995,0
49316,29546,0
49317,29996,0
49318,29998,0
49319,29999,0
49320,30000,0
49321,30001,0
49322,30002,0
49323,30003,0
49324,30004,0
49325,30005,0
49326,30006,0
49327,30007,0
49328,30008,0
49329,30009,0
49330,30010,0
49331,30011,0
49332,30012,0
49333,30013,0
49334,30014,0
49335,30015,0
49336,30016,0
49337,30017,0
49338,30018,0
49339,30019,0
49340,30020,0
49341,30021,0
49342,30022,0
49343,30023,0
49344,30024,0
49345,30025,0
49346,30026,0
49347,30027,0
49348,30028,0
49349,30029,0
49350,30764,0
49351,30763,0
49352,30030,0
49353,30031,0
49354,30032,0
49355,30033,0
49356,30034,0
49357,30035,0
49358,30036,0
49359,30037,0
49360,30038,0
49361,30039,0
49362,30040,0
49363,30041,0
49364,30042,0
49366,30050,0
49367,30044,0
49368,30045,0
49369,30046,0
49370,30047,0
49373,30048,0
49375,30049,0
49376,30051,0
49377,30052,0
49378,30053,0
49379,30054,0
49380,30055,0
49381,30056,0
49382,30057,0
49383,30058,0
49384,30059,0
49385,30060,0
49386,30061,0
49387,30062,0
49388,30063,0
49392,30064,0
49393,30065,0
49394,30066,0
49395,30067,0
49396,30068,0
49397,30069,0
49398,30070,0
49399,30071,0
49400,30072,0
49401,30073,0
49402,30074,0
49403,30075,0
49404,30076,0
49405,30077,0
49406,30078,0
49407,30079,0
49408,30080,0
49409,30081,0
49410,30082,0
49412,30083,0
49413,30084,0
49414,30085,0
49415,30086,0
49416,30087,0
49417,30088,0
49418,30089,0
49419,30090,0
49421,30091,0
49422,30092,0
49423,30093,0
49424,30094,0
49425,30095,0
49426,30096,0
49427,29199,0
49428,29200,0
49429,30097,0
49430,30098,0
49431,30099,0
49432,30100,0
49433,30101,0
49435,30103,0
49436,30104,0
49437,30105,0
49438,30106,0
49439,30107,0
49440,30108,0
49441,30109,0
49442,30110,0
49443,30111,0
49444,30112,0
49445,30113,0
49449,30114,0
49450,30115,0
49451,30116,0
49452,30117,0
49453,30118,0
49454,30119,0
49455,30120,0
49456,30121,0
49457,30122,0
49458,30123,0
49459,30124,0
49460,30125,0
49461,30126,0
49462,30127,0
49463,30128,0
49464,30129,0
49465,30130,0
49466,30131,0
49467,30132,0
49468,30133,0
49469,30134,0
49472,30135,0
49474,30136,0
49475,30137,0
49476,30138,0
49477,30139,0
49478,30140,0
49479,30141,0
49480,30142,0
49481,30143,0
49482,30144,0
49483,30145,0
49484,30146,0
49485,30147,0
49486,30148,0
49487,30149,0
49488,30150,0
49489,30151,0
49490,30152,0
49491,30153,0
49492,30154,0
49493,30155,0
49494,30156,0
49495,30157,0
49517,30158,0
49518,30159,0
49519,30160,0
49520,30161,0
49521,30162,0
49522,30163,0
49523,30164,0
49524,30165,0
49528,30166,0
49529,30167,0
49530,30168,0
49531,30169,0
49532,30170,0
49533,30171,0
49534,30172,0
49535,30173,0
49536,30174,0
49537,30175,0
49538,12450,0
49539,30177,0
49540,30178,0
49541,30179,0
49542,30180,0
49543,30181,0
49544,30182,0
49545,30183,0
49546,16560,0
49547,30185,0
49548,30186,0
49549,30187,0
49550,30170,0
49551,30171,0
49552,30172,0
49553,30173,0
49554,30174,0
49555,30175,0
49556,12384,0
49557,30177,0
49558,30178,0
49559,30179,0
49560,30180,0
49561,30181,0
49562,30182,0
49563,30183,0
49564,30184,0
49565,30185,0
49566,30186,0
49567,30187,0
49569,30188,0
49570,30189,0
49571,30190,0
49572,30191,0
49573,30192,0
49574,30193,0
49575,35306,0
49576,35305,0
49577,35304,0
49578,30197,0
49579,30198,0
49580,30199,0
49581,34992,0
49582,34993,0
49583,34994,0
49584,30203,0
49585,30189,0
49586,30190,0
49587,30204,0
49588,30205,0
49589,30206,0
49590,30200,0
49591,30201,0
49592,30202,0
49593,30207,0
49594,30208,0
49595,30209,0
49596,30194,0
49597,30195,0
49598,30196,0
49599,30203,0
49601,30210,0
49602,30211,0
49610,30212,0
49611,30213,0
49612,30214,0
49613,30215,0
49614,30216,0
49615,30217,0
49619,30218,0
49620,30219,0
49621,30220,0
49659,30221,0
49660,30221,0
49661,30222,0
49662,30224,0
49663,30225,0
49664,30226,0
49665,30227,0
49666,30228,0
49667,30229,0
49668,30230,0
49669,30231,0
49670,30232,0
49671,30233,0
49672,30234,0
49673,30235,0
49674,30236,0
49675,30237,0
49676,30238,0
49677,30239,0
49678,30240,0
49679,30241,0
49680,30242,0
49681,30243,0
49682,30244,0
49683,30245,0
49684,30246,0
49685,30247,0
49686,30248,0
49687,30249,0
49688,30250,0
49689,30251,0
49690,30252,0
49691,30253,0
49692,30254,0
49693,30255,0
49694,30256,0
49695,30257,0
49698,30258,0
49703,30259,0
49704,30260,0
49705,30261,0
49706,30262,0
49710,30263,0
49715,30264,0
49716,30265,0
49717,30266,0
49718,30267,0
49719,30268,0
49720,30269,0
49725,30270,0
49726,30271,0
49727,30272,0
49728,30273,0
49729,30274,0
49730,30275,0
49731,29773,0
49732,30276,0
49733,30277,0
49734,30278,0
49735,30279,0
49736,30280,0
49737,30281,0
49738,30282,0
49739,30283,0
49740,30284,0
49741,30285,0
49742,30286,0
49743,30287,0
49744,30288,0
49745,30289,0
49746,30290,0
49754,30291,0
49755,30292,0
49756,30293,0
49757,30294,0
49758,30295,0
49760,30296,0
49761,30297,0
49762,30298,0
49763,30299,0
49764,30300,0
49766,30302,0
49767,30303,0
49768,30304,0
49769,30305,0
49770,30306,0
49771,30307,0
49772,30308,0
49773,30309,0
49774,30310,0
49775,30311,0
49776,30312,0
49777,30313,0
49778,30314,0
49779,30315,0
49780,30316,0
49781,30317,0
49782,30318,0
49783,30319,0
49784,30320,0
49785,30321,0
49786,30322,0
49787,30323,0
49788,30324,0
49789,30325,0
49790,30326,0
49791,30327,0
49792,30328,0
49793,30329,0
49794,30330,0
49800,30331,0
49801,30332,0
49802,30333,0
49803,30334,0
49804,30335,0
49805,30336,0
49806,30337,0
49807,30338,0
49808,30339,0
49809,30340,0
49810,30341,0
49811,30343,0
49812,30344,0
49813,30345,0
49814,30346,0
49815,30347,0
49816,30348,0
49817,30348,0
49818,30349,0
49819,30350,0
49820,30351,0
49821,30352,0
49822,30353,0
49823,30354,0
49824,30355,0
49825,30356,0
49826,30357,0
49827,30358,0
49828,30359,0
49829,30360,0
49830,30361,0
49831,30362,0
49832,31907,0
49833,30363,0
49834,30364,0
49835,30365,0
49836,30366,0
49837,30367,0
49838,30368,0
49839,30369,0
49840,30370,0
49841,30371,0
