ID,HordeSourceText_lang,AllianceSourceText_lang,TitleName_lang,GarrTypeID,GarrFollowerTypeID,HordeCreatureID,AllianceCreatureID,HordeGarrFollRaceID,AllianceGarrFollRaceID,HordeGarrClassSpecID,AllianceGarrClassSpecID,Quality,FollowerLevel,ItemLevelWeapon,ItemLevelArmor,HordeSourceTypeEnum,AllianceSourceTypeEnum,HordeIconFileDataID,AllianceIconFileDataID,HordeGarrFollItemSetID,AllianceGarrFollItemSetID,HordeUITextureKitID,AllianceUITextureKitID,Vitality,HordeFlavorGarrStringID,AllianceFlavorGarrStringID,HordeSlottingBroadcastTextID,AllySlottingBroadcastTextID,ChrClassID,Flags,Gender,AutoCombatantID,CovenantID
449,,,,2,1,86865,86866,10,8,19,19,2,90,600,600,-1,-1,1066373,1066374,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,,,,2,1,87931,87932,13,8,19,19,2,90,600,600,-1,-1,1086420,1086421,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,,,,2,1,87933,87934,10,6,19,19,3,90,600,600,-1,-1,1086414,1086415,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,,,,2,1,87935,87936,12,6,19,19,3,90,600,600,-1,-1,1086416,1086417,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,|cFFFFD200Quest:|r Standing United|n|cFFFFD200Zone:|r Spires of Arak,|cFFFFD200Quest:|r Standing United|n|cFFFFD200Zone:|r Spires of Arak,,2,1,88165,88166,13,5,12,26,2,96,600,600,-1,1,1066227,1066228,85,86,0,0,0,0,0,0,0,0,1,0,0,0
454,,,,2,1,79378,79378,15,15,17,17,5,90,600,600,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
455,|cFFFFD200Quest:|r For the Children!|n,|cFFFFD200Quest:|r For the Children!|n,,2,1,88424,88424,6,6,14,14,4,100,600,600,1,-1,1066529,1066529,0,0,0,0,0,0,0,0,0,0,1,0,0,0
458,"|cFFFFD200Vendor:|r Kil'rip|n|cFFFFD200Faction:|r Laughing Skull Orcs - Revered|n|cFFFFD200Location:|r Garrison Trading Post|n|cFFFFD200Cost:|r 5,000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","|cFFFFD200Vendor:|r Maaria|n|cFFFFD200Faction:|r Sha'tari Defense - Revered|n|cFFFFD200Location:|r Garrison Trading Post|n|cFFFFD200Cost:|r 5,000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t",,2,1,88016,88018,9,4,31,20,3,100,600,600,2,-1,1080909,1080911,0,0,0,0,0,0,0,0,0,0,1,0,0,0
459,"|cFFFFD200Vendor:|r Beska Redtusk|n|cFFFFD200Faction:|r Frostwolf Orcs - Revered|n|cFFFFD200Location:|r Ashran|n|cFFFFD200Cost:|r 5,000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","|cFFFFD200Vendor:|r Vindicator Nuurem|n|cFFFFD200Faction:|r Council of Exarchs - Revered|n|cFFFFD200Location:|r Ashran|n|cFFFFD200Cost:|r 5,000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t",,2,1,88011,88012,9,4,35,24,3,100,600,600,-1,-1,1080907,1080910,0,0,0,0,0,0,0,0,0,0,1,0,0,0
460,"|cFFFFD200Faction:|r Steamwheedle Preservation Society - Revered|n|cFFFFD200Location:|r Ashran|n|cFFFFD200Cost:|r 5,000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","|cFFFFD200Faction:|r Steamwheedle Preservation Society - Revered|n|cFFFFD200Location:|r Ashran|n|cFFFFD200Cost:|r 5,000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t",,2,1,88015,88015,7,7,34,34,3,100,600,600,-1,-1,1080912,1080912,0,0,0,0,0,0,0,0,0,0,1,0,0,0
462,"|cFFFFD200Location:|r Ashran|n|cFFFFD200Cost:|r 5,000|Tinterface\moneyframe\ui-goldicon.blp:0|t 5,000|Tinterface\icons\inv_misc_apexis_crystal.blp:0|t","|cFFFFD200Location:|r Ashran|n|cFFFFD200Cost:|r 5,000|Tinterface\moneyframe\ui-goldicon.blp:0|t 5,000|Tinterface\icons\inv_misc_apexis_crystal.blp:0|t",,2,1,88014,88014,42,42,5,5,3,100,600,600,-1,-1,1080908,1080908,0,0,0,0,0,0,0,0,0,0,1,0,0,0
463,|cFFFFD200Mission:|r Stonefury Rescue|n|cFFFFD200Zone:|r Frostfire Ridge,|cFFFFD200Mission:|r Rangari Rescue|n|cFFFFD200Zone:|r Shadowmoon Valley,,2,1,82862,81569,13,8,24,24,2,90,600,600,-1,-1,1066198,1066123,50,50,0,0,0,0,0,0,0,0,1,1,0,0
465,|cFFFFD200Achievement:|r Don't Call Me Junior,|cFFFFD200Achievement:|r Don't Call Me Junior,,2,1,90793,90793,2,2,28,28,3,100,600,600,5,-1,1341766,1341766,109,109,0,0,0,0,0,0,0,0,1,0,0,0
466,|cFFFFD200Quest:|r An Inside Job|n|cFFFFD200Zone:|r Legendary Quest,|cFFFFD200Quest:|r An Inside Job|n|cFFFFD200Zone:|r Legendary Quest|n,,2,1,90475,90475,9,4,26,26,5,100,630,630,-1,1,1108817,1108817,110,110,0,0,0,0,0,0,0,0,1,1,0,0
467,|cFFFFD200Zone:|r Ashran|n,|cFFFFD200Zone:|r Ashran|n,,2,1,91479,91479,10,10,18,18,2,90,600,600,-1,-1,1108818,1108818,20,20,0,0,0,0,0,0,0,0,1,1,0,0
468,|cFFFFD200Quest:|r The Cipher of Damnation|n|cFFFFD200Zone:|r Tanaan Jungle|n|n,|cFFFFD200Quest:|r The Cipher of Damnation|n|cFFFFD200Zone:|r Tanaan Jungle|n|n,,2,1,92228,92228,9,9,33,33,4,100,600,600,-1,-1,1129606,1129606,35,35,0,0,0,0,0,0,0,0,1,1,0,0
469,,,,2,2,94934,92622,46,46,58,53,2,100,600,600,-1,-1,1341798,1341798,0,0,167,167,0,0,0,0,0,0,2,0,0,0
470,,,,2,2,94938,93202,44,52,56,61,2,100,600,600,-1,-1,1341802,1341801,0,0,213,181,0,0,0,0,0,0,2,0,0,0
471,,,,2,2,93705,93200,47,50,62,57,2,100,600,600,-1,-1,1341797,1341795,0,0,171,173,0,0,0,0,0,0,2,0,0,0
472,,,,2,2,94942,93201,51,48,60,55,2,100,600,600,-1,-1,1341794,1341803,0,0,200,199,0,0,0,0,0,0,2,0,0,0
473,,,,2,2,93144,94178,45,49,59,54,2,100,600,600,-1,-1,1341793,1341799,0,0,166,212,0,0,0,0,0,0,10,0,0,0
474,|cFFFFD200Achievement:|r Between Ariok and a Hard Place,|cFFFFD200Achievement:|r Between Ariok and a Hard Place|n|n,,2,1,92927,92927,37,37,35,35,4,100,600,600,5,5,1129602,1129602,111,111,0,0,0,0,0,0,0,0,1,1,0,0
475,,,,3,4,84477,84476,3,4,65,65,2,110,700,700,-1,-1,1066261,1066260,0,0,0,0,0,0,0,0,0,2,4,0,0,0
478,|cFFFFD200Class:|r Paladin|n|n|cFFFFD200Quest:|r |n|n|cFFFFD200Zone:|r Azsuna,|cFFFFD200Class:|r Paladin|n|n|cFFFFD200Quest:|r |n|n|cFFFFD200Zone:|r Azsuna,,3,4,93929,93929,3,3,123,123,1,100,760,760,-1,-1,1341789,1341789,112,112,0,0,0,0,0,112182,112182,2,3,0,0,0
479,|cFFFFD200Class:|r Paladin|n|n|cFFFFD200Quest:|r A New Dawn|n|n|cFFFFD200Zone:|r Sanctum of Light,|cFFFFD200Class:|r Paladin|n|n|cFFFFD200Quest:|r The Hunt Ends|n|n|cFFFFD200Zone:|r Sanctum of Light,,3,4,94037,94037,4,4,122,122,1,103,760,760,-1,-1,1341796,1341796,184,184,0,0,0,0,0,112205,112205,2,3,0,0,0
480,|cFFFFD200Class:|r Paladin|n|n|cFFFFD200Quest:|r |n|n|cFFFFD200Zone:|r Sanctum of Light,|cFFFFD200Class:|r Paladin|n|n|cFFFFD200Quest:|r |n|n|cFFFFD200Zone:|r Sanctum of Light,,3,4,94174,94174,2,2,122,122,1,100,760,760,-1,-1,1396677,1396677,182,182,0,0,0,0,0,112194,112194,2,3,0,0,0
482,,,,2,2,94933,94790,46,46,58,53,2,100,600,600,-1,-1,1341798,1341798,0,0,167,167,0,0,0,0,0,0,2,0,0,0
483,,,,2,2,94932,94791,46,46,58,53,2,100,600,600,-1,-1,1341798,1341798,0,0,167,167,0,0,0,0,0,0,2,0,0,0
484,,,,2,2,94931,94792,46,46,58,53,2,100,600,600,-1,-1,1341798,1341798,0,0,167,167,0,0,0,0,0,0,2,0,0,0
485,,,,2,2,94937,94793,44,52,56,61,2,100,600,600,-1,-1,1341802,1341801,0,0,213,181,0,0,0,0,0,0,2,0,0,0
486,,,,2,2,95544,94794,44,52,56,61,2,100,600,600,-1,-1,1341802,1341801,0,0,213,181,0,0,0,0,0,0,2,0,0,0
487,,,,2,2,94935,94795,44,52,56,61,2,100,600,600,-1,-1,1341802,1341801,0,0,213,181,0,0,0,0,0,0,2,0,0,0
488,,,,2,2,94780,94941,51,48,60,55,2,100,600,600,-1,-1,1341794,1341803,0,0,200,199,0,0,0,0,0,0,2,0,0,0
489,,,,2,2,94940,94781,51,48,60,55,2,100,600,600,-1,-1,1341794,1341803,0,0,200,199,0,0,0,0,0,0,2,0,0,0
490,,,,2,2,94939,94782,51,48,60,55,2,100,600,600,-1,-1,1341794,1341803,0,0,200,199,0,0,0,0,0,0,2,0,0,0
491,,,,2,2,94783,94786,45,49,59,54,2,100,600,600,-1,-1,1341793,1341799,0,0,166,212,0,0,0,0,0,0,2,0,0,0
492,,,,2,2,94784,94787,45,49,59,54,2,100,600,600,-1,-1,1341793,1341799,0,0,166,212,0,0,0,0,0,0,2,0,0,0
493,,,,2,2,94936,94788,45,49,59,54,2,100,600,600,-1,-1,1341793,1341799,0,0,166,212,0,0,0,0,0,0,2,0,0,0
494,,,,2,2,94775,94797,47,50,62,57,2,100,600,600,-1,-1,1341797,1341795,0,0,171,173,0,0,0,0,0,0,2,0,0,0
495,,,,2,2,94776,94798,47,50,62,57,2,100,600,600,-1,-1,1341797,1341795,0,0,171,173,0,0,0,0,0,0,2,0,0,0
496,,,,2,2,94778,94799,47,50,62,57,2,100,600,600,-1,-1,1341797,1341795,0,0,171,173,0,0,0,0,0,0,2,0,0,0
497,,,,3,4,103823,103823,8,8,7,7,2,110,600,600,-1,-1,1341792,1341792,0,0,0,0,0,0,0,0,0,11,7,0,0,0
498,"|cFFFFD200Class:|r Demon Hunter|n|n|cFFFFD200Quest:|r Rise, Champions|n|n|cFFFFD200Zone:|r The Fel Hammer","|cFFFFD200Class:|r Demon Hunter|n|n|cFFFFD200Quest:|r Rise, Champions|n|n|cFFFFD200Zone:|r The Fel Hammer",,3,4,108571,108571,8,8,63,63,1,100,760,760,-1,-1,1341800,1341800,116,116,0,0,0,0,0,117329,117329,12,19,0,0,0
499,"|cFFFFD200Class:|r Demon Hunter|n|n|cFFFFD200Quest:|r Last, But Not Least|n|n|cFFFFD200Zone:|r The Fel Hammer","|cFFFFD200Class:|r Demon Hunter|n|n|cFFFFD200Quest:|r Last, But Not Least|n|n|cFFFFD200Zone:|r The Fel Hammer",,3,4,95096,95096,3,3,63,63,1,110,760,760,-1,-1,1341786,1341786,117,117,0,0,0,0,0,113558,113558,12,3,0,0,0
500,,,,2,2,95334,95330,51,48,60,55,2,100,600,600,-1,-1,1341794,1341803,0,0,200,199,0,0,0,0,0,0,2,0,0,0
501,,,,2,2,95335,95331,51,48,60,55,2,100,600,600,-1,-1,1341794,1341803,0,0,200,199,0,0,0,0,0,0,2,0,0,0
502,,,,2,2,95336,95332,51,48,60,55,2,100,600,600,-1,-1,1341794,1341803,0,0,200,199,0,0,0,0,0,0,2,0,0,0
503,,,,2,2,95337,95333,51,48,60,55,2,100,600,600,-1,-1,1341794,1341803,0,0,200,199,0,0,0,0,0,0,2,0,0,0
504,,,,2,2,95340,95338,51,48,60,55,2,100,600,600,-1,-1,1341794,1341803,0,0,200,199,0,0,0,0,0,0,2,0,0,0
505,,,,2,2,95341,95339,51,48,60,55,2,100,600,600,-1,-1,1341794,1341803,0,0,200,199,0,0,0,0,0,0,2,0,0,0
506,,,,2,2,95348,95342,45,49,59,54,2,100,600,600,-1,-1,1341793,1341799,0,0,166,212,0,0,0,0,0,0,2,0,0,0
507,,,,2,2,95349,95343,45,49,59,54,2,100,600,600,-1,-1,1341793,1341799,0,0,166,212,0,0,0,0,0,0,2,0,0,0
508,,,,2,2,95350,95344,45,49,59,54,2,100,600,600,-1,-1,1341793,1341799,0,0,166,212,0,0,0,0,0,0,2,0,0,0
509,,,,2,2,95351,95345,45,49,59,54,2,100,600,600,-1,-1,1341793,1341799,0,0,166,212,0,0,0,0,0,0,2,0,0,0
510,,,,2,2,95352,95346,45,49,59,54,2,100,600,600,-1,-1,1341793,1341799,0,0,166,212,0,0,0,0,0,0,2,0,0,0
511,,,,2,2,95353,95347,45,49,59,54,2,100,600,600,-1,-1,1341793,1341799,0,0,166,212,0,0,0,0,0,0,2,0,0,0
512,,,,2,2,95360,95354,44,52,56,61,2,100,600,600,-1,-1,1341802,1341801,0,0,213,181,0,0,0,0,0,0,2,0,0,0
513,,,,2,2,95361,95355,44,52,56,61,2,100,600,600,-1,-1,1341802,1341801,0,0,213,181,0,0,0,0,0,0,2,0,0,0
514,,,,2,2,95362,95356,44,52,56,61,2,100,600,600,-1,-1,1341802,1341801,0,0,213,181,0,0,0,0,0,0,2,0,0,0
515,,,,2,2,95363,95357,44,52,56,61,2,100,600,600,-1,-1,1341802,1341801,0,0,213,181,0,0,0,0,0,0,2,0,0,0
516,,,,2,2,95364,95358,44,52,56,61,2,100,600,600,-1,-1,1341802,1341801,0,0,213,181,0,0,0,0,0,0,2,0,0,0
517,,,,2,2,95365,95359,44,52,56,61,2,100,600,600,-1,-1,1341802,1341801,0,0,213,181,0,0,0,0,0,0,2,0,0,0
518,,,,2,2,95372,95366,47,50,62,57,2,100,600,600,-1,-1,1341797,1341795,0,0,171,173,0,0,0,0,0,0,2,0,0,0
519,,,,2,2,95373,95367,47,50,62,57,2,100,600,600,-1,-1,1341797,1341795,0,0,171,173,0,0,0,0,0,0,2,0,0,0
520,,,,2,2,95374,95368,47,50,62,57,2,100,600,600,-1,-1,1341797,1341795,0,0,171,173,0,0,0,0,0,0,2,0,0,0
521,,,,2,2,95375,95369,47,50,62,57,2,100,600,600,-1,-1,1341797,1341795,0,0,171,173,0,0,0,0,0,0,2,0,0,0
522,,,,2,2,95376,95370,47,50,62,57,2,100,600,600,-1,-1,1341797,1341795,0,0,171,173,0,0,0,0,0,0,2,0,0,0
523,,,,2,2,95377,95371,47,50,62,57,2,100,600,600,-1,-1,1341797,1341795,0,0,171,173,0,0,0,0,0,0,2,0,0,0
524,,,,2,2,95385,95379,46,46,58,53,2,100,600,600,-1,-1,1341798,1341798,0,0,167,167,0,0,0,0,0,0,2,0,0,0
525,,,,2,2,95386,95380,46,46,58,53,2,100,600,600,-1,-1,1341798,1341798,0,0,167,167,0,0,0,0,0,0,2,0,0,0
526,,,,2,2,95387,95381,46,46,58,53,2,100,600,600,-1,-1,1341798,1341798,0,0,167,167,0,0,0,0,0,0,2,0,0,0
527,,,,2,2,95388,95382,46,46,58,53,2,100,600,600,-1,-1,1341798,1341798,0,0,167,167,0,0,0,0,0,0,2,0,0,0
528,,,,2,2,95389,95383,46,46,58,53,2,100,600,600,-1,-1,1341798,1341798,0,0,167,167,0,0,0,0,0,0,2,0,0,0
529,,,,2,2,95390,95384,46,46,58,53,2,100,600,600,-1,-1,1341798,1341798,0,0,167,167,0,0,0,0,0,0,2,0,0,0
530,,,,2,2,95482,95472,51,48,60,55,2,100,600,600,-1,-1,1341794,1341803,0,0,200,199,0,0,0,0,0,0,2,0,0,0
531,,,,2,2,95483,95473,51,48,60,55,2,100,600,600,-1,-1,1341794,1341803,0,0,200,199,0,0,0,0,0,0,2,0,0,0
532,,,,2,2,95484,95474,51,48,60,55,2,100,600,600,-1,-1,1341794,1341803,0,0,200,199,0,0,0,0,0,0,2,0,0,0
533,,,,2,2,95485,95475,51,48,60,55,2,100,600,600,-1,-1,1341794,1341803,0,0,200,199,0,0,0,0,0,0,2,0,0,0
534,,,,2,2,95486,95476,51,48,60,55,2,100,600,600,-1,-1,1341794,1341803,0,0,200,199,0,0,0,0,0,0,2,0,0,0
535,,,,2,2,95487,95477,51,48,60,55,2,100,600,600,-1,-1,1341794,1341803,0,0,200,199,0,0,0,0,0,0,2,0,0,0
536,,,,2,2,95488,95478,51,48,60,55,2,100,600,600,-1,-1,1341794,1341803,0,0,200,199,0,0,0,0,0,0,2,0,0,0
537,,,,2,2,95489,95479,51,48,60,55,2,100,600,600,-1,-1,1341794,1341803,0,0,200,199,0,0,0,0,0,0,2,0,0,0
538,,,,2,2,95490,95480,51,48,60,55,2,100,600,600,-1,-1,1341794,1341803,0,0,200,199,0,0,0,0,0,0,2,0,0,0
539,,,,2,2,95491,95481,51,48,60,55,2,100,600,600,-1,-1,1341794,1341803,0,0,200,199,0,0,0,0,0,0,2,0,0,0
540,,,,2,2,95522,95512,44,52,56,61,2,100,600,600,-1,-1,1341802,1341801,0,0,213,181,0,0,0,0,0,0,2,0,0,0
541,,,,2,2,95523,95513,44,52,56,61,2,100,600,600,-1,-1,1341802,1341801,0,0,213,181,0,0,0,0,0,0,2,0,0,0
542,,,,2,2,95524,95514,44,52,56,61,2,100,600,600,-1,-1,1341802,1341801,0,0,213,181,0,0,0,0,0,0,2,0,0,0
543,,,,2,2,95525,95515,44,52,56,61,2,100,600,600,-1,-1,1341802,1341801,0,0,213,181,0,0,0,0,0,0,2,0,0,0
544,,,,2,2,95526,95516,44,52,56,61,2,100,600,600,-1,-1,1341802,1341801,0,0,213,181,0,0,0,0,0,0,2,0,0,0
545,,,,2,2,95527,95517,44,52,56,61,2,100,600,600,-1,-1,1341802,1341801,0,0,213,181,0,0,0,0,0,0,2,0,0,0
546,,,,2,2,95528,95518,44,52,56,61,2,100,600,600,-1,-1,1341802,1341801,0,0,213,181,0,0,0,0,0,0,2,0,0,0
547,,,,2,2,95529,95519,44,52,56,61,2,100,600,600,-1,-1,1341802,1341801,0,0,213,181,0,0,0,0,0,0,2,0,0,0
548,,,,2,2,95530,95520,44,52,56,61,2,100,600,600,-1,-1,1341802,1341801,0,0,213,181,0,0,0,0,0,0,2,0,0,0
549,,,,2,2,95531,95521,44,52,56,61,2,100,600,600,-1,-1,1341802,1341801,0,0,213,181,0,0,0,0,0,0,2,0,0,0
550,,,,2,2,95542,95532,47,50,62,57,2,100,600,600,-1,-1,1341797,1341795,0,0,171,173,0,0,0,0,0,0,2,0,0,0
551,,,,2,2,95543,95533,47,50,62,57,2,100,600,600,-1,-1,1341797,1341795,0,0,171,173,0,0,0,0,0,0,2,0,0,0
552,,,,2,2,94785,95534,47,50,62,57,2,100,600,600,-1,-1,1341797,1341795,0,0,171,173,0,0,0,0,0,0,2,0,0,0
553,,,,2,2,95545,95535,47,50,62,57,2,100,600,600,-1,-1,1341797,1341795,0,0,171,173,0,0,0,0,0,0,2,0,0,0
554,,,,2,2,95546,95536,47,50,62,57,2,100,600,600,-1,-1,1341797,1341795,0,0,171,173,0,0,0,0,0,0,2,0,0,0
555,,,,2,2,95547,95537,47,50,62,57,2,100,600,600,-1,-1,1341797,1341795,0,0,171,173,0,0,0,0,0,0,2,0,0,0
556,,,,2,2,95548,95538,47,50,62,57,2,100,600,600,-1,-1,1341797,1341795,0,0,171,173,0,0,0,0,0,0,2,0,0,0
557,,,,2,2,95549,95539,47,50,62,57,2,100,600,600,-1,-1,1341797,1341795,0,0,171,173,0,0,0,0,0,0,2,0,0,0
558,,,,2,2,95550,95540,47,50,62,57,2,100,600,600,-1,-1,1341797,1341795,0,0,171,173,0,0,0,0,0,0,2,0,0,0
559,,,,2,2,95551,95541,47,50,62,57,2,100,600,600,-1,-1,1341797,1341795,0,0,171,173,0,0,0,0,0,0,2,0,0,0
560,,,,2,2,95502,95492,45,49,59,54,2,100,600,600,-1,-1,1341793,1341799,0,0,166,212,0,0,0,0,0,0,2,0,0,0
561,,,,2,2,95503,95493,45,49,59,54,2,100,600,600,-1,-1,1341793,1341799,0,0,166,212,0,0,0,0,0,0,2,0,0,0
562,,,,2,2,95504,95494,45,49,59,54,2,100,600,600,-1,-1,1341793,1341799,0,0,166,212,0,0,0,0,0,0,2,0,0,0
563,,,,2,2,95505,95495,45,49,59,54,2,100,600,600,-1,-1,1341793,1341799,0,0,166,212,0,0,0,0,0,0,2,0,0,0
564,,,,2,2,95506,95496,45,49,59,54,2,100,600,600,-1,-1,1341793,1341799,0,0,166,212,0,0,0,0,0,0,2,0,0,0
565,,,,2,2,95507,95497,45,49,59,54,2,100,600,600,-1,-1,1341793,1341799,0,0,166,212,0,0,0,0,0,0,2,0,0,0
566,,,,2,2,95508,95498,45,49,59,54,2,100,600,600,-1,-1,1341793,1341799,0,0,166,212,0,0,0,0,0,0,2,0,0,0
567,,,,2,2,95509,95499,45,49,59,54,2,100,600,600,-1,-1,1341793,1341799,0,0,166,212,0,0,0,0,0,0,2,0,0,0
568,,,,2,2,95510,95500,45,49,59,54,2,100,600,600,-1,-1,1341793,1341799,0,0,166,212,0,0,0,0,0,0,2,0,0,0
569,,,,2,2,95511,95501,45,49,59,54,2,100,600,600,-1,-1,1341793,1341799,0,0,166,212,0,0,0,0,0,0,2,0,0,0
570,,,,2,2,95562,95552,46,46,58,53,2,100,600,600,-1,-1,1341798,1341798,0,0,167,167,0,0,0,0,0,0,2,0,0,0
571,,,,2,2,95563,95553,46,46,58,53,2,100,600,600,-1,-1,1341798,1341798,0,0,167,167,0,0,0,0,0,0,2,0,0,0
572,,,,2,2,95564,95554,46,46,58,53,2,100,600,600,-1,-1,1341798,1341798,0,0,167,167,0,0,0,0,0,0,2,0,0,0
573,,,,2,2,95565,95555,46,46,58,53,2,100,600,600,-1,-1,1341798,1341798,0,0,167,167,0,0,0,0,0,0,2,0,0,0
574,,,,2,2,95566,95556,46,46,58,53,2,100,600,600,-1,-1,1341798,1341798,0,0,167,167,0,0,0,0,0,0,2,0,0,0
575,,,,2,2,95567,95557,46,46,58,53,2,100,600,600,-1,-1,1341798,1341798,0,0,167,167,0,0,0,0,0,0,2,0,0,0
576,,,,2,2,95568,95558,46,46,58,53,2,100,600,600,-1,-1,1341798,1341798,0,0,167,167,0,0,0,0,0,0,2,0,0,0
577,,,,2,2,95569,95559,46,46,58,53,2,100,600,600,-1,-1,1341798,1341798,0,0,167,167,0,0,0,0,0,0,2,0,0,0
578,,,,2,2,95570,95560,46,46,58,53,2,100,600,600,-1,-1,1341798,1341798,0,0,167,167,0,0,0,0,0,0,2,0,0,0
579,,,,2,2,95571,95561,46,46,58,53,2,100,600,600,-1,-1,1341798,1341798,0,0,167,167,0,0,0,0,0,0,2,0,0,0
580,|cFFFFD200Vendor: |rZ'tenga the Walker|n|cFFFFD200Zone: |rTanaan Jungle|n|cFFFFD200Faction: |rSaberstalkers - Honored,|cFFFFD200Vendor: |rZ'tenga the Walker|n|cFFFFD200Zone: |rTanaan Jungle|n|cFFFFD200Faction: |rSaberstalkers - Honored,,2,1,96088,96088,29,29,27,27,3,100,645,645,2,5,1239527,1239527,111,111,0,0,0,0,0,0,0,0,1,1,0,0
581,|cFFFFD200Vendor: |rShadow Hunter Denjai|n|cFFFFD200Zone: |rTanaan Jungle|n|cFFFFD200Faction: |rVol'jin's Headhunters - Honored,|cFFFFD200Vendor: |rVindicator Krethos|n|cFFFFD200Zone: |rTanaan Jungle|n|cFFFFD200Faction: |rHand of the Prophet - Honored,,2,1,96114,96087,7,6,24,24,3,100,645,645,5,5,1239529,1240380,120,120,0,0,0,0,0,0,0,0,1,1,0,0
582,|cFFFFD200Vendor: |rDawn-Seeker Krisek|n|cFFFFD200Zone: |rTanaan Jungle|n|cFFFFD200Faction: |rOrder of the Awakened - Honored,|cFFFFD200Vendor: |rDawn-Seeker Krisek|n|cFFFFD200Zone: |rTanaan Jungle|n|cFFFFD200Faction: |rOrder of the Awakened - Honored,,2,1,96086,96086,42,42,15,15,3,100,645,645,5,5,1239526,1239526,0,0,0,0,0,0,0,0,0,0,1,1,0,0
583,,,,2,2,96136,96137,45,49,59,54,2,100,600,600,-1,-1,1341793,1341799,0,0,166,212,0,0,0,0,0,0,2,0,0,0
584,|cFFFFD200Class:|r Death Knight|n|n|cFFFFD200Quest:|r Natural Allies|n|n|cFFFFD200Zone:|r Acherus,|cFFFFD200Class:|r Death Knight|n|n|cFFFFD200Quest:|r Natural Allies|n|n|cFFFFD200Zone:|r Acherus,,3,4,97428,97428,2,2,109,109,1,100,760,760,-1,-1,1341775,1341775,198,198,0,0,0,0,0,117498,117498,6,3,0,0,0
585,|cFFFFD200Class:|r Warrior|n|n|cFFFFD200Quest:|r The Second Valarjar|n|n|cFFFFD200Zone:|r Halls of Valor,|cFFFFD200Class:|r Warrior|n|n|cFFFFD200Quest:|r The Second Valarjar|n|n|cFFFFD200Zone:|r Halls of Valor,,3,4,97314,97313,9,8,35,37,2,110,700,700,-1,-1,1341805,1341769,0,0,0,0,0,0,0,0,0,1,7,0,0,0
586,|cFFFFD200Class:|r Death Knight|n|n|cFFFFD200Quest:|r Always a Knight of the Ebon Blade|n|n|cFFFFD200Zone:|r Azsuna,|cFFFFD200Class:|r Death Knight|n|n|cFFFFD200Quest:|r Always a Knight of the Ebon Blade|n|n|cFFFFD200Zone:|r Azsuna,,3,4,109886,109886,9,9,110,110,1,100,760,760,-1,-1,1452581,1452581,199,199,0,0,0,0,0,120947,120947,6,3,0,0,0
587,|cFFFFD200Class:|r Warrior|n|n|cFFFFD200Mission:|r The Veteran|n|n|cFFFFD200Zone:|r Halls of Valor,|cFFFFD200Class:|r Warrior|n|n|cFFFFD200Mission:|r The Veteran|n|n|cFFFFD200Zone:|r Halls of Valor,,3,4,100653,100653,9,9,35,35,2,110,700,700,-1,-1,1341807,1341807,0,0,0,0,0,0,0,0,0,1,7,0,0,0
588,"|cFFFFD200Class:|r Monk|n|n|cFFFFD200Quest:|r Rise, Champions|n|n|cFFFFD200Zone:|r Monk Campaign","|cFFFFD200Class:|r Monk|n|n|cFFFFD200Quest:|r Rise, Champions|n|n|cFFFFD200Zone:|r Monk Campaign",,3,4,101316,101316,10,10,69,69,1,100,760,760,-1,-1,1341781,1341781,124,124,0,0,0,0,0,117241,117241,10,3,0,0,0
589,|cFFFFD200Class:|r Warlock|n|n|cFFFFD200Quest:|r Rebuilding the Council|n|n|cFFFFD200Zone:|r Dreadscar Rift,|cFFFFD200Class:|r Warlock|n|n|cFFFFD200Quest:|r Rebuilding the Council|n|n|cFFFFD200Zone:|r Dreadscar Rift,,3,4,101986,101986,9,9,135,135,1,100,760,760,-1,-1,1341808,1341808,125,125,0,0,0,0,0,117292,117292,9,3,0,0,0
590,|cFFFFD200Class:|r Warlock|n|n|cFFFFD200Quest:|r A Trifling Legacy|n|n|cFFFFD200Zone:|r Dalaran,|cFFFFD200Class:|r Warlock|n|n|cFFFFD200Quest:|r A Trifling Legacy|n|n|cFFFFD200Zone:|r Dalaran,,3,4,101985,101985,6,6,134,134,1,110,760,760,-1,-1,1341812,1341812,142,142,0,0,0,0,0,117300,117300,9,3,0,0,0
