Display_lang,ID,OverallQualityID,ExpansionID,MinFactionID,MinReputation,AllowableClass,RequiredLevel,RequiredSkill,RequiredSkillRank,RequiredAbility,ItemLevel,Flags_0,Flags_1,Flags_2,Flags_3,Flags_4,AllowableRace_0,AllowableRace_1
"Felcloth Hood",14111,2,-2,0,0,-1,0,0,0,0,58,0,24580,0,0,0,-1,-1
"Felcloth Shoulders",14112,2,-2,0,0,-1,0,0,0,0,62,0,24580,0,0,0,-1,-1
"Aboriginal Sash",14113,2,-2,0,0,-1,0,0,0,0,15,0,24580,0,0,0,-1,-1
"Aboriginal Footwraps",14114,2,-2,0,0,-1,0,0,0,0,16,0,24580,0,0,0,-1,-1
"Aboriginal Bands",14115,1,-2,0,0,-1,0,0,0,0,14,0,24580,0,0,0,-1,-1
"Aboriginal Cape",14116,1,-2,0,0,-1,0,0,0,0,14,0,24580,0,0,0,-1,-1
"Aboriginal Gloves",14117,2,-2,0,0,-1,0,0,0,0,16,0,24580,0,0,0,-1,-1
"Monster - Bow, C02/B02 Black",14118,0,-2,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
"Aboriginal Loincloth",14119,2,-2,0,0,-1,0,0,0,0,17,0,24580,0,0,0,-1,-1
"Aboriginal Robe",14120,2,-2,0,0,-1,0,0,0,0,20,0,24580,0,0,0,-1,-1
"Aboriginal Vest",14121,2,-2,0,0,-1,0,0,0,0,20,0,24580,0,0,0,-1,-1
"Ritual Bands",14122,2,-2,0,0,-1,0,0,0,0,18,0,24580,0,0,0,-1,-1
"Ritual Cape",14123,2,-2,0,0,-1,0,0,0,0,17,0,24580,0,0,0,-1,-1
"Ritual Gloves",14124,2,-2,0,0,-1,0,0,0,0,20,0,24580,0,0,0,-1,-1
"Ritual Leggings",14125,2,-2,0,0,-1,0,0,0,0,21,0,24580,0,0,0,-1,-1
"Ritual Amice",14126,1,-2,0,0,-1,0,0,0,0,23,0,24580,0,0,0,-1,-1
"Ritual Shroud",14127,2,-2,0,0,-1,0,0,0,0,24,0,24580,0,0,0,-1,-1
"Wizardweave Robe",14128,2,-2,0,0,-1,0,0,0,0,60,0,24580,0,0,0,-1,-1
"Ritual Sandals",14129,2,-2,0,0,-1,0,0,0,0,20,0,24580,0,0,0,-1,-1
"Wizardweave Turban",14130,2,-2,0,0,-1,0,0,0,0,61,0,24580,0,0,0,-1,-1
"Ritual Belt",14131,2,-2,0,0,-1,0,0,0,0,19,0,24580,0,0,0,-1,-1
"Wizardweave Leggings",14132,2,-2,0,0,-1,0,0,0,0,55,0,24580,0,0,0,-1,-1
"Ritual Tunic",14133,2,-2,0,0,-1,0,0,0,0,24,0,24580,0,0,0,-1,-1
"Cloak of Fire",14134,3,-2,0,0,-1,0,0,0,0,55,64,24580,0,0,0,-1,-1
"Robe of Winter Night",14136,3,-2,0,0,-1,0,0,0,0,57,0,24580,0,0,0,-1,-1
"Mooncloth Leggings",14137,3,-2,0,0,-1,0,0,0,0,58,0,24580,0,0,0,-1,-1
"Mooncloth Vest",14138,3,-2,0,0,-1,0,0,0,0,60,0,24580,0,0,0,-1,-1
"Mooncloth Shoulders",14139,3,-2,0,0,-1,0,0,0,0,61,0,24580,0,0,0,-1,-1
"Mooncloth Circlet",14140,3,-2,0,0,-1,0,0,0,0,62,0,24580,0,0,0,-1,-1
"Ghostweave Vest",14141,2,-2,0,0,-1,0,0,0,0,55,0,24580,0,0,0,-1,-1
"Ghostweave Gloves",14142,2,-2,0,0,-1,0,0,0,0,54,0,24580,0,0,0,-1,-1
"Ghostweave Belt",14143,2,-2,0,0,-1,0,0,0,0,53,0,24580,0,0,0,-1,-1
"Ghostweave Pants",14144,2,-2,0,0,-1,0,0,0,0,58,0,24580,0,0,0,-1,-1
"Cursed Felblade",14145,2,-2,0,0,-1,0,0,0,0,18,0,24580,0,0,0,-1,-1
"Gloves of Spell Mastery",14146,4,-2,0,0,31632,0,0,0,0,62,0,24580,0,0,0,-1,-1
"Cavedweller Bracers",14147,2,-2,0,0,-1,0,0,0,0,18,0,24580,0,0,0,-1,-1
"Crystalline Cuffs",14148,2,-2,0,0,-1,0,0,0,0,18,0,24580,0,0,0,-1,-1
"Subterranean Cape",14149,2,-2,0,0,-1,0,0,0,0,18,0,24580,0,0,0,-1,-1
"Robe of Evocation",14150,2,-2,0,0,-1,0,0,0,0,18,0,24580,0,0,0,-1,-1
"Chanting Blade",14151,2,-2,0,0,-1,0,0,0,0,18,0,24580,0,0,0,-1,-1
"Robe of the Archmage",14152,4,-2,0,0,31360,0,0,0,0,62,0,24580,0,0,0,-1,-1
"Robe of the Void",14153,4,-2,0,0,31488,0,0,0,0,62,0,24580,0,0,0,-1,-1
"Truefaith Vestments",14154,4,-2,0,0,31248,0,0,0,0,62,0,24580,0,0,0,-1,-1
"Pagan Mantle",14157,1,-2,0,0,-1,0,0,0,0,24,0,24580,0,0,0,-1,-1
"Pagan Vest",14158,2,-2,0,0,-1,0,0,0,0,26,0,24580,0,0,0,-1,-1
"Pagan Shoes",14159,2,-2,0,0,-1,0,0,0,0,22,0,24580,0,0,0,-1,-1
"Pagan Bands",14160,2,-2,0,0,-1,0,0,0,0,19,0,24580,0,0,0,-1,-1
"Pagan Cape",14161,2,-2,0,0,-1,0,0,0,0,18,0,24580,0,0,0,-1,-1
"Pagan Mitts",14162,2,-2,0,0,-1,0,0,0,0,23,0,24580,0,0,0,-1,-1
"Pagan Wraps",14163,2,-2,0,0,-1,0,0,0,0,26,0,24580,0,0,0,-1,-1
"Pagan Belt",14164,2,-2,0,0,-1,0,0,0,0,21,0,24580,0,0,0,-1,-1
"Pagan Britches",14165,2,-2,0,0,-1,0,0,0,0,25,0,24580,0,0,0,-1,-1
"Buccaneer's Bracers",14166,2,-2,0,0,-1,0,0,0,0,19,0,24580,0,0,0,-1,-1
"Buccaneer's Cape",14167,2,-2,0,0,-1,0,0,0,0,19,0,24580,0,0,0,-1,-1
"Buccaneer's Gloves",14168,2,-2,0,0,-1,0,0,0,0,20,0,24580,0,0,0,-1,-1
"Aboriginal Shoulder Pads",14169,1,-2,0,0,-1,0,0,0,0,21,0,24580,0,0,0,-1,-1
"Buccaneer's Mantle",14170,1,-2,0,0,-1,0,0,0,0,22,0,24580,0,0,0,-1,-1
"Buccaneer's Pants",14171,2,-2,0,0,-1,0,0,0,0,22,0,24580,0,0,0,-1,-1
"Buccaneer's Robes",14172,2,-2,0,0,-1,0,0,0,0,23,0,24580,0,0,0,-1,-1
"Buccaneer's Cord",14173,2,-2,0,0,-1,0,0,0,0,20,0,24580,0,0,0,-1,-1
"Buccaneer's Boots",14174,2,-2,0,0,-1,0,0,0,0,19,0,24580,0,0,0,-1,-1
"Buccaneer's Vest",14175,2,-2,0,0,-1,0,0,0,0,23,0,24580,0,0,0,-1,-1
"Watcher's Boots",14176,2,-2,0,0,-1,0,0,0,0,26,0,24580,0,0,0,-1,-1
"Watcher's Cuffs",14177,2,-2,0,0,-1,0,0,0,0,26,0,24580,0,0,0,-1,-1
"Watcher's Cap",14178,2,-2,0,0,-1,0,0,0,0,31,0,24580,0,0,0,-1,-1
"Watcher's Cape",14179,2,-2,0,0,-1,0,0,0,0,24,0,24580,0,0,0,-1,-1
"Watcher's Jerkin",14180,2,-2,0,0,-1,0,0,0,0,30,0,24580,0,0,0,-1,-1
"Watcher's Handwraps",14181,2,-2,0,0,-1,0,0,0,0,28,0,24580,0,0,0,-1,-1
"Watcher's Mantle",14182,2,-2,0,0,-1,0,0,0,0,28,0,24580,0,0,0,-1,-1
"Watcher's Leggings",14183,2,-2,0,0,-1,0,0,0,0,30,0,24580,0,0,0,-1,-1
"Watcher's Robes",14184,2,-2,0,0,-1,0,0,0,0,30,0,24580,0,0,0,-1,-1
"Watcher's Cinch",14185,2,-2,0,0,-1,0,0,0,0,27,0,24580,0,0,0,-1,-1
"Raincaller Mantle",14186,2,-2,0,0,-1,0,0,0,0,29,0,24580,0,0,0,-1,-1
"Raincaller Cuffs",14187,2,-2,0,0,-1,0,0,0,0,28,0,24580,0,0,0,-1,-1
"Raincaller Cloak",14188,2,-2,0,0,-1,0,0,0,0,27,0,24580,0,0,0,-1,-1
"Raincaller Cap",14189,2,-2,0,0,-1,0,0,0,0,32,0,24580,0,0,0,-1,-1
"Raincaller Vest",14190,2,-2,0,0,-1,0,0,0,0,31,0,24580,0,0,0,-1,-1
"Raincaller Mitts",14191,2,-2,0,0,-1,0,0,0,0,30,0,24580,0,0,0,-1,-1
"Raincaller Robes",14192,2,-2,0,0,-1,0,0,0,0,31,0,24580,0,0,0,-1,-1
"Raincaller Pants",14193,2,-2,0,0,-1,0,0,0,0,31,0,24580,0,0,0,-1,-1
"Raincaller Cord",14194,2,-2,0,0,-1,0,0,0,0,28,0,24580,0,0,0,-1,-1
"Raincaller Boots",14195,2,-2,0,0,-1,0,0,0,0,29,0,24580,0,0,0,-1,-1
"Thistlefur Sandals",14196,2,-2,0,0,-1,0,0,0,0,32,0,24580,0,0,0,-1,-1
"Thistlefur Bands",14197,2,-2,0,0,-1,0,0,0,0,30,0,24580,0,0,0,-1,-1
"Thistlefur Cloak",14198,2,-2,0,0,-1,0,0,0,0,31,0,24580,0,0,0,-1,-1
"Thistlefur Gloves",14199,2,-2,0,0,-1,0,0,0,0,33,0,24580,0,0,0,-1,-1
"Thistlefur Cap",14200,2,-2,0,0,-1,0,0,0,0,35,0,24580,0,0,0,-1,-1
"Thistlefur Mantle",14201,2,-2,0,0,-1,0,0,0,0,34,0,24580,0,0,0,-1,-1
"Thistlefur Jerkin",14202,2,-2,0,0,-1,0,0,0,0,36,0,24580,0,0,0,-1,-1
"Thistlefur Pants",14203,2,-2,0,0,-1,0,0,0,0,35,0,24580,0,0,0,-1,-1
"Thistlefur Robe",14204,2,-2,0,0,-1,0,0,0,0,36,0,24580,0,0,0,-1,-1
"Thistlefur Belt",14205,2,-2,0,0,-1,0,0,0,0,32,0,24580,0,0,0,-1,-1
"Vital Bracelets",14206,2,-2,0,0,-1,0,0,0,0,32,0,24580,0,0,0,-1,-1
"Vital Leggings",14207,2,-2,0,0,-1,0,0,0,0,36,0,24580,0,0,0,-1,-1
"Vital Headband",14208,2,-2,0,0,-1,0,0,0,0,36,0,24580,0,0,0,-1,-1
"Vital Sash",14209,2,-2,0,0,-1,0,0,0,0,33,0,24580,0,0,0,-1,-1
"Vital Cape",14210,2,-2,0,0,-1,0,0,0,0,32,0,24580,0,0,0,-1,-1
"Vital Handwraps",14211,2,-2,0,0,-1,0,0,0,0,34,0,24580,0,0,0,-1,-1
"Vital Shoulders",14212,2,-2,0,0,-1,0,0,0,0,35,0,24580,0,0,0,-1,-1
"Vital Raiment",14213,2,-2,0,0,-1,0,0,0,0,37,0,24580,0,0,0,-1,-1
"Vital Boots",14214,2,-2,0,0,-1,0,0,0,0,34,0,24580,0,0,0,-1,-1
"Vital Tunic",14215,2,-2,0,0,-1,0,0,0,0,37,0,24580,0,0,0,-1,-1
"Geomancer's Jerkin",14216,2,-2,0,0,-1,0,0,0,0,41,0,24580,0,0,0,-1,-1
"Geomancer's Cord",14217,2,-2,0,0,-1,0,0,0,0,36,0,24580,0,0,0,-1,-1
"Geomancer's Boots",14218,2,-2,0,0,-1,0,0,0,0,37,0,24580,0,0,0,-1,-1
"Geomancer's Cloak",14219,2,-2,0,0,-1,0,0,0,0,34,0,24580,0,0,0,-1,-1
"Geomancer's Cap",14220,2,-2,0,0,-1,0,0,0,0,40,0,24580,0,0,0,-1,-1
"Geomancer's Bracers",14221,2,-2,0,0,-1,0,0,0,0,35,0,24580,0,0,0,-1,-1
"Geomancer's Gloves",14222,2,-2,0,0,-1,0,0,0,0,37,0,24580,0,0,0,-1,-1
"Geomancer's Spaulders",14223,2,-2,0,0,-1,0,0,0,0,38,0,24580,0,0,0,-1,-1
"Geomancer's Trousers",14224,2,-2,0,0,-1,0,0,0,0,39,0,24580,0,0,0,-1,-1
"Geomancer's Wraps",14225,2,-2,0,0,-1,0,0,0,0,41,0,24580,0,0,0,-1,-1
"Embersilk Bracelets",14226,2,-2,0,0,-1,0,0,0,0,37,0,24580,0,0,0,-1,-1
"Embersilk Coronet",14228,2,-2,0,0,-1,0,0,0,0,41,0,24580,0,0,0,-1,-1
"Embersilk Cloak",14229,2,-2,0,0,-1,0,0,0,0,36,0,24580,0,0,0,-1,-1
"Embersilk Tunic",14230,2,-2,0,0,-1,0,0,0,0,42,0,24580,0,0,0,-1,-1
"Embersilk Mitts",14231,2,-2,0,0,-1,0,0,0,0,38,0,24580,0,0,0,-1,-1
"Embersilk Mantle",14232,2,-2,0,0,-1,0,0,0,0,39,0,24580,0,0,0,-1,-1
"Embersilk Leggings",14233,2,-2,0,0,-1,0,0,0,0,40,0,24580,0,0,0,-1,-1
"Embersilk Robes",14234,2,-2,0,0,-1,0,0,0,0,42,0,24580,0,0,0,-1,-1
"Embersilk Cord",14235,2,-2,0,0,-1,0,0,0,0,37,0,24580,0,0,0,-1,-1
"Embersilk Boots",14236,2,-2,0,0,-1,0,0,0,0,38,0,24580,0,0,0,-1,-1
"Darkmist Armor",14237,2,-2,0,0,-1,0,0,0,0,46,0,24580,0,0,0,-1,-1
"Darkmist Boots",14238,2,-2,0,0,-1,0,0,0,0,41,0,24580,0,0,0,-1,-1
"Darkmist Cape",14239,2,-2,0,0,-1,0,0,0,0,39,0,24580,0,0,0,-1,-1
"Darkmist Bands",14240,2,-2,0,0,-1,0,0,0,0,40,0,24580,0,0,0,-1,-1
"Darkmist Handguards",14241,2,-2,0,0,-1,0,0,0,0,41,0,24580,0,0,0,-1,-1
"Darkmist Pants",14242,2,-2,0,0,-1,0,0,0,0,43,0,24580,0,0,0,-1,-1
"Darkmist Mantle",14243,2,-2,0,0,-1,0,0,0,0,43,0,24580,0,0,0,-1,-1
"Darkmist Wraps",14244,2,-2,0,0,-1,0,0,0,0,46,0,24580,0,0,0,-1,-1
"Darkmist Girdle",14245,2,-2,0,0,-1,0,0,0,0,41,0,24580,0,0,0,-1,-1
"Darkmist Wizard Hat",14246,2,-2,0,0,-1,0,0,0,0,44,0,24580,0,0,0,-1,-1
"Lunar Mantle",14247,2,-2,0,0,-1,0,0,0,0,44,0,24580,0,0,0,-1,-1
"Lunar Bindings",14248,2,-2,0,0,-1,0,0,0,0,41,0,24580,0,0,0,-1,-1
"Lunar Vest",14249,2,-2,0,0,-1,0,0,0,0,47,0,24580,0,0,0,-1,-1
"Lunar Slippers",14250,2,-2,0,0,-1,0,0,0,0,42,0,24580,0,0,0,-1,-1
"Lunar Cloak",14251,2,-2,0,0,-1,0,0,0,0,40,0,24580,0,0,0,-1,-1
"Lunar Coronet",14252,2,-2,0,0,-1,0,0,0,0,45,0,24580,0,0,0,-1,-1
"Lunar Handwraps",14253,2,-2,0,0,-1,0,0,0,0,43,0,24580,0,0,0,-1,-1
"Lunar Raiment",14254,2,-2,0,0,-1,0,0,0,0,47,0,24580,0,0,0,-1,-1
"Lunar Belt",14255,2,-2,0,0,-1,0,0,0,0,42,0,24580,0,0,0,-1,-1
"Lunar Leggings",14257,2,-2,0,0,-1,0,0,0,0,45,0,24580,0,0,0,-1,-1
"Bloodwoven Cord",14258,2,-2,0,0,-1,0,0,0,0,45,0,24580,0,0,0,-1,-1
"Bloodwoven Boots",14259,2,-2,0,0,-1,0,0,0,0,46,0,24580,0,0,0,-1,-1
"Bloodwoven Bracers",14260,2,-2,0,0,-1,0,0,0,0,44,0,24580,0,0,0,-1,-1
"Bloodwoven Cloak",14261,2,-2,0,0,-1,0,0,0,0,43,0,24580,0,0,0,-1,-1
"Bloodwoven Mitts",14262,2,-2,0,0,-1,0,0,0,0,45,0,24580,0,0,0,-1,-1
"Bloodwoven Mask",14263,2,-2,0,0,-1,0,0,0,0,48,0,24580,0,0,0,-1,-1
"Bloodwoven Pants",14264,2,-2,0,0,-1,0,0,0,0,48,0,24580,0,0,0,-1,-1
"Bloodwoven Wraps",14265,2,-2,0,0,-1,0,0,0,0,51,0,24580,0,0,0,-1,-1
"Bloodwoven Pads",14266,2,-2,0,0,-1,0,0,0,0,47,0,24580,0,0,0,-1,-1
"Bloodwoven Jerkin",14267,2,-2,0,0,-1,0,0,0,0,51,0,24580,0,0,0,-1,-1
"Gaea's Cuffs",14268,2,-2,0,0,-1,0,0,0,0,46,0,24580,0,0,0,-1,-1
"Gaea's Slippers",14269,2,-2,0,0,-1,0,0,0,0,47,0,24580,0,0,0,-1,-1
"Gaea's Cloak",14270,2,-2,0,0,-1,0,0,0,0,45,0,24580,0,0,0,-1,-1
"Gaea's Circlet",14271,2,-2,0,0,-1,0,0,0,0,49,0,24580,0,0,0,-1,-1
"Gaea's Handwraps",14272,2,-2,0,0,-1,0,0,0,0,47,0,24580,0,0,0,-1,-1
"Gaea's Amice",14273,2,-2,0,0,-1,0,0,0,0,48,0,24580,0,0,0,-1,-1
"Gaea's Leggings",14274,2,-2,0,0,-1,0,0,0,0,51,0,24580,0,0,0,-1,-1
"Gaea's Raiment",14275,2,-2,0,0,-1,0,0,0,0,52,0,24580,0,0,0,-1,-1
"Gaea's Belt",14276,2,-2,0,0,-1,0,0,0,0,47,0,24580,0,0,0,-1,-1
"Gaea's Tunic",14277,2,-2,0,0,-1,0,0,0,0,52,0,24580,0,0,0,-1,-1
"Opulent Mantle",14278,2,-2,0,0,-1,0,0,0,0,50,0,24580,0,0,0,-1,-1
"Opulent Bracers",14279,2,-2,0,0,-1,0,0,0,0,49,0,24580,0,0,0,-1,-1
"Opulent Cape",14280,2,-2,0,0,-1,0,0,0,0,48,0,24580,0,0,0,-1,-1
"Opulent Crown",14281,2,-2,0,0,-1,0,0,0,0,53,0,24580,0,0,0,-1,-1
"Opulent Gloves",14282,2,-2,0,0,-1,0,0,0,0,50,0,24580,0,0,0,-1,-1
"Opulent Leggings",14283,2,-2,0,0,-1,0,0,0,0,54,0,24580,0,0,0,-1,-1
"Opulent Robes",14284,2,-2,0,0,-1,0,0,0,0,56,0,24580,0,0,0,-1,-1
"Opulent Boots",14285,2,-2,0,0,-1,0,0,0,0,50,0,24580,0,0,0,-1,-1
"Opulent Belt",14286,2,-2,0,0,-1,0,0,0,0,50,0,24580,0,0,0,-1,-1
"Opulent Tunic",14287,2,-2,0,0,-1,0,0,0,0,56,0,24580,0,0,0,-1,-1
"Arachnidian Armor",14288,2,-2,0,0,-1,0,0,0,0,57,0,24580,0,0,0,-1,-1
"Arachnidian Girdle",14289,2,-2,0,0,-1,0,0,0,0,51,0,24580,0,0,0,-1,-1
"Arachnidian Footpads",14290,2,-2,0,0,-1,0,0,0,0,51,0,24580,0,0,0,-1,-1
"Arachnidian Bracelets",14291,2,-2,0,0,-1,0,0,0,0,50,0,24580,0,0,0,-1,-1
"Arachnidian Cape",14292,2,-2,0,0,-1,0,0,0,0,49,0,24580,0,0,0,-1,-1
"Arachnidian Circlet",14293,2,-2,0,0,-1,0,0,0,0,55,0,24580,0,0,0,-1,-1
"Arachnidian Gloves",14294,2,-2,0,0,-1,0,0,0,0,51,0,24580,0,0,0,-1,-1
"Arachnidian Legguards",14295,2,-2,0,0,-1,0,0,0,0,55,0,24580,0,0,0,-1,-1
"Arachnidian Pauldrons",14296,2,-2,0,0,-1,0,0,0,0,52,0,24580,0,0,0,-1,-1
"Arachnidian Robes",14297,2,-2,0,0,-1,0,0,0,0,57,0,24580,0,0,0,-1,-1
"Bonecaster's Spaulders",14298,2,-2,0,0,-1,0,0,0,0,56,0,24580,0,0,0,-1,-1
"Bonecaster's Boots",14299,2,-2,0,0,-1,0,0,0,0,54,0,24580,0,0,0,-1,-1
"Bonecaster's Cape",14300,2,-2,0,0,-1,0,0,0,0,52,0,24580,0,0,0,-1,-1
"Bonecaster's Bindings",14301,2,-2,0,0,-1,0,0,0,0,53,0,24580,0,0,0,-1,-1
"Bonecaster's Gloves",14302,2,-2,0,0,-1,0,0,0,0,56,0,24580,0,0,0,-1,-1
"Bonecaster's Shroud",14303,2,-2,0,0,-1,0,0,0,0,60,0,24580,0,0,0,-1,-1
"Bonecaster's Belt",14304,2,-2,0,0,-1,0,0,0,0,55,0,24580,0,0,0,-1,-1
"Bonecaster's Sarong",14305,2,-2,0,0,-1,0,0,0,0,57,0,24580,0,0,0,-1,-1
"Bonecaster's Vest",14306,2,-2,0,0,-1,0,0,0,0,60,0,24580,0,0,0,-1,-1
"Bonecaster's Crown",14307,2,-2,0,0,-1,0,0,0,0,59,0,24580,0,0,0,-1,-1
"Celestial Tunic",14308,2,-2,0,0,-1,0,0,0,0,61,0,24580,0,0,0,-1,-1
"Celestial Belt",14309,2,-2,0,0,-1,0,0,0,0,56,0,24580,0,0,0,-1,-1
"Celestial Slippers",14310,2,-2,0,0,-1,0,0,0,0,58,0,24580,0,0,0,-1,-1
"Celestial Bindings",14311,2,-2,0,0,-1,0,0,0,0,55,0,24580,0,0,0,-1,-1
"Celestial Crown",14312,2,-2,0,0,-1,0,0,0,0,61,0,24580,0,0,0,-1,-1
"Celestial Cape",14313,2,-2,0,0,-1,0,0,0,0,54,0,24580,0,0,0,-1,-1
"Celestial Handwraps",14314,2,-2,0,0,-1,0,0,0,0,58,0,24580,0,0,0,-1,-1
"Celestial Kilt",14315,2,-2,0,0,-1,0,0,0,0,59,0,24580,0,0,0,-1,-1
"Celestial Pauldrons",14316,2,-2,0,0,-1,0,0,0,0,59,0,24580,0,0,0,-1,-1
"Celestial Silk Robes",14317,2,-2,0,0,-1,0,0,0,0,61,0,24580,0,0,0,-1,-1
"Resplendent Tunic",14318,2,-2,0,0,-1,0,0,0,0,63,0,24580,0,0,0,-1,-1
"Resplendent Boots",14319,2,-2,0,0,-1,0,0,0,0,59,0,24580,0,0,0,-1,-1
"Resplendent Bracelets",14320,2,-2,0,0,-1,0,0,0,0,57,0,24580,0,0,0,-1,-1
"Resplendent Cloak",14321,2,-2,0,0,-1,0,0,0,0,55,0,24580,0,0,0,-1,-1
"Resplendent Circlet",14322,2,-2,0,0,-1,0,0,0,0,62,0,24580,0,0,0,-1,-1
"Resplendent Gauntlets",14323,2,-2,0,0,-1,0,0,0,0,60,0,24580,0,0,0,-1,-1
"Resplendent Sarong",14324,2,-2,0,0,-1,0,0,0,0,60,0,24580,0,0,0,-1,-1
"Resplendent Epaulets",14325,2,-2,0,0,-1,0,0,0,0,61,0,24580,0,0,0,-1,-1
"Resplendent Robes",14326,2,-2,0,0,-1,0,0,0,0,63,0,24580,0,0,0,-1,-1
"Resplendent Belt",14327,2,-2,0,0,-1,0,0,0,0,58,0,24580,0,0,0,-1,-1
"Eternal Chestguard",14328,2,-2,0,0,-1,0,0,0,0,65,0,24580,0,0,0,-1,-1
"Eternal Boots",14329,2,-2,0,0,-1,0,0,0,0,62,0,24580,0,0,0,-1,-1
"Eternal Bindings",14330,2,-2,0,0,-1,0,0,0,0,61,0,24580,0,0,0,-1,-1
"Eternal Cloak",14331,2,-2,0,0,-1,0,0,0,0,58,0,24580,0,0,0,-1,-1
"Eternal Crown",14332,2,-2,0,0,-1,0,0,0,0,64,0,24580,0,0,0,-1,-1
"Eternal Gloves",14333,2,-2,0,0,-1,0,0,0,0,63,0,24580,0,0,0,-1,-1
"Eternal Sarong",14334,2,-2,0,0,-1,0,0,0,0,63,0,24580,0,0,0,-1,-1
"Eternal Spaulders",14335,2,-2,0,0,-1,0,0,0,0,63,0,24580,0,0,0,-1,-1
"Eternal Wraps",14336,2,-2,0,0,-1,0,0,0,0,65,0,24580,0,0,0,-1,-1
"Eternal Cord",14337,2,-2,0,0,-1,0,0,0,0,61,0,24580,0,0,0,-1,-1
"Freezing Lich Robes",14340,3,-2,0,0,-1,0,0,0,0,62,0,24580,0,0,0,-1,-1
"Mystic's Slippers",14364,2,-2,0,0,-1,0,0,0,0,18,0,24580,0,0,0,-1,-1
"Mystic's Cape",14365,2,-2,0,0,-1,0,0,0,0,15,0,24580,0,0,0,-1,-1
"Mystic's Bracelets",14366,2,-2,0,0,-1,0,0,0,0,17,0,24580,0,0,0,-1,-1
"Mystic's Gloves",14367,2,-2,0,0,-1,0,0,0,0,19,0,24580,0,0,0,-1,-1
"Mystic's Shoulder Pads",14368,1,-2,0,0,-1,0,0,0,0,22,0,24580,0,0,0,-1,-1
"Mystic's Wrap",14369,2,-2,0,0,-1,0,0,0,0,23,0,24580,0,0,0,-1,-1
"Mystic's Woolies",14370,2,-2,0,0,-1,0,0,0,0,19,0,24580,0,0,0,-1,-1
"Mystic's Robe",14371,2,-2,0,0,-1,0,0,0,0,23,0,24580,0,0,0,-1,-1
"Sanguine Armor",14372,2,-2,0,0,-1,0,0,0,0,28,0,24580,0,0,0,-1,-1
"Sanguine Belt",14373,2,-2,0,0,-1,0,0,0,0,25,0,24580,0,0,0,-1,-1
"Sanguine Sandals",14374,2,-2,0,0,-1,0,0,0,0,24,0,24580,0,0,0,-1,-1
"Sanguine Cuffs",14375,2,-2,0,0,-1,0,0,0,0,25,0,24580,0,0,0,-1,-1
"Sanguine Cape",14376,2,-2,0,0,-1,0,0,0,0,22,0,24580,0,0,0,-1,-1
"Sanguine Handwraps",14377,2,-2,0,0,-1,0,0,0,0,26,0,24580,0,0,0,-1,-1
"Sanguine Mantle",14378,2,-2,0,0,-1,0,0,0,0,27,0,24580,0,0,0,-1,-1
"Sanguine Trousers",14379,2,-2,0,0,-1,0,0,0,0,29,0,24580,0,0,0,-1,-1
"Sanguine Robe",14380,2,-2,0,0,-1,0,0,0,0,28,0,24580,0,0,0,-1,-1
"Resilient Mantle",14397,2,-2,0,0,-1,0,0,0,0,32,0,24580,0,0,0,-1,-1
"Resilient Tunic",14398,2,-2,0,0,-1,0,0,0,0,33,0,24580,0,0,0,-1,-1
"Resilient Boots",14399,2,-2,0,0,-1,0,0,0,0,31,0,24580,0,0,0,-1,-1
"Resilient Cape",14400,2,-2,0,0,-1,0,0,0,0,29,0,24580,0,0,0,-1,-1
"Resilient Cap",14401,2,-2,0,0,-1,0,0,0,0,33,0,24580,0,0,0,-1,-1
"Resilient Bands",14402,2,-2,0,0,-1,0,0,0,0,29,0,24580,0,0,0,-1,-1
"Resilient Handgrips",14403,2,-2,0,0,-1,0,0,0,0,31,0,24580,0,0,0,-1,-1
"Resilient Leggings",14404,2,-2,0,0,-1,0,0,0,0,33,0,24580,0,0,0,-1,-1
"Resilient Robe",14405,2,-2,0,0,-1,0,0,0,0,33,0,24580,0,0,0,-1,-1
"Resilient Cord",14406,2,-2,0,0,-1,0,0,0,0,30,0,24580,0,0,0,-1,-1
"Stonecloth Vest",14407,2,-2,0,0,-1,0,0,0,0,39,0,24580,0,0,0,-1,-1
"Stonecloth Boots",14408,2,-2,0,0,-1,0,0,0,0,35,0,24580,0,0,0,-1,-1
"Stonecloth Cape",14409,2,-2,0,0,-1,0,0,0,0,33,0,24580,0,0,0,-1,-1
"Stonecloth Circlet",14410,2,-2,0,0,-1,0,0,0,0,38,0,24580,0,0,0,-1,-1
"Stonecloth Gloves",14411,2,-2,0,0,-1,0,0,0,0,35,0,24580,0,0,0,-1,-1
"Stonecloth Epaulets",14412,2,-2,0,0,-1,0,0,0,0,36,0,24580,0,0,0,-1,-1
"Stonecloth Robe",14413,2,-2,0,0,-1,0,0,0,0,39,0,24580,0,0,0,-1,-1
"Stonecloth Belt",14414,2,-2,0,0,-1,0,0,0,0,34,0,24580,0,0,0,-1,-1
"Stonecloth Britches",14415,2,-2,0,0,-1,0,0,0,0,37,0,24580,0,0,0,-1,-1
"Stonecloth Bindings",14416,2,-2,0,0,-1,0,0,0,0,34,0,24580,0,0,0,-1,-1
"Silksand Tunic",14417,2,-2,0,0,-1,0,0,0,0,44,0,24580,0,0,0,-1,-1
"Silksand Boots",14418,2,-2,0,0,-1,0,0,0,0,39,0,24580,0,0,0,-1,-1
