ID,ItemID,ItemAppearanceModifierID,ItemAppearanceID,OrderIndex,TransmogSourceTypeEnum
139052,28706,0,53101,0,0
139053,28707,0,53102,0,0
139054,28708,0,53103,0,0
139055,28709,0,50417,0,0
139056,28710,0,50397,0,0
139057,28711,0,50418,0,0
139058,28712,0,50419,0,0
139059,28713,0,50420,0,0
139060,28714,0,50427,0,0
139061,28715,0,50425,0,0
139062,28716,0,53104,0,0
139063,28717,0,53105,0,0
139064,28718,0,53106,0,0
139065,28719,0,50390,0,0
139066,28720,0,50410,0,0
139067,28721,0,50408,0,0
139068,28722,0,50409,0,0
139069,28723,0,50407,0,0
139070,28724,0,50419,0,0
139072,28726,0,53107,0,0
139074,28728,0,53108,0,0
139075,28729,0,53109,0,0
139078,28732,0,53110,0,0
139079,28733,0,53111,0,0
139080,28734,0,53112,0,0
139081,28735,0,53113,0,0
139082,28736,0,50788,0,0
139083,28737,0,50789,0,0
139084,28738,0,50939,0,0
139085,28739,0,50940,0,0
139086,28740,0,53114,0,0
139087,28741,0,53115,0,0
139088,28742,0,53116,0,0
139089,28743,0,53117,0,0
139090,28744,0,53118,0,0
139092,28746,0,53119,0,0
139093,28747,0,53120,0,0
139094,28748,0,53121,0,0
139095,28749,0,53122,0,0
139096,28750,0,53123,0,0
139097,28751,0,53124,0,0
139098,28752,0,53125,0,0
139100,28754,0,53126,0,0
139101,28755,0,53127,0,0
139102,28756,0,53128,0,0
139104,28758,0,50523,0,0
139105,28759,0,50823,0,0
139106,28760,0,50823,0,0
139107,28761,0,48147,0,0
139110,28764,0,51270,0,0
139111,28765,0,47170,0,0
139112,28766,0,52081,0,0
139113,28767,0,52033,0,0
139114,28768,0,53130,0,0
139116,28770,0,53132,0,0
139117,28771,0,53134,0,0
139118,28772,0,53136,0,0
139119,28773,0,53138,0,0
139120,28774,0,53140,0,0
139121,28775,0,53141,0,0
139122,28776,0,53142,0,0
139123,28777,0,51119,0,0
139124,28778,0,53143,0,0
139125,28779,0,53144,0,0
139126,28780,0,53145,0,0
139127,28781,0,53146,0,0
139128,28782,0,53147,0,0
139129,28783,0,53148,0,0
139134,28788,0,51864,0,0
139140,28794,0,53149,0,0
139141,28795,0,53150,0,0
139142,28796,0,53110,0,0
139143,28797,0,47280,0,0
139145,28799,0,53152,0,0
139146,28800,0,53153,0,0
139147,28801,0,53154,0,0
139148,28802,0,53155,0,0
139149,28803,0,53156,0,0
139150,28804,0,53157,0,0
139151,28805,0,50522,0,0
139152,28806,0,50521,0,0
139153,28807,0,50523,0,0
139154,28808,0,50524,0,0
139155,28809,0,50525,0,0
139156,28810,0,53158,0,0
139157,28811,0,50504,0,0
139158,28812,0,50500,0,0
139159,28813,0,50502,0,0
139160,28814,0,50501,0,0
139161,28815,0,50499,0,0
139163,28817,0,50821,0,0
139164,28818,0,50823,0,0
139165,28819,0,53159,0,0
139166,28820,0,50822,0,0
139167,28821,0,50824,0,0
139170,28824,0,53160,0,0
139171,28825,0,53161,0,0
139172,28826,0,53162,0,0
139173,28827,0,53163,0,0
139174,28828,0,53164,0,0
139177,28831,0,53165,0,0
139178,28832,0,53166,0,0
139179,28833,0,53167,0,0
139180,28834,0,53168,0,0
139181,28835,0,53169,0,0
139182,28836,0,50455,0,0
139183,28837,0,53037,0,0
139184,28838,0,50463,0,0
139185,28839,0,53170,0,0
139186,28840,0,50460,0,0
139187,28841,0,50522,0,0
139188,28842,0,50521,0,0
139189,28843,0,50523,0,0
139190,28844,0,50524,0,0
139191,28845,0,50525,0,0
139192,28846,0,50522,0,0
139193,28847,0,50521,0,0
139194,28848,0,50523,0,0
139195,28849,0,50524,0,0
139196,28850,0,50525,0,0
139197,28851,0,50491,0,0
139198,28852,0,50498,0,0
139199,28853,0,50492,0,0
139200,28854,0,50493,0,0
139201,28855,0,50494,0,0
139202,28856,0,50821,0,0
139203,28857,0,50823,0,0
139204,28858,0,47669,0,0
139205,28859,0,50822,0,0
139206,28860,0,50824,0,0
139207,28861,0,53171,0,0
139208,28862,0,53172,0,0
139209,28863,0,53173,0,0
139210,28864,0,53174,0,0
139211,28865,0,53175,0,0
139212,28866,0,50486,0,0
139213,28867,0,50484,0,0
139214,28868,0,50490,0,0
139215,28869,0,50485,0,0
139216,28870,0,53176,0,0
139217,28871,0,50504,0,0
139218,28872,0,50500,0,0
139219,28873,0,50502,0,0
139220,28874,0,50501,0,0
139221,28875,0,50499,0,0
139251,28905,0,53177,0,0
139252,28906,0,53178,0,0
139260,28914,0,49263,0,0
139262,28916,0,53179,0,0
139263,28917,0,53180,0,0
139264,28918,0,50987,0,0
139265,28919,0,51939,0,0
139266,28920,0,53181,0,0
139267,28921,0,53181,0,0
139268,28922,0,53182,0,0
139269,28923,0,53183,0,0
139270,28924,0,53184,0,0
139271,28925,0,53184,0,0
139272,28926,0,53185,0,0
139274,28928,0,53186,0,0
139275,28929,0,53187,0,0
139276,28930,0,53187,0,0
139277,28931,0,53188,0,0
139279,28933,0,53189,0,0
139281,28935,0,53190,0,0
139283,28937,0,53185,0,0
139284,28938,0,53191,0,0
139285,28939,0,50982,0,0
139286,28940,0,50981,0,0
139287,28941,0,53192,0,0
139288,28942,0,53193,0,0
139289,28943,0,51011,0,0
139290,28944,0,53194,0,0
139291,28945,0,53195,0,0
139292,28946,0,50983,0,0
139293,28947,0,53196,0,0
139294,28948,0,51937,0,0
139295,28949,0,53197,0,0
139296,28950,0,53198,0,0
139297,28951,0,53198,0,0
139298,28952,0,53199,0,0
139299,28953,0,53200,0,0
139300,28954,0,53201,0,0
139301,28955,0,53201,0,0
139302,28956,0,53199,0,0
139303,28957,0,50992,0,0
139305,28959,0,53202,0,0
139306,28960,0,53203,0,0
139307,28961,0,50982,0,0
139309,28963,0,53204,0,0
139310,28964,0,53205,0,0
139311,28965,0,53206,0,0
139312,28966,0,53207,0,0
139313,28967,0,53208,0,0
139314,28968,0,53209,0,0
139319,28973,0,50431,0,0
139320,28974,0,52987,0,0
139321,28975,0,52986,0,0
139322,28976,0,52982,0,0
139323,28977,0,52985,0,0
139324,28978,0,50388,0,0
139326,28980,0,52951,0,0
139327,28981,0,53210,0,0
139328,28982,0,53093,0,0
139329,28983,0,53077,0,0
139330,28984,0,50439,0,0
139331,28985,0,53078,0,0
139332,28986,0,52963,0,0
139333,28987,0,52962,0,0
139334,28988,0,50428,0,0
139335,28989,0,53056,0,0
139336,28990,0,53073,0,0
139337,28991,0,53074,0,0
139338,28992,0,53056,0,0
139339,28993,0,53073,0,0
139340,28994,0,53074,0,0
139341,28995,0,52938,0,0
139342,28996,0,50370,0,0
139343,28997,0,52936,0,0
139344,28998,0,53077,0,0
139345,28999,0,50439,0,0
139346,29000,0,53078,0,0
139347,29001,0,52954,0,0
139348,29002,0,53211,0,0
139349,29003,0,53212,0,0
139350,29004,0,52982,0,0
139351,29005,0,52985,0,0
139352,29006,0,50388,0,0
139354,29008,0,53213,0,0
139356,29010,0,53214,0,0
139357,29011,0,53215,0,0
139358,29012,0,53216,0,0
139359,29013,0,53033,0,0
139361,29015,0,53217,0,0
139362,29016,0,53218,0,0
139363,29017,0,53219,0,0
139365,29019,0,53216,0,0
139366,29020,0,53219,0,0
139367,29021,0,53215,0,0
139368,29022,0,53217,0,0
139369,29023,0,53218,0,0
139374,29028,0,53220,0,0
139375,29029,0,53221,0,0
139376,29030,0,53222,0,0
139377,29031,0,53223,0,0
139378,29032,0,53224,0,0
139379,29033,0,53221,0,0
139380,29034,0,53224,0,0
139381,29035,0,53220,0,0
139382,29036,0,53222,0,0
139383,29037,0,53223,0,0
139384,29038,0,53221,0,0
139385,29039,0,53224,0,0
139386,29040,0,53220,0,0
139388,29042,0,53222,0,0
139389,29043,0,53223,0,0
139390,29044,0,53225,0,0
139391,29045,0,53226,0,0
139392,29046,0,53227,0,0
139393,29047,0,53228,0,0
139394,29048,0,53229,0,0
139395,29049,0,53230,0,0
139396,29050,0,53231,0,0
139399,29053,0,53232,0,0
139400,29054,0,53233,0,0
139401,29055,0,53234,0,0
139402,29056,0,53231,0,0
139403,29057,0,53235,0,0
139404,29058,0,53230,0,0
139405,29059,0,53232,0,0
139406,29060,0,53233,0,0
139407,29061,0,53236,0,0
139408,29062,0,53237,0,0
139409,29063,0,53238,0,0
139410,29064,0,53239,0,0
139411,29065,0,53240,0,0
139412,29066,0,53237,0,0
139413,29067,0,53240,0,0
139414,29068,0,53236,0,0
139415,29069,0,53238,0,0
139416,29070,0,53239,0,0
139417,29071,0,53237,0,0
139418,29072,0,53240,0,0
139419,29073,0,53236,0,0
139420,29074,0,53238,0,0
139421,29075,0,53239,0,0
139422,29076,0,53241,0,0
139423,29077,0,53242,0,0
139424,29078,0,53243,0,0
139425,29079,0,53244,0,0
139426,29080,0,53245,0,0
139427,29081,0,53246,0,0
139428,29082,0,53247,0,0
139429,29083,0,53248,0,0
139430,29084,0,53249,0,0
139431,29085,0,53250,0,0
139432,29086,0,53251,0,0
139433,29087,0,53252,0,0
139434,29088,0,53253,0,0
139435,29089,0,53254,0,0
139436,29090,0,53255,0,0
139437,29091,0,53252,0,0
139438,29092,0,53255,0,0
139439,29093,0,53251,0,0
139440,29094,0,53253,0,0
139441,29095,0,53254,0,0
139442,29096,0,53252,0,0
139443,29097,0,53255,0,0
139444,29098,0,53251,0,0
139445,29099,0,53253,0,0
139446,29100,0,53254,0,0
139453,29107,0,53256,0,0
139454,29108,0,46273,0,0
139455,29109,0,49997,0,0
139460,29114,0,53257,0,0
139461,29115,0,53258,0,0
139462,29116,0,46836,0,0
139463,29117,0,53259,0,0
139467,29121,0,53260,0,0
139468,29122,0,52529,0,0
139470,29124,0,53261,0,0
139471,29125,0,53262,0,0
139473,29127,0,53263,0,0
139475,29129,0,53264,0,0
139476,29130,0,53265,0,0
139477,29131,0,51582,0,0
139479,29133,0,51853,0,0
139480,29134,0,53266,0,0
139481,29135,0,53267,0,0
139482,29136,0,53268,0,0
139483,29137,0,50931,0,0
139484,29138,0,53269,0,0
139485,29139,0,49475,0,0
139486,29140,0,51462,0,0
139487,29141,0,53270,0,0
139488,29142,0,53271,0,0
139493,29147,0,50573,0,0
139494,29148,0,53274,0,0
139495,29149,0,47423,0,0
139496,29150,0,53275,0,0
139497,29151,0,53276,0,0
139498,29152,0,50943,0,0
139499,29153,0,51301,0,0
139501,29155,0,53277,0,0
139502,29156,0,53278,0,0
139511,29165,0,53279,0,0
139512,29166,0,53280,0,0
139513,29167,0,53281,0,0
139516,29170,0,53282,0,0
139517,29171,0,53283,0,0
139520,29174,0,53284,0,0
139521,29175,0,53285,0,0
139522,29176,0,53286,0,0
139526,29180,0,53287,0,0
139528,29182,0,53288,0,0
139529,29183,0,53289,0,0
139530,29184,0,48859,0,0
139531,29185,0,53290,0,0
139546,29200,0,46626,0,0
139547,29201,0,53291,0,0
139548,29202,0,53213,0,0
139549,29203,0,53292,0,0
139550,29204,0,53293,0,0
139583,29237,0,53294,0,0
139584,29238,0,53295,0,0
139585,29239,0,53296,0,0
139586,29240,0,53297,0,0
139587,29241,0,53298,0,0
139588,29242,0,53299,0,0
139589,29243,0,53300,0,0
139590,29244,0,53301,0,0
139591,29245,0,53302,0,0
139592,29246,0,53303,0,0
139593,29247,0,53304,0,0
139594,29248,0,53305,0,0
139595,29249,0,53306,0,0
139596,29250,0,53307,0,0
139597,29251,0,53308,0,0
139598,29252,0,53309,0,0
139599,29253,0,53310,0,0
139600,29254,0,53311,0,0
139601,29255,0,53312,0,0
139602,29256,0,51766,0,0
139603,29257,0,53313,0,0
139604,29258,0,53314,0,0
139605,29259,0,53315,0,0
139607,29261,0,53316,0,0
139608,29262,0,53317,0,0
139609,29263,0,53318,0,0
139610,29264,0,53319,0,0
139611,29265,0,53320,0,0
139612,29266,0,53321,0,0
139613,29267,0,53322,0,0
139614,29268,0,53323,0,0
139615,29269,0,53324,0,0
139616,29270,0,53325,0,0
139617,29271,0,53326,0,0
139618,29272,0,53327,0,0
139619,29273,0,49266,0,0
139620,29274,0,53328,0,0
139621,29275,0,53329,0,0
139656,29310,0,53330,0,0
139658,29312,0,52302,0,0
139659,29313,0,53331,0,0
139660,29314,0,48251,0,0
139661,29315,0,48885,0,0
139662,29316,0,53332,0,0
139663,29317,0,53333,0,0
139664,29318,0,52999,0,0
139665,29319,0,47881,0,0
139671,29325,0,53334,0,0
139672,29326,0,53335,0,0
139673,29327,0,53336,0,0
139674,29328,0,53337,0,0
139675,29329,0,53338,0,0
139676,29330,0,53339,0,0
139678,29332,0,52031,0,0
139683,29337,0,53340,0,0
139685,29339,0,53341,0,0
139686,29340,0,51052,0,0
139687,29341,0,49677,0,0
139688,29342,0,50901,0,0
139689,29343,0,48251,0,0
139690,29344,0,49976,0,0
139691,29345,0,53342,0,0
139692,29346,0,53343,0,0
139694,29348,0,53344,0,0
139696,29350,0,51844,0,0
139697,29351,0,53345,0,0
139699,29353,0,53346,0,0
139700,29354,0,47170,0,0
139701,29355,0,53347,0,0
139702,29356,0,53348,0,0
139703,29357,0,53349,0,0
139704,29358,0,53350,0,0
139705,29359,0,53351,0,0
139706,29360,0,53352,0,0
139708,29362,0,53353,0,0
139715,29369,0,53354,0,0
139717,29371,0,53355,0,0
139718,29372,0,53356,0,0
139721,29375,0,52884,0,0
139723,29377,0,53357,0,0
139724,29378,0,53358,0,0
139726,29380,0,51193,0,0
139728,29382,0,53359,0,0
139731,29385,0,51854,0,0
139737,29391,0,53360,0,0
139745,29399,0,48939,0,0
139746,29400,0,48452,0,0
139749,29403,0,53361,0,0
139750,29404,0,53362,0,0
139751,29405,0,53362,0,0
139752,29406,0,53363,0,0
139753,29407,0,53364,0,0
139754,29408,0,53365,0,0
139755,29409,0,53366,0,0
139756,29410,0,53367,0,0
139759,29413,0,53368,0,0
139760,29414,0,53369,0,0
139761,29415,0,53370,0,0
139762,29416,0,53371,0,0
139763,29417,0,53372,0,0
139764,29418,0,53373,0,0
139765,29419,0,53374,0,0
139766,29420,0,53375,0,0
139767,29421,0,53376,0,0
139768,29422,0,53377,0,0
139769,29423,0,53378,0,0
139770,29424,0,53379,0,0
139776,29430,0,53380,0,0
139777,29431,0,53381,0,0
139778,29432,0,53382,0,0
139779,29433,0,53383,0,0
139781,29435,0,53384,0,0
139782,29436,0,53385,0,0
139783,29437,0,53386,0,0
139784,29438,0,53387,0,0
139785,29439,0,53388,0,0
139786,29440,0,53389,0,0
139787,29441,0,53390,0,0
139788,29442,0,53391,0,0
139790,29444,0,53392,0,0
139792,29446,0,53393,0,0
139801,29455,0,50972,0,0
139802,29456,0,52358,0,0
139803,29457,0,52432,0,0
139804,29458,0,53394,0,0
139808,29462,0,53395,0,0
139809,29463,0,53396,0,0
139825,29479,0,53397,0,0
139830,29484,0,52896,0,0
139835,29489,0,53402,0,0
139836,29490,0,53404,0,0
139837,29491,0,53406,0,0
139838,29492,0,53407,0,0
139839,29493,0,53408,0,0
139840,29494,0,53409,0,0
139841,29495,0,47070,0,0
139842,29496,0,53410,0,0
139843,29497,0,53411,0,0
139844,29498,0,51863,0,0
139845,29499,0,53412,0,0
139846,29500,0,53413,0,0
139848,29502,0,53414,0,0
139849,29503,0,53415,0,0
139850,29504,0,53416,0,0
139851,29505,0,53417,0,0
139852,29506,0,53418,0,0
139853,29507,0,53419,0,0
139854,29508,0,53420,0,0
139855,29509,0,53421,0,0
139856,29510,0,53422,0,0
139857,29511,0,53423,0,0
139858,29512,0,53424,0,0
139860,29514,0,53425,0,0
139861,29515,0,53426,0,0
139862,29516,0,53427,0,0
139863,29517,0,53428,0,0
139864,29518,0,46110,0,0
139865,29519,0,53429,0,0
139866,29520,0,53430,0,0
139867,29521,0,53431,0,0
139868,29522,0,53432,0,0
139869,29523,0,53433,0,0
139870,29524,0,53434,0,0
139871,29525,0,53435,0,0
139872,29526,0,53436,0,0
139873,29527,0,53437,0,0
139883,29537,0,53438,0,0
139884,29538,0,53439,0,0
139887,29541,0,53440,0,0
139888,29542,0,53441,0,0
139889,29543,0,53442,0,0
139890,29544,0,53443,0,0
139929,29583,0,47102,0,0
139940,29594,0,50471,0,0
139941,29595,0,50472,0,0
139942,29596,0,50474,0,0
139943,29597,0,50475,0,0
139944,29598,0,50473,0,0
139945,29599,0,50476,0,0
139946,29600,0,53444,0,0
139947,29601,0,53445,0,0
139948,29602,0,52535,0,0
139949,29603,0,52672,0,0
139950,29604,0,53167,0,0
139951,29605,0,53169,0,0
139952,29606,0,50520,0,0
139953,29607,0,50521,0,0
139954,29608,0,50524,0,0
139955,29609,0,50522,0,0
139956,29610,0,50523,0,0
139957,29611,0,50525,0,0
139958,29612,0,53446,0,0
139959,29613,0,53447,0,0
139960,29614,0,53448,0,0
139961,29615,0,53449,0,0
139962,29616,0,53167,0,0
139963,29617,0,53169,0,0
139965,29619,0,53450,0,0
139966,29620,0,53451,0,0
139967,29621,0,52382,0,0
139968,29622,0,53452,0,0
139969,29623,0,52390,0,0
139972,29626,0,53453,0,0
139973,29627,0,53454,0,0
139974,29628,0,53455,0,0
139975,29629,0,53456,0,0
139976,29630,0,52433,0,0
139977,29631,0,52131,0,0
139978,29632,0,53457,0,0
139979,29633,0,52343,0,0
139980,29634,0,53458,0,0
139981,29635,0,53286,0,0
139982,29636,0,53459,0,0
139983,29637,0,53460,0,0
139984,29638,0,52334,0,0
139985,29639,0,53461,0,0
139986,29640,0,53462,0,0
139987,29641,0,52333,0,0
139988,29642,0,53463,0,0
139989,29643,0,53464,0,0
139990,29644,0,52102,0,0
139991,29645,0,53465,0,0
139992,29646,0,52130,0,0
139993,29647,0,52361,0,0
139994,29648,0,53466,0,0
139995,29649,0,53467,0,0
139996,29650,0,53468,0,0
139997,29651,0,52387,0,0
139998,29652,0,52392,0,0
139999,29653,0,53469,0,0
140000,29654,0,52383,0,0
140001,29655,0,52389,0,0
140002,29656,0,53470,0,0
140003,29657,0,53471,0,0
140004,29658,0,53472,0,0
140005,29659,0,53473,0,0
140006,29660,0,53474,0,0
140007,29661,0,53475,0,0
140008,29662,0,53476,0,0
140009,29663,0,53477,0,0
140011,29665,0,53478,0,0
140012,29666,0,52143,0,0
140013,29667,0,52360,0,0
140014,29668,0,53479,0,0
140016,29670,0,52358,0,0
140017,29671,0,52045,0,0
140022,29676,0,52104,0,0
140024,29678,0,52369,0,0
140025,29679,0,53480,0,0
140026,29680,0,52133,0,0
140027,29681,0,53481,0,0
140029,29683,0,53482,0,0
140031,29685,0,52372,0,0
140032,29686,0,52370,0,0
140033,29687,0,53483,0,0
140034,29688,0,53484,0,0
140036,29690,0,53485,0,0
140038,29692,0,53486,0,0
140040,29694,0,52371,0,0
140041,29695,0,53487,0,0
140042,29696,0,52671,0,0
140043,29697,0,53488,0,0
140051,29705,0,53489,0,0
140052,29706,0,53490,0,0
140053,29707,0,53491,0,0
140054,29708,0,53492,0,0
140055,29709,0,53493,0,0
140056,29710,0,53494,0,0
140057,29711,0,53495,0,0
140058,29712,0,53496,0,0
140061,29715,0,53497,0,0
140062,29716,0,51853,0,0
140094,29748,0,52767,0,0
140098,29752,0,51719,0,0
140117,29771,0,47981,0,0
140118,29772,0,46780,0,0
140119,29773,0,49054,0,0
140120,29774,0,49867,0,0
140123,29777,0,52332,0,0
140125,29779,0,51049,0,0
140126,29780,0,49537,0,0
140127,29781,0,50858,0,0
140128,29782,0,46944,0,0
140129,29783,0,49762,0,0
140130,29784,0,48041,0,0
140131,29785,0,50288,0,0
140132,29786,0,49116,0,0
140133,29787,0,48999,0,0
140134,29788,0,48236,0,0
140135,29789,0,48864,0,0
140137,29791,0,48620,0,0
140138,29792,0,49084,0,0
140150,29804,0,48740,0,0
140152,29806,0,47084,0,0
140153,29807,0,49163,0,0
140154,29808,0,49647,0,0
140155,29809,0,49247,0,0
140156,29810,0,48585,0,0
140157,29811,0,47655,0,0
140158,29812,0,49920,0,0
140159,29813,0,48036,0,0
140162,29816,0,51193,0,0
140165,29819,0,53498,0,0
140166,29820,0,53498,0,0
140167,29821,0,53161,0,0
140169,29823,0,53226,0,0
140170,29824,0,53226,0,0
140171,29825,0,51827,0,0
140172,29826,0,51827,0,0
140173,29827,0,51827,0,0
140174,29828,0,51827,0,0
140175,29829,0,53216,0,0
140176,29830,0,53216,0,0
140177,29831,0,53109,0,0
140178,29832,0,53109,0,0
140179,29833,0,53138,0,0
140180,29834,0,53138,0,0
140181,29835,0,51721,0,0
140182,29836,0,51721,0,0
140201,29855,0,53242,0,0
140211,29865,0,53242,0,0
140221,29875,0,53205,0,0
140222,29876,0,53205,0,0
140224,29878,0,51776,0,0
140225,29879,0,51776,0,0
140226,29880,0,53138,0,0
140227,29881,0,53138,0,0
140228,29882,0,53247,0,0
140229,29883,0,53247,0,0
140230,29884,0,53044,0,0
140231,29885,0,46427,0,0
140234,29888,0,53044,0,0
140236,29890,0,51752,0,0
140237,29891,0,51752,0,0
140238,29892,0,51752,0,0
140239,29893,0,51752,0,0
140240,29894,0,52675,0,0
140241,29895,0,52675,0,0
140242,29896,0,53221,0,0
140243,29897,0,53221,0,0
140244,29898,0,51736,0,0
140245,29899,0,51736,0,0
140246,29900,0,51961,0,0
140253,29907,0,53499,0,0
140254,29908,0,50074,0,0
140255,29909,0,49250,0,0
140256,29910,0,45825,0,0
140257,29911,0,49459,0,0
140259,29913,0,49415,0,0
140260,29914,0,48401,0,0
140261,29915,0,53500,0,0
140262,29916,0,52405,0,0
140263,29917,0,53462,0,0
140264,29918,0,53501,0,0
140265,29919,0,53460,0,0
140267,29921,0,53502,0,0
140269,29923,0,53503,0,0
140270,29924,0,53504,0,0
140271,29925,0,53505,0,0
140272,29926,0,53506,0,0
140273,29927,0,46966,0,0
140274,29928,0,50400,0,0
140275,29929,0,51584,0,0
140276,29930,0,53507,0,0
140277,29931,0,53508,0,0
140278,29932,0,48570,0,0
140279,29933,0,48574,0,0
140280,29934,0,48135,0,0
140281,29935,0,53263,0,0
140282,29936,0,53509,0,0
140283,29937,0,53173,0,0
140284,29938,0,53510,0,0
140285,29939,0,53511,0,0
140286,29940,0,46614,0,0
140287,29941,0,53512,0,0
140288,29942,0,52473,0,0
140289,29943,0,53513,0,0
140290,29944,0,53514,0,0
140291,29945,0,53515,0,0
140292,29946,0,49054,0,0
140293,29947,0,53516,0,0
140294,29948,0,53517,0,0
140295,29949,0,53518,0,0
140296,29950,0,53519,0,0
140297,29951,0,53520,0,0
140300,29954,0,48579,0,0
140301,29955,0,53521,0,0
140305,29959,0,53522,0,0
140308,29962,0,53523,0,0
140310,29964,0,47983,0,0
140311,29965,0,53524,0,0
140312,29966,0,53525,0,0
140313,29967,0,53526,0,0
140314,29968,0,47893,0,0
140315,29969,0,48873,0,0
140316,29970,0,53527,0,0
140317,29971,0,49965,0,0
140318,29972,0,53528,0,0
140319,29973,0,53529,0,0
140320,29974,0,53530,0,0
140321,29975,0,49960,0,0
140322,29976,0,53531,0,0
140323,29977,0,53532,0,0
140324,29978,0,53533,0,0
140325,29979,0,45871,0,0
140326,29980,0,49848,0,0
140327,29981,0,53534,0,0
140328,29982,0,53535,0,0
140329,29983,0,53536,0,0
140330,29984,0,53537,0,0
140331,29985,0,53538,0,0
140332,29986,0,53539,0,0
140333,29987,0,53540,0,0
140334,29988,0,53541,0,0
140335,29989,0,53542,0,0
140336,29990,0,53543,0,0
140337,29991,0,53544,0,0
140338,29992,0,53545,0,0
140339,29993,0,53546,0,0
140340,29994,0,53547,0,0
140341,29995,0,53548,0,0
140342,29996,0,53549,0,0
140344,29998,0,53550,0,0
140345,29999,0,53551,0,0
140346,30000,0,47174,0,0
140347,30001,0,53552,0,0
140348,30002,0,49165,0,0
140349,30003,0,47434,0,0
140350,30004,0,53553,0,0
140351,30005,0,48438,0,0
140355,30009,0,53554,0,0
140356,30010,0,53555,0,0
140357,30011,0,53484,0,0
140358,30012,0,53486,0,0
140359,30013,0,53556,0,0
140360,30014,0,53557,0,0
140362,30016,0,53558,0,0
140365,30019,0,49397,0,0
140366,30020,0,53559,0,0
140367,30021,0,53560,0,0
140370,30024,0,53561,0,0
140371,30025,0,52668,0,0
140372,30026,0,53562,0,0
140373,30027,0,53563,0,0
140375,30029,0,53564,0,0
140376,30030,0,53565,0,0
140377,30031,0,53566,0,0
140378,30032,0,53567,0,0
140379,30033,0,53563,0,0
140380,30034,0,53524,0,0
140381,30035,0,53568,0,0
140382,30036,0,53569,0,0
140383,30037,0,53570,0,0
140384,30038,0,53571,0,0
140385,30039,0,53572,0,0
140386,30040,0,53573,0,0
140387,30041,0,53574,0,0
140388,30042,0,53575,0,0
140389,30043,0,53576,0,0
140390,30044,0,53577,0,0
140391,30045,0,53578,0,0
140392,30046,0,53579,0,0
140393,30047,0,53580,0,0
140394,30048,0,53581,0,0
140395,30049,0,53582,0,0
140396,30050,0,53583,0,0
140399,30053,0,53584,0,0
140400,30054,0,53585,0,0
140401,30055,0,53586,0,0
140402,30056,0,53587,0,0
140403,30057,0,53588,0,0
140404,30058,0,53589,0,0
140406,30060,0,53572,0,0
140408,30062,0,53590,0,0
140410,30064,0,53591,0,0
140411,30065,0,53592,0,0
140412,30066,0,53576,0,0
140413,30067,0,53593,0,0
140414,30068,0,53594,0,0
140415,30069,0,53595,0,0
140416,30070,0,53596,0,0
140417,30071,0,53597,0,0
140418,30072,0,52376,0,0
140419,30073,0,48384,0,0
140420,30074,0,53598,0,0
140421,30075,0,53053,0,0
140422,30076,0,53599,0,0
140423,30077,0,53600,0,0
140424,30078,0,53601,0,0
140425,30079,0,53602,0,0
140426,30080,0,53535,0,0
140427,30081,0,53603,0,0
140428,30082,0,52822,0,0
140430,30084,0,53604,0,0
140431,30085,0,53605,0,0
140432,30086,0,53606,0,0
140433,30087,0,53607,0,0
140434,30088,0,53472,0,0
140435,30089,0,53608,0,0
140436,30090,0,52894,0,0
140437,30091,0,53609,0,0
140438,30092,0,53610,0,0
140439,30093,0,51130,0,0
140441,30095,0,53611,0,0
140442,30096,0,53567,0,0
140443,30097,0,53612,0,0
140444,30098,0,52798,0,0
140446,30100,0,53568,0,0
140447,30101,0,53053,0,0
140448,30102,0,53613,0,0
140449,30103,0,53614,0,0
140450,30104,0,53520,0,0
140451,30105,0,53615,0,0
140452,30106,0,53616,0,0
140453,30107,0,53617,0,0
140454,30108,0,53618,0,0
140457,30111,0,53619,0,0
140458,30112,0,53620,0,0
140459,30113,0,53621,0,0
140460,30114,0,53622,0,0
140461,30115,0,53623,0,0
140462,30116,0,53624,0,0
140463,30117,0,53625,0,0
140464,30118,0,53621,0,0
140465,30119,0,53622,0,0
140466,30120,0,53623,0,0
140467,30121,0,53624,0,0
140468,30122,0,53625,0,0
140469,30123,0,53626,0,0
140470,30124,0,53627,0,0
140471,30125,0,53628,0,0
140472,30126,0,53629,0,0
140473,30127,0,53630,0,0
140474,30128,0,50886,0,0
140475,30129,0,53626,0,0
140476,30130,0,53627,0,0
140477,30131,0,53628,0,0
140478,30132,0,53629,0,0
140479,30133,0,53630,0,0
140480,30134,0,53626,0,0
140481,30135,0,53627,0,0
140482,30136,0,53628,0,0
140483,30137,0,53629,0,0
140484,30138,0,53630,0,0
140485,30139,0,53631,0,0
140486,30140,0,53632,0,0
140487,30141,0,53633,0,0
140488,30142,0,53634,0,0
140489,30143,0,53635,0,0
140490,30144,0,53636,0,0
140491,30145,0,53637,0,0
140492,30146,0,53638,0,0
140493,30147,0,53639,0,0
140494,30148,0,53640,0,0
140495,30149,0,53641,0,0
140496,30150,0,53642,0,0
140497,30151,0,53643,0,0
140498,30152,0,53644,0,0
140499,30153,0,53645,0,0
140500,30154,0,53646,0,0
140505,30159,0,53642,0,0
140506,30160,0,53643,0,0
140507,30161,0,53647,0,0
140508,30162,0,53645,0,0
140509,30163,0,53646,0,0
140510,30164,0,53648,0,0
