ID,ClassID,SubclassID,Material,InventoryType,SheatheType,Sound_override_subclassID,IconFileDataID,ItemGroupSoundsID,ContentTuningID,ModifiedCraftingReagentItemID,Field_12_0_0_63534_010,CraftingQualityID,ItemSquishEraID,RecraftReagentCountPercentage,OrderSource
45179,2,14,4,17,1,8,135323,16,0,0,0,0,0,0,0
45070,12,0,4,0,0,0,132775,24,0,0,0,0,0,0,0
45078,2,15,1,13,3,-1,294022,8,0,0,0,0,0,0,0
47569,2,15,1,13,3,-1,294022,8,0,0,0,0,0,0,0
183638,2,15,1,13,3,-1,294022,8,0,0,0,0,0,0,0
134738,4,0,5,11,0,-1,133400,14,0,0,0,0,0,0,0
155920,4,0,5,11,0,-1,133400,14,0,0,0,0,0,0,0
47682,4,4,4,1,0,-1,133194,11,0,0,0,0,0,0,0
48388,4,4,4,1,0,-1,133194,11,0,0,0,0,0,0,0
48393,4,4,4,1,0,-1,133194,11,0,0,0,0,0,0,0
48398,4,4,4,1,0,-1,133194,11,0,0,0,0,0,0,0
48587,4,4,4,1,0,-1,133194,11,0,0,0,0,0,0,0
48592,4,4,4,1,0,-1,133194,11,0,0,0,0,0,0,0
48597,4,4,4,1,0,-1,133194,11,0,0,0,0,0,0,0
48619,4,4,4,1,0,-1,133194,11,0,0,0,0,0,0,0
48624,4,4,4,1,0,-1,133194,11,0,0,0,0,0,0,0
48629,4,4,4,1,0,-1,133194,11,0,0,0,0,0,0,0
48862,4,4,4,1,0,-1,133194,11,0,0,0,0,0,0,0
48907,4,4,4,1,0,-1,133194,11,0,0,0,0,0,0,0
48912,4,4,4,1,0,-1,133194,11,0,0,0,0,0,0,0
155921,4,4,4,1,0,-1,133194,11,0,0,0,0,0,0,0
47151,4,2,8,9,0,-1,236963,7,0,0,0,0,0,0,0
47155,4,2,8,9,0,-1,236963,7,0,0,0,0,0,0,0
47581,4,2,8,9,0,-1,236963,7,0,0,0,0,0,0,0
155922,4,2,8,9,0,-1,236963,7,0,0,0,0,0,0,0
171547,4,2,8,9,0,-1,236963,7,0,0,0,0,0,0,0
155923,4,3,5,10,0,-1,132974,10,0,0,0,0,0,0,0
45990,2,7,1,13,3,-1,237482,8,0,0,0,0,0,0,0
51323,2,7,1,13,3,-1,237482,8,0,0,0,0,0,0,0
155924,2,7,1,13,3,-1,237482,8,0,0,0,0,0,0,0
156329,2,7,1,13,3,-1,237482,8,0,0,0,0,0,0,0
53491,4,4,6,9,0,-1,236976,11,0,0,0,0,0,0,0
155925,4,4,6,9,0,-1,236976,11,0,0,0,0,0,0,0
155931,4,3,5,1,0,-1,133149,10,0,0,0,0,0,0,0
155932,4,1,7,6,0,-1,236942,7,0,0,0,0,0,0,0
47521,2,3,1,26,1,-1,304104,8,0,0,3,0,0,0,0
47740,2,3,1,26,1,-1,304104,8,0,0,3,0,0,0,0
47950,2,3,1,26,1,-1,304104,8,0,0,3,0,0,0,0
164932,2,3,1,26,1,-1,304104,8,0,0,3,0,0,0,0
45489,2,13,1,13,8,-1,237501,8,0,0,0,0,0,0,0
45494,2,13,1,13,8,-1,237501,8,0,0,0,0,0,0,0
155933,2,13,1,13,8,-1,237501,8,0,0,0,0,0,0,0
156206,2,13,1,13,8,-1,237501,8,0,0,0,0,0,0,0
156211,2,13,1,13,8,-1,237501,8,0,0,0,0,0,0,0
155937,4,2,8,3,0,-1,135109,7,0,0,0,0,0,0,0
155941,4,4,1,3,0,-1,135117,11,0,0,0,0,0,0,0
45331,2,7,1,13,3,-1,237485,8,0,0,0,0,0,0,0
45700,2,7,1,13,3,-1,237485,8,0,0,0,0,0,0,0
155943,2,7,1,13,3,-1,237485,8,0,0,0,0,0,0,0
156057,2,7,1,13,3,-1,237485,8,0,0,0,0,0,0,0
156274,2,7,1,13,3,-1,237485,8,0,0,0,0,0,0,0
155944,4,3,5,7,0,-1,134701,10,0,0,0,0,0,0,0
155945,4,1,7,9,0,-1,236973,7,0,0,0,0,0,0,0
45892,2,4,1,13,3,-1,237255,8,0,0,0,0,0,0,0
49783,2,4,1,13,3,-1,237255,8,0,0,0,0,0,0,0
155946,2,4,1,13,3,-1,237255,8,0,0,0,0,0,0,0
156302,2,4,1,13,3,-1,237255,8,0,0,0,0,0,0,0
188455,2,4,1,13,3,-1,237255,8,0,0,0,0,0,0,0
155947,4,0,4,12,0,-1,135789,21,0,0,0,0,0,0,0
47055,4,2,8,9,0,-1,236984,7,0,0,0,0,0,0,0
47066,4,2,8,9,0,-1,236984,7,0,0,0,0,0,0,0
47583,4,2,8,9,0,-1,236984,7,0,0,0,0,0,0,0
155948,4,2,8,9,0,-1,236984,7,0,0,0,0,0,0,0
46990,4,3,5,6,0,-1,236935,10,0,0,0,0,0,0,0
46991,4,3,5,6,0,-1,236935,10,0,0,0,0,0,0,0
47265,4,3,5,6,0,-1,236935,10,0,0,0,0,0,0,0
47426,4,3,5,6,0,-1,236935,10,0,0,0,0,0,0,0
47621,4,3,5,6,0,-1,236935,10,0,0,0,0,0,0,0
47866,4,3,5,6,0,-1,236935,10,0,0,0,0,0,0,0
47932,4,3,5,6,0,-1,236935,10,0,0,0,0,0,0,0
48005,4,3,5,6,0,-1,236935,10,0,0,0,0,0,0,0
155950,4,3,5,6,0,-1,236935,10,0,0,0,0,0,0,0
47730,4,0,5,11,0,-1,133423,14,0,0,0,0,0,0,0
155951,4,0,5,11,0,-1,133423,14,0,0,0,0,0,0,0
47735,4,0,4,12,0,-1,237467,21,0,0,0,0,0,0,0
48722,4,0,4,12,0,-1,237467,21,0,0,0,0,0,0,0
155952,4,0,4,12,0,-1,237467,21,0,0,0,0,0,0,0
45458,2,1,1,17,1,-1,236890,9,0,0,0,0,0,0,0
51322,2,1,1,17,1,-1,236890,9,0,0,0,0,0,0,0
155956,2,1,1,17,1,-1,236890,9,0,0,0,0,0,0,0
156180,2,1,1,17,1,-1,236890,9,0,0,0,0,0,0,0
45434,4,4,1,8,0,-1,236949,11,0,0,0,0,0,0,0
45988,4,4,1,8,0,-1,236949,11,0,0,0,0,0,0,0
46985,4,4,1,8,0,-1,236949,11,0,0,0,0,0,0,0
46986,4,4,1,8,0,-1,236949,11,0,0,0,0,0,0,0
47199,4,4,1,8,0,-1,236949,11,0,0,0,0,0,0,0
47201,4,4,1,8,0,-1,236949,11,0,0,0,0,0,0,0
47511,4,4,1,8,0,-1,236949,11,0,0,0,0,0,0,0
50305,4,4,1,8,0,-1,236949,11,0,0,0,0,0,0,0
155957,4,4,1,8,0,-1,236949,11,0,0,0,0,0,0,0
156157,4,4,1,8,0,-1,236949,11,0,0,0,0,0,0,0
156327,4,4,1,8,0,-1,236949,11,0,0,0,0,0,0,0
155958,4,4,1,5,0,-1,132753,11,0,0,0,0,0,0,0
45294,2,19,2,26,3,-1,250123,21,0,0,0,0,0,0,0
155960,2,19,2,26,3,-1,250123,21,0,0,0,0,0,0,0
156023,2,19,2,26,3,-1,250123,21,0,0,0,0,0,0,0
45256,2,10,2,17,2,-1,249180,13,0,0,0,0,0,0,0
63052,2,10,2,17,2,-1,249180,13,0,0,0,0,0,0,0
104045,2,10,2,17,2,-1,249180,13,0,0,0,0,0,0,0
155961,2,10,2,17,2,-1,249180,13,0,0,0,0,0,0,0
155993,2,10,2,17,2,-1,249180,13,0,0,0,0,0,0,0
46892,15,2,4,0,0,-1,135128,12,373,0,0,0,0,0,0
54857,15,2,4,0,0,-1,135128,12,373,0,0,0,0,0,0
45455,4,2,8,6,0,-1,236895,7,0,0,0,0,0,0,0
57416,4,2,8,6,0,-1,236895,7,0,0,0,0,0,0,0
58026,4,2,8,6,0,-1,236895,7,0,0,0,0,0,0,0
59176,4,2,8,6,0,-1,236895,7,0,0,0,0,0,0,0
61053,4,2,8,6,0,-1,236895,7,0,0,0,0,0,0,0
61085,4,2,8,6,0,-1,236895,7,0,0,0,0,0,0,0
61111,4,2,8,6,0,-1,236895,7,0,0,0,0,0,0,0
65683,4,2,8,6,0,-1,236895,7,0,0,0,0,0,0,0
151424,4,2,8,6,0,-1,236895,7,0,0,0,0,0,0,0
156177,4,2,8,6,0,-1,236895,7,0,0,0,0,0,0,0
47140,4,2,8,6,0,-1,236899,7,0,0,0,0,0,0,0
47145,4,2,8,6,0,-1,236899,7,0,0,0,0,0,0,0
47669,4,2,8,6,0,-1,236899,7,0,0,0,0,0,0,0
47929,4,2,8,6,0,-1,236899,7,0,0,0,0,0,0,0
155962,4,2,8,6,0,-1,236899,7,0,0,0,0,0,0,0
46013,4,1,7,3,0,-1,135122,7,0,0,0,0,0,0,0
46134,4,1,7,3,0,-1,135122,7,0,0,0,0,0,0,0
46344,4,1,7,3,0,-1,135122,7,0,0,0,0,0,0,0
151808,4,1,7,3,0,-1,135122,7,0,0,0,0,0,0,0
155963,4,1,7,3,0,-1,135122,7,0,0,0,0,0,0,0
156338,4,1,7,3,0,-1,135122,7,0,0,0,0,0,0,0
156382,4,1,7,3,0,-1,135122,7,0,0,0,0,0,0,0
156465,4,1,7,3,0,-1,135122,7,0,0,0,0,0,0,0
155964,4,3,5,9,0,-1,236964,10,0,0,0,0,0,0,0
45196,15,0,4,0,0,0,237276,7,0,0,0,0,0,0,0
49357,2,4,1,13,3,-1,133561,8,0,0,0,0,0,0,0
61290,2,4,1,13,3,-1,133561,8,0,0,0,0,0,0,0
61291,2,4,1,13,3,-1,133561,8,0,0,0,0,0,0,0
47568,2,3,1,26,1,-1,294383,8,0,0,3,0,0,0,0
164933,2,3,1,26,1,-1,294383,8,0,0,3,0,0,0,0
50273,2,10,2,17,2,-1,135216,13,0,0,0,0,0,0,0
45819,4,0,3,2,0,-1,133333,14,0,0,0,0,0,0,0
129815,4,0,3,2,0,-1,133333,14,0,0,0,0,0,0,0
129883,4,0,3,2,0,-1,133333,14,0,0,0,0,0,0,0
155968,4,4,4,1,0,-1,133187,11,0,0,0,0,0,0,0
47706,4,3,5,3,0,-1,135092,10,0,0,0,0,0,0,0
47860,4,3,5,3,0,-1,135092,10,0,0,0,0,0,0,0
47999,4,3,5,3,0,-1,135092,10,0,0,0,0,0,0,0
48299,4,3,5,3,0,-1,135092,10,0,0,0,0,0,0,0
48304,4,3,5,3,0,-1,135092,10,0,0,0,0,0,0,0
48309,4,3,5,3,0,-1,135092,10,0,0,0,0,0,0,0
48330,4,3,5,3,0,-1,135092,10,0,0,0,0,0,0,0
48331,4,3,5,3,0,-1,135092,10,0,0,0,0,0,0,0
48340,4,3,5,3,0,-1,135092,10,0,0,0,0,0,0,0
48360,4,3,5,3,0,-1,135092,10,0,0,0,0,0,0,0
48361,4,3,5,3,0,-1,135092,10,0,0,0,0,0,0,0
48370,4,3,5,3,0,-1,135092,10,0,0,0,0,0,0,0
48832,4,3,5,3,0,-1,135092,10,0,0,0,0,0,0,0
48845,4,3,5,3,0,-1,135092,10,0,0,0,0,0,0,0
48854,4,3,5,3,0,-1,135092,10,0,0,0,0,0,0,0
155969,4,3,5,3,0,-1,135092,10,0,0,0,0,0,0,0
155971,4,2,8,8,0,-1,132576,7,0,0,0,0,0,0,0
45516,2,8,1,17,1,-1,237486,9,0,0,0,0,0,0,0
45868,2,8,1,17,1,-1,237486,9,0,0,0,0,0,0,0
46016,2,8,1,17,1,-1,237486,9,0,0,0,0,0,0,0
62902,2,8,1,17,1,-1,237486,9,0,0,0,0,0,0,0
85428,2,8,1,17,1,-1,237486,9,0,0,0,0,0,0,0
85496,2,8,1,17,1,-1,237486,9,0,0,0,0,0,0,0
133066,2,8,1,17,1,-1,237486,9,0,0,0,0,0,0,0
133067,2,8,1,17,1,-1,237486,9,0,0,0,0,0,0,0
155972,2,8,1,17,1,-1,237486,9,0,0,0,0,0,0,0
156228,2,8,1,17,1,-1,237486,9,0,0,0,0,0,0,0
156290,2,8,1,17,1,-1,237486,9,0,0,0,0,0,0,0
156341,2,8,1,17,1,-1,237486,9,0,0,0,0,0,0,0
45479,2,10,2,17,2,-1,237475,13,0,0,0,0,0,0,0
45613,2,10,2,17,2,-1,237475,13,0,0,0,0,0,0,0
45695,2,10,2,17,2,-1,237475,13,0,0,0,0,0,0,0
49716,2,10,2,17,2,-1,237475,13,0,0,0,0,0,0,0
155973,2,10,2,17,2,-1,237475,13,0,0,0,0,0,0,0
156196,2,10,2,17,2,-1,237475,13,0,0,0,0,0,0,0
156269,2,10,2,17,2,-1,237475,13,0,0,0,0,0,0,0
156613,2,10,2,17,2,-1,237475,13,0,0,0,0,0,0,0
155975,4,0,3,2,0,-1,134115,14,0,0,0,0,0,0,0
155976,4,2,8,20,0,-1,132729,7,0,0,0,0,0,0,0
53498,4,1,7,20,0,-1,132706,7,0,0,0,0,0,0,0
155979,4,1,7,20,0,-1,132706,7,0,0,0,0,0,0,0
46999,4,4,6,6,0,-1,236945,11,0,0,0,0,0,0,0
47002,4,4,6,6,0,-1,236945,11,0,0,0,0,0,0,0
47937,4,4,6,6,0,-1,236945,11,0,0,0,0,0,0,0
155980,4,4,6,6,0,-1,236945,11,0,0,0,0,0,0,0
45265,4,2,8,3,0,-1,135076,7,0,0,0,0,0,0,0
155984,4,2,8,3,0,-1,135076,7,0,0,0,0,0,0,0
156002,4,2,8,3,0,-1,135076,7,0,0,0,0,0,0,0
45702,4,0,3,11,0,-1,133416,14,0,0,0,0,0,0,0
155986,4,0,3,11,0,-1,133416,14,0,0,0,0,0,0,0
156276,4,0,3,11,0,-1,133416,14,0,0,0,0,0,0,0
155990,4,4,1,3,0,-1,135121,11,0,0,0,0,0,0,0
45514,4,1,7,3,0,-1,237464,7,0,0,0,0,0,0,0
45832,4,1,7,3,0,-1,237464,7,0,0,0,0,0,0,0
155992,4,1,7,3,0,-1,237464,7,0,0,0,0,0,0,0
156226,4,1,7,3,0,-1,237464,7,0,0,0,0,0,0,0
156285,4,1,7,3,0,-1,237464,7,0,0,0,0,0,0,0
45511,2,19,2,26,3,-1,237490,21,0,0,0,0,0,0,0
45713,2,19,2,26,3,-1,237490,21,0,0,0,0,0,0,0
155994,2,19,2,26,3,-1,237490,21,0,0,0,0,0,0,0
156223,2,19,2,26,3,-1,237490,21,0,0,0,0,0,0,0
156284,2,19,2,26,3,-1,237490,21,0,0,0,0,0,0,0
155996,4,3,5,5,0,-1,132753,10,0,0,0,0,0,0,0
45309,2,3,1,26,1,-1,249182,8,0,0,3,0,0,0,0
45870,2,3,1,26,1,-1,249182,8,0,0,3,0,0,0,0
46339,2,3,1,26,1,-1,249182,8,0,0,3,0,0,0,0
155998,2,3,1,26,1,-1,249182,8,0,0,3,0,0,0,0
156037,2,3,1,26,1,-1,249182,8,0,0,3,0,0,0,0
156292,2,3,1,26,1,-1,249182,8,0,0,3,0,0,0,0
156460,2,3,1,26,1,-1,249182,8,0,0,3,0,0,0,0
156000,4,0,4,12,0,-1,294481,21,0,0,0,0,0,0,0
47573,4,4,1,9,0,-1,236972,11,0,0,0,0,0,0,0
156001,4,4,1,9,0,-1,236972,11,0,0,0,0,0,0,0
45298,2,7,1,13,3,-1,237483,8,0,0,0,0,0,0,0
45947,2,7,1,13,3,-1,237483,8,0,0,0,0,0,0,0
46036,2,7,1,13,3,-1,237483,8,0,0,0,0,0,0,0
80246,2,7,1,13,3,-1,237483,8,0,0,0,0,0,0,0
156003,2,7,1,13,3,-1,237483,8,0,0,0,0,0,0,0
156026,2,7,1,13,3,-1,237483,8,0,0,0,0,0,0,0
156320,2,7,1,13,3,-1,237483,8,0,0,0,0,0,0,0
156356,2,7,1,13,3,-1,237483,8,0,0,0,0,0,0,0
47171,4,4,1,7,0,-1,237440,11,0,0,0,0,0,0,0
47273,4,4,1,7,0,-1,237440,11,0,0,0,0,0,0,0
47434,4,4,1,7,0,-1,237440,11,0,0,0,0,0,0,0
48459,4,4,1,7,0,-1,237440,11,0,0,0,0,0,0,0
48464,4,4,1,7,0,-1,237440,11,0,0,0,0,0,0,0
48469,4,4,1,7,0,-1,237440,11,0,0,0,0,0,0,0
48648,4,4,1,7,0,-1,237440,11,0,0,0,0,0,0,0
48655,4,4,1,7,0,-1,237440,11,0,0,0,0,0,0,0
48660,4,4,1,7,0,-1,237440,11,0,0,0,0,0,0,0
48873,4,4,1,7,0,-1,237440,11,0,0,0,0,0,0,0
48925,4,4,1,7,0,-1,237440,11,0,0,0,0,0,0,0
156004,4,4,1,7,0,-1,237440,11,0,0,0,0,0,0,0
45283,4,4,6,9,0,-1,236987,11,0,0,0,0,0,0,0
47091,4,4,6,9,0,-1,236987,11,0,0,0,0,0,0,0
156006,4,4,6,9,0,-1,236987,11,0,0,0,0,0,0,0
156013,4,4,6,9,0,-1,236987,11,0,0,0,0,0,0,0
156471,4,4,6,9,0,-1,236987,11,0,0,0,0,0,0,0
47301,4,1,7,20,0,-1,132705,7,0,0,0,0,0,0,0
47462,4,1,7,20,0,-1,132705,7,0,0,0,0,0,0,0
47604,4,1,7,20,0,-1,132705,7,0,0,0,0,0,0,0
156008,4,1,7,20,0,-1,132705,7,0,0,0,0,0,0,0
156009,4,1,7,10,0,-1,132980,7,0,0,0,0,0,0,0
47306,4,1,7,9,0,-1,236990,7,0,0,0,0,0,0,0
47467,4,1,7,9,0,-1,236990,7,0,0,0,0,0,0,0
47586,4,1,7,9,0,-1,236990,7,0,0,0,0,0,0,0
47861,4,1,7,9,0,-1,236990,7,0,0,0,0,0,0,0
48000,4,1,7,9,0,-1,236990,7,0,0,0,0,0,0,0
49809,4,1,7,9,0,-1,236990,7,0,0,0,0,0,0,0
50292,4,1,7,9,0,-1,236990,7,0,0,0,0,0,0,0
133493,4,1,7,9,0,-1,236990,7,0,0,0,0,0,0,0
156011,4,1,7,9,0,-1,236990,7,0,0,0,0,0,0,0
183664,4,1,7,9,0,-1,236990,7,0,0,0,0,0,0,0
156012,2,5,1,17,1,-1,253394,9,0,0,0,0,0,0,0
45449,2,13,1,13,8,-1,237500,8,0,0,0,0,0,0,0
142343,2,13,1,13,8,-1,237500,8,0,0,0,0,0,0,0
156014,2,13,1,13,8,-1,237500,8,0,0,0,0,0,0,0
156171,2,13,1,13,8,-1,237500,8,0,0,0,0,0,0,0
156016,4,0,4,12,0,-1,135839,21,0,0,0,0,0,0,0
45437,2,7,1,13,3,-1,237484,8,0,0,0,0,0,0,0
156017,2,7,1,13,3,-1,237484,8,0,0,0,0,0,0,0
156159,2,7,1,13,3,-1,237484,8,0,0,0,0,0,0,0
47244,4,3,5,5,0,-1,236992,10,0,0,0,0,0,0,0
156018,4,3,5,5,0,-1,236992,10,0,0,0,0,0,0,0
47695,4,1,7,1,0,-1,133183,7,0,0,0,0,0,0,0
48058,4,1,7,1,0,-1,133183,7,0,0,0,0,0,0,0
48065,4,1,7,1,0,-1,133183,7,0,0,0,0,0,0,0
48068,4,1,7,1,0,-1,133183,7,0,0,0,0,0,0,0
48088,4,1,7,1,0,-1,133183,7,0,0,0,0,0,0,0
48095,4,1,7,1,0,-1,133183,7,0,0,0,0,0,0,0
48098,4,1,7,1,0,-1,133183,7,0,0,0,0,0,0,0
48750,4,1,7,1,0,-1,133183,7,0,0,0,0,0,0,0
48760,4,1,7,1,0,-1,133183,7,0,0,0,0,0,0,0
90288,4,1,7,1,0,-1,133183,7,0,0,0,0,0,0,0
156019,4,1,7,1,0,-1,133183,7,0,0,0,0,0,0,0
156020,4,1,7,9,0,-1,236968,7,0,0,0,0,0,0,0
156021,4,0,4,12,0,-1,236170,21,0,0,0,0,0,0,0
156024,4,4,1,7,0,-1,134691,11,0,0,0,0,0,0,0
58076,4,3,5,9,0,-1,236975,10,0,0,0,0,0,0,0
156029,4,3,5,9,0,-1,236975,10,0,0,0,0,0,0,0
47248,4,2,8,8,0,-1,132581,7,0,0,0,0,0,0,0
156030,4,2,8,8,0,-1,132581,7,0,0,0,0,0,0,0
156032,4,4,6,6,0,-1,236944,11,0,0,0,0,0,0,0
156033,4,4,1,5,0,-1,132741,11,0,0,0,0,0,0,0
156034,4,1,7,6,0,-1,236943,7,0,0,0,0,0,0,0
156036,4,0,4,12,0,-1,237297,21,0,0,0,0,0,0,0
45498,2,6,1,17,1,-1,237496,9,0,0,0,0,0,0,0
45533,2,6,1,17,1,-1,237496,9,0,0,0,0,0,0,0
45996,2,6,1,17,1,-1,237496,9,0,0,0,0,0,0,0
156039,2,6,1,17,1,-1,237496,9,0,0,0,0,0,0,0
156215,2,6,1,17,1,-1,237496,9,0,0,0,0,0,0,0
156243,2,6,1,17,1,-1,237496,9,0,0,0,0,0,0,0
156331,2,6,1,17,1,-1,237496,9,0,0,0,0,0,0,0
156040,4,2,8,10,0,-1,132970,7,0,0,0,0,0,0,0
156041,4,0,4,12,0,-1,135004,21,0,0,0,0,0,0,0
45617,4,0,3,23,3,-1,237435,21,0,0,0,0,0,0,0
156042,4,0,3,23,3,-1,237435,21,0,0,0,0,0,0,0
45876,2,4,1,13,3,-1,237256,8,0,0,0,0,0,0,0
45972,2,4,1,13,3,-1,237256,8,0,0,0,0,0,0,0
156043,2,4,1,13,3,-1,237256,8,0,0,0,0,0,0,0
156297,2,4,1,13,3,-1,237256,8,0,0,0,0,0,0,0
156321,2,4,1,13,3,-1,237256,8,0,0,0,0,0,0,0
47056,4,3,5,9,0,-1,236990,10,0,0,0,0,0,0,0
47068,4,3,5,9,0,-1,236990,10,0,0,0,0,0,0,0
47073,4,3,5,9,0,-1,236990,10,0,0,0,0,0,0,0
47074,4,3,5,9,0,-1,236990,10,0,0,0,0,0,0,0
47576,4,3,5,9,0,-1,236990,10,0,0,0,0,0,0,0
47579,4,3,5,9,0,-1,236990,10,0,0,0,0,0,0,0
47610,4,3,5,9,0,-1,236990,10,0,0,0,0,0,0,0
47916,4,3,5,9,0,-1,236990,10,0,0,0,0,0,0,0
156044,4,3,5,9,0,-1,236990,10,0,0,0,0,0,0,0
47696,4,4,6,3,0,-1,135113,11,0,0,0,0,0,0,0
156048,4,4,6,3,0,-1,135113,11,0,0,0,0,0,0,0
156049,4,4,1,3,0,-1,135116,11,0,0,0,0,0,0,0
46342,2,2,2,15,4,-1,237492,12,0,0,2,0,0,0,0
48697,2,2,2,15,4,-1,237492,12,0,0,2,0,0,0,0
156054,2,2,2,15,4,-1,237492,12,0,0,2,0,0,0,0
156463,2,2,2,15,4,-1,237492,12,0,0,2,0,0,0,0
69934,12,0,4,0,0,-1,133897,15,0,0,0,0,0,0,0
80260,12,0,4,0,0,-1,133897,15,0,0,0,0,0,0,0
156055,4,3,5,1,0,-1,133415,10,0,0,0,0,0,0,0
47263,4,4,1,8,0,-1,132590,11,0,0,0,0,0,0,0
47269,4,4,1,8,0,-1,132590,11,0,0,0,0,0,0,0
47424,4,4,1,8,0,-1,132590,11,0,0,0,0,0,0,0
47430,4,4,1,8,0,-1,132590,11,0,0,0,0,0,0,0
47885,4,4,1,8,0,-1,132590,11,0,0,0,0,0,0,0
48024,4,4,1,8,0,-1,132590,11,0,0,0,0,0,0,0
156056,4,4,1,8,0,-1,132590,11,0,0,0,0,0,0,0
45930,2,15,1,13,3,-1,135714,8,0,0,0,0,0,0,0
46024,2,15,1,13,3,-1,135714,8,0,0,0,0,0,0,0
49846,2,15,1,13,3,-1,135714,8,0,0,0,0,0,0,0
156058,2,15,1,13,3,-1,135714,8,0,0,0,0,0,0,0
156309,2,15,1,13,3,-1,135714,8,0,0,0,0,0,0,0
156347,2,15,1,13,3,-1,135714,8,0,0,0,0,0,0,0
156059,4,3,5,6,0,-1,236931,10,0,0,0,0,0,0,0
45356,4,2,8,1,0,-1,133298,7,0,0,0,0,0,0,0
45439,4,2,8,1,0,-1,133298,7,0,0,0,0,0,0,0
45864,4,2,8,1,0,-1,133298,7,0,0,0,0,0,0,0
46161,4,2,8,1,0,-1,133298,7,0,0,0,0,0,0,0
46184,4,2,8,1,0,-1,133298,7,0,0,0,0,0,0,0
46191,4,2,8,1,0,-1,133298,7,0,0,0,0,0,0,0
46313,4,2,8,1,0,-1,133298,7,0,0,0,0,0,0,0
156072,4,2,8,1,0,-1,133298,7,0,0,0,0,0,0,0
156081,4,2,8,1,0,-1,133298,7,0,0,0,0,0,0,0
156161,4,2,8,1,0,-1,133298,7,0,0,0,0,0,0,0
156286,4,2,8,1,0,-1,133298,7,0,0,0,0,0,0,0
156407,4,2,8,1,0,-1,133298,7,0,0,0,0,0,0,0
156429,4,2,8,1,0,-1,133298,7,0,0,0,0,0,0,0
156436,4,2,8,1,0,-1,133298,7,0,0,0,0,0,0,0
156459,4,2,8,1,0,-1,133298,7,0,0,0,0,0,0,0
45610,4,3,5,1,0,-1,133188,10,0,0,0,0,0,0,0
46143,4,3,5,1,0,-1,133188,10,0,0,0,0,0,0,0
46274,4,3,5,1,0,-1,133188,10,0,0,0,0,0,0,0
156086,4,3,5,1,0,-1,133188,10,0,0,0,0,0,0,0
156390,4,3,5,1,0,-1,133188,10,0,0,0,0,0,0,0
45377,4,4,4,1,0,-1,133193,11,0,0,0,0,0,0,0
46156,4,4,4,1,0,-1,133193,11,0,0,0,0,0,0,0
46180,4,4,4,1,0,-1,133193,11,0,0,0,0,0,0,0
156096,4,4,4,1,0,-1,133193,11,0,0,0,0,0,0,0
156101,4,4,4,1,0,-1,133193,11,0,0,0,0,0,0,0
156402,4,4,4,1,0,-1,133193,11,0,0,0,0,0,0,0
156425,4,4,4,1,0,-1,133193,11,0,0,0,0,0,0,0
45385,4,4,1,3,0,-1,135053,11,0,0,0,0,0,0,0
46177,4,4,1,3,0,-1,135053,11,0,0,0,0,0,0,0
46182,4,4,1,3,0,-1,135053,11,0,0,0,0,0,0,0
156097,4,4,1,3,0,-1,135053,11,0,0,0,0,0,0,0
156109,4,4,1,3,0,-1,135053,11,0,0,0,0,0,0,0
156422,4,4,1,3,0,-1,135053,11,0,0,0,0,0,0,0
156427,4,4,1,3,0,-1,135053,11,0,0,0,0,0,0,0
45375,4,4,1,5,0,-1,132755,11,0,0,0,0,0,0,0
45381,4,4,1,5,0,-1,132755,11,0,0,0,0,0,0,0
46154,4,4,1,5,0,-1,132755,11,0,0,0,0,0,0,0
46173,4,4,1,5,0,-1,132755,11,0,0,0,0,0,0,0
46178,4,4,1,5,0,-1,132755,11,0,0,0,0,0,0,0
156098,4,4,1,5,0,-1,132755,11,0,0,0,0,0,0,0
156099,4,4,1,5,0,-1,132755,11,0,0,0,0,0,0,0
156105,4,4,1,5,0,-1,132755,11,0,0,0,0,0,0,0
156400,4,4,1,5,0,-1,132755,11,0,0,0,0,0,0,0
156418,4,4,1,5,0,-1,132755,11,0,0,0,0,0,0,0
156423,4,4,1,5,0,-1,132755,11,0,0,0,0,0,0,0
46175,4,4,1,1,0,-1,133193,11,0,0,0,0,0,0,0
156106,4,4,1,1,0,-1,133193,11,0,0,0,0,0,0,0
156420,4,4,1,1,0,-1,133193,11,0,0,0,0,0,0,0
48635,4,4,1,7,0,-1,134705,11,0,0,0,0,0,0,0
48638,4,4,1,7,0,-1,134705,11,0,0,0,0,0,0,0
48645,4,4,1,7,0,-1,134705,11,0,0,0,0,0,0,0
48930,4,4,1,7,0,-1,134705,11,0,0,0,0,0,0,0
156108,4,4,1,7,0,-1,134705,11,0,0,0,0,0,0,0
45411,4,3,5,20,0,-1,132637,10,0,0,0,0,0,0,0
45413,4,3,5,20,0,-1,132637,10,0,0,0,0,0,0,0
46198,4,3,5,20,0,-1,132637,10,0,0,0,0,0,0,0
46205,4,3,5,20,0,-1,132637,10,0,0,0,0,0,0,0
46206,4,3,5,20,0,-1,132637,10,0,0,0,0,0,0,0
46293,4,3,5,20,0,-1,132637,10,0,0,0,0,0,0,0
46298,4,3,5,20,0,-1,132637,10,0,0,0,0,0,0,0
46306,4,3,5,20,0,-1,132637,10,0,0,0,0,0,0,0
156129,4,3,5,20,0,-1,132637,10,0,0,0,0,0,0,0
156134,4,3,5,20,0,-1,132637,10,0,0,0,0,0,0,0
