ID,Region,Looping,HolidayNameID,HolidayDescriptionID,Priority,CalendarFilterType,Flags,Duration_0,Duration_1,Duration_2,Duration_3,Duration_4,Duration_5,Duration_6,Duration_7,Duration_8,Duration_9,Date_0,Date_1,Date_2,Date_3,Date_4,Date_5,Date_6,Date_7,Date_8,Date_9,Date_10,Date_11,Date_12,Date_13,Date_14,Date_15,Date_16,Date_17,Date_18,Date_19,Date_20,Date_21,Date_22,Date_23,Date_24,Date_25,CalendarFlags_0,CalendarFlags_1,CalendarFlags_2,CalendarFlags_3,CalendarFlags_4,CalendarFlags_5,CalendarFlags_6,CalendarFlags_7,CalendarFlags_8,CalendarFlags_9,TextureFileDataID_0,TextureFileDataID_1,TextureFileDataID_2
938,4,0,382,361,0,0,13,165,0,0,0,0,0,0,0,0,0,319912448,321305088,323205696,325106240,326449728,328350272,329693696,335788544,337705472,339049024,340949568,342309440,344193600,0,0,0,0,0,0,346094080,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2185212,0,2185211
939,24,0,382,361,0,0,13,165,0,0,0,0,0,0,0,0,0,319928768,321321408,323221952,325122496,326465984,328366528,329710016,335804864,337721792,339065280,340965824,342325696,344209856,0,0,0,0,0,0,346110400,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2185212,0,2185211
940,2,0,382,361,0,0,13,165,0,0,0,0,0,0,0,0,0,319928832,321321472,323222016,325122560,326466048,328366592,329710080,335804928,337721856,339065344,340965888,342325760,344209920,0,0,0,0,0,0,346110464,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2185212,0,2185211
941,961,0,382,361,0,0,13,165,0,0,0,0,0,0,0,0,0,319896000,321288704,323189248,325089792,326433280,328333824,329677248,335772096,337689024,339032576,340933120,342292992,344177152,0,0,0,0,0,0,0,346077632,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2185212,0,2185211
956,4,0,379,358,1,255,1,472,0,0,0,0,0,0,0,0,0,308689408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2153725,2153724,2153723
957,24,0,379,358,1,255,1,454,0,0,0,0,0,0,0,0,0,308705792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2153725,2153724,2153723
958,2,0,379,358,1,255,1,455,0,0,0,0,0,0,0,0,0,308705792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2153725,2153724,2153723
959,320,0,379,358,1,255,1,504,0,0,0,0,0,0,0,0,0,308606976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2153725,2153724,2153723
965,1,0,379,358,1,255,1,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2153725,2153724,2153723
967,512,0,379,358,1,255,1,504,0,0,0,0,0,0,0,0,0,308657197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2153725,2153724,2153723
973,128,0,379,358,1,255,1,24,0,0,0,0,0,0,0,0,0,308295680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2153725,2153724,2153723
979,768,0,381,360,1,255,13,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2178746,0,0
1025,961,0,390,375,1,255,13,24,0,0,0,0,0,0,0,0,0,319125952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2575223,0,0
1026,2,0,390,375,1,255,13,24,0,0,0,0,0,0,0,0,0,319158784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2575223,0,0
1027,4,0,390,375,1,255,13,24,0,0,0,0,0,0,0,0,0,319142400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2575223,0,0
1028,24,0,390,375,1,255,13,24,0,0,0,0,0,0,0,0,0,319158720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2575223,0,0
1029,768,0,390,375,1,255,13,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2575223,0,0
1030,961,0,390,376,1,255,13,24,0,0,0,0,0,0,0,0,0,319240640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2575223,0,0
1031,2,0,390,376,1,255,13,24,0,0,0,0,0,0,0,0,0,319273472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2575223,0,0
1032,4,0,390,376,1,255,13,24,0,0,0,0,0,0,0,0,0,319257088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2575223,0,0
1033,24,0,390,376,1,255,13,24,0,0,0,0,0,0,0,0,0,319273408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2575223,0,0
1034,961,0,390,377,1,255,13,24,0,0,0,0,0,0,0,0,0,320010688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2575223,0,0
1035,2,0,390,377,1,255,13,24,0,0,0,0,0,0,0,0,0,320043520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2575223,0,0
1036,4,0,390,377,1,255,13,24,0,0,0,0,0,0,0,0,0,320027136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2575223,0,0
1037,24,0,390,377,1,255,13,24,0,0,0,0,0,0,0,0,0,320043456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2575223,0,0
1038,961,0,390,378,1,255,13,24,0,0,0,0,0,0,0,0,0,320240064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2575223,0,0
1039,2,0,390,378,1,255,13,24,0,0,0,0,0,0,0,0,0,320272896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2575223,0,0
1040,4,0,390,378,1,255,13,24,0,0,0,0,0,0,0,0,0,320256512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2575223,0,0
1041,24,0,390,378,1,255,13,24,0,0,0,0,0,0,0,0,0,320272832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2575223,0,0
1047,1,1,391,240,0,2,13,168,1680,0,0,0,0,0,0,0,0,336771584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1616334,0,0
1048,2,1,391,240,0,2,13,168,1680,0,0,0,0,0,0,0,0,336804352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1616334,0,0
1049,4,1,391,240,0,2,13,168,1680,0,0,0,0,0,0,0,0,336787968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1616334,0,0
1050,1984,1,391,240,0,2,13,168,1680,0,0,0,0,0,0,0,0,336771584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1616334,0,0
1051,24,1,391,240,0,2,13,168,1680,0,0,0,0,0,0,0,0,336804352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1616334,0,0
1052,0,0,392,379,10,255,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,531740672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2827084,0,0
1053,0,0,393,380,10,255,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,527693824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2827082,0,0
1054,0,0,394,381,10,255,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,526596096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2827083,0,0
1056,961,0,239,382,0,0,13,167,0,0,0,0,0,0,0,0,0,419658240,422590976,425851392,429095424,436419008,440596992,446085632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1129683,1129682,1129681
1062,64,0,394,381,10,255,1,168,0,0,0,0,0,0,0,0,0,319895552,0,0,0,0,0,0,526596096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2827083,0,0
1063,4,0,239,382,0,0,13,167,0,0,0,0,0,0,0,0,0,419674432,422607232,425867648,429111680,436435264,440613248,446101824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1129683,1129682,1129681
1065,2,0,239,382,0,0,13,167,0,0,0,0,0,0,0,0,0,419691008,422623744,425884160,429128192,436451840,440629760,446118400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1129683,1129682,1129681
1068,24,0,239,382,0,0,13,167,0,0,0,0,0,0,0,0,0,419690944,422623680,425884096,429128128,436451776,440629696,446118336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1129683,1129682,1129681
1069,961,0,396,383,1,255,13,24,0,0,0,0,0,0,0,0,0,322173440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2576479,0,0
1070,2,0,396,383,1,255,13,24,0,0,0,0,0,0,0,0,0,322206208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2576479,0,0
1071,4,0,396,383,1,255,13,24,0,0,0,0,0,0,0,0,0,322189888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2576479,0,0
1072,24,0,396,383,1,255,13,24,0,0,0,0,0,0,0,0,0,322206144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2576479,0,0
1073,0,0,396,383,1,255,13,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2576479,0,0
1074,961,0,396,384,1,255,13,24,0,0,0,0,0,0,0,0,0,322288128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2576479,0,0
1075,4,0,396,384,1,255,13,24,0,0,0,0,0,0,0,0,0,322304576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2576479,0,0
1076,2,0,396,384,1,255,13,24,0,0,0,0,0,0,0,0,0,322320896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2576479,0,0
1077,24,0,396,384,1,255,13,24,0,0,0,0,0,0,0,0,0,322320832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2576479,0,0
1078,0,0,396,384,1,255,13,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2576479,0,0
1098,961,0,397,387,1,255,13,24,0,0,0,0,0,0,0,0,0,325204480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3025317,0,0
1099,2,0,397,387,1,255,13,24,0,0,0,0,0,0,0,0,0,325237248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3025317,0,0
1100,4,0,397,387,1,255,13,24,0,0,0,0,0,0,0,0,0,325220928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3025317,0,0
1101,24,0,397,387,1,255,13,24,0,0,0,0,0,0,0,0,0,325237184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3025317,0,0
1102,961,0,397,388,1,255,13,24,0,0,0,0,0,0,0,0,0,325319168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3025317,0,0
1103,2,0,397,388,1,255,13,24,0,0,0,0,0,0,0,0,0,325351936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3025317,0,0
1104,4,0,397,388,1,255,13,24,0,0,0,0,0,0,0,0,0,325335616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3025317,0,0
1105,24,0,397,388,1,255,13,24,0,0,0,0,0,0,0,0,0,325351872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3025317,0,0
1106,4,0,397,389,1,255,13,24,0,0,0,0,0,0,0,0,0,325564992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3025317,0,0
1107,24,0,397,389,1,255,13,24,0,0,0,0,0,0,0,0,0,326121920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3025317,0,0
1108,961,0,397,390,1,255,13,24,0,0,0,0,0,0,0,0,0,326318592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3025317,0,0
1109,2,0,397,390,1,255,13,24,0,0,0,0,0,0,0,0,0,326351360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3025317,0,0
1110,4,0,397,390,1,255,13,24,0,0,0,0,0,0,0,0,0,326335040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3025317,0,0
1111,24,0,397,390,1,255,13,24,0,0,0,0,0,0,0,0,0,326351296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3025317,0,0
1112,2,0,397,389,1,255,13,24,0,0,0,0,0,0,0,0,0,326121984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3025317,0,0
1113,961,0,397,389,1,255,13,24,0,0,0,0,0,0,0,0,0,325548544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3025317,0,0
1120,1,1,398,391,0,2,13,168,1680,0,0,0,0,0,0,0,0,337689088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1616334,0,0
1121,2,1,398,391,0,2,13,168,1680,0,0,0,0,0,0,0,0,337721856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1616334,0,0
1122,4,1,398,391,0,2,13,168,1680,0,0,0,0,0,0,0,0,337705472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1616334,0,0
1123,1984,1,398,391,0,2,13,168,1680,0,0,0,0,0,0,0,0,337689088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1616334,0,0
1124,24,1,398,391,0,2,13,168,1680,0,0,0,0,0,0,0,0,337721856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1616334,0,0
1140,961,0,399,392,1,255,13,24,0,0,0,0,0,0,0,0,0,335886784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3221461,0,0
1141,2,0,399,392,1,255,13,24,0,0,0,0,0,0,0,0,0,335919616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3221461,0,0
1142,4,0,399,392,1,255,13,24,0,0,0,0,0,0,0,0,0,335903232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3221461,0,0
1143,24,0,399,392,1,255,13,24,0,0,0,0,0,0,0,0,0,335919552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3221461,0,0
1144,961,0,399,393,1,0,13,24,0,0,0,0,0,0,0,0,0,336001472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3221461,0,0
1145,2,0,399,393,1,0,13,24,0,0,0,0,0,0,0,0,0,336034304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3221461,0,0
1146,4,0,399,393,1,0,13,24,0,0,0,0,0,0,0,0,0,336017920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3221461,0,0
1147,24,0,399,393,1,0,13,24,0,0,0,0,0,0,0,0,0,336034240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3221461,0,0
1148,961,0,399,394,1,0,13,24,0,0,0,0,0,0,0,0,0,336771520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3221461,0,0
1149,2,0,399,394,1,0,13,24,0,0,0,0,0,0,0,0,0,336804352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3221461,0,0
1150,4,0,399,394,1,0,13,24,0,0,0,0,0,0,0,0,0,336787968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3221461,0,0
1151,24,0,399,394,1,0,13,24,0,0,0,0,0,0,0,0,0,336804288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3221461,0,0
1152,961,0,399,395,1,0,13,24,0,0,0,0,0,0,0,0,0,337000896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3221461,0,0
1153,2,0,399,395,1,0,13,24,0,0,0,0,0,0,0,0,0,337033728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3221461,0,0
1154,4,0,399,395,1,0,13,24,0,0,0,0,0,0,0,0,0,337017344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3221461,0,0
1155,24,0,399,395,1,0,13,24,0,0,0,0,0,0,0,0,0,337033664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3221461,0,0
1156,961,0,399,396,1,0,13,24,0,0,0,0,0,0,0,0,0,337803776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3221461,0,0
1157,2,0,399,396,1,0,13,24,0,0,0,0,0,0,0,0,0,337836544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3221461,0,0
1158,4,0,399,396,1,0,13,24,0,0,0,0,0,0,0,0,0,337820160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3221461,0,0
1159,24,0,399,396,1,0,13,24,0,0,0,0,0,0,0,0,0,337836480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3221461,0,0
1166,1984,1,264,0,0,2,13,168,1680,0,0,0,0,0,0,0,0,336886272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1616334,0,0
1167,2,1,264,239,0,2,13,168,1680,0,0,0,0,0,0,0,0,336919040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1616334,0,0
1168,24,1,264,239,0,2,13,168,1680,0,0,0,0,0,0,0,0,336919040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1616334,0,0
1169,4,1,264,239,0,2,13,168,1680,0,0,0,0,0,0,0,0,336902656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1616334,0,0
1170,1,1,264,239,0,2,13,168,1680,0,0,0,0,0,0,0,0,336886272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1616334,0,0
1181,0,0,402,188,1,255,1,504,0,0,0,0,0,0,0,0,0,346045056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1084434,1084433,1084432
1186,1,0,0,0,10,255,3,744,0,0,0,0,0,0,0,0,0,344995840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
1187,24,0,0,0,10,255,3,744,0,0,0,0,0,0,0,0,0,344995840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
1188,2,0,0,0,10,255,3,744,0,0,0,0,0,0,0,0,0,344995840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
1189,4,0,0,0,10,255,3,744,0,0,0,0,0,0,0,0,0,344995840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
1194,961,0,404,400,1,255,13,24,0,0,0,0,0,0,0,0,0,347208128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3759950,0,0
1195,961,0,404,399,1,255,13,24,0,0,0,0,0,0,0,0,0,347322816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3759950,0,0
1196,961,0,404,397,1,255,13,24,0,0,0,0,0,0,0,0,0,352401856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3759950,0,0
1197,961,0,404,398,1,255,13,24,0,0,0,0,0,0,0,0,0,352631232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3759950,0,0
1198,4,0,404,400,1,255,13,24,0,0,0,0,0,0,0,0,0,347224576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3759950,0,0
1199,4,0,404,399,1,255,13,24,0,0,0,0,0,0,0,0,0,347339264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3759950,0,0
1200,4,0,404,397,1,255,13,24,0,0,0,0,0,0,0,0,0,352418304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3759950,0,0
1201,4,0,404,398,1,255,13,24,0,0,0,0,0,0,0,0,0,352647680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3759950,0,0
1202,2,0,404,400,1,255,13,24,0,0,0,0,0,0,0,0,0,347240960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3759950,0,0
