ID,EffectAura,DifficultyID,EffectIndex,Effect,EffectAmplitude,EffectAttributes,EffectAuraPeriod,EffectBonusCoefficient,EffectChainAmplitude,EffectChainTargets,EffectItemType,EffectMechanic,EffectPointsPerResource,EffectPos_facing,EffectRealPointsPerLevel,EffectTriggerSpell,BonusCoefficientFromAP,PvpMultiplier,Coefficient,Variance,ResourceCoefficient,GroupSizeBasePointsCoefficient,EffectBasePointsF,ScalingClass,Node__Field_12_0_0_63534_001,EffectMiscValue_0,EffectMiscValue_1,EffectRadiusIndex_0,EffectRadiusIndex_1,EffectSpellClassMask_0,EffectSpellClassMask_1,EffectSpellClassMask_2,EffectSpellClassMask_3,ImplicitTarget_0,ImplicitTarget_1,SpellID
477452,0,0,0,64,0,0,0,0,1,0,0,0,0,0,0,255505,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,255516
477453,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,255505,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,255516
477454,0,0,2,64,0,0,0,0,1,0,0,0,0,0,0,255505,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,255516
477455,0,0,3,64,0,0,0,0,1,0,0,0,0,0,0,255505,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,255516
477463,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,49294,0,0,0,0,0,0,0,1,0,255519
477469,468,0,0,6,0,0,0,0,1,0,0,0,0,0,0,143726,0,1,0,0,0,1,99,0,0,0,0,0,0,0,0,0,0,1,0,255521
477483,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,255529,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,200749
477495,23,0,0,6,0,0,1000,0,1,0,0,0,0,0,0,255539,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,255538
477571,23,0,0,6,0,0,1000,0,1,0,0,0,0,0,0,255575,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,255577
477572,0,0,0,64,0,0,0,0,1,0,0,0,0,0,0,255571,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,255578
477575,361,0,0,6,0,0,0,0,1,0,0,0,0,0,0,255581,0,1,0,0,0,1,138800,0,0,0,0,0,0,0,0,0,0,1,0,255579
477587,0,0,0,64,0,0,0,0,1,0,0,0,0,0,0,263018,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,255588
477594,23,0,0,6,0,0,1000,0,1,0,0,0,0,0,0,255585,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,255593
477608,23,0,0,6,0,0,250,0,1,0,0,0,0,0,0,255604,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,255603
477643,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,250858,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,255621
477648,0,0,2,64,0,0,0,0,1,0,0,0,0,0,0,255624,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,251648
477655,23,0,0,6,0,0,3750,0,1,0,0,0,0,0,0,255620,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,255626
477659,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,255632,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,255628
477680,0,0,2,64,0,0,0,0,1,0,0,0,0,0,0,255641,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,247939
477699,4,0,0,6,0,0,0,0,1,0,0,0,0,0,0,256896,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,255652
477717,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,256374,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,255669
477727,23,0,0,6,0,0,1000,0,1,0,0,0,0,0,0,278157,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,255676
477747,23,0,0,6,0,0,250,0,1,0,0,0,0,0,0,255684,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,255683
477799,42,0,1,6,0,0,0,0,1,0,0,0,0,0,0,255715,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,255714
477816,0,0,0,64,0,0,0,0,1,0,0,0,0,0,0,253248,0,1,0,0,0,1,1,0,0,0,0,7,0,0,0,0,0,72,0,255724
477817,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,255713,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,53,0,255724
477826,23,0,0,6,0,0,0,0,1,0,0,0,0,0,0,255731,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,255732
477852,361,0,0,6,0,0,0,0,1,0,0,0,0,0,0,255745,0,1,0,0,0,1,139097,0,0,255750,0,0,0,0,0,0,0,1,0,255754
477857,23,0,0,6,0,0,10000,1,1,0,0,0,0,0,0,162442,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,255756
477869,23,0,0,6,0,0,1000,0,1,0,0,0,0,0,0,255764,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,255763
477902,23,0,0,6,0,0,6000,0,1,0,0,0,0,0,0,255784,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,255783
477932,23,0,0,6,0,0,4000,0,1,0,0,0,0,0,0,255798,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,255797
477943,23,0,0,6,0,0,30000,0,1,0,0,0,0,0,0,255804,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,255802
477957,42,0,1,6,0,0,0,0,1,0,0,0,0,0,0,255806,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,255800
477959,23,16,0,6,0,0,30000,0,1,0,0,0,0,0,0,255804,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,255802
477960,23,14,0,6,0,0,45000,0,1,0,0,0,0,0,0,255804,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,255802
478006,23,0,0,6,0,0,3000,0,1,0,0,0,0,0,0,255830,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,255831
478044,0,0,0,64,0,0,0,0,1,0,0,0,0,0,0,255856,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,255857
478045,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,255818,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,255857
478058,23,0,0,6,0,0,1000,0,1,0,0,0,0,0,0,255863,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,255862
478068,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,49367,0,0,0,0,0,0,0,1,0,255871
478069,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,49368,0,0,0,0,0,0,0,1,0,255872
478070,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,49369,0,0,0,0,0,0,0,1,0,255873
478099,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,255895,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,255894
478121,428,0,0,6,0,0,0,0,1,0,0,0,0,0,0,255900,0,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,123,0,255902
478151,0,0,0,64,0,0,0,0,1,0,0,0,0,0,0,256092,0,1,0,0,0,1,0,0,0,200,0,0,0,0,0,0,0,21,0,255924
478182,0,0,2,64,0,0,0,0,1,0,0,0,0,0,0,403695,0,1,0,0.05000000075,0,1,0,0,0,5,0,0,0,0,0,0,0,1,0,255937
478312,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,256023,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,256020
478346,23,0,0,6,0,0,16000,0,1,0,0,0,0,0,0,256040,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,256042
478382,23,0,1,6,0,0,1000,0,1,0,0,0,0,0,0,256064,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,256060
478384,428,0,0,6,0,0,0,0,1,0,0,0,0,0,0,256061,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,256063
478391,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,253309,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,256067
478411,0,0,4,64,0,0,0,0,1,0,0,0,0,0,0,226777,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,256033
478425,0,0,0,64,0,0,0,0,1,0,0,0,0,0,0,253282,0,1,0,0,0,1,0,0,0,400,0,0,7,0,0,0,0,132,86,256092
478433,428,0,0,6,0,0,0,0,1,0,0,0,0,0,0,256018,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,256097
478466,42,0,1,6,0,0,0,0,1,0,0,0,0,0,0,256113,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,256111
478548,42,0,2,6,0,0,0,0,1,0,0,0,0,0,0,255738,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,255737
478554,8,0,1,6,0,0,1000,0,1,0,0,0,0,0,0,255715,0,1,0,0,0,1,0.00490593305,0,0,0,0,0,0,0,0,0,0,21,0,256146
478568,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,49396,0,0,0,0,0,0,0,1,0,256157
478570,0,0,0,139,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,49416,0,0,0,0,0,0,0,1,0,256159
478588,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,256171,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,256170
478669,23,0,0,6,0,0,3000,0,1,0,0,0,0,0,0,256206,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,256209
478783,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,256315,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,256313
478799,0,0,0,64,0,0,0,0,1,0,0,0,0,0,0,260134,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,256323
478815,428,0,0,6,0,0,0,0,1,0,0,0,0,0,0,251195,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,256335
478819,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,256340,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,256339
478851,428,0,0,6,0,0,0,0,1,0,0,0,0,0,0,256353,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,256352
478873,23,0,0,6,0,0,667,0,1,0,0,0,0,0,0,256371,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,256369
478879,23,0,0,6,5,0,1500,5,1,0,0,0,5,0,0,256377,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,256375
478898,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,256391,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,256390
478920,23,0,0,6,0,0,1000,0,1,0,0,0,0,0,0,256546,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,256405
478930,23,0,0,6,0,0,2000,0,1,0,0,0,0,0,0,272431,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,38,0,256411
478935,23,0,0,6,3,0,2000,0,1,0,0,0,0,0,0,252550,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,256415
478968,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,256437,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,256439
478969,0,0,2,64,0,0,0,0,1,0,0,0,0,0,0,256438,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,256439
478971,20,0,0,6,0,0,500,0,1,0,0,0,0,0,0,256371,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,256440
479057,0,0,3,64,0,0,0,0,1,0,0,0,0,0,0,256495,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,79140
479099,23,0,1,6,0,0,250,0,1,0,0,0,0,0,0,255646,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,255683
479106,0,0,2,64,0,0,0,0,1,0,0,0,0,0,0,256529,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,256528
479148,23,0,0,6,0,0,2000,0,1,0,0,0,0,0,0,256553,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,256550
479183,455,0,1,6,0,0,0,0,1,0,0,0,0,0,0,256371,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,256369
479184,23,0,0,6,0,0,667,0,1,0,0,0,0,0,0,256569,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,256568
479185,455,0,1,6,0,0,0,0,1,0,0,0,0,0,0,256371,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,256568
479199,226,0,0,6,0,1,1500,0,1,0,0,0,0,0,0,259147,0,1,0,0,0,1,0,0,0,0,0,0,41,0,0,0,0,22,7,256577
479226,23,0,0,6,0,0,1000,0,1,0,0,0,0,0,0,256594,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,256589
479247,23,0,2,6,0,0,500,0,1,0,0,0,0,0,0,250229,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,250192
479274,23,0,0,6,0,0,2000,0,1,0,0,0,0,0,0,256620,0,1,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,1,0,256619
479287,23,0,0,6,0,0,200,0,1,0,0,0,0,0,0,257056,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,256624
479293,428,0,0,6,0,0,0,0,1,0,0,0,0,0,0,256629,0,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,1,0,256628
479296,428,0,0,6,0,0,0,0,1,0,0,0,0,0,0,256630,0,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,1,0,256631
479324,23,0,1,6,0,0,120000,0,1,0,0,0,0,0,0,256642,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,256643
479325,23,0,0,6,0,0,500,0,1,0,0,0,0,0,0,256645,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,256644
479370,23,0,0,6,0,0,500,0,1,0,0,0,0,0,0,256683,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,256673
479443,23,0,1,6,0,0,300,0,1,0,0,0,0,0,0,256724,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,256723
479481,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,256744,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,249053
479482,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,256746,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,249054
479483,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,256743,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,249055
479484,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,256747,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,249056
479542,23,0,0,6,0,0,3000,0,1,0,0,0,0,0,0,165686,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,256801
479562,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,256816,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,256815
479564,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,256818,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,256817
479566,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,256820,0,1,7.52976131439,0,0,1,0,-9,0,0,0,0,0,0,0,0,0,1,0,256819
479569,42,0,1,6,0,0,0,0,1,0,0,0,0,0,0,256821,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,256819
479570,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,256824,0,1,12.09090900421,0,0,1,0,-9,0,0,0,0,0,0,0,0,0,1,0,256822
479573,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,256826,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,256825
479574,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,257244,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,256826
479575,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,256828,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,256827
479584,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,257430,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,256833
479644,23,0,0,6,0,0,1000,0,1,0,0,0,0,0,0,256873,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,256869
479658,23,0,0,6,0,0,750,0,1,0,0,0,0,0,0,256884,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,256882
479663,3,0,0,6,0,0,1000,0,1,0,0,0,0,0,0,256887,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6,0,256885
479702,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,256914,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,256913
479715,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,256921,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,256922
479730,428,0,0,6,0,0,0,0,1,0,0,0,0,0,0,256933,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,256934
479740,0,0,2,64,0,0,0,0,1,0,0,0,0,0,0,96159,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,253736
479783,23,0,0,6,0,0,1000,0,1,0,0,0,0,0,0,256964,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,256962
479785,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,256963,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,256955
479925,0,0,2,64,0,0,0,0,1,0,0,0,0,0,0,257002,0,1,0,0,0,1,0,0,0,200,0,0,0,0,0,0,0,1,0,257000
479943,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,257013,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,256970
479958,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,45773,0,0,0,0,0,0,0,1,0,234212
479965,23,0,0,6,0,0,1000,0,1,0,0,0,0,0,0,257033,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,257028
479999,23,0,0,6,0,0,1000,0,1,0,0,0,0,0,0,257047,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,257046
480024,23,0,1,6,0,0,1000,0,1,0,0,0,0,0,0,257060,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,257046
480029,23,0,2,6,0,0,1000,0,1,0,0,0,0,0,0,257047,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,257046
480048,0,0,0,64,0,0,0,0,1,0,0,0,0,0,0,257075,0,1,0,0.15000000596,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,257077
480049,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,257075,0,1,0,0.15000000596,0,1,0,0,0,500,0,0,0,0,0,0,0,6,0,257077
480050,0,0,2,64,0,0,0,0,1,0,0,0,0,0,0,257075,0,1,0,0.15000000596,0,1,0,0,0,1000,0,0,0,0,0,0,0,6,0,257077
480051,0,0,3,64,0,0,0,0,1,0,0,0,0,0,0,257075,0,1,0,0.15000000596,0,1,0,0,0,1500,0,0,0,0,0,0,0,6,0,257077
480052,0,0,4,64,0,0,0,0,1,0,0,0,0,0,0,257075,0,1,0,0.15000000596,0,1,0,0,0,2000,0,0,0,0,0,0,0,6,0,257077
480170,0,0,0,64,0,0,0,0,1,0,0,0,0,0,0,275775,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,257170
480278,231,0,2,6,0,0,0,0,1,0,0,0,0,0,0,257233,0,1,0,0,0,1,256821,0,0,0,0,0,0,0,0,0,0,1,0,256819
480279,231,0,1,6,0,0,0,0,1,0,0,0,0,0,0,257233,0,1,0,0,0,1,256818,0,0,0,0,0,0,0,0,0,0,1,0,256817
480280,42,0,1,6,0,0,0,0,1,0,0,0,0,0,0,256823,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,256822
480281,231,0,1,6,0,0,0,0,1,0,0,0,0,0,0,257233,0,1,0,0,0,1,256828,0,0,0,0,0,0,0,0,0,0,1,0,256827
480282,231,0,1,6,0,0,0,0,1,0,0,0,0,0,0,257233,0,1,0,0,0,1,256826,0,0,0,0,0,0,0,0,0,0,1,0,256825
480283,231,0,1,6,0,0,0,0,1,0,0,0,0,0,0,257233,0,1,0,0,0,1,256816,0,0,0,0,0,0,0,0,0,0,1,0,256815
480285,23,0,0,6,0,0,1000,0,1,0,0,0,0,0,0,257239,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,257236
480290,23,0,0,6,0,0,1500,0,1,0,0,0,0,0,0,257240,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,257238
480313,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,257250,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,257251
480336,23,0,0,6,0,0,1000,0,1,0,0,0,0,0,0,257073,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,257265
480337,23,0,0,6,0,0,1000,0,1,0,0,0,0,0,0,257271,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,257266
480338,23,0,0,6,0,0,500,0,1,0,0,0,0,0,0,257268,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,257267
480361,42,0,1,6,0,0,0,0,1,0,0,0,0,0,0,257282,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,257281
480398,23,0,0,6,0,0,800,0,1,0,0,0,0,0,0,258850,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,257305
480424,23,0,0,6,0,0,2000,0,1,0,0,0,0,0,0,257324,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,257320
480427,0,0,2,64,0,0,0,0,1,0,0,0,0,0,0,257321,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,255616
480451,12,0,0,6,0,0,0,0,1,0,0,0,0,0,0,258644,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,257330
480458,23,0,1,6,0,0,6000,0,1,0,0,0,0,0,0,257335,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,257332
480465,0,0,0,64,0,0,0,0,1,0,0,0,0,0,0,257329,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,257335
480466,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,257330,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,257335
480468,23,0,3,6,0,0,3000,0,1,0,0,0,0,0,0,257331,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,257335
480549,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,257392,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,257391
480564,23,0,0,6,0,0,1600,0,1,0,0,0,0,0,0,257401,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,257400
480576,0,0,0,64,0,0,0,0,1,0,0,0,0,0,0,1291851,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,257409
480577,23,0,1,6,0,0,10000,0,1,0,0,0,0,0,0,257408,0,1,0.1323890835,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,1,0,257409
480579,0,0,0,64,0,0,0,0,1,0,0,0,0,0,0,1291945,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,257411
480580,23,0,1,6,0,0,10000,0,1,0,0,0,0,0,0,257410,0,1,1.75,0,0,1,0,-4,0,0,0,0,0,0,0,0,0,1,0,257411
480583,0,0,0,64,0,0,0,0,1,0,0,0,0,0,0,1291851,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,257414
480584,23,0,1,6,0,0,10000,0,1,0,0,0,0,0,0,257413,0,1,0.1323890835,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,1,0,257414
480587,0,0,0,64,0,0,0,0,1,0,0,0,0,0,0,1291945,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,257417
480588,23,0,1,6,0,0,10000,0,1,0,0,0,0,0,0,257415,0,1,1.75,0,0,1,0,-4,0,0,0,0,0,0,0,0,0,1,0,257417
480590,0,0,0,64,0,0,0,0,1,0,0,0,0,0,0,1291851,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,257419
480591,23,0,1,6,0,0,10000,0,1,0,0,0,0,0,0,257418,0,1,0.1323890835,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,1,0,257419
480593,0,0,0,64,0,0,0,0,1,0,0,0,0,0,0,1291945,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,257421
480594,23,0,1,6,0,0,10000,0,1,0,0,0,0,0,0,257420,0,1,1.75,0,0,1,0,-4,0,0,0,0,0,0,0,0,0,1,0,257421
480596,0,0,0,64,0,0,0,0,1,0,0,0,0,0,0,1291851,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,257423
480597,23,0,1,6,0,0,10000,0,1,0,0,0,0,0,0,257422,0,1,0.1323890835,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,1,0,257423
480599,0,0,0,64,0,0,0,0,1,0,0,0,0,0,0,1291945,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,257425
480600,23,0,1,6,0,0,10000,0,1,0,0,0,0,0,0,257424,0,1,1.75,0,0,1,0,-4,0,0,0,0,0,0,0,0,0,1,0,257425
480628,0,0,0,64,0,0,0,0,1,0,0,0,0,0,0,257433,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,257443
480639,231,0,2,6,0,0,0,0,1,0,0,0,0,0,0,257233,0,1,0,0,0,1,256824,0,0,0,0,0,0,0,0,0,0,1,0,256822
480643,0,0,2,64,0,0,0,0,1,0,0,0,0,0,0,257445,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,257443
480660,0,0,1,64,0,0,0,0,1,0,0,0,0,0,0,257465,0,1,0,0,0,1,0,0,0,1100,0,0,0,0,0,0,0,1,0,257464
480668,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,257444,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,257470
480670,42,0,0,6,0,0,0,0,1,0,0,0,0,0,0,257444,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,257472
