Name_lang,ID,ClassMask,TrackingQuestID,Flags,TransmogSetGroupID,ItemNameDescriptionID,ParentTransmogSetID,CompleteWorldStateID,ExpansionID,PatchIntroduced,UiOrder,ConditionID
"Obsidian Gladiator's Plate Armor",3000,1,0,19,0,0,0,1,9,100002,3820,0
"Obsidian Gladiator's Plate Armor",3001,1,0,19,0,0,0,1,9,100002,3820,0
"Obsidian Gladiator's Plate Armor",3002,1,0,19,0,0,0,1,9,100002,3820,0
"Obsidian Gladiator's Plate Armor",3003,1,0,19,0,0,0,1,9,100002,3820,0
"Obsidian Gladiator's Prestigious Cloak",3004,0,0,19,0,0,0,1,9,100002,1550,0
"Obsidian Gladiator's Tabard",3005,0,0,19,0,0,0,1,9,100002,10,0
"Enmity Hood and Cloak",3006,0,76111,67,0,0,0,1,8,0,1640,0
"Obsidian Aspirant's Silk Armor",3007,400,85330,274,212,13303,2661,1,9,100100,10200,0
"Obsidian Aspirant's Leather Armor",3008,3592,85331,274,212,13303,2665,1,9,100100,10200,0
"Obsidian Aspirant's Chain Armor",3009,4164,85332,274,212,13303,2663,1,9,100100,10200,0
"Obsidian Aspirant's Plate Armor",3010,35,85333,274,212,13303,2667,1,9,100100,10200,0
"Moonless Vestiture",3011,400,0,0,215,14016,0,1,9,100100,10100,0
"Endowed Garb",3012,400,0,0,215,13590,3011,1,9,100100,10100,0
"Suffused Attire",3013,400,0,0,215,14017,3011,1,9,100100,10100,0
"Zaralek Surveyor's Expedition Gear",3014,400,0,0,215,14018,3011,1,9,100100,10100,0
"Sunless Leathers",3015,3592,0,0,215,14016,0,1,9,100100,10100,0
"Zaralek Surveyor's Expedition Gear",3016,3592,0,0,215,14018,3015,1,9,100100,10100,0
"Suffused Attire",3017,3592,0,0,215,14017,3015,1,9,100100,10100,0
"Inherited Gear",3018,3592,0,0,215,13590,3015,1,9,100100,10100,0
"Skyless Scales",3019,4164,0,0,215,14016,0,1,9,100100,10100,0
"Bequeathed Armor",3020,4164,0,0,215,13590,3019,1,9,100100,10100,0
"Suffused Attire",3021,4164,0,0,215,14017,3019,1,9,100100,10100,0
"Zaralek Surveyor's Expedition Gear",3022,4164,0,0,215,14018,3019,1,9,100100,10100,0
"Starless Bulwark",3023,35,0,0,215,14016,0,1,9,100100,10100,0
"Bestowed Plate",3024,35,0,0,215,13590,3023,1,9,100100,10100,0
"Zaralek Surveyor's Expedition Gear",3025,35,0,0,215,14018,3023,1,9,100100,10100,0
"Suffused Attire",3026,35,0,0,215,14017,3023,1,9,100100,10100,0
"Wanderer's Sunny Trappings",3027,0,76218,67,0,0,0,1,8,0,1640,0
"Wanderer's Aquatic Trappings",3028,0,76219,67,0,0,0,1,8,0,1640,0
"Wanderer's Plum Trappings",3029,0,76220,67,0,0,0,1,8,0,1640,0
"Wanderer's Faded Trappings",3030,0,76221,67,0,0,0,1,8,0,1640,0
"Wanderer's Brick Trappings",3031,0,76222,67,0,0,0,1,8,0,1640,0
"Wanderer's Camo Trappings",3032,0,76223,67,0,0,0,1,8,0,1640,0
"Wanderer's Deep Trappings",3033,0,76224,67,0,0,0,1,8,0,1640,0
"Wanderer's Cloudy Trappings",3034,0,76225,67,0,0,0,1,8,0,1640,0
"Wanderer's Grassy Trappings",3035,0,76226,67,0,0,0,1,8,0,1640,0
"Wanderer's Lively Trappings",3036,0,76227,67,0,0,0,1,8,0,1640,0
"Wanderer's Sepia Trappings",3037,0,76228,67,0,0,0,1,8,0,1640,0
"Vagabond's Sunny Threads",3038,0,76229,67,0,0,0,1,8,0,1640,0
"Vagabond's Aquatic Threads",3039,0,76230,67,0,0,0,1,8,0,1640,0
"Vagabond's Plum Threads",3040,0,76231,67,0,0,0,1,8,0,1640,0
"Vagabond's Faded Threads",3041,0,76232,67,0,0,0,1,8,0,1640,0
"Vagabond's Brick Threads",3042,0,76233,67,0,0,0,1,8,0,1640,0
"Vagabond's Camo Threads",3043,0,76234,67,0,0,0,1,8,0,1640,0
"Vagabond's Deep Threads",3044,0,76235,67,0,0,0,1,8,0,1640,0
"Vagabond's Cloudy Threads",3045,0,76236,67,0,0,0,1,8,0,1640,0
"Vagabond's Grassy Threads",3046,0,76237,67,0,0,0,1,8,0,1640,0
"Vagabond's Lively Threads",3047,0,76238,67,0,0,0,1,8,0,1640,0
"Vagabond's Sepia Threads",3048,0,76239,67,0,0,0,1,8,0,1640,0
"Feathered Drape of the Guardian",3049,0,0,3,0,0,0,1,9,100100,10,0
"Feathered Cowl of the Guardian",3050,0,0,3,0,0,0,1,9,100100,10,0
"Standard of the Guardian",3051,0,0,3,0,0,0,1,9,100100,10,0
"Standard of the Guardian",3052,0,0,3,0,0,0,1,9,100100,10,0
"Standard of the Guardian",3053,0,0,3,0,0,0,1,9,100100,10,0
"Drake Racer's Silks",3054,0,0,0,227,14104,0,1,9,100105,10,0
"Glacial Cloth",3055,400,0,0,217,0,0,1,0,11100,919,0
"Polar Leather",3056,3592,0,0,217,0,0,1,0,11100,919,0
"Icy Scale Mail",3057,4164,0,0,217,0,0,1,0,11100,919,0
"Icebane Plate",3058,35,0,0,217,0,0,1,0,11100,919,0
"Warmonger's Battlegear",3061,400,0,8,218,0,0,1,9,100105,11003,0
"Warmonger's Battlegear",3062,3592,0,8,218,0,0,1,9,100105,11003,0
"Warmonger's Battlegear",3063,4164,0,8,218,0,0,1,9,100105,11003,0
"Warmonger's Battlegear",3064,35,0,8,218,0,0,1,9,100105,11003,0
"Jingoist's War Armor",3065,400,0,4,218,0,0,1,9,100105,11003,0
"Jingoist's War Armor",3066,3592,0,4,218,0,0,1,9,100105,11003,0
"Jingoist's War Armor",3067,4164,0,4,218,0,0,1,9,100105,11003,0
"Jingoist's War Armor",3068,35,0,4,218,0,0,1,9,100105,11003,0
"Decorous Garments",3069,400,76583,0,218,0,0,1,9,100105,3521,0
"Lifegiver's Garms",3070,3592,76584,0,218,0,0,1,9,100105,3901,0
"Hauberk of Discipline",3071,4164,76585,0,218,0,0,1,9,100105,10,0
"Valhalas Ceremonial Armor",3072,35,76582,0,218,0,0,1,9,100105,3971,0
"[DNT] Bloodsail Faction Ensemble",3073,0,0,1,0,0,0,1,0,0,10,0
"Feathered Cowl of the Guardian",3074,0,0,3,0,0,0,1,9,100100,10,0
"Feathered Cowl of the Guardian",3075,0,0,3,0,0,0,1,9,100100,10,0
"Rift-Mender's Vestments",3076,0,76581,0,213,14030,2912,1,9,100105,10,0
"Brown Tweed Cap",3077,0,77306,3,0,0,0,1,9,100105,10,0
"Blue Tweed Cap",3078,0,77307,3,0,0,0,1,9,100105,10,0
"Plate of the Light Avenger",3079,0,77333,67,0,0,0,1,9,100105,10,0
"Armaments of the Light Avenger",3080,0,77336,67,0,0,0,1,9,100105,10,0
"Secrets of the Unnamed Cult",3081,0,77337,67,0,0,0,1,9,100105,10,0
"Blood Onyx Blades",3082,0,77338,67,0,0,0,1,9,100105,10,0
"Silks of the Unnamed Cult",3083,0,77506,67,0,0,0,1,9,100105,10,0
"Blood Onyx Uniform",3084,0,77567,67,0,0,0,1,9,100105,10,0
"High Scholar's Arcana",3085,0,77569,2,234,0,0,1,9,100105,10,0
"Forsaken Champion's Attire",3086,0,77654,10,208,0,0,1,0,100107,10,112641
"Anachronistic Vestments",3087,400,0,0,215,14028,3011,1,9,100105,4020,0
"Garments of Discontinuity",3088,3592,0,0,215,14028,3015,1,9,100105,4020,0
"Paradoxical Raiment",3089,4164,0,0,215,14028,3019,1,9,100105,4020,0
"Anomalous Armor",3090,35,0,0,215,14028,3023,1,9,100105,4020,0
"Infinite Zealot's Vestments",3091,400,77850,0,215,14029,3011,1,9,100105,4020,0
"Infinite Stalker's Garments",3092,3592,77851,0,215,14029,3015,1,9,100105,4020,0
"Infinite Soldier's Raiment",3093,4164,77852,0,215,14029,3019,1,9,100105,4020,0
"Infinite Vanguard's Armor",3094,35,77853,0,215,14029,3023,1,9,100105,4020,0
"Forsaken Champion's Additional Attire",3095,0,78021,11,0,0,0,1,0,100107,10,112641
"10.1.7 Outdoor Sets Mythic VFX Unlock - Head and Shoulders",3096,0,77678,259,0,0,0,1,9,100107,4020,0
"Gothic Corsage",3097,0,0,3,0,0,0,1,9,100105,10,0
"Fanciful Corsage",3098,0,0,3,0,0,0,1,9,100105,10,0
"Ashamane's Vestment of Rebirth",3099,0,77699,67,0,0,0,1,9,100107,10,0
"Ashamane's Blessings of Rebirth",3100,0,77707,67,0,0,0,1,9,100107,10,0
"Nathreza Blasphemer's Flames",3101,0,77701,67,0,0,0,1,9,100107,10,0
"Nathreza Blasphemer's Glaives",3102,0,77706,67,0,0,0,1,9,100107,10,0
"Possessed Watcher Guise",3103,0,77702,67,0,0,0,1,9,100107,10,0
"Possessed Watcher Arsenal",3104,0,77708,67,0,0,0,1,9,100107,10,0
"Jewels of the Alluring Call",3105,0,77704,67,0,0,0,1,9,100107,10,0
"Instruments of the Alluring Call",3106,0,77709,67,0,0,0,1,9,100107,10,0
"Savage Champion's Trophies",3107,0,77703,67,0,0,0,1,9,100107,10,0
"Savage Champion's Aggression",3108,0,77710,67,0,0,0,1,9,100107,10,0
"Webbed Saronite Exoskeleton",3109,0,77700,67,0,0,0,1,9,100107,10,0
"Webbed Saronite Weaponry",3110,0,77705,67,0,0,0,1,9,100107,10,0
"Battle Magister's Regalia",3111,0,77740,67,0,0,0,1,9,100200,10,0
"Battle Magister's Enchantment",3112,0,77741,67,0,0,0,1,9,100200,10,0
"Scales of the Silver Hoarder",3113,0,77748,67,0,0,0,1,9,100200,10,0
"Treasure of the Silver Hoarder",3114,0,77749,67,0,0,0,1,9,100200,10,0
"Hornstrider Warrior's Camouflage",3115,0,77751,67,0,0,0,1,9,100200,10,0
"Hornstrider Warrior's Preference",3116,0,77750,67,0,0,0,1,9,100200,10,0
"Imminence of Krag'wa's Executor",3117,0,77753,67,0,0,0,1,9,100200,10,0
"Tools of Krag'wa's Executor",3118,0,77752,67,0,0,0,1,9,100200,10,0
"Traditionalist's Kaldorei Blades",3119,0,77783,67,0,0,0,1,9,100107,10,0
"Rose Gold Titan Key",3120,0,77830,3,0,0,0,1,9,100107,10,0
"Kaldorei Protector's Adornment",3121,0,77884,6,208,14033,0,1,0,100107,10,38250
"Cosmic Weapons Cache",3122,0,77952,195,0,0,0,1,9,100107,10,0
"Chromatically Calibrated Holo-Gogs",3123,0,78030,1,0,0,0,1,9,100107,10999,0
"Chromatically Calibrated Bio-Optic Killshades",3124,0,78031,1,0,0,0,1,9,100107,10999,0
"Chromatically Calibrated Retinal Armor",3125,0,78032,1,0,0,0,1,9,100107,10999,0
"Chromatically Calibrated Cranial Cannons",3126,0,78034,1,0,0,0,1,9,100107,10999,0
"Chromatically Calibrated Cranial Cannons",3127,0,78035,1,0,0,0,1,9,100107,10999,0
"Stormrider's Attire",3128,0,78048,2,233,14130,0,1,9,100107,1640,0
"Thundering Stormrider's Attire",3129,0,78049,2,233,14036,3128,1,9,100107,1640,0
"Raiment of Amirdrassil",3130,0,78086,6,208,14032,3121,1,9,100200,10,38250
"Ceremonial Jacaranda Regalia",3131,400,0,0,224,14034,0,1,9,100200,10,0
"Embrace of the Dreamfused Skull",3132,4164,0,0,224,14034,0,1,9,100200,10,0
"Barkbloom Warleathers",3133,3592,0,0,224,14034,0,1,9,100200,10,0
"Overgrown Freyan Warplate",3134,35,0,0,224,14034,0,1,9,100200,10,0
"Temporal Burdens",3135,0,78173,3,0,0,0,1,9,100107,10,0
"Temporal Burdens",3136,0,78191,3,0,0,0,1,9,100107,10,0
"Blazing Dreamstalker's Trophies",3137,4,0,512,225,13193,0,1,9,100200,10201,0
"Blazing Dreamstalker's Trophies",3138,4,0,512,225,1641,3137,1,9,100200,10200,0
"Blazing Dreamstalker's Trophies",3139,4,0,0,225,13145,3137,1,9,100200,10203,0
"Blazing Dreamstalker's Trophies",3140,4,0,512,225,2015,3137,1,9,100200,10202,0
"Mystic Heron's Discipline",3141,512,0,0,225,13145,3144,1,9,100200,10203,0
"Mystic Heron's Discipline",3142,512,0,512,225,1641,3144,1,9,100200,10200,0
"Mystic Heron's Discipline",3143,512,0,512,225,2015,3144,1,9,100200,10202,0
"Mystic Heron's Discipline",3144,512,0,512,225,13193,0,1,9,100200,10201,0
"Zealous Pyreknight's Ardor",3145,2,0,0,225,13145,3148,1,9,100200,10203,0
"Zealous Pyreknight's Ardor",3146,2,0,512,225,2015,3148,1,9,100200,10202,0
"Zealous Pyreknight's Ardor",3147,2,0,512,225,1641,3148,1,9,100200,10200,0
"Zealous Pyreknight's Ardor",3148,2,0,512,225,13193,0,1,9,100200,10201,0
"Molten Vanguard's Mortarplate",3149,1,0,512,225,2015,3150,1,9,100200,10202,0
"Molten Vanguard's Mortarplate",3150,1,0,512,225,13193,0,1,9,100200,10201,0
"Molten Vanguard's Mortarplate",3151,1,0,0,225,13145,3150,1,9,100200,10203,0
"Molten Vanguard's Mortarplate",3152,1,0,512,225,1641,3150,1,9,100200,10200,0
"Screaming Torchfiend's Brutality",3153,2048,0,512,225,13193,0,1,9,100200,10201,0
"Screaming Torchfiend's Brutality",3154,2048,0,512,225,1641,3153,1,9,100200,10200,0
"Screaming Torchfiend's Brutality",3155,2048,0,512,225,2015,3153,1,9,100200,10202,0
"Screaming Torchfiend's Brutality",3156,2048,0,0,225,13145,3153,1,9,100200,10203,0
"Weyrnkeeper's Timeless Vigil",3157,4096,0,512,225,13193,0,1,9,100200,10201,0
"Weyrnkeeper's Timeless Vigil",3158,4096,0,512,225,2015,3157,1,9,100200,10202,0
"Weyrnkeeper's Timeless Vigil",3159,4096,0,0,225,13145,3157,1,9,100200,10203,0
"Weyrnkeeper's Timeless Vigil",3160,4096,0,512,225,1641,3157,1,9,100200,10200,0
"Risen Nightmare's Gravemantle",3161,32,0,512,225,2015,3163,1,9,100200,10202,0
"Risen Nightmare's Gravemantle",3162,32,0,512,225,1641,3163,1,9,100200,10200,0
"Risen Nightmare's Gravemantle",3163,32,0,512,225,13193,0,1,9,100200,10201,0
"Risen Nightmare's Gravemantle",3164,32,0,0,225,13145,3163,1,9,100200,10203,0
"Lucid Shadewalker's Silence",3165,8,0,512,225,13193,0,1,9,100200,10201,0
"Lucid Shadewalker's Silence",3166,8,0,0,225,13145,3165,1,9,100200,10203,0
"Lucid Shadewalker's Silence",3167,8,0,512,225,1641,3165,1,9,100200,10200,0
"Lucid Shadewalker's Silence",3168,8,0,512,225,2015,3165,1,9,100200,10202,0
"Vision of the Greatwolf Outcast",3169,64,0,512,225,13193,0,1,9,100200,10201,0
"Vision of the Greatwolf Outcast",3170,64,0,512,225,2015,3169,1,9,100200,10202,0
"Vision of the Greatwolf Outcast",3171,64,0,512,225,1641,3169,1,9,100200,10200,0
"Vision of the Greatwolf Outcast",3172,64,0,0,225,13145,3169,1,9,100200,10203,0
"Devout Ashdevil's Pactweave",3173,256,0,0,225,13145,3175,1,9,100200,10203,0
"Devout Ashdevil's Pactweave",3174,256,0,512,225,2015,3175,1,9,100200,10202,0
"Devout Ashdevil's Pactweave",3175,256,0,512,225,13193,0,1,9,100200,10201,0
"Devout Ashdevil's Pactweave",3176,256,0,512,225,1641,3175,1,9,100200,10200,0
"Benevolent Embersage's Guidance",3177,1024,0,512,225,13193,0,1,9,100200,10201,0
"Benevolent Embersage's Guidance",3178,1024,0,512,225,2015,3177,1,9,100200,10202,0
"Benevolent Embersage's Guidance",3179,1024,0,512,225,1641,3177,1,9,100200,10200,0
"Benevolent Embersage's Guidance",3180,1024,0,0,225,13145,3177,1,9,100200,10203,0
"Blessings of Lunar Communion",3181,16,0,512,225,1641,3184,1,9,100200,10200,0
"Blessings of Lunar Communion",3182,16,0,0,225,13145,3184,1,9,100200,10203,0
"Blessings of Lunar Communion",3183,16,0,512,225,2015,3184,1,9,100200,10202,0
"Blessings of Lunar Communion",3184,16,0,512,225,13193,0,1,9,100200,10201,0
"Wayward Chronomancer's Clockwork",3185,128,0,512,225,1641,3186,1,9,100200,10200,0
"Wayward Chronomancer's Clockwork",3186,128,0,512,225,13193,0,1,9,100200,10201,0
"Wayward Chronomancer's Clockwork",3187,128,0,512,225,2015,3186,1,9,100200,10202,0
"Wayward Chronomancer's Clockwork",3188,128,0,0,225,13145,3186,1,9,100200,10203,0
"Sky-Captain's Masquerade Attire",3189,0,78218,2,230,14107,0,1,9,100200,10,0
"Sky-Captain's Formal Attire",3190,0,78217,2,230,13978,3189,1,9,100200,10,0
"Overgrown Freyan Warplate",3191,35,0,0,224,13990,3134,1,9,100200,10,0
"Embrace of the Dreamfused Skull",3192,4164,0,0,224,13990,3132,1,9,100200,10,0
"Barkbloom Warleathers",3193,3592,0,0,224,13990,3133,1,9,100200,10,0
"Ceremonial Jacaranda Regalia",3194,400,0,0,224,13990,3131,1,9,100200,10,0
"Verdant Gladiator's Silk Armor",3195,128,85334,272,226,13301,0,1,9,100200,10401,0
"Verdant Gladiator's Silk Armor",3196,128,85335,274,226,3859,3195,1,9,100200,10402,0
"Verdant Gladiator's Silk Armor",3197,16,85336,272,226,13301,0,1,9,100200,10401,0
"Verdant Gladiator's Silk Armor",3198,16,85337,274,226,3859,3197,1,9,100200,10402,0
"Verdant Gladiator's Silk Armor",3199,256,85338,272,226,13301,0,1,9,100200,10401,0
"Verdant Gladiator's Silk Armor",3200,256,85339,274,226,3859,3199,1,9,100200,10402,0
"Verdant Gladiator's Leather Armor",3201,1024,85340,272,226,13301,0,1,9,100200,10401,0
"Verdant Gladiator's Leather Armor",3202,1024,85341,274,226,3859,3201,1,9,100200,10402,0
"Verdant Gladiator's Leather Armor",3203,2048,85342,272,226,13301,0,1,9,100200,10401,0
"Verdant Gladiator's Leather Armor",3204,2048,85343,274,226,3859,3203,1,9,100200,10402,0
"Verdant Gladiator's Leather Armor",3205,512,85344,272,226,13301,0,1,9,100200,10401,0
"Verdant Gladiator's Leather Armor",3206,512,85345,274,226,3859,3205,1,9,100200,10401,0
"Verdant Gladiator's Leather Armor",3207,8,85346,272,226,13301,0,1,9,100200,10401,0
"Verdant Gladiator's Leather Armor",3208,8,85347,274,226,3859,3207,1,9,100200,10402,0
"Verdant Gladiator's Chain Armor",3209,4096,85348,272,226,13301,0,1,9,100200,10401,0
"Verdant Gladiator's Chain Armor",3210,4096,85349,274,226,3859,3209,1,9,100200,10402,0
"Verdant Gladiator's Chain Armor",3211,4,85350,272,226,13301,0,1,9,100200,10401,0
"Verdant Gladiator's Chain Armor",3212,4,85351,274,226,3859,3211,1,9,100200,10402,0
"Verdant Gladiator's Chain Armor",3213,64,85352,272,226,13301,0,1,9,100200,10401,0
"Verdant Gladiator's Chain Armor",3214,64,85353,274,226,3859,3213,1,9,100200,10402,0
"Verdant Gladiator's Plate Armor",3215,32,85354,272,226,13301,0,1,9,100200,10401,0
"Verdant Gladiator's Plate Armor",3216,32,85355,274,226,3859,3215,1,9,100200,10402,0
"Verdant Gladiator's Plate Armor",3217,2,85356,272,226,13301,0,1,9,100200,10401,0
"Verdant Gladiator's Plate Armor",3218,2,85357,274,226,3859,3217,1,9,100200,10402,0
"Verdant Gladiator's Plate Armor",3219,1,85358,272,226,13301,0,1,9,100200,10401,0
"Verdant Gladiator's Plate Armor",3220,1,85359,274,226,3859,3219,1,9,100200,10402,0
"Verdant Gladiator's Silk Armor",3221,128,0,19,0,0,0,1,9,100200,3820,0
"Verdant Gladiator's Silk Armor",3222,128,0,19,0,0,0,1,9,100200,3820,0
"Verdant Gladiator's Silk Armor",3223,128,0,19,0,0,0,1,9,100200,3820,0
"Verdant Gladiator's Silk Armor",3224,128,0,19,0,0,0,1,9,100200,3820,0
"Verdant Gladiator's Silk Armor",3225,128,0,19,0,0,0,1,9,100200,3820,0
"Verdant Gladiator's Silk Armor",3226,16,0,19,0,0,0,1,9,100200,3820,0
"Verdant Gladiator's Silk Armor",3227,16,0,19,0,0,0,1,9,100200,3820,0
"Verdant Gladiator's Silk Armor",3228,16,0,19,0,0,0,1,9,100200,3820,0
"Verdant Gladiator's Silk Armor",3229,16,0,19,0,0,0,1,9,100200,3820,0
"Verdant Gladiator's Silk Armor",3230,16,0,19,0,0,0,1,9,100200,3820,0
"Verdant Gladiator's Silk Armor",3231,256,0,19,0,0,0,1,9,100200,3820,0
"Verdant Gladiator's Silk Armor",3232,256,0,19,0,0,0,1,9,100200,3820,0
"Verdant Gladiator's Silk Armor",3233,256,0,19,0,0,0,1,9,100200,3820,0
"Verdant Gladiator's Silk Armor",3234,256,0,19,0,0,0,1,9,100200,3820,0
"Verdant Gladiator's Silk Armor",3235,256,0,19,0,0,0,1,9,100200,3820,0
"Verdant Gladiator's Leather Armor",3236,1024,0,19,0,0,0,1,9,100200,3820,0
"Verdant Gladiator's Leather Armor",3237,1024,0,19,0,0,0,1,9,100200,3820,0
"Verdant Gladiator's Leather Armor",3238,1024,0,19,0,0,0,1,9,100200,3820,0
"Verdant Gladiator's Leather Armor",3239,1024,0,19,0,0,0,1,9,100200,3820,0
"Verdant Gladiator's Leather Armor",3240,1024,0,19,0,0,0,1,9,100200,3820,0
"Verdant Gladiator's Leather Armor",3241,2048,0,19,0,0,0,1,9,100200,3820,0
"Verdant Gladiator's Leather Armor",3242,2048,0,19,0,0,0,1,9,100200,3820,0
"Verdant Gladiator's Leather Armor",3243,2048,0,19,0,0,0,1,9,100200,3820,0
"Verdant Gladiator's Leather Armor",3244,2048,0,19,0,0,0,1,9,100200,3820,0
"Verdant Gladiator's Leather Armor",3245,2048,0,19,0,0,0,1,9,100200,3820,0
"Verdant Gladiator's Leather Armor",3246,512,0,19,0,0,0,1,9,100200,3820,0
"Verdant Gladiator's Leather Armor",3247,512,0,19,0,0,0,1,9,100200,3820,0
"Verdant Gladiator's Leather Armor",3248,512,0,19,0,0,0,1,9,100200,3820,0
"Verdant Gladiator's Leather Armor",3249,512,0,19,0,0,0,1,9,100200,3820,0
"Verdant Gladiator's Leather Armor",3250,512,0,19,0,0,0,1,9,100200,3820,0
"Verdant Gladiator's Leather Armor",3251,8,0,19,0,0,0,1,9,100200,3820,0
"Verdant Gladiator's Leather Armor",3252,8,0,19,0,0,0,1,9,100200,3820,0
"Verdant Gladiator's Leather Armor",3253,8,0,19,0,0,0,1,9,100200,3820,0
"Verdant Gladiator's Leather Armor",3254,8,0,19,0,0,0,1,9,100200,3820,0
"Verdant Gladiator's Leather Armor",3255,8,0,19,0,0,0,1,9,100200,3820,0
"Verdant Gladiator's Chain Armor",3256,4096,0,19,0,0,0,1,9,100200,3820,0
"Verdant Gladiator's Chain Armor",3257,4096,0,19,0,0,0,1,9,100200,3820,0
"Verdant Gladiator's Chain Armor",3258,4096,0,19,0,0,0,1,9,100200,3820,0
"Verdant Gladiator's Chain Armor",3259,4096,0,19,0,0,0,1,9,100200,3820,0
"Verdant Gladiator's Chain Armor",3260,4096,0,19,0,0,0,1,9,100200,3820,0
"Verdant Gladiator's Chain Armor",3261,4,0,19,0,0,0,1,9,100200,3820,0
"Verdant Gladiator's Chain Armor",3262,4,0,19,0,0,0,1,9,100200,3820,0
"Verdant Gladiator's Chain Armor",3263,4,0,19,0,0,0,1,9,100200,3820,0
"Verdant Gladiator's Chain Armor",3264,4,0,19,0,0,0,1,9,100200,3820,0
"Verdant Gladiator's Chain Armor",3265,4,0,19,0,0,0,1,9,100200,3820,0
"Verdant Gladiator's Chain Armor",3266,64,0,19,0,0,0,1,9,100200,3820,0
"Verdant Gladiator's Chain Armor",3267,64,0,19,0,0,0,1,9,100200,3820,0
"Verdant Gladiator's Chain Armor",3268,64,0,19,0,0,0,1,9,100200,3820,0
"Verdant Gladiator's Chain Armor",3269,64,0,19,0,0,0,1,9,100200,3820,0
"Verdant Gladiator's Chain Armor",3270,64,0,19,0,0,0,1,9,100200,3820,0
"Verdant Gladiator's Plate Armor",3271,32,0,19,0,0,0,1,9,100200,3820,0
"Verdant Gladiator's Plate Armor",3272,32,0,19,0,0,0,1,9,100200,3820,0
"Verdant Gladiator's Plate Armor",3273,32,0,19,0,0,0,1,9,100200,3820,0
"Verdant Gladiator's Plate Armor",3274,32,0,19,0,0,0,1,9,100200,3820,0
"Verdant Gladiator's Plate Armor",3275,32,0,19,0,0,0,1,9,100200,3820,0
"Verdant Gladiator's Plate Armor",3276,2,0,19,0,0,0,1,9,100200,3820,0
"Verdant Gladiator's Plate Armor",3277,2,0,19,0,0,0,1,9,100200,3820,0
"Verdant Gladiator's Plate Armor",3278,2,0,19,0,0,0,1,9,100200,3820,0
"Verdant Gladiator's Plate Armor",3279,2,0,19,0,0,0,1,9,100200,3820,0
"Verdant Gladiator's Plate Armor",3280,2,0,19,0,0,0,1,9,100200,3820,0
"Verdant Gladiator's Plate Armor",3281,1,0,19,0,0,0,1,9,100200,3820,0
"Verdant Gladiator's Plate Armor",3282,1,0,19,0,0,0,1,9,100200,3820,0
"Verdant Gladiator's Plate Armor",3283,1,0,19,0,0,0,1,9,100200,3820,0
"Verdant Gladiator's Plate Armor",3284,1,0,19,0,0,0,1,9,100200,3820,0
"Verdant Gladiator's Plate Armor",3285,1,0,19,0,0,0,1,9,100200,3820,0
"Verdant Gladiator's Leather Armor",3286,8,0,19,0,0,0,1,9,100200,3820,0
"Verdant Gladiator's Prestigious Cloak",3287,0,0,19,0,0,0,1,9,100200,1550,0
"Verdant Gladiator's Tabard",3288,0,0,19,0,0,0,1,9,100200,10,0
"Verdant Aspirant's Silk Armor",3289,400,85360,274,226,13303,3131,1,9,100200,10200,0
"Verdant Aspirant's Leather Armor",3290,3592,85361,274,226,13303,3133,1,9,100200,10200,0
"Verdant Aspirant's Chain Armor",3291,4164,85362,274,226,13303,3132,1,9,100200,10200,0
"Verdant Aspirant's Plate Armor",3292,35,85363,274,226,13303,3134,1,9,100200,10200,0
"Overgrown Freyan Warplate",3293,35,0,0,224,13989,3134,1,9,100200,10,0
"Embrace of the Dreamfused Skull",3294,4164,0,0,224,13989,3132,1,9,100200,10,0
"Barkbloom Warleathers",3295,3592,0,0,224,13989,3133,1,9,100200,10,0
"Ceremonial Jacaranda Regalia",3296,400,0,0,224,13989,3131,1,9,100200,10,0
"Overgrown Freyan Warplate",3297,35,0,0,224,14041,3134,1,9,100200,10,0
"Embrace of the Dreamfused Skull",3298,4164,0,0,224,14041,3132,1,9,100200,10,0
"Barkbloom Warleathers",3299,3592,0,0,224,14041,3133,1,9,100200,10,0
"Ceremonial Jacaranda Regalia",3300,400,0,0,224,14041,3131,1,9,100200,10,0
"[DNT] 10.2 Mythic VFX Unlock - All Items",3301,0,78422,259,0,0,0,1,9,100200,3986,0
"Elegant Green Dragon Outerwear",3302,0,78599,0,213,13591,2912,1,9,100200,10,0
"Scarlet Zealot's Trappings",3303,0,78644,67,198,0,0,1,9,0,1640,0
"Moonberry's Many Mischief Makers",3304,0,78707,273,0,0,0,1,9,0,4150,0
"Burden of Unrelenting Justice",3305,0,78712,2,246,14134,0,1,9,100200,10299,0
"Wastewander Tracker's Kit",3306,0,78725,2,232,0,0,1,9,100200,10,0
"Forest Lord's Antlers",3307,0,78732,3,0,0,0,1,9,100200,9050,0
"Ochre Ornament of the Grove",3308,0,78731,3,0,0,0,1,9,100200,9050,0
"Ensemble: Drakebreaker's Plate Armor",3309,0,0,273,0,0,0,1,9,0,4150,0
"Ensemble: Scalewarden's Plate Armor",3310,0,0,273,0,0,0,1,9,0,4150,0
"Ensemble: Drakebreaker's Mail Armor",3311,0,0,273,0,0,0,1,9,0,4150,0
"Ensemble: Drakebreaker's Mail Armor",3312,0,0,273,0,0,0,1,9,0,4150,0
"Ensemble: Drakebreaker's Leather Armor",3313,0,0,273,0,0,0,1,9,0,4150,0
"Ensemble: Scalewarden's Leather Armor",3314,0,0,273,0,0,0,1,9,0,4150,0
