Name_lang,ID,ArtifactAppearanceSetID,DisplayIndex,UnlockPlayerConditionID,ItemAppearanceModifierID,UiSwatchColor,UiModelSaturation,UiModelOpacity,OverrideShapeshiftFormID,OverrideShapeshiftDisplayID,UiItemAppearanceID,UiAltItemAppearanceID,Flags,UiCameraID,UsablePlayerConditionID
"Aldrachi Warblades",571,107,1,42270,26,-7812810,0.5,0.5,0,0,0,0,0,76,0
"Aldrachi Warblades",572,107,3,39785,27,-8641594,0.5,0.5,0,0,0,0,0,76,0
"Aldrachi Warblades",573,107,4,39786,28,-1692130,0.5,0.5,0,0,0,0,0,76,0
"Maw of the Damned",576,95,1,37726,25,-10290945,0.69999998808,0.40000000596,0,0,0,0,0,0,0
"Maw of the Damned",577,95,2,37728,26,-7602357,0.60000002384,0.40000000596,0,0,0,0,0,0,0
"Maw of the Damned",578,95,3,37729,27,-2014465,0.60000002384,0.40000000596,0,0,0,0,0,0,0
"Maw of the Damned",579,95,4,37730,28,-61,0.60000002384,0.30000001192,0,0,0,0,0,0,0
"The Silver Hand",581,143,4,37724,15,-2352602,0.5,0.5,0,0,0,0,0,0,0
"The Silver Hand",582,143,1,37721,16,-656866,0.5,0.5,0,0,0,0,0,0,0
"The Silver Hand",583,144,2,52554,18,8923843,0.5,0.5,0,0,0,0,16,0,0
"The Silver Hand",584,144,1,44686,19,-2734822,0.5,0.5,0,0,0,0,8,0,0
"The Silver Hand",585,144,4,52666,20,-12652954,0.5,0.5,0,0,0,0,16,0,0
"The Silver Hand",586,146,3,37732,22,-6081340,0.5,0.5,0,0,0,0,0,0,0
"The Silver Hand",587,146,4,37733,23,-4443328,0.5,0.5,0,0,0,0,0,0,0
"The Silver Hand",588,146,2,37731,24,-8124,0.5,0.5,0,0,0,0,0,0,0
"The Kingslayers",609,80,3,39785,25,4153830,0.5,0.5,0,0,0,0,0,0,0
"The Kingslayers",610,80,2,39784,26,15671585,0.5,0.5,0,0,0,0,0,0,0
"The Kingslayers",611,80,1,42293,27,4252894,0.5,0.5,0,0,0,0,0,0,0
"The Kingslayers",612,80,4,39786,28,15724561,0.5,0.5,0,0,0,0,0,0,0
"Warswords of the Valarjar",654,193,2,37718,10,-2280887,0.60000002384,0.60000002384,0,0,0,0,0,62,0
"Warswords of the Valarjar",655,193,3,37719,11,-7854972,0.60000002384,0.60000002384,0,0,0,0,0,62,0
"Warswords of the Valarjar",656,193,4,37720,12,-12471975,0.60000002384,0.60000002384,0,0,0,0,0,62,0
"Warswords of the Valarjar",657,194,1,37721,13,-16354,0.60000002384,0.60000002384,0,0,0,0,0,62,0
"Warswords of the Valarjar",658,194,4,37724,14,-15484360,0.60000002384,0.60000002384,0,0,0,0,0,62,0
"Warswords of the Valarjar",659,194,3,37723,15,-7857532,0.60000002384,0.60000002384,0,0,0,0,0,62,0
"Warswords of the Valarjar",660,194,2,37722,16,-1302013,0.60000002384,0.60000002384,0,0,0,0,0,62,0
"Warswords of the Valarjar",661,195,1,37726,17,-13054222,0.60000002384,0.60000002384,0,0,0,0,0,62,0
"Warswords of the Valarjar",662,195,2,37728,18,-13969592,0.60000002384,0.60000002384,0,0,0,0,0,62,0
"Warswords of the Valarjar",663,195,3,37729,19,-285430,0.60000002384,0.60000002384,0,0,0,0,0,62,0
"Warswords of the Valarjar",664,195,4,37730,20,-5367786,0.60000002384,0.60000002384,0,0,0,0,0,62,0
"Warswords of the Valarjar",665,196,1,44691,21,-10961472,0.60000002384,0.60000002384,0,0,0,0,8,62,0
"Warswords of the Valarjar",666,196,2,52562,22,-12996050,0.60000002384,0.60000002384,0,0,0,0,16,62,0
"Warswords of the Valarjar",667,196,3,52646,23,-6209335,0.60000002384,0.60000002384,0,0,0,0,16,62,0
"Warswords of the Valarjar",668,196,4,52682,24,-7261642,0.60000002384,0.60000002384,0,0,0,0,16,62,0
"Warswords of the Valarjar",669,197,1,37725,25,-2238150,0.60000002384,0.60000002384,0,0,0,0,0,62,0
"Warswords of the Valarjar",670,197,2,37731,26,-14367683,0.60000002384,0.60000002384,0,0,0,0,0,62,0
"Warswords of the Valarjar",671,197,3,37732,27,-5692496,0.60000002384,0.60000002384,0,0,0,0,0,62,0
"Warswords of the Valarjar",672,197,4,37733,28,-7134908,0.60000002384,0.60000002384,0,0,0,0,0,62,0
"The Fist of Ra-den",673,40,2,37718,10,-44545,0.5,0.5,0,0,0,0,0,0,0
"The Fist of Ra-den",674,40,3,37719,11,-1,0.5,0.5,0,0,0,0,0,0,0
"The Fist of Ra-den",675,40,4,37720,12,-128,0.5,0.5,0,0,0,0,0,0,0
"The Fist of Ra-den",676,166,1,37721,13,-16515073,0.5,0.5,0,0,0,0,0,0,0
"The Fist of Ra-den",677,166,2,37722,14,-14155830,0.5,0.5,0,0,0,0,0,0,0
"The Fist of Ra-den",678,166,3,37723,15,-6126520,0.5,0.5,0,0,0,0,0,0,0
"The Fist of Ra-den",679,166,4,37724,16,-217,0.5,0.5,0,0,0,0,0,0,0
"The Fist of Ra-den",680,167,3,37732,17,-16089158,0.5,0.5,0,0,0,0,0,0,0
"The Fist of Ra-den",681,167,2,37731,18,-11288576,0.5,0.5,0,0,0,0,0,0,0
"The Fist of Ra-den",682,167,1,37725,19,-628222,0.5,0.5,0,0,0,0,0,0,0
"The Fist of Ra-den",683,167,4,37733,20,-8687122,0.5,0.5,0,0,0,0,0,0,0
"The Fist of Ra-den",684,168,1,44689,21,-10892545,0.5,0.5,0,0,0,0,8,0,0
"The Fist of Ra-den",685,168,2,52546,22,-14876673,0.5,0.5,0,0,0,0,16,0,0
"The Fist of Ra-den",686,168,3,52639,23,-40356,0.5,0.5,0,0,0,0,16,0,0
"The Fist of Ra-den",687,168,4,52675,24,-160,0.5,0.5,0,0,0,0,16,0,0
"The Fist of Ra-den",688,169,3,37729,25,-13648403,0.5,0.5,0,0,0,0,0,0,0
"The Fist of Ra-den",689,169,2,37728,26,-8323250,0.5,0.5,0,0,0,0,0,0,0
"The Fist of Ra-den",690,169,1,37726,27,-8628494,0.5,0.5,0,0,0,0,0,0,0
"The Fist of Ra-den",691,169,4,37730,28,-573127,0.5,0.5,0,0,0,0,0,0,0
Dreadblades,692,161,1,88101,9,-5371382,0.5,0.5,0,0,0,0,1,62,0
Dreadblades,693,161,2,37718,10,-11782950,0.5,0.5,0,0,0,0,0,62,0
Dreadblades,694,161,3,37719,11,-8186187,0.5,0.5,0,0,0,0,0,62,0
Dreadblades,695,161,4,37720,12,-4289730,0.5,0.5,0,0,0,0,0,62,0
Dreadblades,696,162,3,37723,13,-1465295,0.5,0.5,0,0,0,0,0,62,0
Dreadblades,697,162,2,37722,14,-9815124,0.5,0.5,0,0,0,0,0,62,0
Dreadblades,698,162,1,37721,15,-14279134,0.5,0.5,0,0,0,0,0,62,0
Dreadblades,699,162,4,37724,16,-7237265,0.5,0.5,0,0,0,0,0,62,0
Dreadblades,700,164,3,52593,17,-12889880,0.5,0.5,0,0,0,0,16,62,0
Dreadblades,701,164,2,52462,18,-7579710,0.5,0.5,0,0,0,0,16,62,0
Dreadblades,702,164,1,44693,19,-949116,0.5,0.5,0,0,0,0,8,62,0
Dreadblades,703,164,4,52673,20,-1247714,0.5,0.5,0,0,0,0,16,62,0
Truthguard,704,147,2,37718,10,-2722739,0.5,0.5,0,0,0,0,0,71,0
Truthguard,705,147,3,37719,11,-7721028,0.5,0.5,0,0,0,0,0,71,0
Truthguard,706,147,4,37720,12,-160,0.5,0.5,0,0,0,0,0,71,0
Truthguard,707,148,1,37721,13,-7078146,0.5,0.5,0,0,0,0,0,71,0
Truthguard,708,148,2,37722,14,-1684683,0.5,0.5,0,0,0,0,0,71,0
Truthguard,709,148,3,37723,15,-1776583,0.5,0.5,0,0,0,0,0,71,0
Truthguard,710,148,4,37724,16,-197404,0.5,0.5,0,0,0,0,0,71,0
Truthguard,711,149,2,37728,17,-14079515,0.5,0.5,0,0,0,0,0,71,0
Truthguard,712,149,1,37726,18,-13307997,0.5,0.5,0,0,0,0,0,71,0
Truthguard,713,149,3,37729,19,-3200705,0.5,0.5,0,0,0,0,0,71,0
Truthguard,714,149,4,37730,20,-1249462,0.5,0.5,0,0,0,0,0,71,0
Truthguard,715,150,4,52667,21,-12944144,0.5,0.5,0,0,0,0,16,71,0
Truthguard,716,150,2,52556,22,-6473020,0.5,0.5,0,0,0,0,16,71,0
Truthguard,717,150,3,52634,23,-2014423,0.5,0.5,0,0,0,0,16,71,0
Truthguard,718,150,1,44695,24,-927427,0.5,0.5,0,0,0,0,8,71,0
Truthguard,719,151,2,39784,25,-9641147,0.5,0.5,0,0,0,0,0,71,0
Truthguard,720,151,1,42288,26,-6146097,0.5,0.5,0,0,0,0,0,71,0
Truthguard,721,151,3,39785,27,-3729643,0.5,0.5,0,0,0,0,0,71,0
Truthguard,722,151,4,39786,28,-8892,0.5,0.5,0,0,0,0,0,71,0
Ashbringer,723,5,2,37731,26,-16753230,0.5,0.5,0,0,0,0,0,63,0
Ashbringer,724,5,3,37732,27,-7941557,0.5,0.5,0,0,0,0,0,63,0
Ashbringer,725,5,4,37733,28,-203,0.5,0.5,0,0,0,0,0,63,0
"Light's Wrath",726,152,2,37718,10,-4835073,0.5,0.5,0,0,0,0,0,0,0
"Light's Wrath",727,152,3,37719,11,-59102,0.5,0.5,0,0,0,0,0,0,0
"Light's Wrath",728,152,4,37720,12,-1647284,0.5,0.5,0,0,0,0,0,0,0
"Light's Wrath",729,153,4,37724,13,-5513756,0.5,0.5,0,0,0,0,0,0,0
"Light's Wrath",730,153,2,37722,14,-13640357,0.5,0.5,0,0,0,0,0,0,0
"Light's Wrath",731,153,3,37723,15,-2723555,0.5,0.5,0,0,0,0,0,0,0
"Light's Wrath",732,153,1,37721,16,-1643226,0.5,0.5,0,0,0,0,0,0,0
"Light's Wrath",733,156,3,37732,25,-11759397,0.5,0.5,0,0,0,0,0,0,0
"Light's Wrath",734,156,2,37731,26,-14584816,0.5,0.5,0,0,0,0,0,0,0
"Light's Wrath",735,156,1,37725,27,-7259484,0.5,0.5,0,0,0,0,0,0,0
"Light's Wrath",736,156,4,37733,28,-2054101,0.5,0.5,0,0,0,0,0,0,0
"Light's Wrath",737,154,2,39784,21,-14523614,0.5,0.5,0,0,0,0,0,0,0
"Light's Wrath",738,154,1,42290,22,-6195025,0.5,0.5,0,0,0,0,0,0,0
"Light's Wrath",739,154,3,39785,23,-9167598,0.5,0.5,0,0,0,0,0,0,0
"Light's Wrath",740,154,4,39786,24,-2916814,0.5,0.5,0,0,0,0,0,0,0
"Light's Wrath",741,155,3,37729,17,-7620370,0.5,0.5,0,0,0,0,0,0,0
"Light's Wrath",742,155,2,37728,18,-13078481,0.5,0.5,0,0,0,0,0,0,0
"Light's Wrath",743,155,1,37726,19,-5752895,0.5,0.5,0,0,0,0,0,0,0
"Light's Wrath",744,155,4,37730,20,-6315899,0.5,0.5,0,0,0,0,0,0,0
"T'uure, Beacon of the Naaru",745,45,2,37718,10,-10581453,0.5,0.5,0,0,0,0,0,0,0
"T'uure, Beacon of the Naaru",746,45,3,37719,11,-8181081,0.5,0.5,0,0,0,0,0,0,0
"T'uure, Beacon of the Naaru",747,45,4,37720,12,-2150877,0.5,0.5,0,0,0,0,0,0,0
"T'uure, Beacon of the Naaru",748,157,1,37721,13,-14642254,0.5,0.5,0,0,0,0,0,0,0
"T'uure, Beacon of the Naaru",749,157,2,37722,14,-6795078,0.5,0.5,0,0,0,0,0,0,0
"T'uure, Beacon of the Naaru",750,157,3,37723,15,-8513998,0.5,0.5,0,0,0,0,0,0,0
"T'uure, Beacon of the Naaru",751,157,4,37724,16,-2031828,0.5,0.5,0,0,0,0,0,0,0
"T'uure, Beacon of the Naaru",752,158,2,37731,17,-6762780,0.5,0.5,0,0,0,0,0,0,0
"T'uure, Beacon of the Naaru",753,158,1,37725,18,-1059740,0.5,0.5,0,0,0,0,0,0,0
"T'uure, Beacon of the Naaru",754,158,3,37732,19,-8957506,0.5,0.5,0,0,0,0,0,0,0
"T'uure, Beacon of the Naaru",755,158,4,37733,20,-41117,0.5,0.5,0,0,0,0,0,0,0
"T'uure, Beacon of the Naaru",756,159,3,52637,21,-8225281,0.5,0.5,0,0,0,0,16,0,0
"T'uure, Beacon of the Naaru",757,159,2,52508,22,-9959933,0.5,0.5,0,0,0,0,16,0,0
"T'uure, Beacon of the Naaru",758,159,1,44694,23,-16735511,0.5,0.5,0,0,0,0,8,0,0
"T'uure, Beacon of the Naaru",759,159,4,52670,24,-9392,0.5,0.5,0,0,0,0,16,0,0
"T'uure, Beacon of the Naaru",760,160,4,37730,25,-4256744,0.5,0.5,0,0,0,0,0,0,0
"T'uure, Beacon of the Naaru",761,160,2,37728,26,-2324181,0.5,0.5,0,0,0,0,0,0,0
"T'uure, Beacon of the Naaru",762,160,3,37729,27,-14919093,0.5,0.5,0,0,0,0,0,0,0
"T'uure, Beacon of the Naaru",763,160,1,37726,28,-7063326,0.5,0.5,0,0,0,0,0,0,0
Dreadblades,764,163,2,37731,21,-11766293,0.5,0.5,0,0,0,0,0,62,0
Dreadblades,765,163,1,37725,22,-1794761,0.5,0.5,0,0,0,0,0,62,0
Dreadblades,766,163,3,37732,23,-11670549,0.5,0.5,0,0,0,0,0,62,0
Dreadblades,767,163,4,37733,24,-722965,0.5,0.5,0,0,0,0,0,62,0
Dreadblades,768,165,2,37728,25,-12557083,0.5,0.5,0,0,0,0,0,62,0
Dreadblades,769,165,1,37726,26,-6365130,0.5,0.5,0,0,0,0,0,62,0
Dreadblades,770,165,3,37729,27,-647927,0.5,0.5,0,0,0,0,0,62,0
Dreadblades,771,165,4,37730,28,-13964577,0.5,0.5,0,0,0,0,0,62,0
"Sharas'dal, Scepter of Tides",772,43,2,37718,10,-8395722,0.5,0.5,0,0,0,0,0,0,0
"Sharas'dal, Scepter of Tides",773,43,3,37719,11,-2448068,0.5,0.5,0,0,0,0,0,0,0
"Sharas'dal, Scepter of Tides",774,43,4,37720,12,-11788838,0.5,0.5,0,0,0,0,0,0,0
"Sharas'dal, Scepter of Tides",775,174,1,37721,13,-12862549,0.5,0.5,0,0,0,0,0,0,0
"Sharas'dal, Scepter of Tides",776,174,2,37722,14,-10438095,0.5,0.5,0,0,0,0,0,0,0
"Sharas'dal, Scepter of Tides",777,174,3,37723,15,-11197228,0.5,0.5,0,0,0,0,0,0,0
"Sharas'dal, Scepter of Tides",778,174,4,37724,16,-2111655,0.5,0.5,0,0,0,0,0,0,0
"Sharas'dal, Scepter of Tides",779,175,3,37732,17,-9572366,0.5,0.5,0,0,0,0,0,0,0
"Sharas'dal, Scepter of Tides",780,175,2,37731,18,-12259786,0.5,0.5,0,0,0,0,0,0,0
"Sharas'dal, Scepter of Tides",781,175,1,37725,19,-1052887,0.5,0.5,0,0,0,0,0,0,0
"Sharas'dal, Scepter of Tides",782,175,4,37733,20,-3072213,0.5,0.5,0,0,0,0,0,0,0
"Sharas'dal, Scepter of Tides",783,176,3,37729,21,-8920007,0.5,0.5,0,0,0,0,0,0,0
"Sharas'dal, Scepter of Tides",784,176,2,37728,22,-1141728,0.5,0.5,0,0,0,0,0,0,0
"Sharas'dal, Scepter of Tides",785,176,1,37726,23,-12287533,0.5,0.5,0,0,0,0,0,0,0
"Sharas'dal, Scepter of Tides",786,176,4,37730,24,-2634730,0.5,0.5,0,0,0,0,0,0,0
"Sharas'dal, Scepter of Tides",787,177,1,44698,25,-13583893,0.5,0.5,0,0,0,0,8,0,0
"Sharas'dal, Scepter of Tides",788,177,2,52550,26,-9633860,0.5,0.5,0,0,0,0,16,0,0
"Sharas'dal, Scepter of Tides",789,177,3,52641,27,-1684917,0.5,0.5,0,0,0,0,16,0,0
"Sharas'dal, Scepter of Tides",790,177,4,52677,28,-1727978,0.5,0.5,0,0,0,0,16,0,0
"Strom'kar, the Warbreaker",791,188,2,37718,10,-7150773,0.5,0.5,0,0,0,0,0,0,0
"Strom'kar, the Warbreaker",792,188,3,37719,11,-9162650,0.5,0.5,0,0,0,0,0,0,0
"Strom'kar, the Warbreaker",793,188,4,37720,12,-4967641,0.5,0.5,0,0,0,0,0,0,0
"Strom'kar, the Warbreaker",794,189,1,37721,13,-14434121,0.5,0.5,0,0,0,0,0,0,0
"Strom'kar, the Warbreaker",795,189,2,37722,14,-15532254,0.5,0.5,0,0,0,0,0,0,0
"Strom'kar, the Warbreaker",796,189,3,37723,15,-8838011,0.5,0.5,0,0,0,0,0,0,0
"Strom'kar, the Warbreaker",797,189,4,37724,16,-4910587,0.5,0.5,0,0,0,0,0,0,0
"Strom'kar, the Warbreaker",798,190,2,37728,17,-16399122,0.5,0.5,0,0,0,0,0,0,0
"Strom'kar, the Warbreaker",799,190,1,37726,18,-11887068,0.5,0.5,0,0,0,0,0,0,0
"Strom'kar, the Warbreaker",800,190,3,37729,19,-3191821,0.5,0.5,0,0,0,0,0,0,0
"Strom'kar, the Warbreaker",801,190,4,37730,20,-1067224,0.5,0.5,0,0,0,0,0,0,0
"Strom'kar, the Warbreaker",802,191,4,37733,21,-7871957,0.5,0.5,0,0,0,0,0,0,0
"Strom'kar, the Warbreaker",803,191,2,37731,22,-933326,0.5,0.5,0,0,0,0,0,0,0
"Strom'kar, the Warbreaker",804,191,3,37732,23,-3137509,0.5,0.5,0,0,0,0,0,0,0
"Strom'kar, the Warbreaker",805,191,1,37725,24,-3510016,0.5,0.5,0,0,0,0,0,0,0
"Strom'kar, the Warbreaker",806,192,1,44690,25,-11604033,0.5,0.5,0,0,0,0,8,0,0
"Strom'kar, the Warbreaker",807,192,2,52561,26,-9573303,0.5,0.5,0,0,0,0,16,0,0
"Strom'kar, the Warbreaker",808,192,3,52645,27,-8703020,0.5,0.5,0,0,0,0,16,0,0
"Strom'kar, the Warbreaker",809,192,4,52681,28,-1327329,0.5,0.5,0,0,0,0,16,0,0
"Skull of the Man'ari",810,183,2,37718,9,-13834423,0.5,0.5,0,0,0,0,4,0,0
"Skull of the Man'ari",811,183,1,88109,10,-12506481,0.5,0.5,0,0,0,0,5,0,0
"Skull of the Man'ari",812,183,3,37719,11,-837594,0.5,0.5,0,0,0,0,4,0,0
"Skull of the Man'ari",813,183,4,37720,12,-3801296,0.5,0.5,0,0,0,0,4,0,0
"Skull of Man'ari",814,184,2,37722,13,-10762693,0.5,0.5,0,0,0,0,4,0,0
"Skull of Man'ari",815,184,1,37721,14,-3334417,0.5,0.5,0,0,0,0,4,0,0
"Skull of Man'ari",816,184,3,37723,15,-53451,0.5,0.5,0,0,0,0,4,0,0
"Skull of Man'ari",817,184,4,37724,16,-1183588,0.5,0.5,0,0,0,0,4,0,0
"Skull of the Man'ari",818,185,1,37725,17,-5181882,0.5,0.5,0,0,0,0,4,0,0
"Skull of the Man'ari",819,185,2,37731,18,-1821185,0.5,0.5,0,0,0,0,4,0,0
"Skull of the Man'ari",820,185,3,37732,19,-31947,0.5,0.5,0,0,0,0,4,0,0
"Skull of the Man'ari",821,185,4,37733,20,-399040,0.5,0.5,0,0,0,0,4,0,0
"Skull of the Man'ari",822,186,3,37729,21,-8589065,0.5,0.5,0,0,0,0,4,0,0
"Skull of the Man'ari",823,186,2,37728,22,-6951661,0.5,0.5,0,0,0,0,4,0,0
"Skull of the Man'ari",824,186,1,37726,23,-1087187,0.5,0.5,0,0,0,0,4,0,0
"Skull of the Man'ari",825,186,4,37730,24,-4975894,0.5,0.5,0,0,0,0,4,0,0
"Skull of the Man'ari",826,187,3,52643,25,-13589341,0.5,0.5,0,0,0,0,20,0,0
"Skull of the Man'ari",827,187,2,52559,26,-8639745,0.5,0.5,0,0,0,0,20,0,0
"Skull of the Man'ari",828,187,1,44177,27,-3211264,0.5,0.5,0,0,0,0,12,0,0
"Skull of the Man'ari",829,187,4,52679,28,-262370,0.5,0.5,0,0,0,0,20,0,0
Moonspirit,830,203,1,42273,29,9460011,0.5,0.5,1,69834,0,0,0,0,0
Moonspirit,831,203,2,39784,30,0,0.5,0.5,1,69835,0,0,0,0,0
Moonspirit,832,203,3,39785,31,14804457,0.5,0.5,1,69833,0,0,0,0,0
Moonspirit,833,203,4,39786,32,5590868,0.5,0.5,1,69832,0,0,0,0,0
"Orange Crystal",836,1,0,0,9,0,0.5,1,0,0,0,0,0,0,0
"Underlight Angler",841,211,1,0,9,16714752,0.5,0.5,0,0,0,0,1,0,0
"Aluneth, Greatstaff of the Magna",846,212,1,42281,29,9523675,0.5,0.5,0,0,0,0,0,0,0
"Aluneth, Greatstaff of the Magna",847,212,2,39784,30,15217459,0.5,0.5,0,0,0,0,0,0,0
"Aluneth, Greatstaff of the Magna",848,212,3,39785,31,4624867,0.5,0.5,0,0,0,0,0,0,0
"Aluneth, Greatstaff of the Magna",849,212,4,39786,32,14935620,0.5,0.5,0,0,0,0,0,0,0
Truthguard,853,229,4,37733,29,-13023499,0.5,0.5,0,0,0,0,0,71,0
Truthguard,854,229,2,37731,30,-14840534,0.5,0.5,0,0,0,0,0,71,0
Truthguard,855,229,3,37732,31,-2608076,0.5,0.5,0,0,0,0,0,71,0
Truthguard,856,229,1,37725,32,-2102506,0.5,0.5,0,0,0,0,0,71,0
"Aldrachi Warblades",857,217,1,44678,29,-3030212,0.5,0.5,0,0,0,0,8,76,0
"Aldrachi Warblades",858,217,2,52487,30,-7612101,0.5,0.5,0,0,0,0,16,76,0
"Aldrachi Warblades",859,217,3,52619,31,-5982477,0.5,0.5,0,0,0,0,16,76,0
"Aldrachi Warblades",860,217,4,52652,32,-6252392,0.5,0.5,0,0,0,0,16,76,0
"Scale of the Earthwarder",861,245,1,44701,29,15568151,0.5,0.5,0,0,0,0,8,71,0
"Scale of the Earthwarder",862,245,2,52563,30,3507690,0.5,0.5,0,0,0,0,16,71,0
"Scale of the Earthwarder",863,245,3,52647,31,4778037,0.5,0.5,0,0,0,0,16,71,0
"Scale of the Earthwarder",864,245,4,52683,32,14884382,0.5,0.5,0,0,0,0,16,71,0
Ashbringer,865,230,1,42289,29,-14423239,0.5,0.5,0,0,0,0,0,63,0
Ashbringer,866,230,2,39784,30,-7197721,0.5,0.5,0,0,0,0,0,63,0
Ashbringer,867,230,3,39785,31,-1367775,0.5,0.5,0,0,0,0,0,63,0
Ashbringer,868,230,4,39786,32,-1577950,0.5,0.5,0,0,0,0,0,63,0
"Blades of the Fallen Prince",869,214,2,39784,29,5632492,0.69999998808,0.34999999404,0,0,0,0,0,62,0
"Blades of the Fallen Prince",870,214,1,42266,30,11005024,0.69999998808,0.34999999404,0,0,0,0,0,62,0
"Blades of the Fallen Prince",871,214,3,39785,31,10506186,0.69999998808,0.34999999404,0,0,0,0,0,62,0
"Blades of the Fallen Prince",872,214,4,39786,32,14303810,0.69999998808,0.34999999404,0,0,0,0,0,62,0
"G'Hanir, the Mother Tree",873,220,3,52623,29,-9077053,0.5,0.5,0,0,0,0,16,70,0
"G'Hanir, the Mother Tree",874,220,2,52482,30,3687024,0.5,0.5,0,0,0,0,16,70,0
"G'Hanir, the Mother Tree",875,220,1,44683,31,-6920642,0.5,0.5,0,0,0,0,8,70,0
"G'Hanir, the Mother Tree",876,220,4,52656,32,-1583684,0.5,0.5,0,0,0,0,16,70,0
Doomhammer,877,238,4,39786,29,4488680,0.5,0.40000000596,0,0,0,0,0,0,0
Doomhammer,878,238,2,39784,30,15433770,0.5,0.40000000596,0,0,0,0,0,0,0
Doomhammer,879,238,3,39785,31,8533229,0.5,0.40000000596,0,0,0,0,0,0,0
Doomhammer,880,238,1,42297,32,3271909,0.5,0.40000000596,0,0,0,0,0,0,0
Dreadblades,881,235,1,42294,29,-12876564,0.5,0.5,0,0,0,0,0,62,0
Dreadblades,882,235,2,39784,30,-12197728,0.5,0.5,0,0,0,0,0,62,0
Dreadblades,883,235,3,39785,31,-1726161,0.5,0.5,0,0,0,0,0,62,0
Dreadblades,884,235,4,39786,32,-7522082,0.5,0.5,0,0,0,0,0,62,0
"Ebonchill, Greatstaff of Alodi",885,224,1,44166,29,6478062,0.5,0.5,0,0,0,0,8,0,0
"Ebonchill, Greatstaff of Alodi",886,224,2,52497,30,3066535,0.5,0.5,0,0,0,0,16,0,0
"Ebonchill, Greatstaff of Alodi",887,224,3,52629,31,2446066,0.5,0.5,0,0,0,0,16,0,0
"Ebonchill, Greatstaff of Alodi",888,224,4,52662,32,16052207,0.5,0.5,0,0,0,0,16,0,0
"Fangs of the Devourer",889,236,3,39785,29,3399656,0.5,0.5,0,0,0,0,0,0,0
"Fangs of the Devourer",890,236,2,39784,30,7068985,0.5,0.5,0,0,0,0,0,0,0
"Fangs of the Devourer",891,236,1,42295,31,15237920,0.5,0.5,0,0,0,0,0,0,0
"Fangs of the Devourer",892,236,4,39786,32,15470865,0.5,0.5,0,0,0,0,0,0,0
Felo'melorn,893,223,1,42282,29,7327470,0.5,0.5,0,0,0,0,0,0,0
Felo'melorn,894,223,2,39784,30,7874729,0.5,0.5,0,0,0,0,0,0,0
Felo'melorn,895,223,3,39785,31,15090499,0.5,0.5,0,0,0,0,0,0,0
Felo'melorn,896,223,4,39786,32,15724491,0.5,0.5,0,0,0,0,0,0,0
"The Fist of Ra-den",897,237,4,39786,29,-13155356,0.5,0.5,0,0,0,0,0,0,0
"The Fist of Ra-den",898,237,2,39784,30,-6687949,0.5,0.5,0,0,0,0,0,0,0
"The Fist of Ra-den",899,237,3,39785,31,-616140,0.5,0.5,0,0,0,0,0,0,0
"The Fist of Ra-den",900,237,1,42296,32,-14095125,0.5,0.5,0,0,0,0,0,0,0
"The Kingslayers",901,234,1,44688,29,11070454,0.5,0.5,0,0,0,0,8,0,0
"The Kingslayers",902,234,2,52478,30,9890629,0.5,0.5,0,0,0,0,16,0,0
"The Kingslayers",903,234,3,52591,31,10375915,0.5,0.5,0,0,0,0,16,0,0
"The Kingslayers",904,234,4,52672,32,15080733,0.5,0.5,0,0,0,0,16,0,0
"Strom'kar, the Warbreaker",905,243,4,39786,29,-8446177,0.5,0.5,0,0,0,0,0,0,0
"Strom'kar, the Warbreaker",906,243,2,39784,30,-801193,0.5,0.5,0,0,0,0,0,0,0
"Strom'kar, the Warbreaker",907,243,3,39785,31,-8393915,0.5,0.5,0,0,0,0,0,0,0
"Strom'kar, the Warbreaker",908,243,1,42302,32,-912107,0.5,0.5,0,0,0,0,0,0,0
"T'uure, Beacon of the Naaru",909,232,2,39784,29,-9214362,0.5,0.5,0,0,0,0,0,0,0
"T'uure, Beacon of the Naaru",910,232,1,42291,30,-1268449,0.5,0.5,0,0,0,0,0,0,0
"T'uure, Beacon of the Naaru",911,232,3,39785,31,-6363950,0.5,0.5,0,0,0,0,0,0,0
"T'uure, Beacon of the Naaru",912,232,4,39786,32,-9654287,0.5,0.5,0,0,0,0,0,0,0
"Scepter of Sargeras",913,242,3,52644,29,6417702,0.5,0.5,0,0,0,0,16,0,0
"Scepter of Sargeras",914,242,2,52560,30,8338136,0.5,0.5,0,0,0,0,16,0,0
"Scepter of Sargeras",915,242,1,44178,31,15730953,0.5,0.5,0,0,0,0,8,0,0
"Scepter of Sargeras",916,242,4,52680,32,14935330,0.5,0.5,0,0,0,0,16,0,0
Titanstrike,917,221,2,39784,29,3647438,0.5,0.5,0,0,0,0,0,0,0
Titanstrike,918,221,1,42277,30,15906095,0.5,0.5,0,0,0,0,0,0,0
Titanstrike,919,221,3,39785,31,13772326,0.5,0.5,0,0,0,0,0,0,0
Titanstrike,920,221,4,39786,32,7293000,0.5,0.5,0,0,0,0,0,0,0
"Maw of the Damned",921,213,1,42265,29,-12721948,0.60000002384,0.30000001192,0,0,0,0,0,0,0
"Maw of the Damned",922,213,2,39784,30,-8591536,0.60000002384,0.30000001192,0,0,0,0,0,0,0
"Maw of the Damned",923,213,3,39785,31,-9487678,0.60000002384,0.30000001192,0,0,0,0,0,0,0
