ID,LegacySlotIndex,TriggerType,Charges,CoolDownMSec,CategoryCoolDownMSec,SpellCategoryID,SpellID,ChrSpecializationID,PlayerConditionID
178310,0,0,-1,-1,-1,0,405420,0,0
178311,0,0,-1,-1,-1,0,405351,0,0
178312,0,0,-1,-1,-1,0,405449,0,0
178314,0,0,-1,-1,-1,0,405454,0,0
178315,0,0,-1,-1,-1,0,405444,0,0
178316,0,0,-1,-1,-1,0,405452,0,0
178319,0,0,-1,-1,3000,330,412282,0,0
178320,1,6,0,-1,-1,0,412088,0,0
178321,0,0,0,1000,-1,0,412150,0,0
178323,0,0,0,-1,-1,0,412234,0,0
178326,1,6,0,-1,-1,0,407555,0,0
178328,1,6,0,-1,-1,0,397406,0,0
178338,1,6,0,-1,-1,0,412389,0,0
178342,1,6,0,-1,-1,0,411791,0,0
178350,0,0,0,-1,-1,0,412555,0,0
178351,0,0,0,-1,-1,0,412574,0,0
178352,0,0,0,-1,-1,0,370511,0,0
178355,0,0,0,120000,0,0,412530,0,0
178356,1,0,0,600000,-1,0,412643,0,0
178357,0,0,0,-1,-1,0,412740,0,0
178358,1,7,0,-1,-1,0,412767,0,0
178359,1,7,0,-1,-1,0,412776,0,0
178360,1,7,0,-1,-1,0,412773,0,0
178361,1,7,0,-1,-1,0,412780,0,0
178362,1,7,0,-1,-1,0,412779,0,0
178363,1,7,0,-1,-1,0,412786,0,0
178367,0,5,0,-1,-1,0,412909,0,0
178368,0,0,-1,-1,-1,0,412949,0,0
178369,0,0,-1,-1,-1,0,412950,0,0
178370,0,0,-1,-1,-1,0,412951,0,0
178371,0,0,-1,-1,-1,0,412952,0,0
178372,0,0,-1,-1,-1,0,412953,0,0
178373,0,0,-1,-1,-1,0,412954,0,0
178374,0,0,-1,-1,-1,0,412955,0,0
178375,0,0,-1,-1,-1,0,412956,0,0
178376,0,0,-1,-1,-1,0,412957,0,0
178377,0,0,-1,-1,-1,0,412958,0,0
178378,0,0,-1,-1,-1,0,412960,0,0
178379,0,0,-1,-1,-1,0,412966,0,0
178380,0,0,-1,-1,-1,0,412967,0,0
178381,0,0,-1,-1,-1,0,412968,0,0
178382,0,0,-1,-1,-1,0,412969,0,0
178383,0,0,-1,-1,-1,0,412970,0,0
178384,0,0,-1,-1,-1,0,412971,0,0
178385,0,0,-1,-1,-1,0,412973,0,0
178386,0,0,-1,-1,-1,0,412974,0,0
178387,0,0,-1,-1,-1,0,412975,0,0
178388,0,0,-1,-1,-1,0,412976,0,0
178389,0,0,-1,-1,-1,0,412977,0,0
178390,0,0,0,120000,0,0,412912,0,0
178392,0,0,0,600000,0,0,413025,0,0
178393,0,0,0,-1,-1,0,413033,0,0
178395,1,6,0,-1,-1,0,10015,0,0
178397,1,6,0,-1,-1,0,10003,0,0
178398,0,0,-1,-1,-1,0,413061,0,0
178399,0,0,-1,-1,-1,0,413086,0,0
178400,0,0,-1,-1,-1,0,413113,0,0
178401,0,0,0,-1,-1,0,413111,0,0
178403,0,0,-1,-1,-1,0,413253,0,0
178404,0,1,0,-1,-1,0,17670,0,0
178408,0,0,-1,-1,-1,0,413328,0,0
178409,0,7,0,-1,-1,0,413359,0,0
178448,1,6,0,-1,-1,0,413490,0,0
178450,1,6,0,-1,-1,0,413491,0,0
178458,1,6,0,-1,-1,0,413492,0,0
178460,1,6,0,-1,-1,0,413494,0,0
178462,1,6,0,-1,-1,0,413495,0,0
178464,1,6,0,-1,-1,0,413496,0,0
178466,1,6,0,-1,-1,0,413497,0,0
178474,1,6,0,-1,-1,0,413498,0,0
178476,1,6,0,-1,-1,0,413499,0,0
178478,1,6,0,-1,-1,0,413500,0,0
178480,1,6,0,-1,-1,0,413501,0,0
178482,1,6,0,-1,-1,0,413502,0,0
178490,1,6,0,-1,-1,0,413503,0,0
178492,1,6,0,-1,-1,0,413504,0,0
178494,1,6,0,-1,-1,0,413505,0,0
178496,1,6,0,-1,-1,0,413506,0,0
178498,1,6,0,-1,-1,0,413507,0,0
178506,1,6,0,-1,-1,0,413508,0,0
178508,1,6,0,-1,-1,0,413509,0,0
178510,1,6,0,-1,-1,0,413510,0,0
178515,0,0,0,-1,1500,133,413666,0,0
178518,0,0,-1,-1,-1,0,413668,0,0
178519,0,0,0,-1,-1,0,369156,0,0
178522,0,0,0,-1,-1,0,413724,0,0
178529,1,6,0,-1,-1,0,413511,0,0
178531,1,6,0,-1,-1,0,413512,0,0
178533,1,6,0,-1,-1,0,413513,0,0
178535,1,6,0,-1,-1,0,413514,0,0
178537,1,6,0,-1,-1,0,413515,0,0
178539,1,6,0,-1,-1,0,413516,0,0
178541,1,6,0,-1,-1,0,413517,0,0
178543,1,6,0,-1,-1,0,413518,0,0
178545,1,6,0,-1,-1,0,413519,0,0
178547,1,6,0,-1,-1,0,413520,0,0
178549,1,6,0,-1,-1,0,413521,0,0
178551,1,6,0,-1,-1,0,413522,0,0
178553,1,6,0,-1,-1,0,413523,0,0
178555,1,6,0,-1,-1,0,413524,0,0
178557,1,6,0,-1,-1,0,413738,0,0
178559,1,6,0,-1,-1,0,413739,0,0
178561,1,6,0,-1,-1,0,413740,0,0
178563,1,6,0,-1,-1,0,413741,0,0
178565,1,6,0,-1,-1,0,413742,0,0
178567,1,6,0,-1,-1,0,413743,0,0
178569,1,6,0,-1,-1,0,413744,0,0
178571,1,6,0,-1,-1,0,413745,0,0
178573,1,6,0,-1,-1,0,413746,0,0
178575,1,6,0,-1,-1,0,413747,0,0
178577,1,6,0,-1,-1,0,413748,0,0
178579,1,6,0,-1,-1,0,413749,0,0
178581,1,6,0,-1,-1,0,413750,0,0
178583,1,6,0,-1,-1,0,413751,0,0
178585,1,6,0,-1,-1,0,413752,0,0
178587,1,6,0,-1,-1,0,413753,0,0
178589,1,6,0,-1,-1,0,413754,0,0
178591,1,6,0,-1,-1,0,413755,0,0
178593,1,6,0,-1,-1,0,413756,0,0
178595,1,6,0,-1,-1,0,413757,0,0
178597,1,6,0,-1,-1,0,413758,0,0
178599,1,6,0,-1,-1,0,413759,0,0
178601,1,6,0,-1,-1,0,413760,0,0
178603,1,6,0,-1,-1,0,413761,0,0
178605,1,6,0,-1,-1,0,413788,0,0
178606,0,0,0,-1,-1,0,413824,0,0
178608,1,6,0,-1,-1,0,413825,0,0
178610,1,6,0,-1,-1,0,413827,0,0
178611,0,0,-1,-1,1500,133,413869,0,0
178612,0,0,-1,-1,500,133,413876,0,0
178613,0,0,-1,-1,500,133,413877,0,0
178614,0,0,-1,-1,500,133,413878,0,0
178615,0,0,-1,-1,500,133,413879,0,0
178616,0,0,-1,-1,500,133,413880,0,0
178617,0,0,-1,-1,500,133,413881,0,0
178618,0,0,-1,-1,500,133,413882,0,0
178619,0,0,-1,-1,500,133,413883,0,0
178622,1,6,0,-1,-1,0,413903,0,0
178623,0,0,-1,-1,1500,133,413906,0,0
178625,0,0,0,-1,-1,0,413920,0,0
178627,1,6,0,-1,-1,0,413922,0,0
178628,0,0,0,-1,-1,0,417131,0,0
178629,0,1,0,-1,-1,0,414036,0,0
178631,0,0,0,-1,1500,133,414097,0,0
178632,0,0,0,-1,1500,133,414098,0,0
178633,0,0,0,-1,1500,133,414099,0,0
178634,0,0,0,-1,1500,133,414100,0,0
178635,0,0,-1,-1,-1,0,414105,0,0
178636,0,0,-1,-1,-1,0,414106,0,0
178637,0,0,-1,-1,-1,0,414107,0,0
178638,0,0,-1,-1,-1,0,414108,0,0
178639,0,0,-1,-1,-1,0,414109,0,0
178640,0,0,-1,-1,-1,0,414110,0,0
178641,0,0,-1,-1,-1,0,414111,0,0
178642,0,0,-1,-1,-1,0,414112,0,0
178667,0,0,-1,5000,-1,0,414250,0,0
178670,1,6,0,-1,-1,0,414316,0,0
178673,1,6,0,-1,-1,0,414323,0,0
178675,1,6,0,-1,-1,0,414324,0,0
178677,1,6,0,-1,-1,0,414326,0,0
178681,1,6,0,-1,-1,0,414327,0,0
178683,1,6,0,-1,-1,0,414328,0,0
178685,1,6,0,-1,-1,0,414334,0,0
178687,1,6,0,-1,-1,0,414377,0,0
178688,0,0,-1,-1,-1,0,414380,0,0
178689,0,0,0,-1,-1,0,414103,0,0
178691,1,6,0,-1,-1,0,414428,0,0
178695,1,6,0,-1,-1,0,414533,0,0
178697,1,6,0,-1,-1,0,414564,0,0
178699,1,6,0,-1,-1,0,414565,0,0
178701,1,6,0,-1,-1,0,414566,0,0
178703,1,6,0,-1,-1,0,414567,0,0
178705,1,6,0,-1,-1,0,414590,0,0
178712,0,1,0,-1,-1,0,173720,0,0
178722,0,1,0,-1,-1,0,414856,0,0
178725,0,1,0,-1,-1,0,414872,0,0
178728,0,1,0,-1,-1,0,414928,0,0
178729,1,0,0,-1,-1,0,414936,0,0
178730,0,0,-1,-1,-1,0,414946,0,0
178737,1,6,0,-1,-1,0,414962,0,0
178738,0,1,0,-1,-1,0,414968,0,0
178740,1,6,0,-1,-1,0,414979,0,0
178742,1,6,0,-1,-1,0,414973,0,0
178745,1,6,0,-1,-1,0,414986,0,0
178747,1,6,0,-1,-1,0,414994,0,0
178749,1,6,0,-1,-1,0,414991,0,0
178750,0,1,0,-1,-1,0,415006,0,0
178754,1,0,0,-1,-1,0,415130,0,0
178759,0,0,0,-1,-1,0,415089,0,0
178760,0,1,0,-1,-1,0,415163,0,0
178761,0,0,0,-1,-1,0,415213,0,0
178764,0,1,0,-1,-1,0,415284,0,0
178765,0,7,0,-1,-1,0,415325,0,0
178766,0,7,0,-1,-1,0,415344,0,0
178767,0,7,0,-1,-1,0,415346,0,0
178770,1,6,0,-1,-1,0,414934,0,0
178771,0,0,-1,-1,-1,0,415497,0,0
178772,0,0,-1,-1,-1,0,415569,0,0
178777,0,0,-1,300000,300000,30,423414,0,0
178780,0,0,-1,-1,-1,0,421662,0,0
178781,0,0,0,-1,-1,0,415613,0,0
178784,0,0,-1,-1,-1,0,415811,0,0
178785,0,0,-1,-1,-1,0,415814,0,0
178786,0,0,-1,-1,-1,0,415823,0,0
178787,0,0,-1,-1,-1,0,415824,0,0
178788,0,0,-1,-1,-1,0,415842,0,0
178793,0,0,-1,-1,3000,0,415887,0,0
178796,0,0,-1,-1,3000,330,416104,0,0
178797,0,0,0,-1,-1,0,416112,0,0
178798,0,0,-1,-1,-1,0,416047,0,0
178801,0,0,-1,-1,-1,0,416125,0,0
178803,1,6,0,-1,-1,0,416137,0,0
178804,0,0,0,-1,-1,0,416145,0,0
178916,1,0,-1,-1,-1,0,416229,0,0
178950,1,0,-1,-1,-1,0,416330,0,0
178951,1,0,-1,-1,-1,0,416336,0,0
178953,1,0,-1,-1,-1,0,416339,0,0
178954,1,0,-1,-1,-1,0,416344,0,0
178955,1,0,-1,-1,-1,0,416352,0,0
178956,1,0,-1,-1,-1,0,416360,0,0
178957,1,0,-1,-1,-1,0,416364,0,0
178958,1,0,-1,-1,-1,0,416366,0,0
178959,1,0,-1,-1,-1,0,416368,0,0
179125,1,6,0,-1,-1,0,416149,0,0
179159,0,0,-1,-1,-1,0,416565,0,0
179164,0,0,-1,-1,-1,0,416563,0,0
179169,0,0,-1,-1,-1,0,416562,0,0
179173,0,0,-1,-1,-1,0,416561,0,0
179178,0,0,-1,-1,-1,0,416560,0,0
179219,0,7,0,-1,-1,0,416676,0,0
179223,1,6,0,-1,-1,0,416682,0,0
179225,1,6,0,-1,-1,0,416683,0,0
179227,1,6,0,-1,-1,0,416684,0,0
179229,1,6,0,-1,-1,0,416685,0,0
179231,1,6,0,-1,-1,0,416686,0,0
179233,1,6,0,-1,-1,0,416687,0,0
179235,1,6,0,-1,-1,0,416688,0,0
179237,1,6,0,-1,-1,0,416689,0,0
179239,1,6,0,-1,-1,0,416690,0,0
179241,1,6,0,-1,-1,0,416691,0,0
179243,1,6,0,-1,-1,0,416692,0,0
179247,0,0,-1,-1,-1,0,416791,0,0
179249,0,0,0,-1,-1,0,416877,0,0
179345,0,0,0,-1,-1,0,414338,0,0
179370,0,0,-1,-1,-1,0,417096,0,0
179371,0,0,-1,-1,-1,0,417097,0,0
179372,0,0,-1,-1,-1,0,417098,0,0
179373,0,0,-1,-1,-1,0,417099,0,0
179374,0,0,-1,-1,-1,0,417100,0,0
179375,0,0,-1,-1,-1,0,417101,0,0
179376,0,0,-1,-1,-1,0,417102,0,0
179377,0,0,-1,-1,-1,0,417103,0,0
179378,0,0,-1,-1,-1,0,417104,0,0
179379,0,0,-1,-1,-1,0,417105,0,0
179380,0,0,-1,-1,-1,0,417106,0,0
179381,0,0,-1,-1,-1,0,417107,0,0
179382,0,0,-1,-1,-1,0,417108,0,0
179383,0,0,-1,-1,-1,0,417110,0,0
179384,0,0,-1,-1,-1,0,417111,0,0
179385,0,0,-1,-1,-1,0,417112,0,0
179386,0,0,-1,-1,-1,0,417113,0,0
179387,0,0,-1,-1,-1,0,417114,0,0
179388,0,0,-1,-1,-1,0,417115,0,0
179389,0,0,-1,-1,-1,0,417116,0,0
179390,0,0,-1,-1,-1,0,417117,0,0
179391,0,0,-1,-1,-1,0,417118,0,0
179392,0,0,-1,-1,-1,0,417119,0,0
179393,0,1,0,-1,-1,0,417000,0,0
179396,0,1,0,-1,-1,0,417050,0,0
179398,1,6,0,-1,-1,0,417245,0,0
179403,1,6,0,-1,-1,0,302362,0,0
179405,1,6,0,-1,-1,0,302361,0,0
179410,1,1,0,-1,-1,0,417356,0,0
179418,0,1,0,-1,-1,0,417449,0,0
179421,1,6,0,-1,-1,0,417464,0,0
179423,0,0,0,-1,-1,0,425848,0,0
179424,1,0,-1,-1,-1,0,417510,0,0
179425,1,0,-1,-1,-1,0,417529,0,0
179426,0,0,0,-1,-1,0,417534,0,0
179427,1,1,0,-1,-1,0,417545,0,0
179428,1,0,-1,-1,-1,0,417546,0,0
179429,1,0,-1,-1,-1,0,417547,0,0
179430,0,0,0,-1,-1,0,417591,0,0
179431,0,0,0,-1,-1,0,417592,0,0
179432,0,1,0,-1,-1,0,417602,0,0
179434,0,0,-1,-1,-1,0,417639,0,0
179435,0,0,-1,-1,-1,0,417963,0,0
179436,0,0,-1,-1,-1,0,417964,0,0
179437,0,0,-1,-1,-1,0,417965,0,0
179438,0,0,-1,-1,-1,0,417966,0,0
179439,0,0,0,-1,-1,0,425872,0,0
179440,0,0,0,-1,-1,0,425871,0,0
179441,0,0,-1,-1,-1,0,417648,0,0
179442,0,0,0,-1,-1,0,417726,0,0
179444,0,0,0,-1,-1,0,417744,0,0
179447,0,0,0,-1,-1,0,419127,0,0
179448,0,0,0,-1,-1,0,417775,0,0
179449,0,0,0,-1,-1,0,417799,0,0
179450,0,0,0,-1,3000,0,417740,0,0
179451,0,0,-1,-1,-1,0,417883,0,0
179452,0,0,-1,-1,-1,0,417882,0,0
179453,0,0,-1,-1,-1,0,417880,0,0
179454,0,0,-1,-1,-1,0,417879,0,0
179455,0,0,-1,-1,-1,0,417877,0,0
179456,0,0,0,-1,-1,0,417939,0,0
179457,0,0,-1,-1,-1,0,1286293,0,0
179458,0,0,-1,-1,-1,0,1286292,0,0
179459,0,0,-1,-1,-1,0,1286291,0,0
179460,0,0,-1,-1,-1,0,1286290,0,0
179461,0,0,-1,-1,-1,0,1286289,0,0
179462,0,0,-1,-1,-1,0,1286288,0,0
179463,0,0,-1,-1,-1,0,1286287,0,0
179464,0,0,-1,-1,-1,0,1286277,0,0
179465,0,0,-1,-1,-1,0,1286286,0,0
179466,0,0,-1,-1,-1,0,1286285,0,0
179467,0,0,-1,-1,-1,0,1286284,0,0
179468,0,0,-1,-1,-1,0,1286283,0,0
179469,0,0,-1,-1,-1,0,1286282,0,0
179470,1,1,0,-1,-1,0,417959,0,0
179471,0,0,-1,-1,-1,0,1286281,0,0
179472,0,0,-1,-1,-1,0,1286280,0,0
179473,0,0,0,2000,-1,0,417962,0,0
179474,0,0,-1,-1,-1,0,1286279,0,0
179475,0,0,-1,-1,-1,0,1286278,0,0
179478,1,6,0,-1,-1,0,418029,0,0
179479,0,0,-1,2000,-1,0,420226,0,0
179480,0,0,-1,2000,-1,0,420225,0,0
179481,0,0,-1,2000,-1,0,420222,0,0
179483,1,6,0,-1,-1,0,418036,0,0
179485,1,6,0,-1,-1,0,418038,0,0
179487,1,6,0,-1,-1,0,418039,0,0
179489,1,6,0,-1,-1,0,418041,0,0
179491,1,6,0,-1,-1,0,418045,0,0
179493,1,6,0,-1,-1,0,418050,0,0
179495,0,0,0,-1,-1,0,418527,0,0
179497,1,6,0,-1,-1,0,418079,0,0
179499,1,6,0,-1,-1,0,418078,0,0
179500,0,0,0,5000,-1,0,418088,0,0
179501,0,5,0,-1,-1,0,415646,0,0
179503,0,0,-1,-1,-1,0,418179,0,0
179504,0,0,-1,-1,-1,0,418181,0,0
179505,0,0,-1,-1,-1,0,418182,0,0
179506,0,0,-1,-1,-1,0,418183,0,0
179508,0,0,0,-1,1000,0,420655,0,0
179509,0,0,0,15000,0,0,418322,0,0
179511,0,0,0,0,-1,0,418336,0,0
179512,0,0,0,-1,-1,0,418357,0,0
179513,0,1,0,-1,-1,0,418410,0,0
179514,0,0,0,-1,-1,0,418446,0,0
179518,0,0,-1,-1,-1,0,418518,0,0
179519,0,0,0,-1,-1,0,418549,0,0
179521,0,0,-1,-1,-1,0,418563,0,0
179524,0,0,-1,-1,-1,0,418593,0,0
179525,0,0,0,2000,-1,0,418584,0,0
179532,0,0,-1,300000,-1,0,418753,0,0
179533,0,1,0,-1,-1,0,413711,0,0
179535,0,0,0,-1,-1,0,418826,0,0
179536,0,0,0,-1,-1,0,414551,0,0
179538,1,6,0,-1,-1,0,419030,0,0
179540,1,6,0,-1,-1,0,419022,0,0
179542,1,6,0,-1,-1,0,419025,0,0
179544,1,6,0,-1,-1,0,419026,0,0
179546,1,6,0,-1,-1,0,419027,0,0
179548,1,6,0,-1,-1,0,419029,0,0
179550,1,6,0,-1,-1,0,419028,0,0
179552,1,6,0,-1,-1,0,419024,0,0
179554,1,6,0,-1,-1,0,419023,0,0
179556,1,6,0,-1,-1,0,419035,0,0
179558,1,6,0,-1,-1,0,419032,0,0
179560,1,6,0,-1,-1,0,419034,0,0
179562,1,6,0,-1,-1,0,419036,0,0
179564,1,6,0,-1,-1,0,419033,0,0
179566,1,6,0,-1,-1,0,419037,0,0
179568,1,6,0,-1,-1,0,419031,0,0
179570,1,6,0,-1,-1,0,419038,0,0
179572,1,6,0,-1,-1,0,419004,0,0
179574,1,6,0,-1,-1,0,419005,0,0
179576,1,6,0,-1,-1,0,419006,0,0
179578,1,6,0,-1,-1,0,419007,0,0
179580,1,6,0,-1,-1,0,419008,0,0
179582,1,6,0,-1,-1,0,419009,0,0
179584,1,6,0,-1,-1,0,419011,0,0
179586,1,6,0,-1,-1,0,419010,0,0
179588,1,6,0,-1,-1,0,419012,0,0
179590,1,6,0,-1,-1,0,419013,0,0
179592,1,6,0,-1,-1,0,419014,0,0
179594,1,6,0,-1,-1,0,419015,0,0
179596,1,6,0,-1,-1,0,419016,0,0
179598,1,6,0,-1,-1,0,419017,0,0
179600,1,6,0,-1,-1,0,419019,0,0
179602,1,6,0,-1,-1,0,419018,0,0
179604,1,6,0,-1,-1,0,419020,0,0
179606,1,6,0,-1,-1,0,419021,0,0
179611,1,6,0,-1,-1,0,419039,0,0
179613,1,6,0,-1,-1,0,419040,0,0
179615,1,6,0,-1,-1,0,419041,0,0
179617,1,6,0,-1,-1,0,419042,0,0
179619,1,6,0,-1,-1,0,419043,0,0
179621,1,6,0,-1,-1,0,419044,0,0
179623,1,6,0,-1,-1,0,419045,0,0
179624,0,0,-1,-1,-1,0,419168,0,0
179625,0,0,-1,-1,-1,0,419178,0,0
179627,0,0,0,-1,-1,0,415175,0,0
179628,0,0,-1,-1,-1,0,419220,0,0
179629,0,0,-1,-1,-1,0,419249,0,0
179630,0,1,0,-1,-1,0,419261,0,0
179631,0,1,0,-1,-1,0,419267,0,0
179632,0,1,0,-1,-1,0,419273,0,0
179636,0,0,0,-1,-1,0,419278,0,0
179639,1,1,0,-1,-1,0,419282,0,0
179640,0,0,0,300000,-1,0,419271,0,0
179641,1,5,0,-1,-1,0,419341,0,0
179642,0,0,0,600000,600000,102,419393,0,0
179644,0,1,0,-1,-1,0,419421,0,0
179645,0,0,0,300000,180000,1470,419002,0,0
179647,1,6,0,-1,-1,0,419467,0,0
179648,0,0,0,-1,-1,0,419528,0,0
179649,0,0,-1,-1,-1,0,419543,0,0
179650,0,0,0,-1,-1,0,419549,0,0
179651,0,10,0,-1,-1,0,418958,0,0
179652,0,10,0,-1,-1,0,418957,0,0
179653,0,10,0,-1,-1,0,418956,0,0
179655,0,10,0,-1,-1,0,418448,0,0
179656,0,10,0,-1,-1,0,418954,0,0
179657,0,10,0,-1,-1,0,418953,0,0
179659,0,10,0,-1,-1,0,418951,0,0
179661,0,10,0,-1,-1,0,418949,0,0
179662,0,10,0,-1,-1,0,418948,0,0
179663,1,10,0,-1,-1,0,418947,0,0
179664,1,10,0,-1,-1,0,418945,0,0
179665,1,10,0,-1,-1,0,418946,0,0
179666,1,10,0,-1,-1,0,418944,0,0
179667,0,10,0,-1,-1,0,418942,0,0
179668,0,10,0,-1,-1,0,418943,0,0
179669,2,10,0,-1,-1,0,418941,0,0
179672,2,10,0,-1,-1,0,418938,0,0
179673,0,10,0,-1,-1,0,418937,0,0
179674,0,10,0,-1,-1,0,418936,0,0
179675,0,10,0,-1,-1,0,418935,0,0
179676,2,10,0,-1,-1,0,418934,0,0
179679,0,10,0,-1,-1,0,418454,0,0
179681,0,10,0,-1,-1,0,418930,0,0
179682,0,10,0,-1,-1,0,418929,0,0
179686,0,10,0,-1,-1,0,418925,0,0
179687,0,10,0,-1,-1,0,418924,0,0
179688,0,10,0,-1,-1,0,418923,0,0
179689,0,10,0,-1,-1,0,418922,0,0
179693,0,10,0,-1,-1,0,418916,0,0
179694,0,10,0,-1,-1,0,418917,0,0
179695,0,10,0,-1,-1,0,418918,0,0
179704,0,10,0,-1,-1,0,418907,0,0
179705,0,10,0,-1,-1,0,418906,0,0
179708,0,10,0,-1,-1,0,418903,0,0
179711,0,10,0,-1,-1,0,418900,0,0
179712,2,10,0,-1,-1,0,418895,0,0
179714,2,10,0,-1,-1,0,418897,0,0
179716,2,10,0,-1,-1,0,418898,0,0
179719,1,10,0,-1,-1,0,418896,0,0
179720,1,10,0,-1,-1,0,418893,0,0
179721,1,10,0,-1,-1,0,418899,0,0
179722,1,10,0,-1,-1,0,418892,0,0
179723,1,10,0,-1,-1,0,418894,0,0
179725,2,10,0,-1,-1,0,418890,0,0
179727,2,10,0,-1,-1,0,418888,0,0
179728,2,10,0,-1,-1,0,418887,0,0
179729,0,10,0,-1,-1,0,418886,0,0
179730,0,10,0,-1,-1,0,418885,0,0
179731,0,10,0,-1,-1,0,418884,0,0
179732,2,10,0,-1,-1,0,418883,0,0
179733,0,10,0,-1,-1,0,418882,0,0
179734,0,10,0,-1,-1,0,418881,0,0
179735,0,10,0,-1,-1,0,418880,0,0
179736,0,10,0,-1,-1,0,418879,0,0
179737,0,10,0,-1,-1,0,418878,0,0
179738,0,10,0,-1,-1,0,418877,0,0
179739,0,10,0,-1,-1,0,418876,0,0
179743,0,10,0,-1,-1,0,418850,0,0
179744,0,10,0,-1,-1,0,418867,0,0
179745,0,10,0,-1,-1,0,418859,0,0
179746,0,10,0,-1,-1,0,418874,0,0
179747,0,10,0,-1,-1,0,418871,0,0
179748,0,10,0,-1,-1,0,418860,0,0
179749,0,10,0,-1,-1,0,418872,0,0
179750,0,10,0,-1,-1,0,418866,0,0
179752,0,10,0,-1,-1,0,418848,0,0
179753,0,10,0,-1,-1,0,418861,0,0
179754,0,10,0,-1,-1,0,418849,0,0
179767,0,0,-1,-1,-1,0,422437,0,0
179769,0,1,0,-1,-1,0,419290,0,0
179776,0,1,0,-1,-1,0,427064,0,0
179777,0,0,-1,-1,-1,0,419820,0,0
179780,1,6,0,-1,-1,0,419773,0,0
179781,0,7,0,-1,-1,0,419776,0,0
179782,0,0,0,10000,-1,0,422973,0,0
179783,0,7,0,-1,-1,0,419813,0,0
179784,0,7,0,-1,-1,0,419816,0,0
179785,0,0,0,-1,300000,97,419822,0,0
179786,0,0,-1,-1,-1,0,419941,0,0
179788,0,0,-1,-1,-1,0,420046,0,0
179792,0,0,0,-1,-1,0,420085,0,0
179795,1,6,0,-1,-1,0,420097,0,0
179797,1,6,0,-1,-1,0,419345,0,0
179806,0,0,-1,-500,-1,0,420223,0,0
179815,1,1,0,-1,-1,0,420248,0,0
179817,0,7,0,-1,-1,0,420215,0,0
179818,0,0,0,-1,-1,0,420286,0,0
179819,0,0,0,7200000,0,0,420343,0,0
179820,0,0,-1,-1,-1,0,420359,0,0
179821,0,0,-1,-1,-1,0,420361,0,0
179822,0,0,-1,-1,-1,0,420362,0,0
179823,0,0,-1,-1,-1,0,420365,0,0
179824,0,0,-1,-1,-1,0,420366,0,0
179825,0,0,-1,-1,-1,0,420367,0,0
179826,0,0,-1,-1,-1,0,420368,0,0
179827,0,0,-1,-1,-1,0,420369,0,0
179828,0,0,-1,-1,-1,0,420370,0,0
179829,0,0,-1,-1,-1,0,420371,0,0
179830,0,0,-1,-1,-1,0,420372,0,0
179831,0,0,-1,-1,-1,0,420373,0,0
179832,0,0,0,-1,-1,0,441437,0,0
179833,0,0,-1,-1,-1,0,420460,0,0
179840,0,0,-1,-1,-1,0,420520,0,0
179841,0,0,-1,-1,-1,0,420521,0,0
179845,0,0,0,-1,-1,0,420418,0,0
179847,0,0,0,15000,-1,0,420578,0,0
179848,0,0,0,-1,-1,0,420649,0,0
179849,0,0,-1,-1,-1,0,420596,0,0
179850,0,0,-1,-1,-1,0,420597,0,0
179851,0,0,-1,-1,-1,0,420598,0,0
179852,0,0,-1,-1,-1,0,420599,0,0
179853,0,0,-1,-1,-1,0,420600,0,0
179854,0,0,-1,-1,-1,0,420601,0,0
179862,0,0,-1,-1,-1,0,426874,0,0
179866,0,0,-1,-1,-1,0,420708,0,0
179870,0,1,0,-1,-1,0,419368,0,0
179875,1,6,0,-1,-1,0,420759,0,0
179878,0,0,0,2000,-1,0,420830,0,0
179905,0,0,0,-1,-1,0,421030,0,0
179907,0,0,-1,-1,-1,0,421070,0,0
179908,0,0,0,-1,-1,0,421085,0,0
179913,0,0,0,-1,-1,1176,421147,0,0
179915,0,0,0,-1,-1,0,421225,0,0
179920,0,0,-1,-1,-1,0,421255,0,0
179924,0,0,0,5000,-1,0,420845,0,0
179927,0,0,0,-1,-1,0,421426,0,0
179928,0,0,-1,-1,-1,0,425023,0,0
179934,1,6,0,-1,-1,0,421516,0,0
179942,0,0,-1,-1,-1,0,421623,0,0
179943,0,0,-1,-1,-1,0,421628,0,0
179944,0,7,0,-1,-1,0,421659,0,0
179945,0,0,-1,-1,-1,0,421666,0,0
179946,0,0,0,-1,-1,0,421645,0,0
179947,0,0,0,-1,-1,0,421692,0,0
179949,0,7,0,-1,-1,0,421695,0,0
179950,0,7,0,-1,-1,0,421697,0,0
179951,0,7,0,-1,-1,0,421698,0,0
179952,0,7,0,-1,-1,0,421699,0,0
179953,0,7,0,-1,-1,0,418891,0,0
179954,0,7,0,-1,-1,0,421706,0,0
179955,0,7,0,-1,-1,0,421708,0,0
179956,0,7,0,-1,-1,0,421707,0,0
179957,0,7,0,-1,-1,0,421710,0,0
179958,0,7,0,-1,-1,0,421711,0,0
179959,0,7,0,-1,-1,0,421712,0,0
179960,0,7,0,-1,-1,0,421714,0,0
179961,0,7,0,-1,-1,0,421715,0,0
179962,0,7,0,-1,-1,0,421716,0,0
179963,0,7,0,-1,-1,0,421717,0,0
179964,0,7,0,-1,-1,0,421718,0,0
179965,0,7,0,-1,-1,0,421719,0,0
179966,0,7,0,-1,-1,0,421720,0,0
