ID,ItemEffectID,ItemID
27805,35198,151463
27806,35199,151464
27807,35200,151465
27808,35201,151466
27809,35202,151467
27810,35203,151468
27811,35204,151469
27812,35205,151470
27813,35206,151471
27814,35207,151472
27815,35208,151474
27816,35213,151484
27817,35214,151485
27818,35215,151486
27819,35211,151487
27820,35212,151488
27821,35216,151489
27822,35217,151490
27823,35218,151491
27824,35219,151492
27825,35220,151493
27826,35221,151493
27827,109442,151527
27828,35230,151538
27829,35231,151539
27830,35232,151539
27831,35233,151540
27832,35234,151541
27833,35235,151541
27834,35236,151542
27835,35237,151543
27836,35238,151543
27837,35239,151544
27838,35240,151545
27839,35242,151546
27840,35250,151546
27841,35243,151547
27842,35251,151547
27843,35244,151548
27844,35252,151548
27845,35253,151549
27846,35246,151563
27847,35247,151569
27848,35248,151569
27849,35249,151570
27850,35259,151599
27851,35260,151600
27852,35261,151601
27853,35262,151602
27854,35263,151603
27855,35264,151604
27856,35265,151605
27857,35266,151607
27858,35267,151607
27859,35349,151608
27860,35360,151609
27861,35268,151610
27862,35269,151614
27863,35270,151615
27864,35271,151617
27865,35272,151617
27866,35273,151618
27867,35274,151618
27868,35278,151623
27869,35279,151623
27870,35280,151624
27871,35281,151625
27872,35282,151626
27873,35285,151632
27874,35286,151632
27875,35287,151633
27876,35288,151633
27877,35289,151636
27878,35290,151636
27879,35291,151636
27880,35292,151636
27881,35293,151636
27882,35296,151639
27883,35297,151639
27884,35298,151639
27885,35299,151640
27886,35300,151640
27887,35301,151640
27888,35302,151640
27889,35303,151641
27890,35304,151641
27891,35305,151641
27892,35306,151641
27893,35307,151642
27894,35308,151642
27895,35309,151642
27896,35310,151642
27897,35311,151643
27898,35312,151643
27899,35313,151643
27900,35314,151643
27901,35315,151644
27902,35316,151644
27903,35317,151644
27904,35318,151644
27905,35319,151645
27906,35320,151645
27907,35321,151646
27908,35322,151646
27909,35323,151646
27910,35324,151646
27911,35325,151647
27912,35326,151647
27913,35327,151647
27914,35328,151647
27915,35329,151649
27916,35330,151649
27917,35331,151649
27918,35332,151649
27919,35333,151650
27920,35334,151650
27921,35335,151650
27922,35336,151650
27923,35385,151651
27924,35772,151652
27925,35438,151653
27926,35337,151654
27927,35338,151654
27928,35339,151655
27929,35340,151655
27930,35341,151656
27931,35342,151656
27932,35343,151657
27933,35344,151657
27934,35345,151658
27935,35346,151658
27936,35347,151659
27937,35348,151659
27938,35350,151692
27939,35351,151693
27940,35352,151694
27941,35353,151695
27942,35359,151701
27943,35361,151703
27944,35362,151703
27946,35363,151704
27947,35365,151705
27948,35366,151705
27949,35367,151706
27952,35369,151707
27953,35371,151708
27954,35372,151708
27958,35375,151710
27959,35377,151711
27960,35378,151711
27961,35379,151712
27962,35380,151712
27963,35381,151713
27964,35382,151713
27965,35383,151714
27966,35384,151714
27967,35386,151717
27968,35387,151717
27969,35388,151724
27970,35389,151724
27971,35390,151725
27972,35391,151725
27973,35392,151726
27974,35393,151726
27975,35394,151727
27976,35395,151727
27977,35396,151728
27978,35397,151728
27979,35398,151729
27980,35399,151729
27981,35400,151730
27982,35401,151730
27983,35402,151731
27984,35403,151731
27985,35404,151732
27986,35405,151732
27987,35406,151733
27988,35407,151733
27989,35408,151734
27990,35409,151734
27991,35410,151735
27992,35411,151735
27993,35412,151736
27994,35413,151736
27995,35414,151737
27996,35415,151737
27997,35416,151738
27998,35417,151738
27999,35418,151739
28000,35419,151739
28001,35420,151740
28002,35421,151740
28003,35422,151741
28004,35423,151741
28005,35424,151742
28006,35425,151742
28007,35426,151743
28008,35427,151743
28009,35428,151744
28010,35429,151744
28011,35430,151745
28012,35431,151745
28013,35432,151746
28014,35433,151746
28015,35434,151747
28016,35435,151747
28017,35436,151748
28018,35437,151748
28019,35439,151762
28020,35440,151763
28021,35441,151774
28022,35442,151775
28023,35443,151780
28024,35451,151782
28025,35452,151783
28026,35453,151784
28027,35454,151785
28028,35455,151786
28029,35456,151787
28030,35457,151788
28031,35459,151795
28032,35460,151796
28033,35462,151798
28034,35463,151799
28035,35464,151800
28036,35465,151801
28037,35466,151802
28038,35467,151803
28039,111361,151803
28040,35468,151805
28041,35469,151806
28042,35470,151807
28043,111386,151807
28044,35471,151808
28045,35472,151809
28046,35473,151810
28047,35474,151811
28048,111371,151811
28049,35475,151812
28050,111360,151812
28051,35476,151813
28052,35477,151814
28053,35478,151815
28054,111374,151815
28055,35479,151816
28056,35480,151817
28057,111375,151817
28058,35481,151818
28059,35482,151819
28060,35484,151821
28061,35485,151822
28062,35486,151823
28063,35487,151824
28064,35488,151825
28071,35501,151841
28072,35502,151842
28073,35503,151843
28074,35504,151844
28075,35506,151849
28076,35507,151850
28077,35508,151850
28078,35509,151859
28079,35512,151870
28080,35571,151875
28081,35517,151877
28082,35518,151880
28084,35520,151912
28085,35572,151926
28086,35573,151927
28087,35574,151929
28088,35575,151930
28089,35990,151955
28090,35992,151956
28091,35993,151957
28092,36390,151957
28093,35994,151958
28094,35995,151960
28095,36383,151960
28096,35987,151962
28097,36001,151963
28098,36002,151963
28099,36003,151964
28100,36000,151967
28101,35998,151968
28102,35999,151968
28103,35988,151969
28104,36439,151969
28105,35989,151970
28106,35991,151971
28107,35903,151974
28108,35904,151974
28109,35879,151975
28110,35880,151975
28111,35875,151976
28112,35877,151977
28113,35878,151978
28114,36350,151978
28115,35602,152065
28116,35603,152066
28117,35604,152067
28118,35605,152068
28119,35606,152069
28120,35607,152070
28121,35608,152071
28122,35609,152072
28123,35610,152073
28124,35611,152074
28125,35612,152075
28126,35613,152076
28127,35614,152077
28128,35615,152078
28129,35616,152079
28130,35617,152080
28131,35618,152081
28132,35619,152082
28133,36004,152093
28134,35622,152095
28135,35623,152096
28136,35624,152097
28137,35757,152098
28138,35625,152102
28139,35626,152103
28140,35627,152104
28141,35628,152105
28142,35629,152106
28143,35630,152107
28144,35631,152108
28145,35632,152110
28146,35633,152111
28147,109733,152230
28148,35667,152241
28149,35668,152242
28150,35669,152243
28151,35670,152244
28152,35711,152278
28153,35996,152289
28154,36381,152289
28156,35722,152395
28157,35723,152396
28158,35727,152408
28159,35738,152436
28160,35739,152437
28161,35740,152438
28162,35741,152439
28163,35742,152440
28164,35743,152441
28165,35744,152442
28166,35745,152443
28167,35746,152444
28168,35747,152445
28169,35748,152446
28170,35749,152447
28171,35750,152448
28172,35751,152449
28173,35752,152450
28174,35753,152451
28175,35754,152452
28180,35773,152469
28181,35761,152472
28182,35770,152481
28183,35782,152494
28184,35783,152495
28185,35784,152496
28186,35785,152497
28187,35788,152503
28188,35791,152515
28189,35792,152516
28190,35793,152517
28191,35794,152518
28192,35795,152519
28193,35796,152520
28194,35797,152521
28195,35798,152522
28196,35799,152523
28197,35800,152524
28198,35801,152525
28199,35802,152526
28200,35803,152527
28201,35804,152528
28202,35805,152529
28203,35806,152530
28204,35807,152531
28205,35808,152532
28206,109543,152543
28207,109545,152544
28208,109547,152545
28209,126032,181168
28210,126033,181168
28211,109548,152546
28212,109542,152547
28213,109544,152548
28214,109546,152549
28215,35810,152550
28216,35811,152555
28217,35812,152555
28218,35813,152556
28219,35814,152557
28220,35815,152558
28221,35816,152559
28222,35817,152560
28223,35818,152561
28224,35819,152564
28225,35820,152565
28226,35821,152565
28227,35822,152570
28228,35823,152572
28229,35824,152574
28230,35825,152583
28231,35826,152590
28232,36175,152593
28233,36176,152594
28234,35827,152596
28235,35829,152597
28236,35830,152597
28237,35831,152598
28238,35832,152598
28239,35838,152610
28240,35839,152613
28241,35840,152615
28242,35841,152616
28243,35842,152616
28244,35843,152617
28245,35844,152617
28246,35845,152618
28247,35846,152618
28248,35847,152619
28249,35848,152620
28250,35849,152620
28251,35850,152621
28252,35851,152621
28253,35852,152622
28254,35853,152622
28255,35854,152626
28256,111384,152626
28257,35855,152627
28258,35886,152628
28259,35856,152630
28260,35857,152632
28261,35858,152632
28262,104613,152634
28263,35865,152636
28264,35867,152637
28265,35868,152637
28266,35869,152638
28267,35870,152639
28268,35871,152640
28269,35872,152641
28270,35873,152643
28271,35905,152645
28272,35906,152645
28273,35887,152648
28274,35888,152649
28275,35889,152650
28276,35891,152652
28277,35894,152656
28278,35895,152657
28279,35896,152658
28280,35897,152658
28281,35898,152662
28282,35901,152663
28283,35900,152664
28284,35899,152665
28285,35907,152674
28286,35908,152698
28287,35918,152717
28288,35919,152718
28289,35921,152722
28290,35922,152725
28291,35923,152725
28292,35924,152726
28293,35925,152726
28294,35926,152727
28295,36005,152729
28296,35927,152730
28297,35928,152733
28298,35929,152734
28299,35930,152735
28300,35931,152736
28301,35932,152737
28302,35933,152738
28303,35934,152739
28304,35935,152740
28305,35936,152741
28306,35937,152742
28307,35938,152743
28308,35939,152744
28309,36210,152786
28310,35940,152788
28311,35941,152788
28312,35942,152789
28313,35943,152789
28314,35944,152790
28315,35945,152790
28316,35946,152791
28317,35947,152791
28318,35948,152793
28319,35949,152793
28320,35950,152794
28321,35951,152794
28322,35952,152795
28323,35953,152795
28324,35954,152796
28325,35955,152796
28326,35956,152797
28327,35957,152797
28328,35958,152798
28329,35959,152799
28330,35960,152800
28331,35961,152812
28332,35962,152813
28333,35963,152814
28334,35964,152814
28335,35965,152815
28336,35966,152815
28337,35967,152816
28338,35968,152816
28339,35985,152839
28340,35986,152839
28341,35974,152840
28342,35975,152840
28343,35976,152841
28344,35977,152841
28345,35978,152842
28346,35979,152842
28347,35980,152843
28348,35981,152843
28349,35982,152844
28350,35983,152844
28351,35984,152846
28352,36006,152869
28353,36007,152869
28354,36008,152870
28355,36009,152870
28356,36010,152878
28357,36011,152878
28358,36012,152879
28359,36013,152879
28360,36014,152880
28361,36015,152880
28362,36053,152890
28363,36016,152893
28364,36017,152901
28365,36018,152901
28366,36019,152903
28367,36020,152903
28368,36021,152904
28369,36022,152904
28370,36023,152905
28371,36024,152905
28372,36025,152912
28373,36026,152912
28374,36034,152920
28375,36035,152922
28376,36036,152923
28377,36044,152927
28378,36045,152928
28379,36046,152929
28380,36043,152930
28381,36047,152931
28382,36048,152932
28383,36050,152933
28384,36051,152934
28385,36049,152935
28386,36052,152936
28387,36054,152954
28388,36055,152955
28389,36056,152956
28390,36057,152957
28391,36058,152958
28392,36059,152959
28393,36060,152960
28394,36061,152961
28395,36063,152963
28396,36064,152963
28397,36065,152964
28398,36066,152966
28399,36067,152966
28400,36068,152967
28401,36069,152967
28402,36070,152968
28403,36071,152968
28404,36072,152969
28405,36073,152969
28406,36074,152970
28407,36075,152970
28408,36076,152971
28409,36077,152972
28410,36078,152972
28411,36079,152973
28412,36080,152973
28413,36081,152974
28414,36082,152974
28415,36083,152975
28416,36084,152975
28417,36085,152976
28418,36086,152976
28419,36087,152977
28420,36088,152977
28421,36089,152978
28422,36090,152978
28423,36091,152979
28424,36092,152979
28425,36093,152980
28426,36094,152980
28427,36095,152981
28428,36096,152981
28429,36097,152982
28430,36098,152983
28431,36101,152989
28432,36102,152995
28433,36103,152996
28434,36104,152997
28435,36105,152998
28436,36116,152999
28437,36109,153004
28438,36110,153005
28439,36111,153006
28440,36115,153012
28441,36117,153013
28442,36118,153015
28443,36119,153023
28444,36120,153024
28445,36121,153025
28446,36122,153026
28447,36123,153026
28448,36124,153027
28449,36125,153027
28450,36126,153031
28451,36127,153032
28452,36128,153032
28453,36129,153033
28454,36130,153034
28455,36131,153034
28456,36132,153035
28457,36133,153036
28458,36134,153037
28459,36135,153037
28460,36136,153039
28461,36137,153040
28462,36138,153040
28463,36139,153041
28464,36140,153041
28465,36141,153042
28466,36142,153042
28467,36143,153043
28468,36144,153043
28469,36145,153044
28470,36146,153044
28471,36147,153045
28472,36148,153045
28473,36152,153049
28474,36154,153054
28475,36155,153054
28476,36156,153055
28477,36157,153055
28478,36158,153056
28479,36159,153056
28480,36160,153057
28481,36161,153057
28482,36276,153059
28483,36277,153060
28484,36278,153061
28485,36279,153062
28486,36280,153063
28487,36281,153064
28488,36282,153065
28489,36283,153066
28490,36284,153067
28491,36285,153068
28492,36173,153069
28493,36174,153071
28494,36177,153112
28495,36178,153113
28496,36179,153114
28497,36180,153123
28498,36181,153124
28499,36182,153126
28500,36183,153127
28501,36188,153130
28502,36189,153131
28503,36190,153135
28504,36191,153136
28505,36192,153137
28506,36193,153138
28507,36194,153139
28508,36195,153140
28509,36196,153141
28510,36197,153142
28511,36198,153143
28512,36199,153144
28513,36200,153145
28514,36201,153146
28515,36202,153147
28516,36203,153148
28517,36204,153149
28518,36205,153150
28519,36206,153151
28520,36207,153152
28521,36208,153153
28522,36209,153154
28523,36211,153155
28524,36212,153156
28525,36213,153157
28526,36214,153158
28527,36222,153173
28528,36223,153174
28529,36224,153175
28530,36225,153176
28531,36226,153177
28532,36227,153178
28533,36228,153179
28534,36229,153180
28535,36230,153181
28536,36231,153182
28537,36232,153183
28538,36233,153188
28539,36234,153189
28540,36235,153192
28541,36236,153193
28542,36269,153194
28543,36273,153195
28544,36274,153195
28545,36240,153197
28546,36245,153202
28547,36247,153203
28548,36248,153204
28549,36286,153205
28550,36287,153206
28551,36288,153207
28552,36289,153208
28553,36290,153209
28555,36292,153211
28556,36293,153212
28557,36294,153213
28558,36295,153214
28559,36296,153215
28560,36297,153216
28561,36251,153219
28562,36258,153226
28563,36259,153246
28564,36261,153247
28565,36262,153248
28566,36263,153249
28567,36264,153251
28568,36265,153252
28569,36266,153252
28570,36267,153253
28571,36272,153290
28572,36275,153293
28573,36298,153350
28574,36299,153357
28575,36300,153416
28576,36306,153429
28577,36307,153430
28578,36308,153431
28579,36309,153432
28580,36310,153434
28581,36311,153435
28582,36312,153436
28583,36313,153437
28584,36314,153438
28585,36315,153439
28586,36316,153440
28587,36317,153441
28588,36318,153442
28589,36319,153443
28590,36320,153444
28591,36321,153445
28592,36322,153476
28593,36324,153478
28594,36325,153479
28595,36326,153480
28596,36327,153483
28597,36328,153485
28598,36329,153485
28599,36330,153487
28600,36331,153488
28601,36332,153490
28602,36333,153491
28603,36334,153492
28604,36335,153493
28605,36336,153493
28606,36337,153494
28607,36339,153496
28608,36340,153497
28609,36342,153499
28610,36345,153509
28611,36346,153510
28612,36347,153512
28613,36348,153513
28614,36351,153524
28615,36353,153529
28616,36365,153537
28617,36359,153539
28618,36360,153539
28619,36361,153540
28620,36362,153540
28621,36363,153541
28622,36364,153541
28623,36366,153544
28624,36367,153544
28625,36373,153553
28626,36374,153557
28627,36375,153558
28628,36382,153565
28629,36385,153571
28630,36387,153573
28631,36392,153591
28632,36393,153592
28633,104625,153594
28634,104626,153594
28635,36438,153596
28636,36394,153597
28637,36395,153599
28638,36396,153600
28639,36397,153601
28640,36398,153602
28641,36400,153603
28642,36401,153604
28643,36402,153605
28644,36403,153606
28645,36404,153607
28646,36405,153608
28647,36406,153609
28648,36407,153610
28649,36408,153611
28650,36409,153612
28651,36410,153613
28652,36411,153614
28653,36412,153615
28654,36413,153616
28655,36414,153617
28656,36415,153618
28657,36416,153619
28658,36417,153620
28659,36418,153621
28660,36419,153622
28661,36420,153623
28662,36421,153624
28663,36422,153625
28664,36423,153626
28665,36424,153627
28666,36425,153628
28667,36426,153629
28668,36427,153630
28669,36428,153631
28670,36429,153632
28671,36430,153633
28672,36431,153634
28673,36433,153646
28675,36441,153661
28676,36443,153662
28677,36444,153663
28678,36445,153664
28679,36446,153665
28680,36447,153666
28681,36448,153667
28682,36449,153668
28683,36771,153670
28684,112649,153670
28685,36435,153673
28686,36436,153675
28687,36437,153676
28688,36440,153678
28689,36442,153679
28690,36454,153691
28691,36455,153692
28692,109363,153693
28693,112650,153716
28694,112651,153716
28695,36456,154051
28696,36457,154130
28697,36458,154131
28698,36459,154132
28699,36460,154133
28700,36461,154166
28701,36462,154167
28702,36463,154168
28703,36464,154169
28704,36465,154172
28705,36466,154172
28706,36467,154173
28707,36468,154173
28708,36469,154174
28709,36470,154174
28710,36471,154175
28711,36472,154175
28712,36473,154176
28713,36474,154176
28714,36475,154177
28715,36476,154177
28716,36495,154441
28717,36496,154442
28718,36497,154443
28719,36498,154444
28720,36499,154445
28721,36500,154446
28722,109364,154698
28723,109365,154699
28724,109633,154701
28725,109634,154702
28726,36519,154704
28727,109628,154705
28728,109627,154706
28729,109626,154707
28730,36520,154711
28731,36521,154714
28732,36527,154723
28733,36528,154724
28734,36534,154759
28735,36537,154878
28736,36538,154879
28737,36539,154881
28738,36540,154882
28739,36541,154883
28740,36542,154884
28741,36543,154885
28742,36544,154886
28743,36545,154887
28744,36546,154888
28745,36547,154889
28746,36548,154891
28747,36549,154893
28748,36552,154900
28749,36553,154902
28750,36554,154902
28751,36555,154903
28752,36556,154904
28753,36557,154905
28754,36558,154906
28755,36559,154907
28756,36560,154908
28757,36561,154909
28758,36562,154910
28759,36563,154911
28760,36564,154912
28761,36565,154913
28762,36566,154914
28763,36567,154915
28764,36568,154916
28765,36569,154917
28766,36572,154921
28767,36573,154922
28768,36574,154923
28769,36575,154924
28770,36576,154925
28771,36578,154927
28772,36579,154928
28773,36580,154929
28774,36581,154930
28775,36582,154931
28776,36583,154932
28777,36584,154933
28778,36585,154934
28779,36586,154935
28780,36597,155009
28781,36604,155458
28782,109489,155459
28783,109490,155468
28784,109491,155476
28785,109492,155484
28786,109284,155564
28787,109287,155565
28788,109288,155566
28789,109279,155567
28790,109280,155568
28791,109283,155569
28792,36653,155592
28793,109501,155599
28795,36661,155656
28796,36662,155656
28797,36664,155659
28798,36665,155662
28799,36666,155662
28800,36703,155665
28801,36667,155676
28802,115616,155677
28803,126034,181170
28804,126035,181170
28805,36684,155808
28806,36687,155808
28807,36685,155809
28808,36686,155809
28809,36669,155810
28810,36670,155811
28811,36671,155812
28812,36672,155813
28813,36673,155814
28814,36675,155819
28815,36676,155820
28816,36677,155821
28817,36678,155822
28818,36679,155823
28819,36680,155824
28822,36709,155836
28823,36717,155859
28824,109473,155881
28825,36718,155883
28826,36719,155893
28827,36725,155905
28828,36726,155907
28829,36727,155909
28830,36728,155910
28831,36729,155911
28832,36730,155915
28833,36731,155918
28834,36732,155919
28835,36733,155947
28836,36734,155952
28837,36735,156000
28838,36736,156016
28839,36737,156021
28840,36738,156036
28841,36739,156041
28842,36740,156187
28843,36741,156207
28844,36742,156221
28845,36743,156230
28846,36744,156234
28847,36745,156245
28848,36746,156277
28849,36747,156288
28850,36748,156308
28851,36749,156310
28852,36750,156342
28853,36751,156342
28854,36752,156345
28855,36753,156458
28856,36781,156458
28857,36754,156473
28858,36755,156474
28859,36758,156475
28860,36756,156476
28861,36757,156477
28862,36759,156480
28863,36760,156486
28864,36761,156486
28865,36762,156487
28866,36763,156487
28867,36764,156508
28868,36766,156513
28869,36767,156514
28870,36768,156516
28871,36769,156518
28872,36770,156519
28873,36772,156520
28874,36778,156525
28875,36779,156526
28876,74551,156528
28877,36784,156532
28878,109519,156542
28879,36824,156548
28880,36825,156549
28881,36837,156563
28882,36838,156564
28883,36839,156564
28884,36840,156566
28885,36841,156566
28886,113421,156567
28889,36844,156570
28892,36906,156596
28893,36907,156598
28894,113177,156601
28895,36912,156608
28896,36915,156618
28897,36916,156627
28898,36919,156630
28899,36920,156631
28900,36921,156631
28901,36922,156632
28902,112975,156632
28903,36923,156633
28904,112992,156633
28905,36924,156634
28906,112986,156634
28907,36925,156636
28908,36926,156637
28909,36927,156638
28910,36928,156640
28911,36929,156641
28912,36930,156642
28913,36931,156643
28914,36933,156646
28915,36937,156647
28916,36934,156649
28917,36943,156649
28918,36938,156650
28919,36939,156651
28920,36940,156652
28921,36941,156655
28922,36942,156659
28923,36946,156660
28924,36947,156660
28925,36935,156662
28926,36936,156665
28928,36945,156710
28929,36951,156721
28930,36952,156721
28931,36957,156724
28932,36955,156725
28933,36953,156726
28934,36956,156727
28935,36973,156798
28936,36974,156798
28937,104595,156808
28938,36977,156826
28939,36978,156828
28940,36979,156831
28941,36980,156833
28942,36981,156835
28943,36982,156837
28944,36988,156847
28945,36989,156851
28946,36990,156851
28947,74475,156853
28948,36991,156854
28949,109405,156859
28950,36993,156862
28951,36994,156863
28952,36995,156864
28953,36996,156867
28954,36997,156868
28955,59474,156871
28956,66967,156872
28957,66968,156873
28958,74461,156879
28959,74462,156879
28960,74463,156880
28961,74464,156880
28962,74465,156881
28963,74466,156881
28964,74467,156882
28965,74468,156882
28966,74469,156883
28967,74470,156883
28968,74471,156884
28969,74472,156884
28970,74473,156885
28971,74474,156885
28972,74476,156926
28973,74477,156927
28974,74478,156928
28975,74480,156930
28976,74481,156931
28977,74482,156949
28978,109183,156963
28979,74483,156971
28980,74484,156972
28981,74485,157022
28982,74486,157028
28983,74527,157535
28984,74528,157539
28985,74529,157540
28986,74530,157542
28987,74531,157556
28988,113864,157557
28989,74532,157573
28990,74533,157574
28991,74534,157576
28992,74535,157577
28993,74536,157760
28994,74537,157761
28995,74538,157763
28996,74539,157764
28997,74540,157765
28998,74541,157766
28999,74542,157767
29000,74543,157768
29001,74544,157771
29002,109186,157794
29003,74546,157796
29004,109187,157797
29005,74547,157798
29006,109188,157801
29007,109189,157802
29008,74548,157803
29009,74550,157805
29010,89541,157822
29011,89542,157823
29012,89543,157824
29013,89544,157825
29014,89545,157826
29015,89546,157827
29016,89547,157828
29017,89548,157829
29018,89549,157830
29019,89550,157831
29020,104535,157840
29021,104536,157845
29022,104537,157847
29023,104538,157851
29024,104539,157854
29025,104540,157858
29026,104541,157859
29027,104542,157862
29028,104544,157867
29029,104546,157870
29030,104547,157870
29031,104548,158064
29032,104549,158067
29033,104552,158071
29034,104553,158072
29035,110248,158075
29036,104554,158077
29037,104555,158077
29038,104567,158144
29039,104566,158149
29040,109579,158153
29041,109581,158154
29042,109580,158155
29043,109576,158162
29044,109578,158163
29045,109577,158164
29046,104568,158170
29047,104569,158174
29048,104570,158175
29049,104571,158179
29050,104574,158184
29051,104572,158185
29052,104573,158190
29053,104585,158201
29054,104586,158202
29055,104587,158203
29056,104588,158204
29057,104589,158208
29058,104592,158211
29059,104593,158212
29060,109302,158214
29061,109303,158215
29062,109304,158216
29063,109305,158217
29064,109294,158218
29065,109295,158219
29066,109296,158220
29067,109297,158221
29068,109298,158222
29069,109299,158223
29070,109300,158224
29071,109301,158225
29072,104594,158226
29073,109205,158319
29074,109207,158320
29075,104596,158324
29076,104597,158326
29077,104598,158327
29078,104600,158332
29079,109209,158367
29080,109431,158368
29081,111398,158371
29082,109208,158374
29083,104601,158377
29084,104602,158379
29085,104603,158380
29086,104604,158381
29087,104605,158382
29088,104606,158383
29089,109536,158464
29090,109537,158464
29091,104607,158465
29092,104609,158466
29093,109285,158555
29094,109289,158556
29095,109281,158557
29096,109582,158558
29097,109290,158559
29098,109282,158560
29099,104610,158635
29100,104611,158652
29101,104612,158654
29102,104614,158678
29103,109291,158679
29104,109292,158680
29105,109293,158681
29106,104615,158698
29107,104616,158709
29108,109206,158712
29109,104617,158719
29110,104618,158720
29111,104621,158725
29112,104622,158732
29113,110649,158743
29114,110648,158744
29115,110657,158754
29116,110650,158796
29117,110658,158801
29118,110664,158810
29119,110655,158812
29120,110656,158815
29121,110653,158817
29122,110663,158844
29123,110654,158851
29124,104623,158883
29125,104624,158884
29126,104627,158886
29127,104628,158887
29128,116736,158888
29129,104635,158896
29130,104637,158906
29131,104638,158907
29132,104639,158908
29133,109190,158910
29134,104640,158914
29135,109191,158915
29136,109192,158916
29137,104641,158922
29138,104642,158924
29139,104643,158926
29140,104644,158927
29141,104645,158928
29142,104647,158935
29143,104648,158937
29144,109271,159074
29145,109272,159075
29146,109273,159077
29147,109274,159078
29148,109172,159125
29149,109173,159125
29150,109174,159126
29151,109175,159126
29152,109176,159127
29153,109177,159127
29154,109178,159128
29155,109179,159128
29156,109181,159143
29157,109182,159144
29158,113250,159145
29159,109184,159146
29160,109185,159146
29161,109193,159156
29162,109194,159224
29163,111399,159237
29164,111406,159288
29165,111400,159386
29166,109195,159464
29167,109196,159466
29168,109197,159467
29169,109198,159468
29170,109199,159469
29171,109202,159470
29172,109200,159471
29174,109415,159610
29175,109469,159611
29176,111890,159611
29177,109318,159612
29178,109265,159614
29179,111394,159614
29180,109429,159615
29181,109430,159616
29182,109427,159617
29183,109211,159618
29184,109319,159619
29185,109428,159620
29186,109414,159622
29187,109316,159623
29188,109317,159623
29189,109470,159624
29190,109336,159625
29191,109320,159626
29192,109210,159627
29193,109434,159628
29194,109338,159630
29195,109471,159631
29196,109472,159631
29197,109201,159640
29198,111396,159644
29199,111397,159653
29200,110827,159660
29201,109203,159671
29202,109212,159681
29203,109213,159683
29204,109214,159684
29205,109215,159685
29206,109216,159686
29207,109217,159687
29208,109218,159688
29209,109219,159689
29210,109220,159690
29211,109221,159691
29212,109222,159692
29213,109223,159693
29214,109224,159694
29215,109225,159695
29216,109226,159696
29217,109227,159697
29218,109228,159698
29219,109229,159699
29220,109230,159700
29221,109231,159701
29222,109232,159702
29223,109233,159703
29224,109234,159704
29225,109235,159705
29226,109236,159706
29227,109237,159707
29228,109238,159708
29229,109239,159709
29230,109240,159710
29231,109241,159716
29232,109242,159723
29233,109243,159724
29234,109244,159726
29235,109245,159727
29236,109246,159729
29237,109247,159730
29238,109248,159731
29239,109249,159732
29240,109250,159733
29241,109251,159734
29242,109252,159735
29243,109253,159736
29244,109254,159737
29245,109255,159738
29246,109256,159739
29247,109257,159740
29248,109258,159741
29249,109259,159742
29250,109260,159744
29251,109261,159745
29252,109262,159746
29253,109263,159747
29254,110287,159749
29255,110288,159750
29256,109264,159752
29257,110821,159753
29258,109266,159754
29259,109267,159757
29260,109268,159760
29261,109270,159761
29262,109275,159763
29263,109276,159764
29264,109277,159765
29265,109278,159766
29266,109311,159774
29267,109314,159780
29268,109315,159782
29269,109321,159785
29270,109322,159786
29271,109323,159787
29272,109324,159788
29273,109325,159789
29274,109326,159791
29275,109327,159792
29276,109328,159793
29277,109329,159796
29278,109330,159825
29279,109331,159826
29280,109332,159827
29281,109333,159829
29282,109334,159833
29283,111097,159840
29284,109339,159841
29285,109340,159841
29286,109341,159842
29287,109342,159842
29288,109343,159845
29289,109344,159846
29290,109345,159847
29291,109346,159848
29292,109347,159849
29293,109348,159850
29294,109349,159867
29295,109350,159868
29296,109351,159869
29297,109352,159870
29298,109353,159871
29299,109354,159872
29300,109355,159873
29301,109356,159874
29302,109357,159875
29303,109358,159876
29304,109359,159878
29305,109360,159879
29306,109361,159881
29307,109362,159882
29308,109368,159897
29309,109369,159898
29310,109370,159899
29311,109371,159900
29312,109372,159919
29313,109373,159920
29314,109374,159921
29315,109375,159921
29316,109376,159935
29317,109377,159961
29318,109378,159962
29319,109379,159963
29320,109380,159964
29321,109381,159976
29322,109382,159977
29323,109383,159978
29324,109384,159979
29325,109385,160026
29326,109386,160038
29327,109387,160040
29328,109388,160041
29329,109389,160042
29330,109390,160043
29331,109391,160045
29332,109393,160052
29333,109394,160053
29334,109395,160056
29335,109396,160058
29336,109397,160063
29337,109398,160092
29338,109409,160114
29339,109410,160187
29340,109411,160218
29341,109412,160219
29342,109413,160245
29343,109417,160251
29344,109416,160252
29345,109423,160262
29346,109424,160263
29347,109425,160264
29348,109426,160267
29349,109432,160299
29350,109433,160300
29351,109438,160307
29352,109443,160328
29353,109444,160330
29354,109448,160405
29355,109452,160429
29356,109453,160433
29357,109611,160440
29358,109455,160443
29359,109583,160445
29360,109458,160483
29361,111351,160483
29362,111352,160484
29363,109459,160484
29364,110803,160488
29365,110809,160489
29366,110810,160490
29367,110813,160491
29368,110960,160499
29369,109468,160509
29370,109474,160517
29371,109475,160518
29372,109476,160525
29373,109477,160554
29374,109478,160556
29375,109480,160557
29376,109481,160559
29377,109482,160561
29378,109483,160565
29379,109486,160566
29380,109484,160567
29381,109487,160568
29382,109485,160569
29383,109488,160571
29384,109493,160584
29385,109494,160585
29386,109495,160587
