Name_lang,Pos_0,Pos_1,Pos_2,MapOffset_0,MapOffset_1,FlightMapOffset_0,FlightMapOffset_1,ID,ContinentID,ConditionID,CharacterBitNumber,Flags,UiTextureKitID,MinimapAtlasMemberID,Facing,SpecialIconConditionID,VisibilityConditionID,MountCreatureID_0,MountCreatureID_1
"Quest Path 5019: 7.0 Azsuna - Rift 02 - Tower -> Rock (ZTO)",1263.1700439453,5984.6401367188,170.58799743652,0,0,0,0,1636,1220,0,0,1024,0,4689,0,0,0,79302,79302
"Quest Path 5020: 7.0 Azsuna - Rift 03, Tower - Base -> Top (ZTO/PRK)",987.22100830078,6171.8901367188,111.67099761963,0,0,0,0,1637,1220,0,0,1024,0,4689,0,0,0,79302,79302
"Quest Path 5026: 6.2 Tanaan - Quest - A - From Lion's Watch to Iron Front - JMC",4071.2099609375,1185.9100341797,160.625,0,0,0,0,1642,1464,0,0,1024,0,4689,0,0,0,69067,69067
"Aktar's Post, Tanaan Jungle",4569.4399414062,335.0539855957,221.19700622559,0,0,0,0,1643,1116,0,422,3,0,4689,0,0,0,84517,84517
"The Iron Front, Tanaan Jungle",3979.3000488281,1216.6199951172,164.19700622559,0,0,0,0,1644,1116,923,421,2,0,4689,0,0,0,85796,0
"The Iron Front, Tanaan Jungle",4074.9699707031,1183.75,160.92799377441,0,0,0,0,1645,1116,924,420,5,0,4689,0,0,0,0,69067
"Vault of the Earth, Tanaan Jungle",3475.2800292969,-762.55200195313,41.39059829712,0,0,0,0,1646,1116,0,417,3,0,4689,0,0,0,85796,85796
"Malo's Lookout, Tanaan Jungle",4457.5400390625,-574.69299316406,49.37649917603,0,0,0,0,1647,1116,0,423,3,0,4689,0,0,0,26164,26164
"Sha'naari Refuge, Tanaan Jungle",3728.3798828125,157.93099975586,56.11529922485,0,0,0,0,1648,1116,0,424,3,0,4689,0,0,0,81930,81930
"Bret Test 3-3s",15589.5,-16185.400390625,49.8802986145,0,0,0,0,1660,451,0,425,1024,0,4689,0,0,0,27179,27179
"Bret Test 3-3e",15574.200195312,-16164.200195312,47.17729949951,0,0,0,0,1661,451,0,426,1024,0,4689,0,0,0,27179,27179
"Carl Test a",15574.200195312,-16164.200195312,47,0,0,0,0,1662,451,0,0,1024,0,4689,0,0,0,27179,27179
"Lorlathil, Val'sharah",2299.8798828125,6577.66015625,141.78700256348,0,0,0,0,1673,1220,0,427,3,0,4689,0,0,0,54271,54271
"Bradensbrook, Val'sharah",2814.2900390625,7275.8198242188,22.35320091248,0,0,0,0,1713,1220,0,428,3,0,4689,0,0,0,69067,69067
"Quest Path 5222: Garrison, Alliance Shipyard -> Tanaan (IGC)",3441.7800292969,-2148.6398925781,7.37671995163,0,0,0,0,1716,1116,0,0,1024,0,4689,0,0,0,17972,17972
"Thunder Totem, Highmountain",4156.509765625,4374.4501953125,768.15997314453,0,0,0,0,1719,1220,0,429,3,0,4689,0,0,0,98937,98937
"Quest Path 5262: Stormheim: (DLA) - Valdisdall -> Dreadwake (Spell Taxi)",2493.7900390625,2009.8599853516,9.90316963196,0,0,0,0,1722,1220,0,0,1024,0,4689,0,0,0,87442,87442
"Quest Path 5263: Stormheim: (DLA) - Valdisdall -> Greywatch (Spell Taxi)",2862.9299316406,851.04498291016,77.8629989624,0,0,0,0,1723,1220,0,0,1024,0,4689,0,0,0,68771,68771
"Quest Path 5283: Alliance Garrison (Tier 3) > Alliance Shipyard",2134.3500976562,383.81100463867,16.45759963989,0,0,0,0,1729,1159,0,0,1024,0,4689,0,0,0,541,541
"Quest Path 5284: Alliance Shipyard > Alliance Garrison (Tier 3)",2259.419921875,412.54000854492,6.07525014877,0,0,0,0,1730,1473,0,0,1024,0,4689,0,0,0,541,541
"Alliance Shipyard Taxi",2138.8000488281,380.13198852539,16.27499961853,0,0,0,0,1731,1473,0,431,1024,0,4689,0,0,0,0,0
"Quest Path 5286: 7.0 DH-Mardum - Illidari Foothold -> The Fel Hammer (ELM)",1464.9899902344,1410.9499511719,244.21699523926,0,0,0,0,1732,1481,0,0,1024,0,4689,0,0,0,113833,113833
"Cullen's Post, Stormheim",2885.6499023438,2422.6101074219,242.82899475098,0,0,0,0,1738,1220,0,432,2,0,4689,0,0,0,109680,0
"Dreadwake's Landing, Stormheim",2355.7199707031,1870.0899658203,24.98850059509,0,0,0,0,1739,1220,0,434,2,0,4689,0,0,0,27179,0
"Forsaken Foothold, Stormheim",3987.5400390625,2914.2900390625,241.25700378418,0,0,0,0,1741,1220,0,438,2,0,4689,0,0,0,27179,0
"Valdisdall, Stormheim",3205.5900878906,1515.5799560547,180.90100097656,0,0,0,0,1742,1220,0,439,3,0,4689,0,0,0,109682,109682
"Greywatch, Stormheim",2863.9299316406,849.17498779297,77.88590240479,0,0,0,0,1744,1220,0,435,1,0,4689,0,0,0,0,69067
"Lorna's Watch, Stormheim",2704.4899902344,2860.2299804688,309.26300048828,0,0,0,0,1745,1220,0,437,1,0,4689,0,0,0,0,27491
"Skyfire Triage Camp, Stormheim",3217.6000976562,3079.919921875,440.30200195313,0,0,0,0,1747,1220,0,436,1,0,4689,0,0,0,0,27491
"Quest Path 5333: 7.0 Artifacts - Monk - Order Formation - Number Nine Flight - LWB",3833.1201171875,1727.8699951172,946.42297363281,0,0,0,0,1748,1014,0,0,1024,0,4689,0,0,0,98317,98317
"Skyhorn, Highmountain",4833.9301757812,3967.3701171875,832.17498779297,0,0,0,0,1753,1220,0,430,3,0,4689,0,0,0,98937,98937
"The Witchwood, Highmountain",5116.1098632812,4982.16015625,752.71099853516,0,0,0,0,1754,1220,0,441,3,0,4689,0,0,0,98937,98937
"Felbane Camp, Highmountain",5108.330078125,5570.6098632812,119.21800231934,0,0,0,0,1755,1220,0,442,3,0,4689,0,0,0,98937,98937
"Shipwreck Cove, Highmountain",6466.83984375,4727.990234375,13.61979961395,0,0,0,0,1756,1220,0,444,7,0,4689,0,0,0,69067,69067
"Obsidian Overlook, Highmountain",2971.6899414062,4343.4599609375,652.03198242188,0,0,0,0,1758,1220,0,440,3,0,4689,0,0,0,98937,98937
"Ironhorn Enclave, Highmountain",3005.7199707031,3668.4699707031,1386.3399658203,0,0,0,0,1759,1220,0,445,3,0,4689,0,0,0,98937,98937
"Trueshot Lodge, Highmountain",4634.2900390625,5339.419921875,849.23101806641,0,0,0,0,1760,1220,38053,446,11,0,4689,0,0,0,69067,69067
"Prepfoot, Highmountain",5613.3999023438,3585.0300292969,237.09899902344,0,0,0,0,1761,1220,0,447,3,0,4689,0,0,0,98937,98937
"Starsong Refuge, Val'sharah",3094.0600585938,5807.2099609375,300.5719909668,0,0,0,0,1764,1220,0,451,3,0,4689,0,0,0,3837,3837
"Garden of the Moon, Val'sharah",2841.7900390625,6482.2900390625,206.32600402832,0,0,0,0,1766,1220,0,450,3,0,4689,0,0,0,54271,54271
"Nesingwary's Retreat, Highmountain",4483.4599609375,4843.2900390625,662.35198974609,0,0,0,0,1767,1220,0,448,3,0,4689,0,0,0,69067,69067
Dalaran,-860.82800292969,4295.9501953125,745.24200439453,0,0,0,0,1774,1220,0,449,19,0,4689,0,0,0,69066,541
"Sylvan Falls, Highmountain",3853.5500488281,5150.58984375,644.59698486328,0,0,0,0,1777,1220,0,452,3,0,4689,0,0,0,98937,98937
"Stonehoof Watch, Highmountain",3891.9499511719,3500.1799316406,800.65802001953,0,0,0,0,1778,1220,0,453,3,0,4689,0,0,0,98937,98937
"Quest Path 5500: 7.0 Azsuna - Rift 02 - Rock -> Tower (ZTO)",1183.6600341797,5961.830078125,116.41000366211,0,0,0,0,1783,1220,0,0,1024,0,4689,0,0,0,79302,79302
"Quest Path 5509: 7.0 Highmountain - Stonehoof Watch -> Sylvan Falls (Quest, ZTO)",3854.7199707031,5149.0400390625,644.88397216797,0,0,0,0,1784,1220,0,0,1024,0,4689,0,0,0,95076,95076
"Quest Path 5512: Quest Path 5020: 7.0 Azsuna - Rift 03, Base - Tower (ZTO)",993.24298095703,6170.25,163.78300476074,0,0,0,0,1787,1220,0,0,1024,0,4689,0,0,0,79302,79302
"Quest Path 4621: [OLD]7.0 Quest - Azsuna (Down to Azsuna: Unlearned Taxi Dalaran --> Azsuna - Alliance) - ELM",-80.68060302734,6848.75,30.4533996582,0,0,0,0,1800,1220,0,0,1024,0,4689,0,0,0,68771,68771
"Quest Path 5597: [OLD]7.0 Quest - Azsuna (Down to Azsuna: Unlearned Taxi Dalaran --> Azsuna - Horde) - ELM",-80.68060302734,6848.75,30.4533996582,0,0,0,0,1801,1220,0,0,1024,0,4689,0,0,0,68773,68773
"Quest Path 5615: 7.0 Dalaran -> Trueshot Lodge, Highmountain",4633.740234375,5340.7202148438,849.11999511719,0,0,0,0,1803,0,0,0,1024,0,4689,0,0,0,69067,69067
"Quest Path 5643: 7.0 Quest - Azsuna (Down to Azsuna: Unlearned Taxi Dalaran --> Azsuna - Alliance) - ELM",-80.68060302734,6848.75,30.4533996582,0,0,0,0,1813,1220,0,0,1024,0,4689,0,0,0,68771,68771
"Quest Path 5645: [OLD2]7.0 Quest - Azsuna (Down to Azsuna: Unlearned Taxi Dalaran --> Azsuna - Horde) - ELM",-80.68060302734,6848.75,30.4533996582,0,0,0,0,1814,1220,0,0,1024,0,4689,0,0,0,68773,68773
"The Dreamgrove, Val'sharah (Druids Only)",4074.3200683594,7225.4501953125,51.49890136719,0,0,0,0,1815,1220,44322,455,11,0,4689,0,0,0,54271,54271
"Quest Path 5654: 7.0 Artifacts - Druid - Feral - Q:42428 - Dreamgrove -> Ashamane's Fall - LWB",3233.6101074219,5750.0200195312,320.03900146484,0,0,0,0,1818,1220,0,0,1024,0,4689,0,0,0,100483,100483
"Quest Path 5655: 7.0 Quest - Azsuna (Down to Azsuna: Unlearned Taxi Dalaran --> Azsuna - Horde) - ELM",-80.68060302734,6848.75,30.4533996582,0,0,0,0,1819,1220,0,0,1024,0,4689,0,0,0,68773,68773
"Quest Path 5667: 7.0 DH-OHC - ""Malace in Vrykul Land"" Alliance - Dalaran -> Valdishall (ELM)",3204.6201171875,1524.5,180.40699768066,0,0,0,0,1825,1220,0,0,1024,0,4689,0,0,0,31315,31315
"Quest Path 5668: 7.0 DH-OHC - ""Malace in Vrykul Land"" Horde - Dalaran -> Valdishall (ELM)",3204.6201171875,1524.5,180.40699768066,0,0,0,0,1826,1220,0,0,1024,0,4689,0,0,0,20414,20414
"Quest Path 5669: 7.0 Order Hall - Mage - Ch 4 - The Oculus - Rings Portal 01 - SBV",992.97900390625,982.66302490234,526.81201171875,0,0,0,0,1827,1623,0,0,1024,0,4689,0,0,0,79302,79302
"Quest Path 5670: 7.0 Order Hall - Mage - Ch 4 - The Oculus - Rings Portal Top -> Ring A - SBV",1218.2600097656,984.48602294922,526.81201171875,0,0,0,0,1828,1623,0,0,1024,0,4689,0,0,0,79302,79302
"Quest Path 5671: 7.0 Order Hall - Mage - Ch 4 - The Oculus - Rings Portal Middle 02 - SBV",1103.3900146484,1181.5699462891,526.81201171875,0,0,0,0,1829,1623,0,0,1024,0,4689,0,0,0,79302,79302
"Quest Path 5672: 7.0 Order Hall - Mage - Ch 4 - The Oculus - Rings Portal Middle 03 - SBV",1126.8399658203,1009.3200073242,508.35598754883,0,0,0,0,1830,1623,0,0,1024,0,4689,0,0,0,79302,79302
"Quest Path 5673: 7.0 Order Hall - Mage - Ch 4 - The Oculus - Side Platform Portal B -> Ring C - SBV",1100.0200195312,1182.5799560547,526.81201171875,0,0,0,0,1831,1623,0,0,1024,0,4689,0,0,0,79302,79302
"Quest Path 5674: 7.0 Order Hall - Mage - Ch 4 - The Oculus - Portal - Ring A -> Center - SBV",1126.8399658203,1009.3200073242,508.35598754883,0,0,0,0,1832,1623,0,0,1024,0,4689,0,0,0,79302,79302
"Quest Path 5675: 7.0 Order Hall - Mage - Ch 4 - The Oculus - Portal - Ring B -> Center - SBV",1126.8399658203,1009.3200073242,508.35598754883,0,0,0,0,1833,1623,0,0,1024,0,4689,0,0,0,79302,79302
"Quest Path 5676: 7.0 Order Hall - Mage - Ch 4 - The Oculus - Side Platform Portal A -> Ring B - SBV",990.73602294922,985.27600097656,526.81201171875,0,0,0,0,1834,1623,0,0,1024,0,4689,0,0,0,79302,79302
"Quest Path 5677: 7.0 Order Hall - Mage - Ch 4 - The Oculus - Side Platform Portal C -> Ring A - SBV",1216.1400146484,986.10797119141,526.81201171875,0,0,0,0,1835,1623,0,0,1024,0,4689,0,0,0,79302,79302
"Quest Path 5678: 7.0 Order Hall - Mage - Ch 4 - The Oculus - Rings Portal - Ring C -> Ring A - SBV",1220.2299804688,981.86102294922,526.81201171875,0,0,0,0,1836,1623,0,0,1024,0,4689,0,0,0,79302,79302
"Wardens' Redoubt, Azsuna",-1403.6300048828,6656.8598632812,11.94629955292,0,0,0,0,1837,1220,0,457,3,0,4689,0,0,0,54271,54271
"Thorim's Peak",2113.3999023438,2823.4599609375,815.41900634766,0,0,0,0,1838,1220,43356,459,75,0,4689,0,0,0,98937,98937
Nastrondir,3793.25,2368.8400878906,491.34600830078,0,0,0,0,1839,1220,43356,458,75,0,4689,0,0,0,98937,98937
"Eastern Suramar",815.49102783203,2760.9799804688,208.52200317383,0,0,0,0,1840,1220,43356,460,75,0,4689,0,0,0,98937,98937
"Western Suramar",379.9289855957,4364.240234375,122.84899902344,0,0,0,0,1841,1220,43356,461,75,0,4689,0,0,0,98937,98937
"Carl Test b",15574.200195312,-16164.200195312,47,0,0,0,0,1842,451,0,0,1024,0,4689,0,0,0,27179,27179
"Carl Test c",15574.200195312,-16164.200195312,47,0,0,0,0,1843,451,0,0,1024,0,4689,0,0,0,27179,27179
"Carl Test d",15574.200195312,-16164.200195312,47,0,0,0,0,1844,451,0,0,1024,0,4689,0,0,0,27179,27179
"Isle of the Watchers",-1704.4399414062,6472.990234375,264.04901123047,0,0,0,0,1845,1220,43356,462,75,0,4689,0,0,0,98937,98937
Faronaar,-88.43229675293,8214.3203125,355.52200317383,0,0,0,0,1846,1220,43356,463,75,0,4689,0,0,0,98937,98937
"The Dreamgrove",4411.1499023438,7164.2099609375,350.00100708008,0,0,0,0,1847,1220,43356,464,75,0,4689,0,0,0,98937,98937
"Trueshot Lodge",4632.0297851562,5320.9599609375,852.01202392578,0,0,0,0,1848,1220,43356,465,75,0,4689,0,0,0,98937,98937
Dalaran,-813.53302001953,4274.8701171875,746.26202392578,0,0,0,0,1849,1220,43356,416,1099,0,4689,0,0,0,0,0
"Eastern Highmountain",3769.1799316406,3682.8999023438,1027.9499511719,0,0,0,0,1850,1220,43356,456,75,0,4689,0,0,0,98937,98937
"Shield's Rest, Stormheim",4764.5200195312,-186.99699401855,16.95140075684,0,0,0,0,1855,1220,0,466,3,0,4689,0,0,0,109682,109682
"Vengeance Point, Broken Shore",-545.19097900391,3001.7800292969,40.20389938354,0,0,0,0,1856,1220,143954,467,3,0,4689,0,0,143954,113833,113833
"Stormtorn Foothills, Stormheim",3835.6101074219,2016.1199951172,244.06300354004,0,0,0,0,1857,1220,0,468,3,0,4689,0,0,0,109682,109682
"Meredil, Suramar",1615.5200195312,4757.8598632812,138.37100219727,0,0,0,0,1858,1220,0,472,3,0,4689,0,0,0,111675,111675
"Felblaze Ingress, Azsuna",554.0419921875,5628.8798828125,79.86769866943,0,0,0,0,1859,1220,0,418,3,0,4689,0,0,0,99257,99257
"Watchers' Aerie, Azsuna",-1804.7199707031,6417.6298828125,177.98599243164,0,0,0,0,1860,1220,0,433,3,0,4689,0,0,0,117082,117082
"Illidari Perch, Azsuna",-228.43800354004,7733.7001953125,139.18899536133,0,0,0,0,1861,1220,0,469,3,0,4689,0,0,0,99257,99257
"Acherus: The Ebon Hold",-1437.4300537109,1162.2399902344,275.34600830078,0,0,0,0,1862,1220,42576,470,3,0,4689,0,0,0,32981,32981
"Hafr Fjall, Stormheim",1797.3499755859,1816.6999511719,298.39599609375,0,0,0,0,1863,1220,0,471,3,0,4689,0,0,0,109682,109682
"Quest Path 5598: Nesingwary, Highmountain -> Shipwreck Cove, Highmountain [Unlearned]",6467.2299804688,4728.4599609375,13.19620037079,0,0,0,0,1864,1220,0,0,1024,0,4689,0,0,0,98937,98937
"Boost 2.0 - Alliance - Leave Point",41.71569824219,-0.42614099383,40.08819961548,0,0,0,0,1865,1560,0,0,1025,0,4689,0,0,0,0,32335
"Quest Path 5911: 7.0 Dalaran -> Acherus",-1437.4799804688,1162.0100097656,275.24899291992,0,0,0,0,1867,1220,0,0,1024,0,4689,0,0,0,541,541
"Quest Path 5912: 7.0 Acherus -> Dalaran",-835.45501708984,4276.9702148438,746.25299072266,0,0,0,0,1868,1220,0,0,1024,0,4689,0,0,0,541,541
"Quest Path 5913: 7.0 Karazhan - Ballroom -> Opera Portal",1619.3199462891,2374.25,232.00900268555,0,0,0,0,1869,1529,0,0,1024,0,4689,0,0,0,79302,79302
"Eye of Azshara, Azsuna",-3362.3200683594,4823.009765625,17.55369949341,0,0,0,0,1870,1220,0,443,3,0,4689,0,0,0,57156,57156
"Quest Path 5925: Quest Path 5654: 7.0 Artifacts - Druid - Feral - Q:42428 - Ashamane's Fall -> Dreamgrove - LWB",4074.3000488281,7238.7099609375,51.43330001831,0,0,0,0,1871,1220,0,0,1024,0,4689,0,0,0,100483,100483
"Quest Path 5962: 7.0 Artifacts - Death Knight - Blood - From Dalaran to Broken Shore Portal - Taxi Version - LWB",-857.71099853516,3615.4899902344,2.89755988121,0,0,0,0,1874,1220,0,0,1024,0,4689,0,0,0,114241,114241
"Quest Path 5963: 7.0 Artifacts - Death Knight - Blood - From Broken Shore to Dalaran - Taxi - LWB",-842.87799072266,4274.0600585938,746.26098632813,0,0,0,0,1875,1220,0,0,1024,0,4689,0,0,0,114241,114241
"Quest Path 5626: 7.0 Artifacts - Priest - Holy - Dalaran to Broken Shore Portal - LWB",-846.84399414063,3578.75,0.99172002077,0,0,0,0,1877,1220,0,0,1024,0,4689,0,0,0,105717,105717
"Quest Path 5627: 7.0 Artifacts - Priest - Holy - Quest NPC - Broken Shore - Fly Back - LWB",-819.625,4307.7998046875,745.72399902344,0,0,0,0,1878,1220,0,0,1024,0,4689,0,0,0,105717,105717
"Crimson Thicket, Suramar",1893.3000488281,3092.5500488281,221.23399353027,0,0,0,0,1879,1220,0,474,3,0,4689,0,0,0,111675,111675
"Irongrove Retreat, Suramar",2268.8000488281,5241.58984375,113.11199951172,0,0,0,0,1880,1220,0,473,3,0,4689,0,0,0,114718,114718
"Gloaming Reef, Val'sharah",2523.9399414062,8174.8598632812,12.4125995636,0,0,0,0,1885,1220,0,475,3,0,4689,0,0,0,54271,54271
"Quest Path 6004: 7.2 Assault - Val'sharah - Black Rook - Base Camp to Ramparts - LWB",3138.4899902344,7474.3901367188,209.29600524902,0,0,0,0,1892,1220,0,0,1024,0,4689,0,0,0,100483,100483
"Quest Path 6005: 7.2 Legion Invasion - Val'sharah - 03 - Taxi to Top - LWB",3248.0100097656,7370.9799804688,292.17300415039,0,0,0,0,1893,1220,0,0,1024,0,4689,0,0,0,100483,100483
"Quest Path 6009: 7.1 Suramar -> Black Rook Hold (""We Need Weapons"" ) - ZTO",3115.6899414062,7181.58984375,90.39700317383,0,0,0,0,1894,1220,0,0,1024,0,4689,0,0,0,115500,115500
"Quest Path 6026: 7.2 OHC - Paladin - Light's Hope Chapel (Alliance) -> Broken Shore (1666) - JAP",-1887.7800292969,3393.9599609375,52.22579956055,0,0,0,0,1899,1666,0,0,1024,0,4689,0,0,0,541,541
"Quest Path 6027: Quest Path 6026: 7.2 OHC - Paladin - Light's Hope Chapel (Horde) -> Broken Shore (1666) - JAP",-1887.7800292969,3393.9599609375,52.22579956055,0,0,0,0,1900,1666,0,0,1024,0,4689,0,0,0,3574,3574
"Quest Path 6030: 7.2 Fel Hammer -> 7.2 Mardum",1531.0799560547,1251.3499755859,70.78649902344,0,0,0,0,1902,1519,0,0,1024,0,4689,0,0,0,113833,113833
"The Fel Hammer, Broken Shore",1659.1500244141,1416.6800537109,244.26300048828,0,0,0,0,1906,1519,46253,476,1027,0,4689,0,0,0,99257,99257
"Quest Path 6038: 7.0 - Death Knight - No Man's Land - Taxi Route - LWB",-834.57299804688,4266.4799804688,746.25201416016,0,0,0,0,1907,1220,0,0,1024,0,4689,0,0,0,29582,29582
"Quest Path 6036: 7.2 Fel Hammer -> 7.2 Broken Shore",-1891.1700439453,3391.4299316406,52.34320068359,0,0,0,0,1908,1666,0,0,1024,0,4689,0,0,0,113833,113833
"Quest Path 6041: 7.2 Wandering Isle -> Stormstout Brewery, Pandaria",-697.52801513672,1262.7700195312,162.77699279785,0,0,0,0,1909,1693,0,0,1024,0,4689,0,0,0,61559,61559
"Quest Path 6042: 7.2 OHC - Priest - Dalaran -> Broken Shore - Teleport (JAP)",-1890.5,3395.4299316406,52.34149932861,0,0,0,0,1910,1666,0,0,1024,0,4689,0,0,0,54271,54271
"Quest Path 6048: Quest Path 6005: 7.2 Legion Invasion - Val'sharah - 03 - Taxi to Bottom - LWB",2958.9599609375,7491.2001953125,45.4833984375,0,0,0,0,1913,1220,0,0,1024,0,4689,0,0,0,100483,100483
"Quest Path 6052: 7.2 OHC - Hunter - Trueshot Lodge -> Broken Shore - Teleport (JAP)",4649.9399414062,5273.16015625,840.69000244141,0,0,0,0,1916,1220,0,0,1024,0,4689,0,0,0,98937,98937
"Quest Path 6053: 7.2 Order Hall - Shaman - Ch 5 - Thunderaan Transport (JLW)",-1458.3399658203,2633.5300292969,81.99210357666,0,0,0,0,1917,1666,0,0,1024,0,4689,0,0,0,17972,17972
"Quest Path 6065: 7.2 Assault - Val'sharah - Black Rook - Top to Final Terrace",3118.9599609375,7131.0297851562,134.32699584961,0,0,0,0,1922,1220,0,0,1024,0,4689,0,0,0,100483,100483
"Quest Path 6067: 7.2 Assault - Val'sharah - Black Rook - Base Camp to Final Terrace",3110.1398925781,7130.6401367188,134.32699584961,0,0,0,0,1923,1220,0,0,1024,0,4689,0,0,0,100483,100483
"Quest Path 6068: 7.2 Acherus: The Ebon Hold -> Illidari Camp, Broken Shore",-734.65100097656,3068.2399902344,-41.69800186157,0,0,0,0,1924,1220,0,0,1024,0,4689,0,0,0,28531,28531
"Quest Path 6072: 7.2 Order Hall - Rogue - Ch 5 - Temp To BS (JLW)",-1229.0200195312,2195.1799316406,0.98489898443,0,0,0,0,1927,1220,0,0,1024,0,4689,0,0,0,54271,54271
"Krokul Hovel, Krokuun",985.81896972656,1711.8900146484,517.20001220703,0,0,0,0,1928,1669,52694,477,43,254,6748,-75.90000152588,0,0,0,0
"Quest Path 6084: Acherus: The Ebon Hold -> Thorim's Peak, Stormheim",1929.1700439453,2047.3599853516,465.92401123047,0,0,0,0,1933,1220,0,0,1024,0,4689,0,0,0,29648,29648
"TEMPAREA1, Argus",1008.450012207,1727.8299560547,528.78100585938,0,0,0,0,1934,1669,0,479,1024,254,6748,0,0,0,0,0
"TEMPAREA2, Argus",1637.1600341797,2054.7099609375,450.58401489258,0,0,0,0,1935,1669,0,480,1024,254,6748,0,0,0,0,0
"Deliverance Point, Broken Shore",-1647.6800537109,3178.6398925781,135.93099975586,0,0,0,0,1941,1220,143954,482,3,0,4689,0,0,143954,113833,113833
"Aalgen Point, Broken Shore",-1225.5100097656,2195.2299804688,0.98000097275,0,0,0,0,1942,1220,143954,481,3,0,4689,0,0,143954,109682,109682
"Vindicaar, Krokuun",501.29998779297,1470.3000488281,765.79998779297,0.00689999992,-0.02590000071,0,0,1944,1669,51635,483,43,256,4689,24,53150,0,0,0
"Quest Path 6175: 7.3 Argus - Isle 2 - Alleria Arc - Alleria Shadow Ball Taxi (JAK)",4995.2700195312,9823.599609375,-79.21929931641,0,0,0,0,1947,1669,0,0,1024,0,4689,0,0,0,121327,121327
"Zul'jan, Nazmir",793.23602294922,1400.7399902344,19.58259963989,0,0,0,0,1953,1642,0,487,2,0,4689,0,0,0,69066,0
"Zo'bal Ruins, Nazmir",2025.8699951172,1336.5300292969,16.58760070801,0,0,0,0,1954,1642,0,486,2,0,4689,0,0,0,139173,0
"Gloom Hollow, Nazmir",2007.5400390625,-79.64240264893,2.16842007637,0,0,0,0,1955,1642,0,488,2,0,4689,0,0,0,125991,0
"Forlorn Ruins, Nazmir",2596.8798828125,-848.68798828125,1.98369002342,0,0,0,0,1956,1642,64582,485,10,0,4689,0,0,0,69066,0
"Port of Zandalar, Zuldazar",-1950.7800292969,744.28002929688,53.78540039063,0,0,0,0,1957,1642,0,489,6,0,4689,0,0,0,122337,0
"Quest Path 6233: 8.0 Nazmir - Q: 47250 - Taxi to Jeb'watha ruins - LWB",2214.6000976562,1585.0200195312,30.01259994507,0,0,0,0,1961,1642,0,0,1024,0,4689,0,0,0,122801,122801
"Quest Path 6234: 8.0 Nazmir - Q: 42750 - Flight from Jeb'watha -> Zul'jan - LWB",794.61297607422,1403.1999511719,19.58259963989,0,0,0,0,1962,1642,0,0,1024,0,4689,0,0,0,20492,20492
"Quest Path 6237: 8.0 Warfronts - Barrens - Intro Quest - Taxi from Theramore to Fort Triumph",-3146.0700683594,-2287.580078125,92.639503479,0,0,0,0,1964,0,0,0,1024,0,4689,0,0,0,69067,69067
"Nesingwary's Gameland, Zuldazar",382.02398681641,104.04299926758,240.0659942627,0,0,0,0,1965,1642,0,491,3,0,4689,0,0,0,98937,98937
"Warbeast Kraal, Zuldazar",-1046.3199462891,19.17359924316,281.20300292969,0,0,0,0,1966,1642,0,492,2,0,4689,0,0,0,122337,0
"Shattered Fields, Krokuun",1081.1300048828,2275.75,409,0,0,0,0,1967,1669,52714,493,43,254,4689,76.69999694824,0,0,0,0
"Xibala, Zuldazar",-2692.8400878906,1915.1199951172,39.05300140381,0,0,0,0,1974,1642,0,495,2,0,4689,0,0,0,31239,0
"Zeb'ahari, Zuldazar",512.45001220703,-835.21899414063,26.49160003662,0,0,0,0,1975,1642,0,496,2,0,4689,0,0,0,122337,0
"Destiny Point, Krokuun",1437.4799804688,1444.2700195312,491.79998779297,0,0,0,0,1976,1669,52715,478,43,254,4689,16.20000076294,0,0,0,0
"Vindicaar, Eredath",4728.6000976562,9862.4599609375,64.29070281982,0.00389999989,-0.02960000001,0,0,1977,1669,51636,497,43,258,4689,13.80000019073,52312,0,0,0
"Conservatory of the Arcane, Eredath",5764.8901367188,9493.7802734375,-66.69999694824,0,0,0,0,1978,1669,52720,498,43,254,4689,50.59999847412,0,0,0,0
"Shadowguard Incursion, Eredath",5546.0600585938,10563,7.94999980927,0,0,0,0,1981,1669,52719,499,43,254,4689,55.59999847412,0,0,0,0
"Triumvirate's End, Eredath",4983.2998046875,9823.4697265625,-78.69999694824,0,0,0,0,1982,1669,52718,500,43,254,4689,1.10000002384,0,0,0,0
"Quest Path 6309: 8.0 Nazmir - Q: 47631 - Flight from Zul'jan -> Gloom Hollow - LWB",2014.5500488281,-86.25520324707,0.12792700529,0,0,0,0,1983,1642,0,0,1024,0,4689,0,0,0,122337,122337
"Quest Path 6310: 8.0 Nazmir - Q: 47602 - Flight out of Sundered Span - LWB",2006.3399658203,-81.29170227051,2.04241991043,0,0,0,0,1984,1642,0,0,1024,0,4689,0,0,0,26164,26164
"[Hidden] Argus Ground Points Hub (Ground TP out to here, TP to Vindicaar from here)",359.2799987793,1403.3499755859,770,0,0,0,0,1985,1669,0,0,1024,0,4689,0,0,0,118844,118844
"[Hidden] Argus Vindicaar Ground Hub (Vindicaar TP out to here, TP to ground from here)",348.875,1397.6300048828,770,0,0,0,0,1986,1669,0,0,1024,0,4689,0,0,0,118844,118844
"[Hidden] Argus Vindicaar No Load Hub (Vindicaar No Load transition goes through here)",338.65798950195,1392.5200195312,770,0,0,0,0,1987,1669,0,0,1024,0,4689,0,0,0,118844,118844
