ID,Display_lang,OverallQualityID,ExpansionID,MinFactionID,MinReputation,AllowableClass,RequiredLevel,RequiredSkill,RequiredSkillRank,RequiredAbility,ItemLevel,Flags_0,Flags_1,Flags_2,Flags_3,Flags_4,AllowableRaces_0,AllowableRaces_1
118204,"Oskiira's Mercy",3,5,0,0,-1,0,0,0,0,43,0,8192,0,0,0,-1,-1
118205,"Blightglow Pauldrons",3,5,0,0,-1,0,0,0,0,43,0,8192,0,0,0,-1,-1
118206,"Mutafen's Mighty Maul",3,5,0,0,-1,0,0,0,0,43,0,8192,0,0,0,-1,-1
118208,"Broodmother's Kiss",3,5,0,0,-1,0,0,0,0,41,0,8192,0,0,0,-1,-1
118209,"Skrikka's Mandible",3,5,0,0,-1,0,0,0,0,41,0,8704,0,0,0,-1,-1
118210,"Greldrok's Facesmasher",3,5,0,0,-1,0,0,0,0,41,0,8192,0,0,0,-1,-1
118212,"Char's Smoldering Fist",3,5,0,0,-1,0,0,0,0,41,0,8704,0,0,0,-1,-1
118213,"Slimy Sea Serpent Skin Sabatons",3,5,0,0,-1,0,0,0,0,41,0,8192,0,0,0,-1,-1
118217,"Staff of Dubious Pacts",2,0,0,0,-1,0,0,0,0,6,0,8704,0,0,0,-1,-1
118218,"Girdle of Common Causes",2,0,0,0,-1,0,0,0,0,6,0,8192,0,0,0,-1,-1
118219,"Harness of Forward Directions",2,0,0,0,-1,0,0,0,0,6,0,8192,0,0,0,-1,-1
118223,Sunclaw,3,5,0,0,-1,0,0,0,0,41,0,8192,0,0,0,-1,-1
118228,Smashalupagus,3,5,0,0,-1,0,0,0,0,41,0,8192,0,0,0,-1,-1
118231,"Riptar's Clever Claw",3,5,0,0,-1,0,0,0,0,41,0,8704,0,0,0,-1,-1
118232,"Scaled Riverbeast Spaulders",3,5,0,0,-1,0,0,0,0,41,0,8192,0,0,0,-1,-1
118237,"Anzu's Malice",3,5,0,0,-1,38,0,0,0,43,0,8192,0,0,0,-1,-1
118238,"Anzu's Reach",3,5,0,0,-1,38,0,0,0,43,0,8192,0,0,0,-1,-1
118239,"Anzu's Stoicism",3,5,0,0,-1,38,0,0,0,43,0,8704,0,0,0,-1,-1
118240,"Anzu's Scything Talon",3,5,0,0,-1,38,0,0,0,43,0,8192,0,0,0,-1,-1
118241,"Anzu's Piercing Talon",3,5,0,0,-1,38,0,0,0,43,0,8704,0,0,0,-1,-1
118242,"Anzu's Scorn",3,5,0,0,-1,38,0,0,0,43,0,8704,0,0,0,-1,-1
118243,"Redclaw's Gutripper",3,5,0,0,-1,0,0,0,0,44,0,8704,0,0,0,-1,-1
118245,"Hunter Blacktooth's Ribcruncher",3,5,0,0,-1,0,0,0,0,44,0,8192,0,0,0,-1,-1
118250,"Riverwashed Warsong Helm",3,5,0,0,-1,38,0,0,0,44,0,8192,0,0,0,-1,-1
118264,"Serrated Void Crystal",3,5,0,0,-1,0,0,0,0,44,0,8192,0,0,0,-1,-1
118279,"Hermit's Hood",3,5,0,0,-1,0,0,0,0,43,0,8192,0,0,0,-1,-1
118365,"Stormwind Tabard",3,5,0,0,-1,35,0,0,0,35,134221824,155650,0,0,0,-1321907123,1427461461
118366,"Orgrimmar Spaulders",3,5,0,0,-1,35,0,0,0,1,134254592,8527873,0,65536,0,1309324210,-1440044374
118367,"Orgrimmar Chestguard",3,5,0,0,-1,35,0,0,0,1,134254592,8527873,0,65536,0,1309324210,-1440044374
118368,"Orgrimmar Gloves",3,5,0,0,-1,35,0,0,0,1,134254592,8527873,0,65536,0,1309324210,-1440044374
118369,"Orgrimmar Belt",3,5,0,0,-1,35,0,0,0,1,134254592,8527873,0,65536,0,1309324210,-1440044374
118370,"Orgrimmar Leggings",3,5,0,0,-1,35,0,0,0,1,134254592,8527873,0,65536,0,1309324210,-1440044374
118371,"Orgrimmar Boots",3,5,0,0,-1,35,0,0,0,1,134254592,8527873,0,65536,0,1309324210,-1440044374
118372,"Orgrimmar Tabard",3,5,0,0,-1,35,0,0,0,35,134221824,139265,0,0,0,1309324210,-1440044374
118380,"Hightfish Cap",3,5,0,3,-1,0,356,1,0,5,134283456,139264,0,262144,0,-1,-1
118381,"Ephemeral Fishing Pole",3,5,0,0,-1,0,356,1,0,8,65536,8192,0,0,0,-1,-1
118393,"Tentacled Hat",3,5,0,3,-1,0,356,1,0,5,134283456,139264,0,262144,0,-1,-1
118395,"Claws of Creation",4,5,0,0,-1,40,0,0,0,1,134254592,8544256,8388608,65536,0,-1,-1
118396,"Bloodmaw Gargoyle",4,5,0,0,-1,40,0,0,0,1,134254592,8544256,8388608,65536,0,-1,-1
118397,Equus,4,5,0,0,-1,40,0,0,0,1,134254592,8544256,8388608,65536,0,-1,-1
118398,"Soul Eater",4,5,0,0,-1,40,0,0,0,1,134254592,8544768,8388608,65536,0,-1,-1
118399,Sunblade,4,5,0,0,-1,40,0,0,0,1,134254592,8544768,8388608,65536,0,-1,-1
118400,"Orgrimmar Axe",3,5,0,0,-1,35,0,0,0,1,134254592,8527873,0,65536,0,1309324210,-1440044374
118401,"Arcana Shard Spire",4,5,0,0,-1,40,0,0,0,1,134254592,8544768,8388608,65536,0,-1,-1
118402,"Greatstaff of Infinite Knowledge",4,5,0,0,-1,40,0,0,0,1,134254592,8544768,8388608,65536,0,-1,-1
118403,"Dimension-Ripper's Staff",4,5,0,0,-1,40,0,0,0,1,134254592,8544768,8388608,65536,0,-1,-1
118404,"Living Longbow",4,5,0,0,-1,40,0,0,0,1,134254592,8544256,8388608,65536,0,-1,-1
118405,"Shifting Felblade",4,5,0,0,-1,40,0,0,0,1,134254592,8544256,8388608,65536,0,-1,-1
118406,"Furnace of the Great Machine",4,5,0,0,-1,40,0,0,0,1,134254592,8544256,8388608,65536,0,-1,-1
118407,"Face of the Guardian",4,5,0,0,-1,40,0,0,0,1,134254592,8544256,8388608,65536,0,-1,-1
118408,"Elemental Crescent",4,5,0,0,-1,40,0,0,0,1,134254592,8544256,8388608,65536,0,-1,-1
118409,"Cloudsong Glaive",4,5,0,0,-1,40,0,0,0,1,134254592,8544256,8388608,65536,0,-1,-1
118410,"Tesseract Timepiece",4,5,0,0,-1,40,0,0,0,1,134254592,8544256,8388608,65536,0,-1,-1
118411,"Crystal-Shot Longrifle",4,5,0,0,-1,40,0,0,0,1,134254592,8544256,8388608,65536,0,-1,-1
118412,"Greatsword of the Inferno",4,5,0,0,-1,40,0,0,0,1,134254592,8544256,8388608,65536,0,-1,-1
118413,Flamegrinder,4,5,0,0,-1,40,0,0,0,1,134254592,8544256,8388608,65536,0,-1,-1
118532,"Runner's Belt",1,0,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
118559,"Garden Shovel",2,0,0,0,-1,1,0,0,0,1,134250496,8544256,0,65536,0,-1,-1
118560,"Garden Pitchfork",2,0,0,0,-1,1,0,0,0,1,134250496,8544256,0,65536,0,-1,-1
118562,"Garden Scythe",2,0,0,0,-1,1,0,0,0,1,134250496,8544256,0,65536,0,-1,-1
118563,"Garden Sickle",2,0,0,0,-1,1,0,0,0,1,134250496,8544256,0,65536,0,-1,-1
118568,"Garden Hoe",2,0,0,0,-1,1,0,0,0,1,134250496,8544256,0,65536,0,-1,-1
118671,"Frozen Visage of the Laughing Skull",3,0,1708,6,-1,1,0,0,0,1,134287360,155648,0,64,0,-1,-1
118672,"Bloody Visage of the Laughing Skull",3,0,1708,6,-1,1,0,0,0,1,134287360,155648,0,64,0,-1,-1
118673,"Golden Visage of the Laughing Skull",4,0,1708,7,-1,1,0,0,0,1,134287360,155648,0,64,0,-1,-1
118674,"Visage of the Laughing Skull",3,0,1708,6,-1,1,0,0,0,1,134287360,155648,0,64,0,-1,-1
118687,"Grizzled Wolfskin Cloak",3,5,0,0,-1,0,0,0,0,44,0,8192,0,0,0,-1,-1
118688,"Carapace Shell Shoulders",3,5,0,0,-1,0,0,0,0,44,0,8192,0,0,0,-1,-1
118689,"Graveltooth's Manacles",3,5,0,0,-1,0,0,0,0,44,0,8192,0,0,0,-1,-1
118702,"Brokor's Walking Stick",3,5,0,0,-1,36,0,0,0,41,0,8704,0,0,0,-1,-1
118712,"Huurand's Huge Hammer",3,5,0,0,-1,36,0,0,0,41,0,8192,0,0,0,-1,-1
118713,"Iron Lookout's Arbalest",3,5,0,0,-1,36,0,0,0,41,0,8192,0,0,0,-1,-1
118717,"Beastskull Vessel",3,5,0,0,-1,36,0,0,0,41,0,8192,0,0,0,-1,-1
118718,"Pale Bloodthief Dagger",3,5,0,0,-1,0,0,0,0,41,0,8192,0,0,0,-1,-1
118719,"Petrified Willow",3,5,0,0,-1,0,0,0,0,44,0,8192,0,0,0,-1,-1
118724,"Pip's Flenser",3,5,0,0,-1,0,0,0,0,44,0,8704,0,0,0,-1,-1
118725,"Tharbek's Unholy Charge",3,5,0,0,-1,0,0,0,0,44,0,8192,0,0,0,-1,-1
118726,"Tharbek's Brutal Possessor",3,5,0,0,-1,0,0,0,0,44,0,8192,0,0,0,-1,-1
118734,"Sneevel's Loincloth",3,5,0,0,-1,0,0,0,0,40,0,8192,0,0,0,-1,-1
118735,"Bloodbathed Outcast Robes",3,5,0,0,-1,0,0,0,0,43,0,8192,0,0,0,-1,-1
118737,"Blackhand Doomcutter",3,5,0,0,-1,0,0,0,0,44,0,8192,0,0,0,-1,-1
118738,Felshanker,3,5,0,0,-1,0,0,0,0,44,0,8192,0,0,0,-1,-1
118739,"Draconian Doomshield",3,5,0,0,-1,0,0,0,0,44,0,8192,0,0,0,-1,-1
118740,"Bleakblade of Shahram",3,5,0,0,-1,0,0,0,0,44,64,8192,0,0,0,-1,-1
118747,"Grips of Power",3,5,0,0,-1,35,0,0,0,42,0,1073750016,8388608,0,0,-1,-1
118748,"Fallbrush Gauntlets",3,5,0,0,-1,35,0,0,0,42,0,1073750016,8388608,0,0,-1,-1
118749,"Trueaim Grips",3,5,0,0,-1,35,0,0,0,42,0,1073750016,8388608,0,0,-1,-1
118750,"Reiver Gauntlets",3,5,0,0,-1,35,0,0,0,42,0,1073750016,8388608,0,0,-1,-1
118751,"Nightbrace Chestguard",3,5,0,0,-1,35,0,0,0,42,0,1073750016,8388608,0,0,-1,-1
118752,"Bloodmoon Tunic",3,5,0,0,-1,35,0,0,0,42,0,1073750016,8388608,0,0,-1,-1
118753,"Plate of Shamanic Fury",3,5,0,0,-1,35,0,0,0,42,0,1073750016,8388608,0,0,-1,-1
118754,"Polychromatic Dreamwrap",3,5,0,0,-1,35,0,0,0,42,0,1073750016,8388608,0,0,-1,-1
118755,"Dripping Willow",3,5,0,0,-1,35,0,0,0,42,0,1073750016,8388608,0,0,-1,-1
118756,"Pip's Shanker",3,5,0,0,-1,35,0,0,0,42,0,1073750528,8388608,0,0,-1,-1
118757,"Tharbek's Terrible Charge",3,5,0,0,-1,35,0,0,0,42,0,1073750016,8388608,0,0,-1,-1
118758,"Tharbek's Horrific Posessor",3,5,0,0,-1,35,0,0,0,42,0,1073750016,8388608,0,0,-1,-1
118771,"Wildfire Windcloak",3,5,0,0,-1,35,0,0,0,40,32768,24576,0,0,0,-1,-1
118772,"Frostshaper Cape",3,5,0,0,-1,35,0,0,0,40,32768,24576,0,0,0,-1,-1
118773,"Butcher's Wrap",3,5,0,0,-1,35,0,0,0,40,32768,24576,0,0,0,-1,-1
118774,"Armswake Greatcloak",3,5,0,0,-1,35,0,0,0,40,32768,24576,0,0,0,-1,-1
118775,"Night Prowler's Cloak",3,5,0,0,-1,35,0,0,0,40,32768,24576,0,0,0,-1,-1
118781,"Gorestained Hatchet",3,5,0,0,-1,39,0,0,0,44,0,8192,0,0,0,-1,-1
118782,"Ivory-Hilted Cleaver",3,5,0,0,-1,35,0,0,0,40,0,8192,0,0,0,-1,-1
118783,"Rykard's Reliable Ribcutter",3,5,0,0,-1,39,0,0,0,44,0,8192,0,0,0,-1,-1
118784,"Sliver of Na'the",3,5,0,0,-1,36,0,0,0,41,0,8192,0,0,0,-1,-1
118785,"Void Bound Knife",3,5,0,0,-1,39,0,0,0,44,0,8704,0,0,0,-1,-1
118786,"Chade's Kidneythumper",3,5,0,0,-1,36,0,0,0,42,0,8192,0,0,0,-1,-1
118787,"Gibberskull Mace",3,5,0,0,-1,37,0,0,0,42,0,8704,0,0,0,-1,-1
118788,"Matti's Magnificent Mace",3,5,0,0,-1,37,0,0,0,42,0,8704,0,0,0,-1,-1
118789,"Firecrystal Mace",3,5,0,0,-1,39,0,0,0,44,0,8192,0,0,0,-1,-1
118790,"Sabre of the Faceless Moon",3,5,0,0,-1,36,0,0,0,42,0,8704,0,0,0,-1,-1
118791,"Razorcrystal Blade",3,5,0,0,-1,37,0,0,0,42,0,8192,0,0,0,-1,-1
118792,"Reinforced Tuskblade",3,5,0,0,-1,36,0,0,0,41,0,8192,0,0,0,-1,-1
118793,"Kuug'lar's Stylus of Sorcery",3,5,0,0,-1,36,0,0,0,41,0,8704,0,0,0,-1,-1
118794,"Felcore Iron Wand",3,5,0,0,-1,38,0,0,0,43,0,8704,0,0,0,-1,-1
118795,"Draenic Treecleaver",3,5,0,0,-1,37,0,0,0,42,0,8192,0,0,0,-1,-1
118796,"Gorestrung Longbow of Kel'tann",3,5,0,0,-1,39,0,0,0,44,0,8192,0,0,0,-1,-1
118797,"Auto-Loading Crossbow of the Sand Emperor",3,5,0,0,-1,36,0,0,0,41,0,8192,0,0,0,-1,-1
118798,"Dead Eye Zakk's Boomshooter",3,5,0,0,-1,38,0,0,0,43,0,8192,0,0,0,-1,-1
118799,"Draenic Ribsmasher",3,5,0,0,-1,38,0,0,0,43,0,8192,0,0,0,-1,-1
118800,"Pillar of Malice",3,5,0,0,-1,37,0,0,0,42,0,8192,0,0,0,-1,-1
118801,"Spire of Autumn",3,5,0,0,-1,37,0,0,0,42,0,8704,0,0,0,-1,-1
118802,"Tayger's Sword-On-A-Stick",3,5,0,0,-1,36,0,0,0,41,0,8192,0,0,0,-1,-1
118803,"Kihrawr's Scratching Post",3,5,0,0,-1,39,0,0,0,44,0,8192,0,0,0,-1,-1
118804,"Starrgo's Walking Stick",3,5,0,0,-1,37,0,0,0,42,0,8704,0,0,0,-1,-1
118805,"Caniki's Cane of Command",3,5,0,0,-1,37,0,0,0,42,0,8704,0,0,0,-1,-1
118806,"Windworn Greatsword",3,5,0,0,-1,38,0,0,0,44,0,8192,0,0,0,-1,-1
118807,"Dunewalker Wrap",3,5,0,0,-1,39,0,0,0,44,0,8192,0,0,0,-1,-1
118808,"Highmaul Magi Scarf",4,5,0,0,-1,40,0,0,0,44,0,8448,0,0,0,-1,-1
118809,"Eldodin's Elegant Drape",3,5,0,0,-1,36,0,0,0,41,0,8192,0,0,0,-1,-1
118810,"Rinnila's Regal Cloak",4,5,0,0,-1,40,0,0,0,44,0,8448,0,0,0,-1,-1
118811,"Embroidered Wolfsfur Cloak",3,5,0,0,-1,39,0,0,0,44,0,8192,0,0,0,-1,-1
118812,"Flamelicked Cloak of Kaufebyrd",4,5,0,0,-1,40,0,0,0,44,0,8448,0,0,0,-1,-1
118813,"Tarred Greatcloak",3,5,0,0,-1,37,0,0,0,42,0,8192,0,0,0,-1,-1
118814,"Berserker's Windwrap",4,5,0,0,-1,40,0,0,0,44,0,8448,0,0,0,-1,-1
118815,"Double Layered Frostboar Cloak",3,5,0,0,-1,37,0,0,0,42,0,8192,0,0,0,-1,-1
118816,"Gorenscale Mesh Cloak",4,5,0,0,-1,40,0,0,0,44,0,8448,0,0,0,-1,-1
118817,"Girthbinder of N'karas",3,5,0,0,-1,38,0,0,0,43,0,8192,0,0,0,-1,-1
118818,"Kymi's Stylish Slippers",3,5,0,0,-1,39,0,0,0,44,0,8192,0,0,0,-1,-1
118819,"Ariya's Auspicious Robe",3,5,0,0,-1,38,0,0,0,44,0,8192,0,0,0,-1,-1
118820,"Anruin's Grips of Agony",3,5,0,0,-1,38,0,0,0,43,0,8192,0,0,0,-1,-1
118821,"Mystical Cap of Skill",3,5,0,0,-1,36,0,0,0,41,0,8192,0,0,0,-1,-1
118822,"Kitsy's Knickers",3,5,0,0,-1,39,0,0,0,44,0,8192,0,0,0,-1,-1
118823,"Mantle of Moera",3,5,0,0,-1,37,0,0,0,42,0,8192,0,0,0,-1,-1
118824,"Noxiia's Shackles",3,5,0,0,-1,35,0,0,0,40,0,8192,0,0,0,-1,-1
118825,"Windswept Leather Waistguard",3,5,0,0,-1,39,0,0,0,44,0,8192,0,0,0,-1,-1
118826,"Cadi's Grass Stained Slippers",3,5,0,0,-1,37,0,0,0,42,0,8192,0,0,0,-1,-1
118827,"Thrice-Tanned Tunic",3,5,0,0,-1,37,0,0,0,42,0,8192,0,0,0,-1,-1
118828,"Amienne's Velvety Touch",3,5,0,0,-1,36,0,0,0,42,0,8192,0,0,0,-1,-1
118829,"Treasure Hunter's Bandana",3,5,0,0,-1,37,0,0,0,42,0,8192,0,0,0,-1,-1
118830,"Fur-Padded Driftwaders",3,5,0,0,-1,36,0,0,0,41,0,8192,0,0,0,-1,-1
118831,"Arentios' Amice of Alacrity",3,5,0,0,-1,36,0,0,0,41,0,8192,0,0,0,-1,-1
118832,"Wodin's Weary Wristguards",3,5,0,0,-1,36,0,0,0,41,0,8192,0,0,0,-1,-1
118833,"Chain Links of Pea'dexx",3,5,0,0,-1,38,0,0,0,43,0,8192,0,0,0,-1,-1
118834,"Spiffy Chainmail Boots",3,5,0,0,-1,36,0,0,0,42,0,8192,0,0,0,-1,-1
118835,"Kiraser's Gloves of Precision",3,5,0,0,-1,35,0,0,0,40,0,8192,0,0,0,-1,-1
118836,"Rellwyn's Crimson Cowl",3,5,0,0,-1,37,0,0,0,42,0,8192,0,0,0,-1,-1
118837,"Puu'sey's Pantaloons",3,5,0,0,-1,38,0,0,0,43,0,8192,0,0,0,-1,-1
118838,"J'kaey's Shining Spaulders",3,5,0,0,-1,39,0,0,0,44,0,8192,0,0,0,-1,-1
118839,"Bonechain Bracers",3,5,0,0,-1,39,0,0,0,44,0,8192,0,0,0,-1,-1
118849,"Boneboiler's Cauldron",3,5,0,0,-1,39,0,0,0,44,0,8192,0,0,0,-1,-1
118850,"Transcription of Hir Oto'ro",3,5,0,0,-1,37,0,0,0,42,0,8192,0,0,0,-1,-1
118851,"Genesaur Braid",4,5,0,0,-1,40,0,0,0,44,0,8448,0,0,0,-1,-1
118852,"Erorus' Ledger of Trade",4,5,0,0,-1,40,0,0,0,44,0,8448,0,0,0,-1,-1
118853,"Iron Beltguard of Fuufuu",3,5,0,0,-1,38,0,0,0,43,0,8192,0,0,0,-1,-1
118854,"Zor's Taboo Treads",3,5,0,0,-1,35,0,0,0,40,0,8192,0,0,0,-1,-1
118855,"Chyler's Charming Chestguard",3,5,0,0,-1,39,0,0,0,44,0,8192,0,0,0,-1,-1
118856,"Cydil's Coiled Grasp",3,5,0,0,-1,37,0,0,0,42,0,8192,0,0,0,-1,-1
118857,"Casque of Defiance",3,5,0,0,-1,37,0,0,0,42,0,8192,0,0,0,-1,-1
118858,"Fobbly's Fabulous Legplates",3,5,0,0,-1,36,0,0,0,41,0,8192,0,0,0,-1,-1
118859,"Mantle of Moriccalas",3,5,0,0,-1,37,0,0,0,42,0,8192,0,0,0,-1,-1
118860,"Bolt-Bound Bracers",3,5,0,0,-1,36,0,0,0,41,0,8192,0,0,0,-1,-1
118871,"Shield of Shining Fate",3,5,0,0,-1,38,0,0,0,43,0,8192,0,0,0,-1,-1
118872,"Disc of the Third Moon",4,5,0,0,-1,40,0,0,0,44,0,8448,0,0,0,-1,-1
118873,"Jerek's Intractable Barrier",3,5,0,0,-1,36,0,0,0,41,0,8192,0,0,0,-1,-1
118874,"Blackrock Bulwark",4,5,0,0,-1,40,0,0,0,44,0,8448,0,0,0,-1,-1
118885,"Gem-Inlaid Velvet Cinch",4,5,0,0,-1,40,0,0,0,44,0,8448,0,0,0,-1,-1
118886,"Waistgirdle of the Mountain",4,5,0,0,-1,40,0,0,0,44,0,8448,0,0,0,-1,-1
118887,"Cloudcaller's Linked Belt",4,5,0,0,-1,40,0,0,0,44,0,8448,0,0,0,-1,-1
118888,"Ashelia's Adorned Waistguard",4,5,0,0,-1,40,0,0,0,44,0,8448,0,0,0,-1,-1
118889,"Ephew's Enlightened Mantle",4,5,0,0,-1,40,0,0,0,44,0,8448,0,0,0,-1,-1
118890,"Studded Frostboar Leather Spaulders",4,5,0,0,-1,40,0,0,0,44,0,8448,0,0,0,-1,-1
118891,"Dunestalker's Mantle",4,5,0,0,-1,40,0,0,0,44,0,8448,0,0,0,-1,-1
118892,"Botani-Barbed Pauldrons",4,5,0,0,-1,40,0,0,0,44,0,8448,0,0,0,-1,-1
118893,"Lylirra's Shining Circlet",4,5,0,0,-1,40,0,0,0,44,0,8448,0,0,0,-1,-1
118894,"Toria's Perseverance",4,5,0,0,-1,40,0,0,0,44,0,8448,0,0,0,-1,-1
118895,"Plume Adorned Headdress",4,5,0,0,-1,40,0,0,0,44,0,8448,0,0,0,-1,-1
118896,"Helmet of Vile Indignation",4,5,0,0,-1,40,0,0,0,44,0,8448,0,0,0,-1,-1
118918,"Bloody Bandanna",2,0,0,0,-1,1,0,0,0,1,134250496,8544256,0,0,0,-1,-1
118939,"Crown of Destruction",4,5,0,0,-1,40,0,0,0,44,0,8192,8388608,0,0,-1,-1
118940,"Crown of Desolation",4,5,0,0,-1,40,0,0,0,44,0,8192,8388608,0,0,-1,-1
118941,"Crown of Woe",4,5,0,0,-1,40,0,0,0,44,0,8192,8388608,0,0,-1,-1
118942,"Crown of Power",4,5,0,0,-1,40,0,0,0,44,0,8192,8388608,0,0,-1,-1
118946,"Bouldercrush Breastplate",4,5,0,0,-1,40,0,0,0,44,0,8192,8388608,0,0,-1,-1
118947,"Bouldercrush Gauntlets",4,5,0,0,-1,40,0,0,0,44,0,8192,8388608,0,0,-1,-1
118948,"Bouldercrush Girdle",4,5,0,0,-1,40,0,0,0,44,0,8192,8388608,0,0,-1,-1
118949,"Bouldercrush Helm",4,5,0,0,-1,40,0,0,0,44,0,8192,8388608,0,0,-1,-1
118950,"Bouldercrush Legplates",4,5,0,0,-1,40,0,0,0,44,0,8192,8388608,0,0,-1,-1
118951,"Bouldercrush Pauldrons",4,5,0,0,-1,40,0,0,0,44,0,8192,8388608,0,0,-1,-1
118952,"Bouldercrush Sabatons",4,5,0,0,-1,40,0,0,0,44,0,8192,8388608,0,0,-1,-1
118953,"Bouldercrush Shield",4,5,0,0,-1,40,0,0,0,44,0,8192,8388608,0,0,-1,-1
118954,"Bouldercrush Vambraces",4,5,0,0,-1,40,0,0,0,44,0,8192,8388608,0,0,-1,-1
118955,"Railwalker Bindings",4,5,0,0,-1,40,0,0,0,44,0,8192,8388608,0,0,-1,-1
118956,"Railwalker Boots",4,5,0,0,-1,40,0,0,0,44,0,8192,8388608,0,0,-1,-1
118957,"Railwalker Britches",4,5,0,0,-1,40,0,0,0,44,0,8192,8388608,0,0,-1,-1
118958,"Railwalker Gloves",4,5,0,0,-1,40,0,0,0,44,0,8192,8388608,0,0,-1,-1
118959,"Railwalker Hood",4,5,0,0,-1,40,0,0,0,44,0,8192,8388608,0,0,-1,-1
118960,"Railwalker Jerkin",4,5,0,0,-1,40,0,0,0,44,0,8192,8388608,0,0,-1,-1
118961,"Railwalker Shoulders",4,5,0,0,-1,40,0,0,0,44,0,8192,8388608,0,0,-1,-1
118962,"Railwalker Waistband",4,5,0,0,-1,40,0,0,0,44,0,8192,8388608,0,0,-1,-1
118963,"Ironburner Cord",4,5,0,0,-1,40,0,0,0,44,0,8192,8388608,0,0,-1,-1
118964,"Ironburner Cowl",4,5,0,0,-1,40,0,0,0,44,0,8192,8388608,0,0,-1,-1
118965,"Ironburner Handwraps",4,5,0,0,-1,40,0,0,0,44,0,8192,8388608,0,0,-1,-1
118966,"Ironburner Leggings",4,5,0,0,-1,40,0,0,0,44,0,8192,8388608,0,0,-1,-1
118967,"Ironburner Robe",4,5,0,0,-1,40,0,0,0,44,0,8192,8388608,0,0,-1,-1
118968,"Ironburner Sandals",4,5,0,0,-1,40,0,0,0,44,0,8192,8388608,0,0,-1,-1
118969,"Ironburner Spaulders",4,5,0,0,-1,40,0,0,0,44,0,8192,8388608,0,0,-1,-1
118970,"Ironburner Wristwraps",4,5,0,0,-1,40,0,0,0,44,0,8192,8388608,0,0,-1,-1
118971,"Longshot Belt",4,5,0,0,-1,40,0,0,0,44,0,8192,8388608,0,0,-1,-1
118972,"Longshot Bracers",4,5,0,0,-1,40,0,0,0,44,0,8192,8388608,0,0,-1,-1
118973,"Longshot Gauntlets",4,5,0,0,-1,40,0,0,0,44,0,8192,8388608,0,0,-1,-1
118974,"Longshot Greaves",4,5,0,0,-1,40,0,0,0,44,0,8192,8388608,0,0,-1,-1
118975,"Longshot Helm",4,5,0,0,-1,40,0,0,0,44,0,8192,8388608,0,0,-1,-1
118976,"Longshot Legguards",4,5,0,0,-1,40,0,0,0,44,0,8192,8388608,0,0,-1,-1
118977,"Longshot Shoulderguards",4,5,0,0,-1,40,0,0,0,44,0,8192,8388608,0,0,-1,-1
118978,"Longshot Vest",4,5,0,0,-1,40,0,0,0,44,0,8192,8388608,0,0,-1,-1
118979,"Expeditious Axe",4,5,0,0,-1,40,0,0,0,44,0,8192,8388608,0,0,-1,-1
118980,"Expeditious Broadaxe",4,5,0,0,-1,40,0,0,0,44,0,8192,8388608,0,0,-1,-1
118981,"Expeditious Bow",4,5,0,0,-1,40,0,0,0,44,0,8192,8388608,0,0,-1,-1
118982,"Expeditious Crossbow",4,5,0,0,-1,40,0,0,0,44,0,8192,8388608,0,0,-1,-1
118983,"Expeditious Dagger",4,5,0,0,-1,40,0,0,0,44,0,8192,8388608,0,0,-1,-1
118984,"Blackfire Spellblade",4,5,0,0,-1,40,0,0,0,44,0,8704,8388608,0,0,-1,-1
118985,"Expeditious Knuckles",4,5,0,0,-1,40,0,0,0,44,0,8192,8388608,0,0,-1,-1
118986,"Expeditious Gun",4,5,0,0,-1,40,0,0,0,44,0,8192,8388608,0,0,-1,-1
118987,"Expeditious Mace",4,5,0,0,-1,40,0,0,0,44,0,8192,8388608,0,0,-1,-1
118988,"Blackfire Scepter",4,5,0,0,-1,40,0,0,0,44,0,8704,8388608,0,0,-1,-1
118989,"Expeditious Hammer",4,5,0,0,-1,40,0,0,0,44,0,8192,8388608,0,0,-1,-1
118990,"Expeditious Spear",4,5,0,0,-1,40,0,0,0,44,0,8192,8388608,0,0,-1,-1
118991,"Expeditious Staff",4,5,0,0,-1,40,0,0,0,44,0,8192,8388608,0,0,-1,-1
118992,"Expeditious Staff",4,5,0,0,-1,40,0,0,0,44,0,8704,8388608,0,0,-1,-1
118993,"Expeditious Sword",4,5,0,0,-1,40,0,0,0,44,0,8192,8388608,0,0,-1,-1
118994,"Expeditious Greatsword",4,5,0,0,-1,40,0,0,0,44,0,8192,8388608,0,0,-1,-1
118995,"Blackfire Wand",4,5,0,0,-1,40,0,0,0,44,0,8704,8388608,0,0,-1,-1
118997,"Blackfire Cape",4,5,0,0,-1,40,0,0,0,44,0,8192,8388608,0,0,-1,-1
118998,"Blackfire Crystal",4,5,0,0,-1,40,0,0,0,44,0,8192,8388608,0,0,-1,-1
119013,"Dark Night Cloak",4,5,0,0,-1,40,0,0,0,44,0,8192,8388608,0,0,-1,-1
119014,"Doomchain Drape",4,5,0,0,-1,40,0,0,0,44,0,8192,8388608,0,0,-1,-1
119015,"Mordant Greatcloak",4,5,0,0,-1,40,0,0,0,44,0,8192,8388608,0,0,-1,-1
119016,"Blazemender Cloak",4,5,0,0,-1,40,0,0,0,44,0,8192,8388608,0,0,-1,-1
119021,"Stonebinder Shield",4,5,0,0,-1,40,0,0,0,44,0,8192,8388608,0,0,-1,-1
