Display_lang,ID,OverallQualityID,ExpansionID,MinFactionID,MinReputation,AllowableClass,RequiredLevel,RequiredSkill,RequiredSkillRank,RequiredAbility,ItemLevel,Flags_0,Flags_1,Flags_2,Flags_3,Flags_4,AllowableRace_0,AllowableRace_1
"Knight-Captain's Lamellar Leggings",23273,3,-2,0,0,2,0,0,0,0,68,36864,24580,0,0,0,-1,-1
"Knight-Lieutenant's Lamellar Gauntlets",23274,3,-2,0,0,2,0,0,0,0,66,32768,24580,0,0,0,-1,-1
"Knight-Lieutenant's Lamellar Sabatons",23275,3,-2,0,0,2,0,0,0,0,66,32768,24580,0,0,0,-1,-1
"Lieutenant Commander's Lamellar Headguard",23276,3,-2,0,0,2,0,0,0,0,71,36864,24580,0,0,0,-1,-1
"Lieutenant Commander's Lamellar Shoulders",23277,3,-2,0,0,2,0,0,0,0,71,36864,24580,0,0,0,-1,-1
"Knight-Lieutenant's Chain Greaves",23278,3,-2,0,0,4,0,0,0,0,66,32768,24580,0,0,0,-1,-1
"Knight-Lieutenant's Chain Vices",23279,3,-2,0,0,4,0,0,0,0,66,32768,24580,0,0,0,-1,-1
"Knight-Lieutenant's Dragonhide Grips",23280,3,-2,0,0,1024,0,0,0,0,66,32768,24580,0,0,0,-1,-1
"Knight-Lieutenant's Dragonhide Treads",23281,3,-2,0,0,1024,0,0,0,0,66,32768,24580,0,0,0,-1,-1
"Knight-Lieutenant's Dreadweave Handwraps",23282,3,-2,0,0,256,0,0,0,0,66,32768,24580,0,0,0,-1,-1
"Knight-Lieutenant's Dreadweave Walkers",23283,3,-2,0,0,256,0,0,0,0,66,32768,24580,0,0,0,-1,-1
"Knight-Lieutenant's Leather Grips",23284,3,-2,0,0,8,0,0,0,0,66,32768,24580,0,0,0,-1,-1
"Knight-Lieutenant's Leather Walkers",23285,3,-2,0,0,8,0,0,0,0,66,32768,24580,0,0,0,-1,-1
"Knight-Lieutenant's Plate Gauntlets",23286,3,-2,0,0,1,0,0,0,0,66,32768,24580,0,0,0,-1,-1
"Knight-Lieutenant's Plate Greaves",23287,3,-2,0,0,1,0,0,0,0,66,32768,24580,0,0,0,-1,-1
"Knight-Lieutenant's Satin Handwraps",23288,3,-2,0,0,16,0,0,0,0,66,32768,24580,0,0,0,-1,-1
"Knight-Lieutenant's Satin Walkers",23289,3,-2,0,0,16,0,0,0,0,66,32768,24580,0,0,0,-1,-1
"Knight-Lieutenant's Silk Handwraps",23290,3,-2,0,0,128,0,0,0,0,66,32768,24580,0,0,0,-1,-1
"Knight-Lieutenant's Silk Walkers",23291,3,-2,0,0,128,0,0,0,0,66,32768,24580,0,0,0,-1,-1
"Knight-Captain's Chain Hauberk",23292,3,-2,0,0,4,0,0,0,0,68,36864,24580,0,0,0,-1,-1
"Knight-Captain's Chain Legguards",23293,3,-2,0,0,4,0,0,0,0,68,36864,24580,0,0,0,-1,-1
"Knight-Captain's Dragonhide Chestpiece",23294,3,-2,0,0,1024,0,0,0,0,68,36864,24580,0,0,0,-1,-1
"Knight-Captain's Dragonhide Leggings",23295,3,-2,0,0,1024,0,0,0,0,68,36864,24580,0,0,0,-1,-1
"Knight-Captain's Dreadweave Legguards",23296,3,-2,0,0,256,0,0,0,0,68,36864,24580,0,0,0,-1,-1
"Knight-Captain's Dreadweave Tunic",23297,3,-2,0,0,256,0,0,0,0,68,36864,24580,0,0,0,-1,-1
"Knight-Captain's Leather Chestpiece",23298,3,-2,0,0,8,0,0,0,0,68,36864,24580,0,0,0,-1,-1
"Knight-Captain's Leather Legguards",23299,3,-2,0,0,8,0,0,0,0,68,36864,24580,0,0,0,-1,-1
"Knight-Captain's Plate Hauberk",23300,3,-2,0,0,1,0,0,0,0,68,36864,24580,0,0,0,-1,-1
"Knight-Captain's Plate Leggings",23301,3,-2,0,0,1,0,0,0,0,68,36864,24580,0,0,0,-1,-1
"Knight-Captain's Satin Legguards",23302,3,-2,0,0,16,0,0,0,0,68,36864,24580,0,0,0,-1,-1
"Knight-Captain's Satin Tunic",23303,3,-2,0,0,16,0,0,0,0,68,36864,24580,0,0,0,-1,-1
"Knight-Captain's Silk Legguards",23304,3,-2,0,0,128,0,0,0,0,68,36864,24580,0,0,0,-1,-1
"Knight-Captain's Silk Tunic",23305,3,-2,0,0,128,0,0,0,0,68,36864,24580,0,0,0,-1,-1
"Lieutenant Commander's Chain Helm",23306,3,-2,0,0,4,0,0,0,0,71,36864,24580,0,0,0,-1,-1
"Lieutenant Commander's Chain Shoulders",23307,3,-2,0,0,4,0,0,0,0,71,36864,24580,0,0,0,-1,-1
"Lieutenant Commander's Dragonhide Headguard",23308,3,-2,0,0,1024,0,0,0,0,71,36864,24580,0,0,0,-1,-1
"Lieutenant Commander's Dragonhide Shoulders",23309,3,-2,0,0,1024,0,0,0,0,71,36864,24580,0,0,0,-1,-1
"Lieutenant Commander's Dreadweave Cowl",23310,3,-2,0,0,256,0,0,0,0,71,36864,24580,0,0,0,-1,-1
"Lieutenant Commander's Dreadweave Spaulders",23311,3,-2,0,0,256,0,0,0,0,71,36864,24580,0,0,0,-1,-1
"Lieutenant Commander's Leather Helm",23312,3,-2,0,0,8,0,0,0,0,71,36864,24580,0,0,0,-1,-1
"Lieutenant Commander's Leather Shoulders",23313,3,-2,0,0,8,0,0,0,0,71,36864,24580,0,0,0,-1,-1
"Lieutenant Commander's Plate Helmet",23314,3,-2,0,0,1,0,0,0,0,71,36864,24580,0,0,0,-1,-1
"Lieutenant Commander's Plate Shoulders",23315,3,-2,0,0,1,0,0,0,0,71,36864,24580,0,0,0,-1,-1
"Lieutenant Commander's Satin Hood",23316,3,-2,0,0,16,0,0,0,0,71,36864,24580,0,0,0,-1,-1
"Lieutenant Commander's Satin Mantle",23317,3,-2,0,0,16,0,0,0,0,71,36864,24580,0,0,0,-1,-1
"Lieutenant Commander's Silk Cowl",23318,3,-2,0,0,128,0,0,0,0,71,36864,24580,0,0,0,-1,-1
"Lieutenant Commander's Silk Mantle",23319,3,-2,0,0,128,0,0,0,0,71,36864,24580,0,0,0,-1,-1
"Recruit's Robe",23321,0,-2,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
"Acolyte's Robe",23322,0,-2,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
"Crown of the Fire Festival",23323,1,-2,0,0,32767,0,0,0,0,1,0,24580,0,0,0,-1,-1
"Mantle of the Fire Festival",23324,1,-2,0,0,32767,0,0,0,0,1,4096,24580,0,0,0,-1,-1
"Monster - Sword2H, Instructor Razuvious",23328,0,-2,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
"Monster - Staff, (Thiah Redmane)",23335,0,-2,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
"Scout's Pants",23344,0,-2,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
"Scout's Shirt",23345,1,-2,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
"Battleworn Claymore",23346,1,-2,0,0,262143,0,0,0,0,2,0,24580,0,0,0,-1,-1
"Weathered Crossbow",23347,1,-2,0,0,-1,0,0,0,0,2,0,24580,0,0,0,-1,-1
"Scout's Boots",23348,1,-2,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
"Battleworn Shoes",23349,1,-2,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
"Battleworn Pants",23350,0,-2,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
"Battleworn Shirt",23351,1,-2,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
"Monster - Shield, Skullflame",23356,0,-2,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
"Hammer of the Sun",23362,4,-2,0,0,32767,0,0,0,0,90,0,24580,0,0,0,-1,-1
"Titanic Breastplate",23363,4,-2,0,0,32767,0,0,0,0,90,0,24580,0,0,0,-1,-1
"Steel Rimmed Buckler",23365,1,-2,0,0,-1,0,0,0,0,5,0,24580,0,0,0,-1,-1
"Light Silk Robe",23367,1,-2,0,0,-1,0,0,0,0,5,0,24580,0,0,0,-1,-1
"Soft Leather Boots",23368,1,-2,0,0,-1,0,0,0,0,5,0,24580,0,0,0,-1,-1
"Monster - Dagger, Claw of Chromaggus",23369,0,-2,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
"Ley-Keeper's Blade",23370,1,-2,0,0,-1,0,0,0,0,6,0,24580,0,0,0,-1,-1
"Velania's Walking Stick",23371,1,-2,0,0,-1,0,0,0,0,6,0,24580,0,0,0,-1,-1
"Bloodhawk Claymore",23372,1,-2,0,0,-1,0,0,0,0,7,0,24580,0,0,0,-1,-1
"Long Knife",23373,1,-2,0,0,-1,0,0,0,0,7,0,24580,0,0,0,-1,-1
"Black Leather Vest",23375,1,-2,0,0,-1,0,0,0,0,6,0,24580,0,0,0,-1,-1
"Gatewatcher's Chain Gloves",23376,1,-2,0,0,-1,0,0,0,0,6,0,24580,0,0,0,-1,-1
"Guard's Leggings",23377,1,-2,0,0,-1,0,0,0,0,6,0,24580,0,0,0,-1,-1
"Monster - Sword, 1H Blood Elf A01 Gold",23382,0,-2,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
"Tranquillien Tabard",23388,1,-2,922,7,-1,0,0,0,0,20,0,24580,0,0,0,-1,-1
"Exodar Bastard Sword",23390,1,-2,0,0,-1,0,0,0,0,5,0,24580,0,0,0,-1,-1
"Exodar Dagger",23391,1,-2,0,0,-1,0,0,0,0,5,0,24580,0,0,0,-1,-1
"Exodar Maul",23392,1,-2,0,0,-1,0,0,0,0,5,0,24580,0,0,0,-1,-1
"Exodar Shortsword",23393,1,-2,0,0,-1,0,0,0,0,5,0,24580,0,0,0,-1,-1
"Farstrider's Buckler",23395,1,-2,0,0,-1,0,0,0,0,9,0,24580,0,0,0,-1,-1
"Slightly Used Ranger's Blade",23396,1,-2,0,0,-1,0,0,0,0,9,0,24580,0,0,0,-1,-1
"Satin Lined Gloves",23397,1,-2,0,0,-1,0,0,0,0,9,0,24580,0,0,0,-1,-1
"Worn Ranger's Bow",23398,1,-2,0,0,-1,0,0,0,0,9,0,24580,0,0,0,-1,-1
"Fallen Apprentice's Robe",23399,2,-2,0,0,-1,0,0,0,0,10,0,24580,0,0,0,-1,-1
"Sylastor's Cloak",23400,2,-2,0,0,-1,0,0,0,0,16,0,24580,0,0,0,-1,-1
"Divining Crystal",23401,2,-2,0,0,-1,0,0,0,0,16,0,24580,0,0,0,-1,-1
"Arcanist's Dagger",23402,2,-2,0,0,-1,0,0,0,0,14,0,24580,0,0,0,-1,-1
"Salvaged Mail Leggings",23403,2,-2,0,0,-1,0,0,0,0,14,0,24580,0,0,0,-1,-1
"Padded Running Shoes",23404,2,-2,0,0,-1,0,0,0,0,14,0,24580,0,0,0,-1,-1
"Farstrider's Tunic",23405,2,-2,0,0,-1,0,0,0,0,12,0,24580,0,0,0,-1,-1
"Sentry Bracers",23406,2,-2,0,0,-1,0,0,0,0,19,0,24580,0,0,0,-1,-1
"Supple Cotton Bracer",23407,2,-2,0,0,-1,0,0,0,0,19,0,24580,0,0,0,-1,-1
"Farstrider's Bracers",23408,2,-2,0,0,-1,0,0,0,0,19,0,24580,0,0,0,-1,-1
"Well Crafted Long Bow",23409,2,-2,0,0,-1,0,0,0,0,20,0,24580,0,0,0,-1,-1
"Well Crafted Sword",23410,2,-2,0,0,-1,0,0,0,0,20,0,24580,0,0,0,-1,-1
"Well Crafted Staff",23411,2,-2,0,0,-1,0,0,0,0,20,0,24580,0,0,0,-1,-1
"Troll Kickers",23412,2,-2,0,0,-1,0,0,0,0,17,0,24580,0,0,0,-1,-1
"Troll Kickers",23413,2,-2,0,0,-1,0,0,0,0,17,0,24580,0,0,0,-1,-1
"Troll Kickers",23414,2,-2,0,0,-1,0,0,0,0,17,0,24580,0,0,0,-1,-1
"Survival Knife",23415,2,-2,0,0,-1,0,0,0,0,15,0,24580,0,0,0,-1,-1
"Monster - Staff, Gul'dan",23416,0,-2,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
"Engraved Axe",23420,2,-2,0,0,1,0,0,0,0,15,0,24580,0,0,0,-1,-1
"Engraved Sword",23421,2,-2,0,0,1,0,0,0,0,15,0,24580,0,0,0,-1,-1
"Engraved Dagger",23422,2,-2,0,0,1,0,0,0,0,15,0,24580,0,0,0,-1,-1
"Mercenary Greatsword",23423,2,-2,0,0,1,0,0,0,0,10,0,24580,0,0,0,-1,-1
"Monster - Axe, 1h Grom's",23428,0,-2,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
"Mercenary Clout",23429,2,-2,0,0,1,0,0,0,0,10,0,24580,0,0,0,-1,-1
"Mercenary Sword",23430,2,-2,0,0,1,0,0,0,0,10,0,24580,0,0,0,-1,-1
"Mercenary Stiletto",23431,2,-2,0,0,1,0,0,0,0,10,0,24580,0,0,0,-1,-1
"Engraved Greatsword",23432,2,-2,0,0,1,0,0,0,0,15,0,24580,0,0,0,-1,-1
"Blood Robes",23433,2,-2,0,0,16,0,0,0,0,15,0,24580,0,0,0,-1,-1
"Robes of the Shard",23434,2,-2,0,0,16,0,0,0,0,15,0,24580,0,0,0,-1,-1
"Monster - Dagger, Gul'dan",23450,0,-2,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
"Grand Marshal's Mageblade",23451,4,-2,0,0,-1,0,0,0,0,78,36864,24580,0,0,0,-1,-1
"Grand Marshal's Tome of Power",23452,4,-2,0,0,-1,0,0,0,0,78,36864,24580,0,0,0,-1,-1
"Grand Marshal's Tome of Restoration",23453,4,-2,0,0,-1,0,0,0,0,78,36864,24580,0,0,0,-1,-1
"Grand Marshal's Warhammer",23454,4,-2,0,0,-1,0,0,0,0,78,36864,24580,0,0,0,-1,-1
"Grand Marshal's Demolisher",23455,4,-2,0,0,-1,0,0,0,0,78,36864,24580,0,0,0,-1,-1
"Grand Marshal's Swiftblade",23456,4,-2,0,0,-1,0,0,0,0,78,36864,24580,0,0,0,-1,-1
"High Warlord's Destroyer",23457,4,-2,0,0,-1,0,0,0,0,78,36864,24580,0,0,0,-1,-1
"High Warlord's Spellblade",23458,4,-2,0,0,-1,0,0,0,0,78,36864,24580,0,0,0,-1,-1
"High Warlord's Battle Mace",23459,4,-2,0,0,-1,0,0,0,0,78,36864,24580,0,0,0,-1,-1
"High Warlord's Quickblade",23461,4,-2,0,0,-1,0,0,0,0,78,36864,24580,0,0,0,-1,-1
"High Warlord's Tome of Destruction",23462,4,-2,0,0,-1,0,0,0,0,78,36864,24580,0,0,0,-1,-1
"High Warlord's Tome of Mending",23463,4,-2,0,0,-1,0,0,0,0,78,36864,24580,0,0,0,-1,-1
"High Warlord's Battle Mace",23464,4,-2,0,0,-1,0,0,0,0,78,36864,24580,0,0,0,-1,-1
"High Warlord's Destroyer",23465,4,-2,0,0,-1,0,0,0,0,78,36864,24580,0,0,0,-1,-1
"High Warlord's Spellblade",23466,4,-2,0,0,-1,0,0,0,0,78,36864,24580,0,0,0,-1,-1
"High Warlord's Quickblade",23467,4,-2,0,0,-1,0,0,0,0,78,36864,24580,0,0,0,-1,-1
"High Warlord's Tome of Destruction",23468,4,-2,0,0,-1,0,0,0,0,78,36864,24580,0,0,0,-1,-1
"High Warlord's Tome of Mending",23469,4,-2,0,0,-1,0,0,0,0,78,36864,24580,0,0,0,-1,-1
"Rugged Trapper's Shirt",23470,1,-2,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
"Rugged Trapper's Pants",23471,0,-2,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
"Rugged Trapper's Boots",23472,1,-2,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
"Recruit's Shirt",23473,1,-2,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
"Recruit's Pants",23474,0,-2,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
"Recruit's Boots",23475,1,-2,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
"Squire's Shirt",23476,1,-2,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
"Squire's Pants",23477,0,-2,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
"Recruit's Pants",23478,0,-2,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
"Recruit's Robe",23479,0,-2,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
"Monster - Dagger, Epic Red Tassel",23481,0,-2,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
"Fel Iron Plate Gloves",23482,2,-2,0,0,32767,0,0,0,0,90,0,24580,0,0,0,-1,-1
"Fel Iron Plate Belt",23484,2,-2,0,0,32767,0,0,0,0,90,0,24580,0,0,0,-1,-1
"Fel Iron Plate Boots",23487,2,-2,0,0,32767,0,0,0,0,96,0,24580,0,0,0,-1,-1
"Fel Iron Plate Pants",23488,2,-2,0,0,32767,0,0,0,0,96,0,24580,0,0,0,-1,-1
"Fel Iron Breastplate",23489,2,-2,0,0,32767,0,0,0,0,102,0,24580,0,0,0,-1,-1
"Fel Iron Chain Tunic",23490,2,-2,0,0,32767,0,0,0,0,99,0,24580,0,0,0,-1,-1
"Fel Iron Chain Gloves",23491,2,-2,0,0,32767,0,0,0,0,93,0,24580,0,0,0,-1,-1
"Fel Iron Chain Coif",23493,2,-2,0,0,-1,0,0,0,0,90,0,24580,0,0,0,-1,-1
"Fel Iron Chain Bracers",23494,2,-2,0,0,-1,0,0,0,0,96,0,24580,0,0,0,-1,-1
"Fel Iron Hatchet",23497,2,-2,0,0,-1,0,0,0,0,93,0,24580,0,0,0,-1,-1
"Fel Iron Hammer",23498,2,-2,0,0,-1,0,0,0,0,96,0,24580,0,0,0,-1,-1
"Fel Iron Greatsword",23499,2,-2,0,0,-1,0,0,0,0,99,0,24580,0,0,0,-1,-1
"Adamantite Maul",23502,2,-2,0,0,-1,0,0,0,0,102,0,24580,0,0,0,-1,-1
"Adamantite Cleaver",23503,2,-2,0,0,-1,0,0,0,0,105,0,24580,0,0,0,-1,-1
"Adamantite Dagger",23504,2,-2,0,0,-1,0,0,0,0,105,0,24580,0,0,0,-1,-1
"Adamantite Rapier",23505,2,-2,0,0,-1,0,0,0,0,108,0,24580,0,0,0,-1,-1
"Adamantite Plate Bracers",23506,3,-2,0,0,-1,0,0,0,0,103,0,24580,0,0,0,-1,-1
"Adamantite Breastplate",23507,3,-2,0,0,32767,0,0,0,0,106,0,24580,0,0,0,-1,-1
"Adamantite Plate Gloves",23508,3,-2,0,0,-1,0,0,0,0,103,0,24580,0,0,0,-1,-1
"Enchanted Adamantite Breastplate",23509,3,-2,0,0,-1,0,0,0,0,114,0,24580,0,0,0,-1,-1
"Enchanted Adamantite Belt",23510,3,-2,0,0,-1,0,0,0,0,113,0,24580,0,0,0,-1,-1
"Enchanted Adamantite Boots",23511,3,-2,0,0,-1,0,0,0,0,113,0,24580,0,0,0,-1,-1
"Enchanted Adamantite Leggings",23512,3,-2,0,0,-1,0,0,0,0,115,0,24580,0,0,0,-1,-1
"Flamebane Breastplate",23513,3,-2,0,0,-1,0,0,0,0,115,0,24580,0,0,0,-1,-1
"Flamebane Gloves",23514,3,-2,0,0,-1,0,0,0,0,114,0,24580,0,0,0,-1,-1
"Flamebane Bracers",23515,3,-2,0,0,-1,0,0,0,0,112,0,24580,0,0,0,-1,-1
"Flamebane Helm",23516,3,-2,0,0,-1,0,0,0,0,113,0,24580,0,0,0,-1,-1
"Felsteel Gloves",23517,3,-2,0,0,-1,0,0,0,0,114,0,24580,0,0,0,-1,-1
"Felsteel Leggings",23518,3,-2,0,0,-1,0,0,0,0,114,0,24580,0,0,0,-1,-1
"Felsteel Helm",23519,3,-2,0,0,-1,0,0,0,0,115,0,24580,0,0,0,-1,-1
"Ragesteel Gloves",23520,3,-2,0,0,262143,0,0,0,0,115,0,24580,0,0,0,-1,-1
"Ragesteel Helm",23521,3,-2,0,0,-1,0,0,0,0,115,0,24580,0,0,0,-1,-1
"Ragesteel Breastplate",23522,3,-2,0,0,-1,0,0,0,0,115,0,24580,0,0,0,-1,-1
"Khorium Pants",23523,3,-2,0,0,32767,0,0,0,0,114,0,24580,0,0,0,-1,-1
"Khorium Belt",23524,3,-2,0,0,-1,0,0,0,0,114,0,24580,0,0,0,-1,-1
"Khorium Boots",23525,3,-2,0,0,-1,0,0,0,0,115,0,24580,0,0,0,-1,-1
"Swiftsteel Gloves",23526,3,-2,0,0,-1,0,0,0,0,115,0,24580,0,0,0,-1,-1
"Earthpeace Breastplate",23527,3,-2,0,0,-1,0,0,0,0,115,0,24580,0,0,0,-1,-1
"Felfury Gauntlets",23531,4,-2,0,0,-1,0,0,0,0,105,0,24580,0,0,0,-1,-1
"Gauntlets of the Iron Tower",23532,4,-2,0,0,-1,0,0,0,0,105,0,24580,0,0,0,-1,-1
"Steelgrip Gauntlets",23533,4,-2,0,0,-1,0,0,0,0,105,0,24580,0,0,0,-1,-1
"Storm Helm",23534,4,-2,0,0,-1,0,0,0,0,105,0,24580,0,0,0,-1,-1
"Helm of the Stalwart Defender",23535,4,-2,0,0,-1,0,0,0,0,105,0,24580,0,0,0,-1,-1
"Oathkeeper's Helm",23536,4,-2,0,0,-1,0,0,0,0,105,0,24580,0,0,0,-1,-1
"Black Felsteel Bracers",23537,4,-2,0,0,-1,0,0,0,0,105,0,24580,0,0,0,-1,-1
"Bracers of the Green Fortress",23538,4,-2,0,0,-1,0,0,0,0,105,0,24580,0,0,0,-1,-1
"Blessed Bracers",23539,4,-2,0,0,-1,0,0,0,0,105,0,24580,0,0,0,-1,-1
"Felsteel Longblade",23540,4,-2,0,0,-1,0,0,0,0,105,0,24580,0,0,0,-1,-1
"Khorium Champion",23541,4,-2,0,0,-1,0,0,0,0,105,64,24580,0,0,0,-1,-1
"Fel Edged Battleaxe",23542,4,-2,0,0,-1,0,0,0,0,105,0,24580,0,0,0,-1,-1
"Felsteel Reaper",23543,4,-2,0,0,-1,0,0,0,0,105,0,24580,0,0,0,-1,-1
"Runic Hammer",23544,4,-2,0,0,-1,0,0,0,0,105,0,24580,0,0,0,-1,-1
"Fel Hardened Maul",23546,4,-2,0,0,-1,0,0,0,0,105,0,24580,0,0,0,-1,-1
"Living Branch",23553,1,-2,0,0,-1,0,0,0,0,10,0,24580,0,0,0,-1,-1
"Eternium Runed Blade",23554,4,-2,0,0,-1,0,0,0,0,105,0,24580,0,0,0,-1,-1
Dirge,23555,4,-2,0,0,-1,0,0,0,0,105,0,24580,0,0,0,-1,-1
"Hand of Eternity",23556,4,-2,0,0,-1,0,0,0,0,105,0,24580,0,0,0,-1,-1
"Larvae of the Great Worm",23557,4,-2,0,0,32767,0,0,0,0,81,0,24580,0,0,0,-1,-1
"Nether Chain Shirt",23563,4,-2,0,0,-1,0,0,0,9788,107,0,24580,0,0,0,-1,-1
"Twisting Nether Chain Shirt",23564,4,-2,0,0,-1,0,0,0,9788,127,0,24580,0,0,0,-1,-1
"Embrace of the Twisting Nether",23565,4,-2,0,0,-1,0,0,0,9788,146,0,24580,0,0,0,-1,-1
"The Hungering Cold",23577,4,-2,0,0,-1,0,0,0,0,89,524288,24580,0,0,0,-1,-1
"Monster - Lady Blameux",23582,0,-2,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
"Monster - Sir Zeliek",23583,0,-2,0,0,32767,0,0,0,0,1,0,24580,0,0,0,-1,-1
"Mirren's Drinking Hat",23587,2,-2,0,0,-1,0,0,0,0,90,0,24580,0,0,0,-1,-1
"Girdle of Elemental Fury",23663,4,-2,0,0,32767,0,0,0,0,85,0,24580,0,0,0,-1,-1
"Pauldrons of Elemental Fury",23664,4,-2,0,0,64,0,0,0,0,85,0,24580,0,0,0,-1,-1
"Leggings of Elemental Fury",23665,4,-2,0,0,64,0,0,0,0,85,0,24580,0,0,0,-1,-1
"Belt of the Grand Crusader",23666,4,-2,0,0,2,0,0,0,0,85,0,24580,0,0,0,-1,-1
"Spaulders of the Grand Crusader",23667,4,-2,0,0,2,0,0,0,0,85,0,24580,0,0,0,-1,-1
"Leggings of the Grand Crusader",23668,4,-2,0,0,2,0,0,0,0,85,0,24580,0,0,0,-1,-1
"Monster - Sword, Lightsaber Blue",23673,1,-2,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
"Corrupted Mark of the Lightbringer",23691,1,-2,0,0,-1,0,0,0,0,1,64,24580,0,0,0,-1,-1
"Tabard of Flame",23705,4,-2,0,0,-1,0,0,0,0,1,32768,24580,0,0,0,-1,-1
"Monster - Mace2H, WarA01/B02Silver (1H, Special)",23708,0,-2,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
"Tabard of Frost",23709,4,-2,0,0,-1,0,0,0,0,1,32768,24580,0,0,0,-1,-1
"Upperdeck Tabard #3",23710,1,-2,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
"Monster - 1H Sword - Widow's Remore",23741,1,-2,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
"Fel Iron Musket",23742,2,-2,0,0,-1,0,0,0,0,99,0,24580,0,0,0,-1,-1
"Monster - Sword 1H - Widow's Remorse",23743,0,-2,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
"Adamantite Rifle",23746,2,-2,0,0,-1,0,0,0,0,117,0,24580,0,0,0,-1,-1
"Felsteel Boomstick",23747,3,-2,0,0,-1,0,0,0,0,108,0,24580,0,0,0,-1,-1
"Ornate Khorium Rifle",23748,3,-2,0,0,-1,0,0,0,0,115,0,24580,0,0,0,-1,-1
"Cogspinner Goggles",23758,3,-2,0,0,-1,0,202,340,0,106,0,24580,0,0,0,-1,-1
"Power Amplification Goggles",23761,3,-2,0,0,-1,0,202,340,0,89,0,24580,0,0,0,-1,-1
"Ultra-Spectropic Detection Goggles",23762,3,-2,0,0,-1,0,202,350,0,112,0,24580,0,0,0,-1,-1
"Hyper-Vision Goggles",23763,3,-2,0,0,-1,0,202,360,0,112,64,24580,0,0,0,-1,-1
"Fel Iron Shells",23772,2,-2,0,0,-1,0,0,0,0,97,0,24580,0,0,0,-1,-1
"Adamantite Shells",23773,3,-2,0,0,-1,0,0,0,0,118,0,24580,0,0,0,-1,-1
"Rocket Boots Xtreme",23824,3,-2,0,0,-1,0,202,330,0,112,67108928,24580,0,0,0,-1,-1
"Nigh Invulnerability Belt",23825,3,-2,0,0,-1,0,202,350,0,109,0,24580,0,0,0,-1,-1
"Gnomish Power Goggles",23828,4,-2,0,0,-1,0,202,375,20219,95,0,24580,0,0,0,-1,-1
"Gnomish Battle Goggles",23829,4,-2,0,0,-1,0,202,375,20219,95,0,24580,0,0,0,-1,-1
"Foreman's Enchanted Helmet",23838,4,-2,0,0,-1,0,202,350,20222,95,0,24580,0,0,0,-1,-1
"Foreman's Reinforced Helmet",23839,4,-2,0,0,-1,0,202,350,20222,95,0,24580,0,0,0,-1,-1
"Nolkai's Lantern",23844,2,-2,0,0,-1,0,0,0,0,17,0,24580,0,0,0,-1,-1
"Monster - Mace2H, Horde Black Spiked Badass Fire",23856,0,-2,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
"Monster - Bow, Horde PVP",23889,0,-2,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
"Monster - Mace, Draenei A02 Orange",23906,0,-2,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
"Monster - Shield, Draenei A02 Purple",23907,0,-2,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
"Monster - Dagger, Blood Elf A01 Blue",23908,0,-2,0,0,-1,0,0,0,0,1,0,24580,0,0,0,-1,-1
