ID,TransmogSetID,ItemModifiedAppearanceID,Flags
29470,1200,32397,0
29471,1200,32485,0
29472,1200,36050,0
29473,1200,36074,0
29474,1200,36146,0
29475,1200,32370,1
29476,1200,32400,0
29477,1200,32488,0
29478,1200,36053,0
29479,1200,36077,0
29480,1200,36149,0
29481,1200,32369,3
29482,1200,32399,0
29483,1200,32487,0
29484,1200,36052,0
29485,1200,36076,0
29486,1200,36148,0
29487,1200,32337,1
29488,1200,32338,0
29489,1200,36024,0
29490,1200,36025,0
29491,1200,32368,1
29492,1200,32398,0
29493,1200,32486,0
29494,1200,36051,0
29495,1200,36075,0
29496,1200,36147,0
29497,1200,32385,1
29498,1200,32386,0
29499,1200,36067,0
29500,1200,36068,0
29501,1200,32339,1
29502,1200,32340,0
29503,1200,36026,0
29504,1200,36027,0
29505,1200,32366,1
29506,1200,32396,0
29507,1200,32484,0
29508,1200,36049,0
29509,1200,36073,0
29510,1200,36145,0
29511,1201,32376,1
29512,1201,36059,0
29513,1201,84508,0
29514,1201,32378,1
29515,1201,36061,0
29516,1201,32374,3
29517,1201,36057,0
29518,1201,32388,1
29519,1201,36069,0
29520,1201,32377,1
29521,1201,36060,0
29522,1201,32480,1
29523,1201,36142,0
29524,1201,32332,1
29525,1201,36021,0
29526,1201,32375,1
29527,1201,36058,0
29545,1202,19425,1
29547,1202,19427,1
29549,1202,19423,3
29551,1202,16376,1
29552,1202,19426,1
29554,1202,16361,1
29555,1202,16391,1
29556,1202,23965,0
29557,1202,19424,1
29599,108,71428,0
29603,108,71431,0
29607,108,71434,0
29613,107,71806,0
29617,107,71809,0
29621,107,71812,0
29628,106,71382,0
29631,106,71373,0
29635,106,71376,0
29640,106,71379,0
29644,105,71760,0
29647,105,71751,0
29651,105,71754,0
29656,105,71757,0
29659,102,71399,0
29662,102,71401,0
29665,102,71402,0
29668,102,71390,0
29671,102,71400,0
29676,102,71394,0
29677,102,71396,0
29680,102,71398,0
29683,101,71777,0
29686,101,71779,0
29689,101,71780,0
29692,101,71768,0
29695,101,71778,0
29700,101,71772,0
29701,101,71774,0
29704,101,71776,0
29709,122,71332,0
29713,122,71326,0
29718,122,71329,0
29723,121,71710,0
29727,121,71704,0
29732,121,71707,0
29735,112,71375,0
29739,112,71378,0
29743,112,71381,0
29749,111,71753,0
29753,111,71756,0
29757,111,71759,0
29764,120,71435,0
29767,120,71426,0
29771,120,71429,0
29776,120,71432,0
29780,119,71813,0
29783,119,71804,0
29787,119,71807,0
29792,119,71810,0
29795,114,71380,0
29798,114,71377,0
29806,114,71374,0
29809,113,71758,0
29812,113,71755,0
29820,113,71752,0
29823,104,71404,0
29826,104,71406,0
29829,104,71397,0
29835,104,71405,0
29836,104,71783,0
29839,104,71393,0
29843,104,71403,0
29846,103,71782,0
29849,103,71784,0
29852,103,71775,0
29856,103,71771,0
29860,103,71781,0
29863,110,71325,0
29869,110,71331,0
29875,109,71703,0
29878,109,71706,0
29883,109,71709,0
29889,116,71433,0
29897,116,71427,0
29900,115,71811,0
29908,115,71805,0
29909,1204,72081,1
29911,1204,72083,1
29913,1204,72079,3
29916,1204,72148,1
29918,1204,72082,1
29920,1204,72151,1
29922,1204,72080,1
29924,1205,72081,1
29926,1205,72083,1
29928,1205,72079,3
29931,1205,72148,1
29933,1205,72082,1
29935,1205,72151,1
29937,1205,72080,1
29939,1206,72085,1
29943,1206,72092,0
29944,1206,72100,0
29945,1206,72088,1
29949,1206,72095,0
29950,1206,72103,0
29951,1206,72087,3
29955,1206,72094,0
29956,1206,72102,0
29957,1206,72213,1
29961,1206,72089,0
29962,1206,72097,0
29963,1206,72086,1
29967,1206,72093,0
29968,1206,72101,0
29969,1206,72212,1
29973,1206,72090,0
29974,1206,72098,0
29975,1206,72084,1
29979,1206,72091,0
29980,1206,72099,0
29981,1207,72085,1
29985,1207,72092,0
29986,1207,72100,0
29987,1207,72088,1
29991,1207,72095,0
29992,1207,72103,0
29993,1207,72087,3
29997,1207,72094,0
29998,1207,72102,0
29999,1207,72213,1
30003,1207,72089,0
30004,1207,72097,0
30005,1207,72086,1
30009,1207,72093,0
30010,1207,72101,0
30011,1207,72212,1
30015,1207,72090,0
30016,1207,72098,0
30017,1207,72084,1
30021,1207,72091,0
30022,1207,72099,0
30023,1208,72114,1
30025,1208,72116,1
30027,1208,72112,3
30029,1208,72108,1
30031,1208,72115,1
30033,1208,72110,1
30035,1208,72113,1
30037,1209,72114,1
30039,1209,72116,1
30041,1209,72112,3
30043,1209,72108,1
30045,1209,72115,1
30047,1209,72110,1
30049,1209,72113,1
30051,1210,72118,1
30053,1210,72121,1
30055,1210,72120,3
30057,1210,72066,1
30059,1210,72119,1
30061,1210,72069,1
30063,1210,72117,1
30065,1211,72118,1
30067,1211,72121,1
30069,1211,72120,3
30071,1211,72066,1
30073,1211,72119,1
30075,1211,72069,1
30077,1211,72117,1
30079,1212,72125,1
30082,1212,72130,0
30083,1212,72127,1
30086,1212,72132,0
30087,1212,72128,3
30090,1212,72133,0
30091,1212,72209,1
30094,1212,72122,0
30095,1212,72126,1
30098,1212,72131,0
30099,1212,72208,1
30102,1212,72123,0
30103,1212,72124,1
30106,1212,72129,0
30107,1213,72125,1
30110,1213,72130,0
30111,1213,72127,1
30114,1213,72132,0
30115,1213,72128,3
30118,1213,72133,0
30119,1213,72209,1
30122,1213,72122,0
30123,1213,72126,1
30126,1213,72131,0
30127,1213,72208,1
30130,1213,72123,0
30131,1213,72124,1
30134,1213,72129,0
30135,1214,72136,1
30138,1214,72145,0
30139,1214,72138,1
30142,1214,72147,0
30143,1214,72134,3
30146,1214,72143,0
30147,1214,72139,1
30150,1214,72140,0
30151,1214,72137,1
30154,1214,72146,0
30155,1214,72142,1
30158,1214,72141,0
30159,1214,72135,1
30162,1214,72144,0
30163,1215,72136,1
30166,1215,72145,0
30167,1215,72138,1
30170,1215,72147,0
30171,1215,72134,3
30174,1215,72143,0
30175,1215,72139,1
30178,1215,72140,0
30179,1215,72137,1
30182,1215,72146,0
30183,1215,72142,1
30186,1215,72141,0
30187,1215,72135,1
30190,1215,72144,0
30191,1216,72167,1
30193,1216,72169,1
30195,1216,72165,3
30197,1216,72163,1
30199,1216,72168,1
30201,1216,72164,1
30203,1216,72166,1
30205,1217,72167,1
30207,1217,72169,1
30209,1217,72165,3
30211,1217,72163,1
30213,1217,72168,1
30215,1217,72164,1
30217,1217,72166,1
30219,1218,72175,1
30223,1218,72180,0
30224,1218,72186,0
30225,1218,72177,1
30229,1218,72182,0
30230,1218,72188,0
30231,1218,72173,3
30235,1218,72178,0
30236,1218,72184,0
30237,1218,72170,1
30241,1218,72109,0
30242,1218,72183,0
30243,1218,72176,1
30247,1218,72181,0
30248,1218,72187,0
30249,1218,72171,1
30253,1218,72111,0
30254,1218,72172,0
30255,1218,72174,1
30259,1218,72179,0
30260,1218,72185,0
30261,1219,72175,1
30265,1219,72180,0
30266,1219,72186,0
30267,1219,72177,1
30271,1219,72182,0
30272,1219,72188,0
30273,1219,72173,3
30277,1219,72178,0
30278,1219,72184,0
30279,1219,72170,1
30283,1219,72109,0
30284,1219,72183,0
30285,1219,72176,1
30289,1219,72181,0
30290,1219,72187,0
30291,1219,72171,1
30295,1219,72111,0
30296,1219,72172,0
30297,1219,72174,1
30301,1219,72179,0
30302,1219,72185,0
30303,1220,72199,1
30305,1220,72202,1
30307,1220,72201,3
30309,1220,72067,1
30311,1220,72200,1
30313,1220,72070,1
30315,1220,72198,1
30317,1221,72199,1
30319,1221,72202,1
30321,1221,72201,3
30323,1221,72067,1
30325,1221,72200,1
30327,1221,72070,1
30329,1221,72198,1
30331,1222,72205,1
30333,1222,72207,1
30335,1222,72203,3
30337,1222,72149,1
30339,1222,72206,1
30341,1222,72150,1
30343,1222,72204,1
30345,1223,72205,1
30347,1223,72207,1
30349,1223,72203,3
30351,1223,72149,1
30353,1223,72206,1
30355,1223,72150,1
30357,1223,72204,1
30359,1203,20393,1
30360,1203,20410,1
30361,1203,20414,1
30362,1203,20418,1
30363,1203,20423,1
30364,1203,20427,1
30365,1203,20431,1
30366,1203,20435,1
30367,1203,20439,1
30368,1203,20443,1
30369,1203,20447,1
30370,1203,20451,1
30371,1203,20455,1
30372,1203,20459,1
30373,1203,20467,1
30374,1203,20471,1
30375,1203,20475,1
30376,1203,20479,1
30377,1203,20485,1
30378,1203,20489,1
30379,1203,20494,1
30380,1203,20516,1
30381,1203,20521,1
30383,1203,20540,1
30384,1203,20544,1
30385,1203,20548,1
30386,1203,20552,1
30387,1203,20561,1
30388,1203,20566,1
30389,1203,20571,1
30390,1203,20576,1
30391,1203,20581,1
30392,1203,20597,1
30393,1203,20601,1
30394,1203,20606,1
30395,1203,21496,1
30396,1203,21497,1
30415,1225,84846,1
30416,1225,85495,0
30417,1225,84850,1
30418,1225,85499,0
30419,1225,84840,3
30420,1225,85489,0
30421,1225,84852,1
30422,1225,85501,0
30423,1225,84848,1
30424,1225,85497,0
30425,1225,84842,1
30426,1225,85491,0
30427,1225,84854,1
30428,1225,85503,0
30429,1225,84844,1
30430,1225,85493,0
30431,1225,84662,1
30432,1225,85311,0
30433,1226,84847,1
30434,1226,85496,0
30435,1226,84851,1
30436,1226,85500,0
30437,1226,84841,3
30438,1226,85490,0
30439,1226,84853,1
30440,1226,85502,0
30441,1226,84849,1
30442,1226,85498,0
30443,1226,84843,1
30444,1226,85492,0
30445,1226,84855,1
30446,1226,85504,0
30447,1226,84845,1
30448,1226,85494,0
30449,1226,84663,1
30450,1226,85312,0
30451,1227,85056,3
30453,1227,85705,0
30455,1227,85068,1
30457,1227,85717,0
30459,1227,85064,1
30461,1227,85713,0
30463,1227,85058,1
30465,1227,85707,0
30467,1227,85070,1
30469,1227,85719,0
30471,1227,85060,1
30473,1227,85709,0
30475,1227,84878,1
30477,1227,85527,0
30479,1228,85057,1
30482,1228,85706,0
30484,1228,85069,1
30486,1228,85718,0
30488,1228,85065,1
30490,1228,85714,0
30492,1228,85059,1
30494,1228,85708,0
30496,1228,85071,1
30498,1228,85720,0
30500,1228,85061,1
30502,1228,85710,0
30504,1228,84879,1
30506,1228,85528,0
30507,1229,84828,1
30508,1229,85477,0
30509,1229,84834,1
30510,1229,85483,0
30511,1229,84832,3
30512,1229,85481,0
30513,1229,84836,1
30514,1229,85485,0
30515,1229,84830,1
30516,1229,85479,0
30517,1229,84824,1
30518,1229,85473,0
30519,1229,84838,1
30520,1229,85487,0
30521,1229,84826,1
30522,1229,85475,0
30523,1229,84660,1
30524,1229,85309,0
30525,1230,84829,1
30526,1230,85478,0
30527,1230,84835,1
30528,1230,85484,0
30529,1230,84833,3
30530,1230,85482,0
30531,1230,84837,1
30532,1230,85486,0
30533,1230,84831,1
30534,1230,85480,0
30535,1230,84825,1
30536,1230,85474,0
30537,1230,84839,1
30538,1230,85488,0
30539,1230,84827,1
30540,1230,85476,0
30541,1230,84661,1
30542,1230,85310,0
30543,1231,85048,3
30545,1231,85697,0
30547,1231,85052,1
30549,1231,85701,0
30551,1231,85046,1
30553,1231,85695,0
30555,1231,85040,1
30557,1231,85689,0
30559,1231,85054,1
30561,1231,85703,0
30563,1231,85042,1
30565,1231,85691,0
30567,1231,84876,1
30569,1231,85525,0
30572,1232,85049,1
30574,1232,85698,0
30576,1232,85053,1
30578,1232,85702,0
30580,1232,85047,1
30582,1232,85696,0
30584,1232,85041,1
30586,1232,85690,0
30588,1232,85055,1
30590,1232,85704,0
30592,1232,85043,1
30594,1232,85692,0
30596,1232,84877,1
30598,1232,85526,0
30599,1233,84814,1
30600,1233,85463,0
30601,1233,84818,3
30602,1233,85467,0
30603,1233,84808,1
30604,1233,85457,0
30605,1233,84820,1
30606,1233,85469,0
30607,1233,84816,1
30608,1233,85465,0
30609,1233,84810,1
30610,1233,85459,0
30611,1233,84822,1
30612,1233,85471,0
30613,1233,84812,1
30614,1233,85461,0
30615,1234,84815,1
30616,1234,85464,0
30617,1234,84819,3
30618,1234,85468,0
30619,1234,84809,1
30620,1234,85458,0
30621,1234,84821,1
30622,1234,85470,0
30623,1234,84817,1
30624,1234,85466,0
30625,1234,84823,1
30626,1234,85472,0
30627,1234,84813,1
30628,1234,85462,0
30629,1235,85030,1
30631,1235,85679,0
30633,1235,85034,3
30635,1235,85683,0
30637,1235,85024,1
30639,1235,85673,0
30641,1235,85036,1
30643,1235,85685,0
30645,1235,85032,1
30647,1235,85681,0
30649,1235,85026,1
30651,1235,85675,0
30653,1235,85038,1
30655,1235,85687,0
30657,1235,85028,1
30659,1235,85677,0
30662,1236,85031,1
30664,1236,85680,0
30666,1236,85035,1
30668,1236,85684,0
30670,1236,85025,1
30672,1236,85674,0
30674,1236,85037,1
30676,1236,85686,0
30678,1236,85033,1
30680,1236,85682,0
30682,1236,85027,1
30684,1236,85676,0
30686,1236,85039,1
30688,1236,85688,0
30690,1236,85029,1
30692,1236,85678,0
30693,1237,84798,1
30694,1237,85447,0
30695,1237,84802,1
30696,1237,85451,0
30697,1237,84792,3
30698,1237,85441,0
30699,1237,84804,1
30700,1237,85453,0
30701,1237,84800,1
30702,1237,85449,0
30703,1237,84794,1
30704,1237,85443,0
30705,1237,84806,1
30706,1237,85455,0
30707,1237,84796,1
30708,1237,85445,0
30709,1238,84799,1
30710,1238,85448,0
30711,1238,84803,1
30712,1238,85452,0
30713,1238,84793,3
30714,1238,85442,0
30715,1238,84805,1
30716,1238,85454,0
30717,1238,84801,1
30718,1238,85450,0
30719,1238,84795,1
30720,1238,85444,0
30721,1238,84807,1
30722,1238,85456,0
30723,1238,84797,1
30724,1238,85446,0
30725,1239,85014,1
30727,1239,85663,0
30729,1239,85018,1
30731,1239,85667,0
30733,1239,85008,3
30735,1239,85657,0
30737,1239,85020,1
30739,1239,85669,0
30741,1239,85016,1
30743,1239,85665,0
30745,1239,85010,1
30747,1239,85659,0
30749,1239,85022,1
30751,1239,85671,0
30753,1239,85012,1
30755,1239,85661,0
30758,1240,85015,1
30760,1240,85664,0
30762,1240,85019,1
30764,1240,85668,0
30766,1240,85009,1
30768,1240,85658,0
30770,1240,85021,1
30772,1240,85670,0
30774,1240,85017,1
30776,1240,85666,0
30778,1240,85011,1
30780,1240,85660,0
30782,1240,85023,1
30784,1240,85672,0
30786,1240,85013,1
30788,1240,85662,0
30789,1241,84765,1
30790,1241,85414,0
30791,1241,84769,3
30792,1241,85418,0
30793,1241,84772,1
30794,1241,85421,0
30795,1241,84767,1
30796,1241,85416,0
30797,1241,84761,1
30798,1241,85410,0
30799,1241,84774,1
30800,1241,85423,0
30801,1241,84763,1
30802,1241,85412,0
30803,1241,84652,1
30804,1241,85301,0
30805,1242,84766,1
30806,1242,85415,0
30807,1242,84760,3
30808,1242,85409,0
30809,1242,84773,1
30810,1242,85422,0
30811,1242,84768,1
30812,1242,85417,0
30813,1242,84762,1
30814,1242,85411,0
30815,1242,84775,1
30816,1242,85424,0
30817,1242,84764,1
30818,1242,85413,0
30819,1242,84653,1
30820,1242,85302,0
30821,1243,84982,1
30823,1243,85631,0
30825,1243,84976,3
30827,1243,85625,0
30829,1243,84988,1
30831,1243,85637,0
30833,1243,84984,1
30835,1243,85633,0
30837,1243,84978,1
30839,1243,85627,0
30841,1243,84990,1
30843,1243,85639,0
30845,1243,84980,1
30847,1243,85629,0
30849,1243,84868,1
30851,1243,85517,0
30854,1244,84983,1
30857,1244,85632,0
30858,1244,84977,3
30861,1244,85626,0
30862,1244,84989,1
30865,1244,85638,0
30866,1244,84985,1
30869,1244,85634,0
30870,1244,84979,1
30873,1244,85628,0
30874,1244,84991,1
30877,1244,85640,0
30878,1244,84981,1
30881,1244,85630,0
30882,1244,84869,1
30885,1244,85518,0
30886,1245,84748,1
30887,1245,85397,0
30888,1245,84754,3
30889,1245,85403,0
30890,1245,84756,1
30891,1245,85405,0
30892,1245,84750,1
30893,1245,85399,0
30894,1245,84744,1
30895,1245,85393,0
30896,1245,84758,1
30897,1245,85407,0
30898,1245,84746,1
30899,1245,85395,0
30900,1246,84749,1
30901,1246,85398,0
30902,1246,84755,3
30903,1246,85404,0
30904,1246,84757,1
30905,1246,85406,0
30906,1246,84751,1
30907,1246,85400,0
30908,1246,84745,1
30909,1246,85394,0
30910,1246,84759,1
30911,1246,85408,0
30912,1246,84747,1
30913,1246,85396,0
30914,1247,84964,1
30916,1247,85613,0
30918,1247,84968,1
30920,1247,85617,0
30922,1247,84970,3
30924,1247,85619,0
30926,1247,84972,1
30928,1247,85621,0
30930,1247,84966,1
30932,1247,85615,0
30934,1247,84960,1
30936,1247,85609,0
30938,1247,84974,1
30940,1247,85623,0
30942,1247,84962,1
30944,1247,85611,0
30947,1248,84965,1
30949,1248,85614,0
30950,1248,84969,3
30953,1248,85618,0
30955,1248,84971,1
30957,1248,85620,0
30959,1248,84973,1
30961,1248,85622,0
30963,1248,84967,1
30965,1248,85616,0
30967,1248,84961,1
30969,1248,85610,0
30971,1248,84975,1
30973,1248,85624,0
30975,1248,84963,1
30977,1248,85612,0
30978,1249,84732,1
30979,1249,85381,0
30980,1249,84738,1
30981,1249,85387,0
30982,1249,84736,3
30983,1249,85385,0
30984,1249,84740,1
30985,1249,85389,0
30986,1249,84734,1
30987,1249,85383,0
30988,1249,84728,1
30989,1249,85377,0
30990,1249,84742,1
30991,1249,85391,0
30992,1249,84730,1
30993,1249,85379,0
30994,1249,84648,1
30995,1249,85297,0
30996,1250,84733,1
30997,1250,85382,0
30998,1250,84739,1
30999,1250,85388,0
31000,1250,84737,3
31001,1250,85386,0
31002,1250,84741,1
31003,1250,85390,0
31004,1250,84735,1
31005,1250,85384,0
31006,1250,84729,1
31007,1250,85378,0
31008,1250,84743,1
31009,1250,85392,0
31010,1250,84731,1
31011,1250,85380,0
31012,1250,84649,1
31013,1250,85298,0
31014,1251,84948,1
31016,1251,85597,0
31018,1251,84954,1
31020,1251,85603,0
31022,1251,84952,3
31024,1251,85601,0
31027,1251,84956,1
31029,1251,85605,0
31031,1251,84950,1
31033,1251,85599,0
31035,1251,84944,1
31037,1251,85593,0
31039,1251,84958,1
31041,1251,85607,0
31043,1251,84946,1
31045,1251,85595,0
31047,1251,84864,1
31049,1251,85513,0
31051,1252,84949,1
31054,1252,85598,0
31055,1252,84955,1
31058,1252,85604,0
31059,1252,84953,3
31062,1252,85602,0
31063,1252,84957,1
31066,1252,85606,0
31067,1252,84951,1
31070,1252,85600,0
31072,1252,84945,1
31074,1252,85594,0
31075,1252,84959,1
31078,1252,85608,0
31079,1252,84947,1
31082,1252,85596,0
31083,1252,84865,1
31086,1252,85514,0
31087,1253,84719,1
31088,1253,85368,0
31089,1253,84723,3
31090,1253,85372,0
31091,1253,84713,1
31092,1253,85362,0
31093,1253,84725,1
31094,1253,85374,0
31095,1253,84721,1
31096,1253,85370,0
31097,1253,84715,1
31098,1253,85364,0
31099,1253,84727,1
31100,1253,85376,0
31101,1253,84717,1
31102,1253,85366,0
31103,1253,84647,1
31104,1253,85296,0
31105,1254,84718,1
31106,1254,85367,0
31107,1254,84722,3
31108,1254,85371,0
31109,1254,84712,1
31110,1254,85361,0
31111,1254,84724,1
31112,1254,85373,0
31113,1254,84720,1
31114,1254,85369,0
31115,1254,84714,1
31116,1254,85363,0
31117,1254,84726,1
31118,1254,85375,0
31119,1254,84716,1
31120,1254,85365,0
31121,1254,84646,1
31122,1254,85295,0
31123,1255,84934,1
31125,1255,85583,0
31127,1255,84938,3
31129,1255,85587,0
31131,1255,84928,1
31133,1255,85577,0
31135,1255,84940,1
31137,1255,85589,0
31139,1255,84936,1
31141,1255,85585,0
31143,1255,84930,1
31145,1255,85579,0
31147,1255,84942,1
31149,1255,85591,0
31151,1255,84932,1
31153,1255,85581,0
31155,1255,84862,1
31157,1255,85511,0
31159,1256,84935,1
31162,1256,85584,0
31163,1256,84939,3
31166,1256,85588,0
31167,1256,84929,1
31170,1256,85578,0
31171,1256,84941,1
31174,1256,85590,0
31175,1256,84937,1
31178,1256,85586,0
31179,1256,84931,1
31182,1256,85580,0
31183,1256,84943,1
31186,1256,85592,0
31187,1256,84933,1
31190,1256,85582,0
31191,1256,84863,1
31194,1256,85512,0
31195,1257,84702,1
31196,1257,85351,0
31197,1257,84706,3
31198,1257,85355,0
31199,1257,84696,1
31200,1257,85345,0
31201,1257,84708,1
31202,1257,85357,0
31203,1257,84704,1
31204,1257,85353,0
31205,1257,84698,1
31206,1257,85347,0
31207,1257,84710,1
31208,1257,85359,0
31209,1257,84700,1
31210,1257,85349,0
31211,1258,84703,1
31212,1258,85352,0
31213,1258,84707,3
31214,1258,85356,0
31215,1258,84697,1
31216,1258,85346,0
31217,1258,84709,1
31218,1258,85358,0
31219,1258,84705,1
31220,1258,85354,0
31221,1258,84699,1
31222,1258,85348,0
31223,1258,84711,1
31224,1258,85360,0
31225,1258,84701,1
31226,1258,85350,0
31227,1259,84918,1
31229,1259,85567,0
31231,1259,84922,3
31233,1259,85571,0
31235,1259,84912,1
31237,1259,85561,0
31239,1259,84924,1
31241,1259,85573,0
31243,1259,84920,1
31245,1259,85569,0
31247,1259,84914,1
31249,1259,85563,0
31251,1259,84926,1
31253,1259,85575,0
31255,1259,84916,1
31257,1259,85565,0
31260,1260,84919,1
31262,1260,85568,0
31264,1260,84923,1
31266,1260,85572,0
31268,1260,84913,1
31270,1260,85562,0
31272,1260,84925,1
31274,1260,85574,0
31276,1260,84921,1
31278,1260,85570,0
31280,1260,84915,1
31282,1260,85564,0
31284,1260,84927,1
31286,1260,85576,0
31288,1260,84917,1
31290,1260,85566,0
31291,1261,84687,1
31292,1261,85336,0
31293,1261,84681,3
31294,1261,85330,0
31295,1261,84693,1
31296,1261,85342,0
31297,1261,84689,1
31298,1261,85338,0
31299,1261,84683,1
31300,1261,85332,0
31301,1261,84695,1
31302,1261,85344,0
31303,1261,84685,1
31304,1261,85334,0
31305,1262,84686,1
31306,1262,85335,0
31307,1262,84680,3
31308,1262,85329,0
31309,1262,84692,1
31310,1262,85341,0
31311,1262,84688,1
31312,1262,85337,0
31313,1262,84682,1
31314,1262,85331,0
31315,1262,84694,1
31316,1262,85343,0
31317,1262,84684,1
31318,1262,85333,0
31319,1263,84902,1
31321,1263,85551,0
31323,1263,84896,3
31325,1263,85545,0
31327,1263,84908,1
31329,1263,85557,0
31331,1263,84904,1
31333,1263,85553,0
31335,1263,84898,1
31337,1263,85547,0
31339,1263,84910,1
31341,1263,85559,0
31343,1263,84900,1
31345,1263,85549,0
31348,1264,84903,1
31350,1264,85552,0
31352,1264,84897,1
31354,1264,85546,0
31356,1264,84909,1
31358,1264,85558,0
31360,1264,84905,1
31362,1264,85554,0
31364,1264,84899,1
31366,1264,85548,0
31368,1264,84911,1
31370,1264,85560,0
31372,1264,84901,1
31374,1264,85550,0
31375,1265,84670,1
31376,1265,85319,0
31377,1265,84674,1
31378,1265,85323,0
31379,1265,84664,3
31380,1265,85313,0
31381,1265,84676,1
31382,1265,85325,0
31383,1265,84672,1
31384,1265,85321,0
31385,1265,84666,1
31386,1265,85315,0
31387,1265,84678,1
31388,1265,85327,0
31389,1265,84668,1
31390,1265,85317,0
31391,1266,84671,1
31392,1266,85320,0
31393,1266,84675,1
31394,1266,85324,0
31395,1266,84665,3
31396,1266,85314,0
31397,1266,84677,1
31398,1266,85326,0
31399,1266,84673,1
31400,1266,85322,0
31401,1266,84667,1
31402,1266,85316,0
31403,1266,84679,1
31404,1266,85328,0
31405,1266,84669,1
31406,1266,85318,0
31407,1267,84886,1
31409,1267,85535,0
31411,1267,84890,1
31413,1267,85539,0
31415,1267,84880,3
31417,1267,85529,0
31419,1267,84892,1
31421,1267,85541,0
31423,1267,84888,1
31425,1267,85537,0
31427,1267,84882,1
31429,1267,85531,0
31431,1267,84894,1
31433,1267,85543,0
31435,1267,84884,1
31437,1267,85533,0
31440,1268,84887,1
31442,1268,85536,0
31444,1268,84891,1
31446,1268,85540,0
31448,1268,84881,1
31450,1268,85530,0
31452,1268,84893,1
31454,1268,85542,0
31456,1268,84889,1
31458,1268,85538,0
31460,1268,84883,1
31462,1268,85532,0
31464,1268,84895,1
31466,1268,85544,0
31468,1268,84885,1
31470,1268,85534,0
31471,874,8403,1
31472,914,8840,1
31473,914,8838,1
31474,914,8844,1
31475,914,8839,1
31476,914,8842,1
31477,914,8845,1
31478,914,8843,1
31479,891,8858,1
31480,891,8859,1
31481,891,8856,1
31482,891,8862,1
31483,891,8857,1
31484,891,8860,1
31485,891,13842,0
31486,891,8863,1
31487,891,8861,1
31488,908,8378,1
31489,908,8376,1
31490,908,8374,1
31491,908,8531,1
31492,908,8375,1
31493,892,8390,1
31494,892,8391,1
31495,892,13079,0
31496,892,8393,3
31497,892,8392,1
31498,892,8389,1
31499,957,14945,0
31500,957,14890,0
31501,957,15682,1
31505,298,79965,1
31506,951,16337,1
31507,951,16335,1
31508,805,86460,1
31509,805,86461,1
31510,805,86459,1
31511,798,86463,1
31512,798,86464,1
31513,798,86462,1
31514,230,65704,1
31515,230,83048,0
31517,796,86466,1
31518,796,86467,1
31519,796,86465,1
31520,263,49325,0
31521,263,49446,1
31522,263,53183,0
31523,263,53304,0
31524,263,49375,0
31525,263,49417,1
31526,263,53233,0
31527,263,53275,0
31528,274,47566,1
31529,274,47586,0
31530,274,53048,0
31531,274,53059,0
31532,274,47570,1
31533,274,47590,0
31534,274,53050,0
31535,274,53061,0
31536,110,71328,0
31537,110,71466,1
31538,273,47427,1
31539,273,52974,0
31540,264,49356,1
31541,264,53214,0
31542,275,47535,1
31543,275,53032,0
31544,275,53031,0
31547,91,70897,0
31548,91,70938,1
31549,92,70519,0
31550,92,70560,1
31551,249,55617,1
31552,249,55619,1
31553,1245,84752,1
31554,1245,85401,0
31555,1246,84753,1
31556,1246,85402,0
31557,1059,43319,0
31558,1059,43322,1
31559,1059,47801,0
31560,1059,47806,0
31561,1059,52175,0
31562,1059,52180,0
31563,1261,84691,1
31564,1261,85340,0
31565,1262,84690,1
31566,1262,85339,0
31567,1263,84906,1
31568,1263,85555,0
31569,1264,84907,1
31570,1264,85556,0
31571,35,71549,0
31573,35,71625,0
31575,35,71551,0
31577,35,71627,0
31579,35,71547,0
31581,35,71623,0
31583,35,71542,0
31584,35,71638,0
31585,35,71550,0
31587,35,71626,0
31589,35,71544,0
31590,35,71639,0
31591,35,72493,0
31592,35,71545,0
31593,35,71640,0
31594,35,71548,0
31596,35,71624,0
31598,36,71927,0
31600,36,72003,0
31602,36,71929,0
31604,36,72005,0
31606,36,71925,0
31608,36,72001,0
31610,36,71920,0
31611,36,72016,0
31612,36,71928,0
31614,36,72004,0
31616,36,71922,0
31617,36,72017,0
31618,36,71923,0
31619,36,72018,0
31620,36,71926,0
31622,36,72002,0
31624,39,71533,0
31627,39,71619,0
31630,39,71535,0
31633,39,71622,0
31636,39,71531,0
31639,39,71621,0
31642,39,71525,0
31643,39,71630,0
31644,39,71534,0
31647,39,71620,0
31650,39,71528,0
31651,39,71631,0
31652,39,71530,0
31653,39,71632,0
31654,39,71532,0
31657,39,71618,0
31660,40,71911,0
31663,40,71997,0
31666,40,71913,0
31669,40,72000,0
31672,40,71909,0
31675,40,71999,0
31678,40,71903,0
31679,40,72008,0
31680,40,71912,0
31683,40,71998,0
31686,40,71906,0
31687,40,72009,0
31688,40,71908,0
31689,40,72010,0
31690,40,72754,0
31691,40,71910,0
31694,40,71996,0
31698,45,71570,0
31700,45,71615,0
31704,45,71572,0
31706,45,71617,0
31710,45,71568,0
31712,45,71613,0
31715,45,71563,0
31716,45,71651,0
31718,45,71571,0
31720,45,71616,0
31723,45,71564,1
31724,45,71652,0
31725,45,71567,0
31726,45,71653,0
31728,45,71569,0
31730,45,71614,0
31734,46,71948,0
31736,46,71993,0
31739,46,72503,0
31741,46,71950,0
