ID,EffectAura,DifficultyID,EffectIndex,Effect,EffectAmplitude,EffectAttributes,EffectAuraPeriod,EffectBonusCoefficient,EffectChainAmplitude,EffectChainTargets,EffectItemType,EffectMechanic,EffectPointsPerResource,EffectPos_facing,EffectRealPointsPerLevel,EffectTriggerSpell,BonusCoefficientFromAP,PvpMultiplier,Coefficient,Variance,ResourceCoefficient,GroupSizeBasePointsCoefficient,EffectBasePointsF,ScalingClass,EffectMiscValue_0,EffectMiscValue_1,EffectRadiusIndex_0,EffectRadiusIndex_1,EffectSpellClassMask_0,EffectSpellClassMask_1,EffectSpellClassMask_2,EffectSpellClassMask_3,ImplicitTarget_0,ImplicitTarget_1,SpellID
1004510,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,67025,0,0,0,0,0,0,0,1,0,376949
1004712,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,67030,0,0,0,0,0,0,0,1,0,377069
1004756,79,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,16,0,0,0,0,0,0,0,1,0,377103
1004883,0,0,0,254,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,673,0,0,16,0,0,0,0,25,86,377189
1005108,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,67046,0,0,0,0,0,0,0,1,0,377327
1005170,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.25,0,1,7.81466054916,0,0,0,0,18,0,0,0,0,87,16,377364
1005189,219,0,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,6,1616,0,0,0,0,0,0,1,0,377376
1005362,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,72009,0,0,0,0,0,0,0,1,0,377492
1005365,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,72009,0,0,0,0,0,0,0,1,0,377494
1005366,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,72009,0,0,0,0,0,0,0,1,0,377495
1005367,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,72009,0,0,0,0,0,0,0,1,0,377496
1005368,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,72009,0,0,0,0,0,0,0,1,0,377497
1005369,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,72009,0,0,0,0,0,0,0,1,0,377498
1005370,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,72009,0,0,0,0,0,0,0,1,0,377499
1005442,0,0,1,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,67069,0,0,0,0,0,0,0,1,0,377517
1005557,177,0,0,6,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,255,0,0,0,0,0,0,0,0,0,25,0,377613
1005796,0,0,0,144,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,16,16,0,0,0,0,8,16,377759
1006056,0,0,0,24,0,0,0,0,1,0,194716,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,377905
1006150,0,0,3,113,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,18316,0,0,0,0,0,0,0,120,0,377968
1006206,0,0,1,90,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,193716,0,0,0,0,0,0,0,1,0,377990
1006215,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,67168,0,0,0,0,0,0,0,1,0,377997
1007446,453,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,-2000,0,1716,0,0,0,0,0,0,0,1,0,378937
1007460,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,67718,0,0,0,0,0,0,0,1,0,378946
1007514,0,0,1,90,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,193016,0,0,0,0,0,0,0,1,0,373796
1010593,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69161,0,0,0,0,0,0,0,1,0,380552
1010595,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69162,0,0,0,0,0,0,0,1,0,380553
1010597,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69163,0,0,0,0,0,0,0,1,0,380554
1010599,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69164,0,0,0,0,0,0,0,1,0,380555
1010601,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69165,0,0,0,0,0,0,0,1,0,380556
1010604,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69166,0,0,0,0,0,0,0,1,0,380558
1010606,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69167,0,0,0,0,0,0,0,1,0,380559
1010608,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69168,0,0,0,0,0,0,0,1,0,380560
1010610,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69169,0,0,0,0,0,0,0,1,0,380561
1010612,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69170,0,0,0,0,0,0,0,1,0,380562
1010614,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69171,0,0,0,0,0,0,0,1,0,380563
1010616,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69172,0,0,0,0,0,0,0,1,0,380564
1010618,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69173,0,0,0,0,0,0,0,1,0,380565
1010620,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69174,0,0,0,0,0,0,0,1,0,380566
1010622,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69175,0,0,0,0,0,0,0,1,0,380567
1010624,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69176,0,0,0,0,0,0,0,1,0,380568
1010626,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69177,0,0,0,0,0,0,0,1,0,380569
1010628,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69178,0,0,0,0,0,0,0,1,0,380570
1010630,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69179,0,0,0,0,0,0,0,1,0,380571
1010632,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69180,0,0,0,0,0,0,0,1,0,380572
1010634,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69181,0,0,0,0,0,0,0,1,0,380573
1010636,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69182,0,0,0,0,0,0,0,1,0,380574
1010638,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69183,0,0,0,0,0,0,0,1,0,380575
1010640,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69184,0,0,0,0,0,0,0,1,0,380576
1010642,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69185,0,0,0,0,0,0,0,1,0,380577
1010644,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69186,0,0,0,0,0,0,0,1,0,380578
1010646,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69187,0,0,0,0,0,0,0,1,0,380579
1010648,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69188,0,0,0,0,0,0,0,1,0,380580
1010650,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69189,0,0,0,0,0,0,0,1,0,380581
1010652,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69190,0,0,0,0,0,0,0,1,0,380582
1010654,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69191,0,0,0,0,0,0,0,1,0,380583
1010656,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69192,0,0,0,0,0,0,0,1,0,380584
1010658,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69193,0,0,0,0,0,0,0,1,0,380585
1010660,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69194,0,0,0,0,0,0,0,1,0,380586
1010662,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69195,0,0,0,0,0,0,0,1,0,380587
1010664,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69196,0,0,0,0,0,0,0,1,0,380588
1010666,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69197,0,0,0,0,0,0,0,1,0,380589
1010668,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69198,0,0,0,0,0,0,0,1,0,380590
1010670,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69199,0,0,0,0,0,0,0,1,0,380591
1010672,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69200,0,0,0,0,0,0,0,1,0,380592
1010674,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69201,0,0,0,0,0,0,0,1,0,380593
1010676,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69202,0,0,0,0,0,0,0,1,0,380594
1010678,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69203,0,0,0,0,0,0,0,1,0,380595
1010680,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69204,0,0,0,0,0,0,0,1,0,380596
1010682,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69205,0,0,0,0,0,0,0,1,0,380597
1010684,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69206,0,0,0,0,0,0,0,1,0,380598
1010686,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69207,0,0,0,0,0,0,0,1,0,380599
1010688,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69208,0,0,0,0,0,0,0,1,0,380600
1010690,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69209,0,0,0,0,0,0,0,1,0,380601
1010692,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69210,0,0,0,0,0,0,0,1,0,380602
1010694,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69211,0,0,0,0,0,0,0,1,0,380603
1010696,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69212,0,0,0,0,0,0,0,1,0,380604
1010698,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69213,0,0,0,0,0,0,0,1,0,380605
1010700,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69214,0,0,0,0,0,0,0,1,0,380606
1010702,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69215,0,0,0,0,0,0,0,1,0,380607
1010704,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69216,0,0,0,0,0,0,0,1,0,380608
1010706,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69217,0,0,0,0,0,0,0,1,0,380609
1010708,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69218,0,0,0,0,0,0,0,1,0,380610
1010710,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69219,0,0,0,0,0,0,0,1,0,380611
1010712,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69220,0,0,0,0,0,0,0,1,0,380612
1010714,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69221,0,0,0,0,0,0,0,1,0,380613
1010716,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69222,0,0,0,0,0,0,0,1,0,380614
1010718,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69223,0,0,0,0,0,0,0,1,0,380615
1010853,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69290,0,0,0,0,0,0,0,1,0,380683
1010855,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69291,0,0,0,0,0,0,0,1,0,380684
1010859,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69294,0,0,0,0,0,0,0,1,0,380686
1010861,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69295,0,0,0,0,0,0,0,1,0,380687
1010863,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69296,0,0,0,0,0,0,0,1,0,380688
1010865,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69297,0,0,0,0,0,0,0,1,0,380689
1010867,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69298,0,0,0,0,0,0,0,1,0,380690
1010869,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69299,0,0,0,0,0,0,0,1,0,380691
1010871,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69300,0,0,0,0,0,0,0,1,0,380692
1010873,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69301,0,0,0,0,0,0,0,1,0,380693
1010875,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69302,0,0,0,0,0,0,0,1,0,380694
1010877,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69303,0,0,0,0,0,0,0,1,0,380695
1010879,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69304,0,0,0,0,0,0,0,1,0,380696
1010881,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69305,0,0,0,0,0,0,0,1,0,380697
1010883,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69306,0,0,0,0,0,0,0,1,0,380698
1010885,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69307,0,0,0,0,0,0,0,1,0,380699
1010887,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69308,0,0,0,0,0,0,0,1,0,380700
1010889,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69309,0,0,0,0,0,0,0,1,0,380701
1010891,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69310,0,0,0,0,0,0,0,1,0,380702
1010893,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69311,0,0,0,0,0,0,0,1,0,380703
1010895,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69312,0,0,0,0,0,0,0,1,0,380704
1010897,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69313,0,0,0,0,0,0,0,1,0,380705
1010899,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69314,0,0,0,0,0,0,0,1,0,380706
1010901,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69315,0,0,0,0,0,0,0,1,0,380707
1010903,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69316,0,0,0,0,0,0,0,1,0,380708
1010905,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69317,0,0,0,0,0,0,0,1,0,380709
1010907,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69318,0,0,0,0,0,0,0,1,0,380710
1010909,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69319,0,0,0,0,0,0,0,1,0,380711
1010911,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69320,0,0,0,0,0,0,0,1,0,380712
1010913,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69321,0,0,0,0,0,0,0,1,0,380713
1010915,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69322,0,0,0,0,0,0,0,1,0,380714
1010917,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69323,0,0,0,0,0,0,0,1,0,380715
1010919,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69324,0,0,0,0,0,0,0,1,0,380716
1010924,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69325,0,0,0,0,0,0,0,1,0,380718
1010926,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69326,0,0,0,0,0,0,0,1,0,380719
1010928,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69327,0,0,0,0,0,0,0,1,0,380720
1010930,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69328,0,0,0,0,0,0,0,1,0,380721
1010932,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69329,0,0,0,0,0,0,0,1,0,380722
1010934,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69330,0,0,0,0,0,0,0,1,0,380723
1010936,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69331,0,0,0,0,0,0,0,1,0,380724
1010938,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69332,0,0,0,0,0,0,0,1,0,380725
1010940,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69333,0,0,0,0,0,0,0,1,0,380726
1010942,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69334,0,0,0,0,0,0,0,1,0,380727
1010944,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69335,0,0,0,0,0,0,0,1,0,380728
1010946,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69336,0,0,0,0,0,0,0,1,0,380729
1010949,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69337,0,0,0,0,0,0,0,1,0,380731
1010951,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69338,0,0,0,0,0,0,0,1,0,380732
1010953,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69339,0,0,0,0,0,0,0,1,0,380733
1010955,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69340,0,0,0,0,0,0,0,1,0,380734
1010957,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69341,0,0,0,0,0,0,0,1,0,380735
1010959,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69342,0,0,0,0,0,0,0,1,0,380736
1010961,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69343,0,0,0,0,0,0,0,1,0,380737
1010963,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69344,0,0,0,0,0,0,0,1,0,380738
1010965,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69345,0,0,0,0,0,0,0,1,0,380739
1010967,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69346,0,0,0,0,0,0,0,1,0,380740
1010969,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69347,0,0,0,0,0,0,0,1,0,380741
1010971,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69348,0,0,0,0,0,0,0,1,0,380742
1010973,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69349,0,0,0,0,0,0,0,1,0,380743
1010975,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69350,0,0,0,0,0,0,0,1,0,380744
1010977,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69351,0,0,0,0,0,0,0,1,0,380745
1010979,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69352,0,0,0,0,0,0,0,1,0,380746
1010981,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69353,0,0,0,0,0,0,0,1,0,380747
1010983,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69354,0,0,0,0,0,0,0,1,0,380748
1010985,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69355,0,0,0,0,0,0,0,1,0,380749
1010987,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69356,0,0,0,0,0,0,0,1,0,380750
1010989,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69357,0,0,0,0,0,0,0,1,0,380752
1011370,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69547,0,0,0,0,0,0,0,1,0,380943
1011372,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69548,0,0,0,0,0,0,0,1,0,380944
1011374,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69549,0,0,0,0,0,0,0,1,0,380945
1011376,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69550,0,0,0,0,0,0,0,1,0,380946
1011378,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69551,0,0,0,0,0,0,0,1,0,380947
1011380,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69552,0,0,0,0,0,0,0,1,0,380948
1011382,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69553,0,0,0,0,0,0,0,1,0,380949
1011384,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69554,0,0,0,0,0,0,0,1,0,380950
1011386,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69555,0,0,0,0,0,0,0,1,0,380951
1011388,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69585,0,0,0,0,0,0,0,1,0,380952
1011390,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69557,0,0,0,0,0,0,0,1,0,380953
1011392,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69558,0,0,0,0,0,0,0,1,0,380954
1011394,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69559,0,0,0,0,0,0,0,1,0,380955
1011396,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69560,0,0,0,0,0,0,0,1,0,380956
1011398,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69561,0,0,0,0,0,0,0,1,0,380957
1011400,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69562,0,0,0,0,0,0,0,1,0,380958
1011402,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69563,0,0,0,0,0,0,0,1,0,380959
1011404,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69564,0,0,0,0,0,0,0,1,0,380960
1011406,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69565,0,0,0,0,0,0,0,1,0,380961
1011408,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69566,0,0,0,0,0,0,0,1,0,380962
1011410,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69567,0,0,0,0,0,0,0,1,0,380963
1011412,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69568,0,0,0,0,0,0,0,1,0,380964
1011414,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69569,0,0,0,0,0,0,0,1,0,380965
1011416,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69570,0,0,0,0,0,0,0,1,0,380966
1011418,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69571,0,0,0,0,0,0,0,1,0,380967
1011420,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,69572,0,0,0,0,0,0,0,1,0,380968
