ID,Type,Asset,Modifier_tree_ID,Start_event,Start_asset,Start_timer,Fail_event,Fail_asset,Flags,Eligibility_world_state_ID,Eligibility_world_state_value
8880,41,33032,0,0,0,0,0,0,0,0,0
8881,41,33033,0,0,0,0,0,0,0,0,0
8882,41,33035,0,0,0,0,0,0,0,0,0
8883,41,33028,0,0,0,0,0,0,0,0,0
8884,41,33029,0,0,0,0,0,0,0,0,0
8885,41,33030,0,0,0,0,0,0,0,0,0
8886,41,34018,0,0,0,0,0,0,0,0,0
8887,41,34019,0,0,0,0,0,0,0,0,0
8888,41,34020,0,0,0,0,0,0,0,0,0
8889,41,34021,0,0,0,0,0,0,0,0,0
8890,41,34022,0,0,0,0,0,0,0,0,0
8891,41,34017,0,0,0,0,0,0,0,0,0
8893,36,19017,0,0,0,0,0,0,0,0,0
8894,36,21331,0,0,0,0,0,0,0,0,0
8895,36,21389,0,0,0,0,0,0,0,0,0
8896,36,21364,0,0,0,0,0,0,0,0,0
8897,36,21334,0,0,0,0,0,0,0,0,0
8898,36,21343,0,0,0,0,0,0,0,0,0
8899,36,21357,0,0,0,0,0,0,0,0,0
8900,36,21374,0,0,0,0,0,0,0,0,0
8901,36,21370,0,0,0,0,0,0,0,0,0
8902,36,21351,0,0,0,0,0,0,0,0,0
8903,36,20933,0,0,0,0,0,0,0,0,0
8905,27,7631,0,0,0,0,0,0,0,0,0
8906,27,7647,0,0,0,0,0,0,0,0,0
8907,27,9737,0,0,0,0,0,0,0,0,0
8908,27,11001,0,0,0,0,0,0,0,0,0
8918,18,15,0,0,0,0,0,0,0,0,0
8919,18,20,0,0,0,0,0,0,0,0,0
8985,41,1322,0,0,0,0,0,0,0,0,0
8986,41,4952,0,0,0,0,0,0,0,0,0
8987,41,4953,0,0,0,0,0,0,0,0,0
8988,41,13813,0,0,0,0,0,0,0,0,0
8989,41,15723,0,0,0,0,0,0,0,0,0
8990,41,17048,0,0,0,0,0,0,0,0,0
8991,41,18269,0,0,0,0,0,0,0,0,0
8992,41,18284,0,0,0,0,0,0,0,0,0
8993,41,19318,0,0,0,0,0,0,0,0,0
8994,41,19997,0,0,0,0,0,0,0,0,0
8995,41,21241,0,0,0,0,0,0,0,0,0
8996,41,22778,0,0,0,0,0,0,0,0,0
8997,41,22779,0,0,0,0,0,0,0,0,0
8998,41,23161,0,0,0,0,0,0,0,0,0
8999,41,23164,0,0,0,0,0,0,0,0,0
9000,41,23176,0,0,0,0,0,0,0,0,0
9001,41,23246,0,0,0,0,0,0,0,0,0
9002,41,23584,0,0,0,0,0,0,0,0,0
9003,41,23585,0,0,0,0,0,0,0,0,0
9004,41,24006,0,0,0,0,0,0,0,0,0
9005,41,24007,0,0,0,0,0,0,0,0,0
9006,41,27553,0,0,0,0,0,0,0,0,0
9007,41,29482,0,0,0,0,0,0,0,0,0
9008,41,30309,0,0,0,0,0,0,0,0,0
9009,41,30499,0,0,0,0,0,0,0,0,0
9010,41,30615,0,0,0,0,0,0,0,0,0
9011,41,30858,0,0,0,0,0,0,0,0,0
9012,41,31451,0,0,0,0,0,0,0,0,0
9013,41,32424,0,0,0,0,0,0,0,0,0
9014,41,33036,0,0,0,0,0,0,0,0,0
9015,41,33234,0,0,0,0,0,0,0,0,0
9016,41,33236,0,0,0,0,0,0,0,0,0
9017,41,33956,0,0,0,0,0,0,0,0,0
9018,41,34412,0,0,0,0,0,0,0,0,0
9019,41,36748,0,0,0,0,0,0,0,0,0
9020,41,37494,0,0,0,0,0,0,0,0,0
9021,41,37905,0,0,0,0,0,0,0,0,0
9022,41,37907,0,0,0,0,0,0,0,0,0
9023,41,37908,0,0,0,0,0,0,0,0,0
9024,41,37909,0,0,0,0,0,0,0,0,0
9025,41,38294,0,0,0,0,0,0,0,0,0
9026,41,38300,0,0,0,0,0,0,0,0,0
9027,41,38320,0,0,0,0,0,0,0,0,0
9028,41,39738,0,0,0,0,0,0,0,0,0
9029,41,42381,0,0,0,0,0,0,0,0,0
9030,41,43695,0,0,0,0,0,0,0,0,0
9031,41,43696,0,0,0,0,0,0,0,0,0
9041,41,36892,0,0,0,0,0,0,0,0,0
9042,41,36893,0,0,0,0,0,0,0,0,0
9044,41,36889,0,0,0,0,0,0,0,0,0
9045,41,36890,0,0,0,0,0,0,0,0,0
9046,41,36891,0,0,0,0,0,0,0,0,0
9049,41,36894,0,0,0,0,0,0,0,0,0
9058,74,0,187678,0,0,0,0,0,0,0,0
9060,28,20723,0,0,0,0,0,0,0,0,0
9061,28,60676,0,0,0,0,0,0,0,0,0
9078,36,20929,0,0,0,0,0,0,0,0,0
9079,36,31750,0,0,0,0,0,0,0,0,0
9081,8,4894,0,0,0,0,0,0,0,0,0
9082,41,33079,0,0,0,0,0,0,0,0,0
9098,69,61863,0,0,0,0,0,0,0,0,0
9118,29,61718,188343,0,0,0,0,0,0,0,0
9119,29,61874,0,0,0,0,0,0,0,0,0
9121,29,61875,188478,0,0,0,0,0,0,0,0
9122,29,61820,188705,0,0,0,0,0,0,0,0
9123,29,61820,188518,0,0,0,0,0,0,0,0
9124,110,61815,188102,0,0,0,0,0,0,0,0
9138,29,61818,188486,0,0,0,0,0,0,0,0
9139,29,61818,188482,0,0,0,0,0,0,0,0
9140,29,61818,188484,0,0,0,0,0,0,0,0
9141,29,61818,188480,0,0,0,0,0,0,0,0
9142,29,61818,188488,0,0,0,0,0,0,0,0
9143,110,61815,188070,0,0,0,0,0,0,0,0
9144,110,61815,188074,0,0,0,0,0,0,0,0
9145,110,61815,188078,0,0,0,0,0,0,0,0
9146,110,61815,188082,0,0,0,0,0,0,0,0
9147,110,61815,188106,0,0,0,0,0,0,0,0
9148,110,61815,188086,0,0,0,0,0,0,0,0
9149,110,61815,188090,0,0,0,0,0,0,0,0
9150,110,61815,188094,0,0,0,0,0,0,0,0
9151,110,61815,188098,0,0,0,0,0,0,0,0
9158,42,38658,0,0,0,0,0,0,0,0,0
9159,34,51851,0,0,0,0,0,0,0,0,0
9160,113,0,0,0,0,0,0,0,0,0,0
9161,70,0,187468,0,0,0,0,0,0,0,0
9162,70,0,187476,0,0,0,0,0,0,0,0
9163,70,0,187474,0,0,0,0,0,0,0,0
9164,70,0,187470,0,0,0,0,0,0,0,0
9165,56,0,187468,0,0,0,0,0,0,0,0
9166,56,0,187470,0,0,0,0,0,0,0,0
9167,34,40634,0,0,0,0,0,0,0,0,0
9168,34,40613,0,0,0,0,0,0,0,0,0
9169,34,40614,0,0,0,0,0,0,0,0,0
9178,0,27881,0,0,0,0,0,0,0,0,0
9179,0,28094,0,0,0,0,0,0,0,0,0
9180,0,28312,0,0,0,0,0,0,0,0,0
9181,0,28366,0,0,0,0,0,0,0,0,0
9198,27,6824,0,0,0,0,0,0,0,0,0
9199,29,61875,188472,0,0,0,0,0,0,0,0
9200,29,61875,188474,0,0,0,0,0,0,0,0
9201,29,61875,188476,0,0,0,0,0,0,0,0
9202,29,61875,188635,0,0,0,0,0,0,0,0
9203,29,61875,188637,0,0,0,0,0,0,0,0
9204,29,61875,188639,0,0,0,0,0,0,0,0
9205,29,61875,188641,0,0,0,0,0,0,0,0
9258,28,61863,187527,0,0,0,0,0,0,0,0
9259,69,61863,187527,0,0,0,0,0,0,0,0
9260,28,61863,187421,0,0,0,0,0,0,0,0
9261,69,61863,187421,0,0,0,0,0,0,0,0
9299,54,225,188037,0,0,0,0,0,0,0,0
9300,54,225,188039,0,0,0,0,0,0,0,0
9301,54,225,188041,0,0,0,0,0,0,0,0
9302,54,225,188043,0,0,0,0,0,0,0,0
9303,54,225,188045,0,0,0,0,0,0,0,0
9304,54,225,188047,0,0,0,0,0,0,0,0
9305,54,225,188049,0,0,0,0,0,0,0,0
9306,54,225,188051,0,0,0,0,0,0,0,0
9307,54,225,188053,0,0,0,0,0,0,0,0
9308,54,225,188055,0,0,0,0,0,0,0,0
9309,54,225,188057,0,0,0,0,0,0,0,0
9310,54,225,188059,0,0,0,0,0,0,0,0
9338,36,44731,0,0,0,0,0,0,0,0,0
9358,0,3300,0,0,0,0,0,0,0,0,0
9359,0,32261,0,0,0,0,0,0,0,0,0
9360,0,24270,0,0,0,0,0,0,0,0,0
9361,0,9699,0,0,0,0,0,0,0,0,0
9362,0,24174,0,0,0,0,0,0,0,0,0
9363,0,32258,0,0,0,0,0,0,0,0,0
9364,0,16068,0,0,0,0,0,0,0,0,0
9365,0,16030,0,0,0,0,0,0,0,0,0
9366,0,4953,0,0,0,0,0,0,0,0,0
9367,0,6271,0,0,0,0,0,0,0,0,0
9368,0,4075,0,0,0,0,0,0,0,0,0
9369,0,4076,0,0,0,0,0,0,0,0,0
9370,0,15476,0,0,0,0,0,0,0,0,0
9371,0,2914,0,0,0,0,0,0,0,0,0
9372,0,14881,0,0,0,0,0,0,0,0,0
9373,0,32428,0,0,0,0,0,0,0,0,0
9374,0,28202,0,0,0,0,0,0,0,0,0
9418,36,44934,0,0,0,0,0,0,0,0,0
9419,36,44935,0,0,0,0,0,0,0,0,0
9420,34,26054,0,0,0,0,0,0,0,0,0
9421,29,62350,0,0,0,0,0,0,0,0,0
9438,0,16998,187527,0,0,0,0,0,0,0,0
9498,41,1262,0,0,0,0,0,0,0,0,0
9499,41,37898,0,0,0,0,0,0,0,0,0
9500,41,37901,0,0,0,0,0,0,0,0,0
9501,41,37902,0,0,0,0,0,0,0,0,0
9502,41,37904,0,0,0,0,0,0,0,0,0
9518,41,43571,0,0,0,0,0,0,0,0,0
9538,42,45072,0,0,0,0,0,0,0,0,0
9619,69,63624,0,0,0,0,0,0,0,0,0
9668,8,2760,0,0,0,0,0,0,0,0,0
9669,8,2761,0,0,0,0,0,0,0,0,0
9670,8,2762,0,0,0,0,0,0,0,0,0
9671,8,2764,0,0,0,0,0,0,0,0,0
9672,8,2763,0,0,0,0,0,0,0,0,0
9673,8,2765,0,0,0,0,0,0,0,0,0
9674,8,2766,0,0,0,0,0,0,0,0,0
9675,8,2767,0,0,0,0,0,0,0,0,0
9676,8,2769,0,0,0,0,0,0,0,0,0
9677,8,2768,0,0,0,0,0,0,0,0,0
9698,27,13667,0,0,0,0,0,0,0,0,0
9699,27,13668,0,0,0,0,0,0,0,0,0
9719,74,0,188230,0,0,0,0,0,0,0,0
9720,74,0,188233,0,0,0,0,0,0,0,0
9738,27,13684,0,0,0,0,0,0,0,0,0
9739,27,13593,0,0,0,0,0,0,0,0,0
9740,27,13685,0,0,0,0,0,0,0,0,0
9741,27,13703,0,0,0,0,0,0,0,0,0
9742,27,13688,0,0,0,0,0,0,0,0,0
9743,27,13704,0,0,0,0,0,0,0,0,0
9744,27,13690,0,0,0,0,0,0,0,0,0
9745,27,13705,0,0,0,0,0,0,0,0,0
9746,27,13691,0,0,0,0,0,0,0,0,0
9747,27,13706,0,0,0,0,0,0,0,0,0
9748,27,13710,0,0,0,0,0,0,0,0,0
9749,27,13689,0,0,0,0,0,0,0,0,0
9750,27,13709,0,0,0,0,0,0,0,0,0
9751,27,13695,0,0,0,0,0,0,0,0,0
9752,27,13711,0,0,0,0,0,0,0,0,0
9753,27,13694,0,0,0,0,0,0,0,0,0
9754,27,13708,0,0,0,0,0,0,0,0,0
9755,27,13696,0,0,0,0,0,0,0,0,0
9756,27,13707,0,0,0,0,0,0,0,0,0
9757,27,13693,0,0,0,0,0,0,0,0,0
9758,8,1718,0,0,0,0,0,0,0,0,0
9759,8,1755,0,0,0,0,0,0,0,0,0
9760,8,2199,0,0,0,0,0,0,0,0,0
9761,8,2080,0,0,0,0,0,0,0,0,0
9765,8,1722,0,0,0,0,0,0,0,0,0
9766,8,1721,0,0,0,0,0,0,0,0,0
9767,8,2476,0,0,0,0,0,0,0,0,0
9769,8,1723,0,0,0,0,0,0,0,0,0
9770,8,1727,0,0,0,0,0,0,0,0,0
9771,8,1751,0,0,0,0,0,0,0,0,0
9773,27,13725,0,0,0,0,0,0,0,0,0
9774,27,13724,0,0,0,0,0,0,0,0,0
9775,27,13723,0,0,0,0,0,0,0,0,0
9776,27,13713,0,0,0,0,0,0,0,0,0
9777,27,13699,0,0,0,0,0,0,0,0,0
9778,8,2777,0,0,0,0,0,0,0,0,0
9779,8,2778,0,0,0,0,0,0,0,0,0
9780,8,2779,0,0,0,0,0,0,0,0,0
9781,8,2781,0,0,0,0,0,0,0,0,0
9782,8,2780,0,0,0,0,0,0,0,0,0
9783,27,13726,0,0,0,0,0,0,0,0,0
9784,27,13727,0,0,0,0,0,0,0,0,0
9785,27,13731,0,0,0,0,0,0,0,0,0
9786,27,13728,0,0,0,0,0,0,0,0,0
9787,27,13729,0,0,0,0,0,0,0,0,0
9788,8,2783,0,0,0,0,0,0,0,0,0
9789,8,2784,0,0,0,0,0,0,0,0,0
9790,8,2785,0,0,0,0,0,0,0,0,0
9791,8,2787,0,0,0,0,0,0,0,0,0
9792,8,2786,0,0,0,0,0,0,0,0,0
9798,76,0,188317,0,0,0,0,0,0,0,0
9818,0,1412,0,0,0,0,0,0,0,0,0
9819,0,16998,187421,0,0,0,0,0,0,0,0
9838,110,46661,187423,0,0,0,0,0,0,0,0
9839,110,25677,187423,0,0,0,0,0,0,0,0
9858,54,58,188345,0,0,0,0,0,0,0,0
9859,27,12420,0,0,0,0,0,0,0,0,0
9860,27,12278,0,0,0,0,0,0,0,0,0
9861,27,12421,0,0,0,0,0,0,0,0,0
9862,27,12306,0,0,0,0,0,0,0,0,0
9863,8,2676,0,0,0,0,0,0,0,0,0
9864,8,2418,0,0,0,0,0,0,0,0,0
9865,8,2416,0,0,0,0,0,0,0,0,0
9866,8,2419,0,0,0,0,0,0,0,0,0
9867,8,2421,0,0,0,0,0,0,0,0,0
9868,8,2422,0,0,0,0,0,0,0,0,0
9869,8,2436,0,0,0,0,0,0,0,0,0
9870,8,2576,0,0,0,0,0,0,0,0,0
9874,8,2497,0,0,0,0,0,0,0,0,0
9875,8,2420,0,0,0,0,0,0,0,0,0
9879,8,2797,0,0,0,0,0,0,0,0,0
9880,8,2798,0,0,0,0,0,0,0,0,0
9918,28,64805,0,0,0,0,0,0,0,0,0
9919,28,64812,0,0,0,0,0,0,0,0,0
9920,28,64813,0,0,0,0,0,0,0,0,0
9921,28,64815,0,0,0,0,0,0,0,0,0
9922,28,64816,0,0,0,0,0,0,0,0,0
9947,0,33432,187527,0,0,0,0,0,0,0,0
9948,0,33271,187527,0,0,0,0,0,0,0,0
9955,0,33186,187421,0,0,0,0,0,0,0,0
9956,0,33118,187421,0,0,0,0,0,0,0,0
9957,0,33293,187421,0,0,0,0,0,0,0,0
9963,0,33432,187421,0,0,0,0,0,0,0,0
9964,0,33271,187421,0,0,0,0,0,0,0,0
9966,0,33515,187421,0,0,0,0,0,0,0,0
9967,0,33288,187421,0,0,0,0,0,0,0,0
9968,0,33113,187527,0,0,0,0,0,0,0,0
9969,0,33113,187421,0,0,0,0,0,0,0,0
9970,0,33186,187527,0,0,0,0,0,0,0,0
9972,0,33118,187527,0,0,0,0,0,0,0,0
9974,0,33293,187527,0,0,0,0,0,0,0,0
9976,0,32867,187527,0,0,0,0,0,0,0,0
9977,0,32867,187421,0,0,0,0,0,0,0,0
9978,0,32930,187527,0,0,0,0,0,0,0,0
9979,0,32930,187421,0,0,0,0,0,0,0,0
9980,0,33411,187527,0,0,0,0,0,0,0,0
9981,0,33411,187421,0,0,0,0,0,0,0,0
9982,0,33413,187527,0,0,0,0,0,0,0,0
9983,0,33413,187421,0,0,0,0,0,0,0,0
9984,0,33410,187527,0,0,0,0,0,0,0,0
9985,0,33410,187421,0,0,0,0,0,0,0,0
9986,0,33412,187527,0,0,0,0,0,0,0,0
9987,0,33412,187421,0,0,0,0,0,0,0,0
9990,0,32871,187527,0,0,0,0,0,0,0,0
9991,0,32871,187421,0,0,0,0,0,0,0,0
9992,0,33515,187527,0,0,0,0,0,0,0,0
9996,0,33993,187527,0,0,0,0,0,0,0,0
9997,0,33993,187421,0,0,0,0,0,0,0,0
10027,8,2886,0,0,0,0,0,0,0,0,0
10028,8,2888,0,0,0,0,0,0,0,0,0
10029,8,2890,0,0,0,0,0,0,0,0,0
10030,8,2892,0,0,0,0,0,0,0,0,0
10031,8,2887,0,0,0,0,0,0,0,0,0
10032,8,2889,0,0,0,0,0,0,0,0,0
10033,8,2891,0,0,0,0,0,0,0,0,0
10034,8,2893,0,0,0,0,0,0,0,0,0
10035,42,45624,0,0,0,0,0,0,0,0,0
10042,0,33113,188275,0,0,0,0,0,0,0,0
10044,0,33113,188920,0,0,0,0,0,0,0,0
10045,0,33113,188028,0,0,0,0,0,0,0,0
10046,0,33113,188614,0,0,0,0,0,0,0,0
10047,0,33113,188617,0,0,0,0,0,0,0,0
10048,0,33113,188620,0,0,0,0,0,0,0,0
10049,0,33113,188152,0,0,0,0,0,0,0,0
10050,0,33113,188146,0,0,0,0,0,0,0,0
10051,0,33113,188149,0,0,0,0,0,0,0,0
10054,0,33113,188923,0,0,0,0,0,0,0,0
10055,0,33113,187866,0,0,0,0,0,0,0,0
10056,0,33113,188170,0,0,0,0,0,0,0,0
10057,0,33113,188941,0,0,0,0,0,0,0,0
10058,0,33113,188122,0,0,0,0,0,0,0,0
10059,0,33113,188495,0,0,0,0,0,0,0,0
10060,0,33113,188764,0,0,0,0,0,0,0,0
10061,0,33113,188061,0,0,0,0,0,0,0,0
10062,0,33186,187821,0,0,0,0,0,0,0,0
10063,0,33186,188652,0,0,0,0,0,0,0,0
10066,0,33388,188767,0,0,0,0,0,0,0,0
10067,0,33388,187863,0,0,0,0,0,0,0,0
10068,0,33118,188770,0,0,0,0,0,0,0,0
10069,0,33118,188655,0,0,0,0,0,0,0,0
10072,0,33118,187421,13,20951,240,0,0,2,0,0
10073,0,33118,187527,13,20951,240,0,0,2,0,0
10074,0,33293,188967,0,0,0,0,0,0,0,0
10075,0,33293,188128,0,0,0,0,0,0,0,0
10077,0,33293,1384,0,0,0,0,0,0,4170,1
10079,0,33293,1338,0,0,0,0,0,0,4170,1
10080,0,33293,187527,13,21027,205,0,0,2,0,0
10081,0,33293,187421,13,21027,205,0,0,2,0,0
10082,0,32927,188125,0,0,0,0,0,0,0,0
10083,0,32857,188125,0,0,0,0,0,0,0,0
10084,0,32867,188125,0,0,0,0,0,0,0,0
10085,0,32927,188236,0,0,0,0,0,0,0,0
10086,0,32857,188236,0,0,0,0,0,0,0,0
10087,0,32867,188236,0,0,0,0,0,0,0,0
10088,0,32927,187972,0,0,0,0,0,0,0,0
10089,0,32857,188021,0,0,0,0,0,0,0,0
10090,0,32857,188239,0,0,0,0,0,0,0,0
10091,0,32857,188140,0,0,0,0,0,0,0,0
10095,0,32930,188134,0,0,0,0,0,0,0,0
10099,0,32930,188319,0,0,0,0,0,0,0,0
10100,8,3056,0,0,0,0,0,0,0,0,0
10101,8,2923,0,0,0,0,0,0,0,0,0
10102,8,2930,0,0,0,0,0,0,0,0,0
10103,8,3058,0,0,0,0,0,0,0,0,0
10104,8,2941,0,0,0,0,0,0,0,0,0
10105,8,2953,0,0,0,0,0,0,0,0,0
10106,8,3182,0,0,0,0,0,0,0,0,0
10107,8,3176,0,0,0,0,0,0,0,0,0
10108,8,3179,0,0,0,0,0,0,0,0,0
10110,8,3181,0,0,0,0,0,0,0,0,0
10111,8,3006,0,0,0,0,0,0,0,0,0
10112,8,3158,0,0,0,0,0,0,0,0,0
10133,0,32930,187818,0,0,0,0,0,0,0,0
10173,0,33271,188376,0,0,0,0,0,0,0,0
10184,0,33515,188913,0,0,0,0,0,0,0,0
10185,0,33288,188541,0,0,0,0,0,0,0,0
10187,54,58,188916,0,0,0,0,0,0,0,0
10189,54,58,188379,0,0,0,0,0,0,0,0
10196,12,221,0,0,0,0,0,0,0,0,0
10218,0,33113,188322,0,0,0,0,0,0,0,0
10219,0,33113,188325,0,0,0,0,0,0,0,0
10220,0,33293,189082,0,0,0,0,0,0,0,0
10221,0,33293,188328,0,0,0,0,0,0,0,0
10222,27,13664,0,0,0,0,0,0,0,0,0
10223,69,62821,188796,0,0,0,0,0,0,0,0
10224,28,64808,0,0,0,0,0,0,0,0,0
10225,28,64809,0,0,0,0,0,0,0,0,0
10226,28,64810,0,0,0,0,0,0,0,0,0
10227,28,64811,0,0,0,0,0,0,0,0,0
10228,28,64814,0,0,0,0,0,0,0,0,0
10229,69,62821,188173,0,0,0,0,0,0,0,0
10238,69,62807,188177,0,0,0,0,0,0,0,0
10239,69,65134,188181,0,0,0,0,0,0,0,0
10240,69,62807,188800,0,0,0,0,0,0,0,0
10241,69,63711,188804,0,0,0,0,0,0,0,0
10243,0,33515,188334,0,0,0,0,0,0,0,0
10247,69,64899,188305,13,20905,0,0,0,2,0,0
10248,69,64899,187922,13,20905,0,0,0,2,0,0
10258,69,64899,188787,13,20905,0,0,0,2,0,0
10259,69,64899,188340,13,20905,0,0,0,2,0,0
10260,69,64899,188218,13,20905,0,0,0,2,0,0
10261,69,64899,187919,13,20905,0,0,0,2,0,0
10262,36,46708,0,0,0,0,0,0,0,0,0
10263,34,64927,0,0,0,0,0,0,0,0,0
10279,0,33288,187824,0,0,0,0,0,0,0,0
10284,0,32930,188707,13,21687,12,0,0,2,0,0
10285,0,32930,188926,0,0,0,0,0,0,0,0
10286,0,32930,188185,0,0,0,0,0,0,0,0
10287,0,32872,187527,0,0,0,0,0,0,0,0
10288,0,32873,187527,0,0,0,0,0,0,0,0
10290,0,32930,189041,0,0,0,0,0,0,0,0
10291,0,33288,187421,13,21001,420,0,0,2,0,0
10292,0,33288,187527,13,21001,420,0,0,2,0,0
10293,0,33136,187527,10,33136,12,0,0,0,0,0
10294,0,33136,187421,10,33136,12,0,0,0,0,0
10296,0,33288,188421,0,0,0,0,0,0,0,0
10304,28,64985,188373,0,0,0,0,0,0,0,0
10305,28,64985,188337,0,0,0,0,0,0,0,0
10306,0,33271,188535,0,0,0,0,0,0,0,0
10309,28,64985,188358,0,0,0,0,0,0,0,0
10311,0,32872,187421,0,0,0,0,0,0,0,0
10312,0,32873,187421,0,0,0,0,0,0,0,0
10313,28,64985,187925,0,0,0,0,0,0,0,0
10321,69,63988,188424,0,0,0,0,0,0,0,0
10322,69,63988,188427,0,0,0,0,0,0,0,0
10323,69,63988,188430,0,0,0,0,0,0,0,0
10324,69,63988,188932,0,0,0,0,0,0,0,0
10325,69,63988,188935,0,0,0,0,0,0,0,0
10326,69,63988,188938,0,0,0,0,0,0,0,0
10340,0,33186,188266,0,0,0,0,0,0,0,0
10341,0,33293,188263,0,0,0,0,0,0,0,0
10342,0,33118,188269,0,0,0,0,0,0,0,0
10347,0,33432,188245,0,0,0,0,0,0,0,0
10348,0,32930,188248,0,0,0,0,0,0,0,0
10349,0,33271,188251,0,0,0,0,0,0,0,0
10350,0,33288,188254,0,0,0,0,0,0,0,0
10351,0,33515,188257,0,0,0,0,0,0,0,0
10352,0,33113,188460,0,0,0,0,0,0,0,0
10353,0,33186,188436,0,0,0,0,0,0,0,0
10354,0,33293,188439,0,0,0,0,0,0,0,0
10355,0,33118,188442,0,0,0,0,0,0,0,0
10357,0,32930,188445,0,0,0,0,0,0,0,0
10361,0,33432,188448,0,0,0,0,0,0,0,0
10362,0,33271,188454,0,0,0,0,0,0,0,0
10363,0,33515,188457,0,0,0,0,0,0,0,0
10364,0,33288,188451,0,0,0,0,0,0,0,0
10365,8,3057,0,0,0,0,0,0,0,0,0
10366,8,2924,0,0,0,0,0,0,0,0,0
10367,8,2929,0,0,0,0,0,0,0,0,0
10368,8,3059,0,0,0,0,0,0,0,0,0
10369,8,2944,0,0,0,0,0,0,0,0,0
10370,8,2954,0,0,0,0,0,0,0,0,0
10371,8,3184,0,0,0,0,0,0,0,0,0
10372,8,3183,0,0,0,0,0,0,0,0,0
10373,8,3187,0,0,0,0,0,0,0,0,0
10375,8,3188,0,0,0,0,0,0,0,0,0
10376,8,3007,0,0,0,0,0,0,0,0,0
10377,8,3163,0,0,0,0,0,0,0,0,0
10388,0,33288,188632,0,0,0,0,0,0,0,0
10391,29,8690,188003,0,0,0,0,0,0,0,0
10394,29,65015,187421,0,0,0,0,0,0,0,0
10395,28,65015,187421,0,0,0,0,0,0,0,0
10396,29,65015,187527,0,0,0,0,0,0,0,0
10397,28,65015,187527,0,0,0,0,0,0,0,0
10399,0,33515,188331,0,0,0,0,0,0,0,0
10400,0,33515,188224,0,0,0,0,0,0,0,0
10401,28,65037,187527,8,65037,12,0,0,0,0,0
10402,28,65037,187421,8,65037,12,0,0,0,0,0
10403,28,64985,188260,0,0,0,0,0,0,0,0
10404,28,64985,188433,0,0,0,0,0,0,0,0
10405,28,65040,187421,0,0,0,0,0,0,0,0
10406,28,65040,187527,0,0,0,0,0,0,0,0
10409,0,33288,188161,0,0,0,0,0,0,0,0
10410,0,33288,188158,0,0,0,0,0,0,0,0
10412,0,33288,188784,0,0,0,0,0,0,0,0
10414,0,33288,188281,0,0,0,0,0,0,0,0
10415,0,33288,188284,0,0,0,0,0,0,0,0
10416,0,33288,188314,0,0,0,0,0,0,0,0
10418,0,32857,187972,0,0,0,0,0,0,0,0
10419,0,32867,187972,0,0,0,0,0,0,0,0
10420,0,32867,188021,0,0,0,0,0,0,0,0
10421,0,32927,188021,0,0,0,0,0,0,0,0
10422,0,32867,188239,0,0,0,0,0,0,0,0
10423,0,32927,188239,0,0,0,0,0,0,0,0
10424,0,32867,188140,0,0,0,0,0,0,0,0
10425,0,32927,188140,0,0,0,0,0,0,0,0
10430,69,62836,187527,0,0,0,0,0,0,0,0
10431,69,63536,187421,0,0,0,0,0,0,0,0
10439,69,64899,188242,0,0,0,0,0,0,0,0
10440,28,64985,188361,0,0,0,0,0,0,0,0
10441,110,21343,187939,0,0,0,0,0,0,0,0
10442,110,46661,187939,0,0,0,0,0,0,0,0
10443,110,25677,187939,0,0,0,0,0,0,0,0
10445,28,65074,188194,0,0,0,0,0,0,0,0
10446,28,65074,187527,13,21597,1200,0,0,0,0,0
10447,28,65074,188520,0,0,0,0,0,0,0,0
10448,28,65074,189085,0,0,0,0,0,0,0,0
10449,28,65074,188031,0,0,0,0,0,0,0,0
10450,0,33432,188523,0,0,0,0,0,0,0,0
10451,0,33271,188137,0,0,0,0,0,0,0,0
10452,69,64899,188526,13,20905,0,0,0,2,0,0
10457,28,64985,188723,0,0,0,0,0,0,0,0
10458,69,64899,188529,13,20905,0,0,0,2,0,0
10459,28,65074,188018,0,0,0,0,0,0,0,0
10460,28,65074,188532,0,0,0,0,0,0,0,0
10461,28,65074,189061,0,0,0,0,0,0,0,0
10462,0,33271,188164,0,0,0,0,0,0,0,0
10463,0,33432,188611,0,0,0,0,0,0,0,0
10464,8,3180,0,0,0,0,0,0,0,0,0
10465,8,3189,0,0,0,0,0,0,0,0,0
10498,41,37497,0,0,0,0,0,0,0,0,0
10499,41,37498,0,0,0,0,0,0,0,0,0
10500,41,37495,0,0,0,0,0,0,0,0,0
10501,41,37489,0,0,0,0,0,0,0,0,0
10502,41,37899,0,0,0,0,0,0,0,0,0
10503,41,37499,0,0,0,0,0,0,0,0,0
10504,41,37491,0,0,0,0,0,0,0,0,0
10505,41,23492,0,0,0,0,0,0,0,0,0
10506,41,37492,0,0,0,0,0,0,0,0,0
10518,75,186,0,0,0,0,0,0,0,0,0
10519,112,186,0,0,0,0,0,0,0,0,0
10525,36,46109,0,0,0,0,0,0,0,0,0
10526,34,64731,0,0,0,0,0,0,0,0,0
10543,0,33432,188367,0,0,0,0,0,0,0,0
10544,0,33432,188364,0,0,0,0,0,0,0,0
10545,0,33432,188370,0,0,0,0,0,0,0,0
10546,0,33432,188209,0,0,0,0,0,0,0,0
10547,0,33432,188212,0,0,0,0,0,0,0,0
10548,0,33432,188215,0,0,0,0,0,0,0,0
10558,28,64985,187527,0,0,0,0,0,0,0,0
