ID,ClassID,SubclassID,Material,InventoryType,RequiredLevel,SheatheType,RandomSelect,ItemRandomSuffixGroupID,Sound_override_subclassID,ScalingStatDistributionID,IconFileDataID,ItemGroupSoundsID,ContentTuningID,MaxDurability,AmmunitionType,Field_5_5_4_67090_015,ScalingStatValue,DamageType_0,DamageType_1,DamageType_2,DamageType_3,DamageType_4,Resistances_0,Resistances_1,Resistances_2,Resistances_3,Resistances_4,Resistances_5,Resistances_6,MinDamage_0,MinDamage_1,MinDamage_2,MinDamage_3,MinDamage_4,MaxDamage_0,MaxDamage_1,MaxDamage_2,MaxDamage_3,MaxDamage_4
29857,0,8,8,0,0,0,0,0,-1,0,133434,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29858,0,8,8,0,0,0,0,0,-1,0,133434,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29859,0,8,8,0,0,0,0,0,-1,0,133434,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29860,0,8,8,0,0,0,0,0,-1,0,133434,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29861,0,8,8,0,0,0,0,0,-1,0,133434,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29862,0,8,8,0,0,0,0,0,-1,0,133434,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29863,0,8,8,0,0,0,0,0,-1,0,133434,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29864,0,8,8,0,0,0,0,0,-1,0,133434,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29866,0,8,8,0,0,0,0,0,-1,0,133434,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29867,0,8,8,0,0,0,0,0,-1,0,133434,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29869,0,8,8,0,0,0,0,0,-1,0,133434,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29870,0,8,8,0,0,0,0,0,-1,0,133434,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29871,0,8,8,0,0,0,0,0,-1,0,133434,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29872,0,8,8,0,0,0,0,0,-1,0,133434,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29873,0,8,8,0,0,0,0,0,-1,0,133434,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29874,0,8,8,0,0,0,0,0,-1,0,133434,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30191,0,8,8,0,0,0,0,0,-1,0,133434,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30193,0,8,8,0,0,0,0,0,-1,0,133434,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30195,0,8,8,0,0,0,0,0,-1,0,133434,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30197,0,8,8,0,0,0,0,0,-1,0,133434,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30198,0,8,8,0,0,0,0,0,-1,0,133434,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30199,0,8,8,0,0,0,0,0,-1,0,133434,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30877,0,8,8,0,0,0,0,0,-1,0,133434,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31842,0,8,8,0,0,0,0,0,-1,0,133434,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31843,0,8,8,0,0,0,0,0,-1,0,133434,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31844,0,8,8,0,0,0,0,0,-1,0,133434,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31845,0,8,8,0,0,0,0,0,-1,0,133434,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31846,0,8,8,0,0,0,0,0,-1,0,133434,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31847,0,8,8,0,0,0,0,0,-1,0,133434,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31848,0,8,8,0,0,0,0,0,-1,0,133434,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31849,0,8,8,0,0,0,0,0,-1,0,133434,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32952,0,8,8,0,0,0,0,0,-1,0,133434,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33315,0,8,8,0,0,0,0,0,-1,0,133434,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16137,4,1,7,9,30,0,0,0,-1,0,132612,7,0,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16153,4,1,7,9,30,0,0,0,-1,0,132612,7,0,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16138,4,1,7,1,30,0,0,0,-1,0,133133,7,0,70,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16146,4,1,7,1,30,0,0,0,-1,0,133133,7,0,70,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16124,4,0,3,2,30,0,0,0,-1,0,133288,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16125,4,0,3,2,30,0,0,0,-1,0,133288,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16132,4,2,8,9,30,0,0,0,-1,0,132612,7,0,40,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16151,4,1,7,8,30,0,0,0,-1,0,132542,7,0,55,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16159,4,3,5,1,30,0,0,0,-1,0,132767,10,0,70,0,0,0,0,0,0,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16158,4,3,5,9,30,0,0,0,-1,0,132606,10,0,40,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16148,4,2,8,3,30,0,0,0,-1,0,135039,7,0,70,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16155,4,2,8,6,30,0,0,0,-1,0,132492,7,0,40,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16162,4,4,6,3,40,0,0,0,-1,0,135059,11,0,70,0,0,0,0,0,0,0,0,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16172,4,4,6,10,40,0,0,0,-1,0,132957,11,0,40,0,0,0,0,0,0,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21031,0,5,0,0,45,0,0,0,-1,0,134019,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22324,0,5,0,0,45,0,0,0,-1,0,134019,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16355,9,0,0,0,48,0,0,0,-1,0,133738,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16365,9,0,0,0,48,0,0,0,-1,0,133738,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16386,9,0,0,0,48,0,0,0,-1,0,133738,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16362,9,0,0,0,58,0,0,0,-1,0,133738,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16378,9,0,0,0,58,0,0,0,-1,0,133738,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16372,9,0,0,0,44,0,0,0,-1,0,133738,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16383,9,0,0,0,54,0,0,0,-1,0,133738,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16387,9,0,0,0,56,0,0,0,-1,0,133738,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25900,9,0,0,0,56,0,0,0,-1,0,133738,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16390,9,0,0,0,42,0,0,0,-1,0,133738,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16485,4,1,7,8,58,0,0,0,-1,0,132539,7,0,65,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17576,4,1,7,8,58,0,0,0,-1,0,132539,7,0,65,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17616,4,1,7,8,58,0,0,0,-1,0,132539,7,0,65,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77616,4,1,7,8,58,0,0,0,-1,0,132539,7,0,65,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77771,4,1,7,8,58,0,0,0,-1,0,132539,7,0,65,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77790,4,1,7,8,58,0,0,0,-1,0,132539,7,0,65,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77839,4,1,7,8,58,0,0,0,-1,0,132539,7,0,65,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16389,9,0,0,0,52,0,0,0,-1,0,133738,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23711,9,0,0,0,52,0,0,0,-1,0,133738,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16382,9,0,0,0,46,0,0,0,-1,0,133738,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17617,4,1,7,10,58,0,0,0,-1,0,132951,7,0,50,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77617,4,1,7,10,58,0,0,0,-1,0,132951,7,0,50,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77791,4,1,7,10,58,0,0,0,-1,0,132951,7,0,50,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16498,4,2,8,8,58,0,0,0,-1,0,132539,7,0,65,0,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77637,4,2,8,8,58,0,0,0,-1,0,132539,7,0,65,0,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77809,4,2,8,8,58,0,0,0,-1,0,132539,7,0,65,0,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77599,4,2,8,8,58,0,0,0,-1,0,132541,7,0,65,0,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16499,4,2,8,10,58,0,0,0,-1,0,132949,7,0,50,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77634,4,2,8,10,58,0,0,0,-1,0,132949,7,0,50,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77810,4,2,8,10,58,0,0,0,-1,0,132949,7,0,50,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77603,4,2,8,10,58,0,0,0,-1,0,132960,7,0,50,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16518,4,3,5,8,58,0,0,0,-1,0,132541,10,0,65,0,0,0,0,0,0,0,0,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77606,4,3,5,8,58,0,0,0,-1,0,132541,10,0,65,0,0,0,0,0,0,0,0,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77828,4,3,5,8,58,0,0,0,-1,0,132541,10,0,65,0,0,0,0,0,0,0,0,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77610,4,3,5,10,58,0,0,0,-1,0,132944,10,0,50,0,0,0,0,0,0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16509,4,4,6,8,58,0,0,0,-1,0,132590,11,0,65,0,0,0,0,0,0,0,0,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77658,4,4,6,8,58,0,0,0,-1,0,132590,11,0,65,0,0,0,0,0,0,0,0,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77853,4,4,6,8,58,0,0,0,-1,0,132590,11,0,65,0,0,0,0,0,0,0,0,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77653,4,4,6,10,58,0,0,0,-1,0,132957,11,0,50,0,0,0,0,0,0,0,0,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77625,4,4,6,8,58,0,0,0,-1,0,132584,11,0,65,0,0,0,0,0,0,0,0,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77622,4,4,6,10,58,0,0,0,-1,0,132963,11,0,50,0,0,0,0,0,0,0,0,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77614,4,1,7,20,58,0,0,0,-1,0,132670,7,0,140,0,0,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77618,4,1,7,7,58,0,0,0,-1,0,134588,7,0,100,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16492,4,1,7,3,58,0,0,0,-1,0,135033,7,0,85,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17601,4,1,7,3,58,0,0,0,-1,0,135033,7,0,85,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18747,4,1,7,3,58,0,0,0,-1,0,135033,7,0,85,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77615,4,1,7,3,58,0,0,0,-1,0,135033,7,0,85,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77631,4,1,7,3,58,0,0,0,-1,0,135033,7,0,85,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77772,4,1,7,3,58,0,0,0,-1,0,135033,7,0,85,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17566,4,1,7,1,58,0,0,0,-1,0,133126,7,0,85,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17598,4,1,7,1,58,0,0,0,-1,0,133126,7,0,85,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77619,4,1,7,1,58,0,0,0,-1,0,133126,7,0,85,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77629,4,1,7,1,58,0,0,0,-1,0,133126,7,0,85,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77652,4,1,7,1,58,0,0,0,-1,0,133126,7,0,85,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16504,4,2,8,5,58,0,0,0,-1,0,132722,7,0,140,0,0,0,0,0,0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16721,4,2,8,5,58,0,0,0,-1,0,132722,7,0,140,0,0,0,0,0,0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77633,4,2,8,5,58,0,0,0,-1,0,132722,7,0,140,0,0,0,0,0,0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77738,4,2,8,5,58,0,0,0,-1,0,132722,7,0,140,0,0,0,0,0,0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78079,4,2,8,5,58,0,0,0,-1,0,132722,7,0,140,0,0,0,0,0,0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78254,4,2,8,5,58,0,0,0,-1,0,132722,7,0,140,0,0,0,0,0,0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77635,4,2,8,1,58,0,0,0,-1,0,133144,7,0,85,0,0,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77638,4,2,8,7,58,0,0,0,-1,0,134591,7,0,100,0,0,0,0,0,0,0,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77636,4,2,8,3,58,0,0,0,-1,0,135056,7,0,85,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77602,4,2,8,5,58,0,0,0,-1,0,132725,7,0,140,0,0,0,0,0,0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16502,4,2,8,7,58,0,0,0,-1,0,134586,7,0,100,0,0,0,0,0,0,0,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77601,4,2,8,7,58,0,0,0,-1,0,134586,7,0,100,0,0,0,0,0,0,0,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77740,4,2,8,7,58,0,0,0,-1,0,134586,7,0,100,0,0,0,0,0,0,0,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77598,4,2,8,3,58,0,0,0,-1,0,135054,7,0,85,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77600,4,2,8,1,58,0,0,0,-1,0,133143,7,0,85,0,0,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77608,4,3,5,5,58,0,0,0,-1,0,132628,10,0,140,0,0,0,0,0,0,0,0,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77611,4,3,5,7,58,0,0,0,-1,0,134590,10,0,100,0,0,0,0,0,0,0,0,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77607,4,3,5,3,58,0,0,0,-1,0,135049,10,0,85,0,0,0,0,0,0,0,0,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77609,4,3,5,1,58,0,0,0,-1,0,133123,10,0,85,0,0,0,0,0,0,0,0,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16434,4,4,6,1,58,0,0,0,-1,0,133073,11,0,85,0,0,0,0,0,0,0,0,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77624,4,4,6,1,58,0,0,0,-1,0,133073,11,0,85,0,0,0,0,0,0,0,0,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77656,4,4,6,1,58,0,0,0,-1,0,133073,11,0,85,0,0,0,0,0,0,0,0,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16513,4,4,6,5,58,0,0,0,-1,0,132751,11,0,140,0,0,0,0,0,0,0,0,609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77654,4,4,6,5,58,0,0,0,-1,0,132751,11,0,140,0,0,0,0,0,0,0,0,609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77854,4,4,6,5,58,0,0,0,-1,0,132751,11,0,140,0,0,0,0,0,0,0,0,609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77655,4,4,6,7,58,0,0,0,-1,0,134584,11,0,100,0,0,0,0,0,0,0,0,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77657,4,4,6,3,58,0,0,0,-1,0,135051,11,0,85,0,0,0,0,0,0,0,0,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77626,4,4,6,5,58,0,0,0,-1,0,132738,11,0,140,0,0,0,0,0,0,0,0,609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78139,4,4,6,5,58,0,0,0,-1,0,132738,11,0,140,0,0,0,0,0,0,0,0,609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78155,4,4,6,5,58,0,0,0,-1,0,132738,11,0,140,0,0,0,0,0,0,0,0,609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78306,4,4,6,5,58,0,0,0,-1,0,132738,11,0,140,0,0,0,0,0,0,0,0,609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78323,4,4,6,5,58,0,0,0,-1,0,132738,11,0,140,0,0,0,0,0,0,0,0,609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16515,4,4,6,7,58,0,0,0,-1,0,134586,11,0,100,0,0,0,0,0,0,0,0,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77623,4,4,6,7,58,0,0,0,-1,0,134586,11,0,100,0,0,0,0,0,0,0,0,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77857,4,4,6,7,58,0,0,0,-1,0,134586,11,0,100,0,0,0,0,0,0,0,0,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77621,4,4,6,3,58,0,0,0,-1,0,135059,11,0,85,0,0,0,0,0,0,0,0,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77683,4,1,7,8,60,0,0,0,-1,0,132560,7,0,80,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17584,4,1,7,10,60,0,0,0,-1,0,132948,7,0,60,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17608,4,1,7,10,60,0,0,0,-1,0,132948,7,0,60,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21888,4,1,7,10,60,0,0,0,-1,0,132948,7,0,60,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77681,4,1,7,10,60,0,0,0,-1,0,132948,7,0,60,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77693,4,1,7,10,60,0,0,0,-1,0,132948,7,0,60,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77713,4,1,7,10,60,0,0,0,-1,0,132948,7,0,60,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17578,4,1,7,1,60,0,0,0,-1,0,133126,7,0,100,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17602,4,1,7,1,60,0,0,0,-1,0,133126,7,0,100,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77682,4,1,7,1,60,0,0,0,-1,0,133126,7,0,100,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77695,4,1,7,1,60,0,0,0,-1,0,133126,7,0,100,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77710,4,1,7,1,60,0,0,0,-1,0,133126,7,0,100,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77680,4,1,7,7,60,0,0,0,-1,0,134588,7,0,120,0,0,0,0,0,0,0,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77678,4,1,7,20,60,0,0,0,-1,0,132653,7,0,165,0,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77679,4,1,7,3,60,0,0,0,-1,0,135054,7,0,100,0,0,0,0,0,0,0,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16459,4,2,8,8,60,0,0,0,-1,0,132542,7,0,80,0,0,0,0,0,0,0,0,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16554,4,2,8,8,60,0,0,0,-1,0,132542,7,0,80,0,0,0,0,0,0,0,0,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16558,4,2,8,8,60,0,0,0,-1,0,132542,7,0,80,0,0,0,0,0,0,0,0,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77669,4,2,8,8,60,0,0,0,-1,0,132542,7,0,80,0,0,0,0,0,0,0,0,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77699,4,2,8,8,60,0,0,0,-1,0,132542,7,0,80,0,0,0,0,0,0,0,0,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77875,4,2,8,8,60,0,0,0,-1,0,132542,7,0,80,0,0,0,0,0,0,0,0,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77904,4,2,8,8,60,0,0,0,-1,0,132542,7,0,80,0,0,0,0,0,0,0,0,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16454,4,2,8,10,60,0,0,0,-1,0,132955,7,0,60,0,0,0,0,0,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77666,4,2,8,10,60,0,0,0,-1,0,132955,7,0,60,0,0,0,0,0,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77698,4,2,8,10,60,0,0,0,-1,0,132955,7,0,60,0,0,0,0,0,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
