Display_lang,ID,OverallQualityID,ExpansionID,MinFactionID,MinReputation,AllowableClass,RequiredLevel,RequiredSkill,RequiredSkillRank,RequiredAbility,ItemLevel,Flags_0,Flags_1,Flags_2,Flags_3,Flags_4,AllowableRace_0,AllowableRace_1
"Art Template Cloth Chest  - Robe_Common_C_01 - Red",67581,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Cloth Boot  - Robe_Common_C_01 - Red",67582,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Cloth Legs  - Robe_Common_C_01 - Red",67583,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Cloth Head  - Robe_Common_C_01 - Red",67584,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Cloth Belt  - Robe_Common_C_01 - Red",67585,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Plate Belt  - Plate_Cataclysm_B_02 - Blue",67586,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Plate Boot  - Plate_Cataclysm_B_02 - Blue",67587,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Plate Chest  - Plate_Cataclysm_B_02 - Blue",67588,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Plate Hand  - Plate_Cataclysm_B_02 - Blue",67589,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Plate Head  - Plate_Cataclysm_B_02 - Blue",67590,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Plate Legs  - Plate_Cataclysm_B_02 - Blue",67591,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Plate Shoulder  - Plate_Cataclysm_B_02 - Blue",67592,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Plate Wrist  - Plate_Cataclysm_B_02 - Blue",67593,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Monster - Sword, Sword Dancer",67598,1,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Elementium Gutslicer",67602,3,-2,0,0,-1,0,0,0,0,346,0,8192,0,0,0,-1,-1
"[DND] Horde Guild Banner - Handheld",67604,1,-2,0,0,-1,0,0,0,0,1,131072,8192,0,0,0,-1,-1
"Forged Elementium Mindcrusher",67605,3,-2,0,0,-1,0,0,0,0,346,0,8192,0,0,0,-1,-1
"Art Template Plate Belt - Plate_DungeonPlate_03 - Paladin",67607,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Plate Boot - Plate_DungeonPlate_03 - Paladin",67608,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Plate Chest - Plate_DungeonPlate_03 - Paladin",67609,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Plate Hand - Plate_DungeonPlate_03 - Paladin",67610,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Plate Head - Plate_DungeonPlate_03 - Paladin",67611,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Plate Legs - Plate_DungeonPlate_03 - Paladin",67612,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Plate Shoulder - Plate_DungeonPlate_03 - Paladin",67613,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Plate Wrist - Plate_DungeonPlate_03 - Paladin",67614,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Plate Belt - Plate_DungeonPlate_03 - Death Knight",67615,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Plate Boot - Plate_DungeonPlate_03 - Death Knight",67616,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Plate Chest - Plate_DungeonPlate_03 - Death Knight",67617,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Plate Hand - Plate_DungeonPlate_03 - Death Knight",67618,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Plate Head - Plate_DungeonPlate_03 - Death Knight",67619,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Plate Legs - Plate_DungeonPlate_03 - Death Knight",67620,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Plate Shoulder - Plate_DungeonPlate_03 - Death Knight",67621,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Plate Wrist - Plate_DungeonPlate_03 - Death Knight",67622,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Plate Belt - Plate_DungeonPlate_03 - Warrior",67623,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Plate Boot - Plate_DungeonPlate_03 - Warrior",67624,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Plate Chest - Plate_DungeonPlate_03 - Warrior",67625,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Plate Hand - Plate_DungeonPlate_03 - Warrior",67626,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Plate Head - Plate_DungeonPlate_03 - Warrior",67627,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Plate Legs - Plate_DungeonPlate_03 - Warrior",67628,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Plate Shoulder - Plate_DungeonPlate_03 - Warrior",67629,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Plate Wrist - Plate_DungeonPlate_03 - Warrior",67630,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Mail Belt - Mail_DungeonMail_C_03 - Shaman",67631,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Mail Boot - Mail_DungeonMail_C_03 - Shaman",67632,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Mail Chest - Mail_DungeonMail_C_03 - Shaman",67633,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Mail Hand - Mail_DungeonMail_C_03 - Shaman",67634,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Mail Head - Mail_DungeonMail_C_03 - Shaman",67635,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Mail Legs - Mail_DungeonMail_C_03 - Shaman",67636,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Mail Shoulder - Mail_DungeonMail_C_03 - Shaman",67637,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Mail Wrist - Mail_DungeonMail_C_03 - Shaman",67638,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Mail Belt - Mail_DungeonMail_C_03 - Hunter",67639,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Mail Boot - Mail_DungeonMail_C_03 - Hunter",67640,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Mail Chest - Mail_DungeonMail_C_03 - Hunter",67641,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Mail Hand - Mail_DungeonMail_C_03 - Hunter",67642,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Mail Head - Mail_DungeonMail_C_03 - Hunter",67643,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Mail Legs - Mail_DungeonMail_C_03 - Hunter",67644,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Mail Shoulder - Mail_DungeonMail_C_03 - Hunter",67645,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Mail Wrist - Mail_DungeonMail_C_03 - Hunter",67646,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Leather Belt - DungeonLeather_C_03 - Rogue",67647,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Leather Boot - DungeonLeather_C_03 - Rogue",67648,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Leather Chest - DungeonLeather_C_03 - Rogue",67649,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Leather Hand - DungeonLeather_C_03 - Rogue",67650,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Leather Head - DungeonLeather_C_03 - Rogue",67651,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Leather Legs - DungeonLeather_C_03 - Rogue",67652,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Leather Shoulder - DungeonLeather_C_03 - Rogue",67653,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Leather Wrist - DungeonLeather_C_03 - Rogue",67654,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Leather Belt - DungeonLeather_C_03 - Druid",67655,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Leather Boot - DungeonLeather_C_03 - Druid",67656,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Leather Chest - DungeonLeather_C_03 - Druid",67657,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Leather Hand - DungeonLeather_C_03 - Druid",67658,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Leather Head - DungeonLeather_C_03 - Druid",67659,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Leather Legs - DungeonLeather_C_03 - Druid",67660,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Leather Shoulder - DungeonLeather_C_03 - Druid",67661,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Leather Wrist - DungeonLeather_C_03 - Druid",67662,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Cloth Belt - Robe_DungeonRobe_C_03 - Warlock",67663,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Cloth Boot - Robe_DungeonRobe_C_03 - Warlock",67664,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Cloth Chest - Robe_DungeonRobe_C_03 - Warlock",67665,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Cloth Hand - Robe_DungeonRobe_C_03 - Warlock",67666,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Cloth Head - Robe_DungeonRobe_C_03 - Warlock",67667,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Cloth Legs - Robe_DungeonRobe_C_03 - Warlock",67668,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Cloth Robe - Robe_DungeonRobe_C_03 - Warlock",67669,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Cloth Shoulder - Robe_DungeonRobe_C_03 - Warlock",67670,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Cloth Wrist - Robe_DungeonRobe_C_03 - Warlock",67671,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Cloth Belt - Robe_DungeonRobe_C_03 - Mage",67672,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Cloth Boot - Robe_DungeonRobe_C_03 - Mage",67673,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Cloth Chest - Robe_DungeonRobe_C_03 - Mage",67674,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Cloth Hand - Robe_DungeonRobe_C_03 - Mage",67675,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Cloth Head - Robe_DungeonRobe_C_03 - Mage",67676,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Cloth Legs - Robe_DungeonRobe_C_03 - Mage",67677,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Cloth Robe - Robe_DungeonRobe_C_03 - Mage",67678,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Cloth Shoulder - Robe_DungeonRobe_C_03 - Mage",67679,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Cloth Wrist - Robe_DungeonRobe_C_03 - Mage",67680,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Cloth Belt - Robe_DungeonRobe_C_03 - Priest",67681,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Cloth Boot - Robe_DungeonRobe_C_03 - Priest",67682,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Cloth Chest - Robe_DungeonRobe_C_03 - Priest",67683,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Cloth Hand - Robe_DungeonRobe_C_03 - Priest",67684,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Cloth Head - Robe_DungeonRobe_C_03 - Priest",67685,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Cloth Legs - Robe_DungeonRobe_C_03 - Priest",67686,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Cloth Robe - Robe_DungeonRobe_C_03 - Priest",67687,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Cloth Shoulder - Robe_DungeonRobe_C_03 - Priest",67688,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Cloth Wrist - Robe_DungeonRobe_C_03 - Priest",67689,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Cloth Belt - Robe_DungeonRobe_C_04 - Priest",67690,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Cloth Boot - Robe_DungeonRobe_C_04 - Priest",67691,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Cloth Chest - Robe_DungeonRobe_C_04 - Priest",67692,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Cloth Hand - Robe_DungeonRobe_C_04 - Priest",67693,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"The Twilight Blade",68163,4,-2,0,0,-1,0,0,0,0,359,0,8192,0,0,0,-1,-1
"Art Template Cloth Head - Robe_DungeonRobe_C_04 - Priest",67694,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Cloth Legs - Robe_DungeonRobe_C_04 - Priest",67695,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Cloth Robe - Robe_DungeonRobe_C_04 - Priest",67696,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Cloth Shoulder - Robe_DungeonRobe_C_04 - Priest",67697,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Cloth Wrist - Robe_DungeonRobe_C_04 - Priest",67698,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Cloth Belt - Robe_DungeonRobe_C_04 - Warlock",67699,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Cloth Boot - Robe_DungeonRobe_C_04 - Warlock",67700,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Cloth Chest - Robe_DungeonRobe_C_04 - Warlock",67701,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Cloth Hand - Robe_DungeonRobe_C_04 - Warlock",67702,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Cloth Head - Robe_DungeonRobe_C_04 - Warlock",67703,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Cloth Legs - Robe_DungeonRobe_C_04 - Warlock",67704,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Cloth Robe - Robe_DungeonRobe_C_04 - Warlock",67705,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Cloth Shoulder - Robe_DungeonRobe_C_04 - Warlock",67706,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Cloth Wrist - Robe_DungeonRobe_C_04 - Warlock",67707,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Cloth Belt - Robe_DungeonRobe_C_04 - Mage",67708,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Cloth Boot - Robe_DungeonRobe_C_04 - Mage",67709,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Cloth Chest - Robe_DungeonRobe_C_04 - Mage",67710,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Cloth Hand - Robe_DungeonRobe_C_04 - Mage",67711,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Cloth Head - Robe_DungeonRobe_C_04 - Mage",67712,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Cloth Legs - Robe_DungeonRobe_C_04 - Mage",67713,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Cloth Robe - Robe_DungeonRobe_C_04 - Mage",67714,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Cloth Shoulder - Robe_DungeonRobe_C_04 - Mage",67715,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Cloth Wrist - Robe_DungeonRobe_C_04 - Mage",67716,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Leather Belt - DungeonLeather_C_04 - Rogue",67717,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Leather Boot - DungeonLeather_C_04 - Rogue",67718,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Leather Chest - DungeonLeather_C_04 - Rogue",67719,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Leather Hand - DungeonLeather_C_04 - Rogue",67720,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Leather Head - DungeonLeather_C_04 - Rogue",67721,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Leather Legs - DungeonLeather_C_04 - Rogue",67722,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Leather Shoulder - DungeonLeather_C_04 - Rogue",67723,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Leather Wrist - DungeonLeather_C_04 - Rogue",67724,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Leather Belt - DungeonLeather_C_04 - Druid",67725,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Leather Boot - DungeonLeather_C_04 - Druid",67726,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Leather Chest - DungeonLeather_C_04 - Druid",67727,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Leather Hand - DungeonLeather_C_04 - Druid",67728,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Leather Head - DungeonLeather_C_04 - Druid",67729,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Leather Legs - DungeonLeather_C_04 - Druid",67730,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Leather Shoulder - DungeonLeather_C_04 - Druid",67731,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Leather Wrist - DungeonLeather_C_04 - Druid",67732,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Mail Wrist - Mail_DungeonMail_C_04 - Hunter",67733,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Mail Shoulder - Mail_DungeonMail_C_04 - Hunter",67734,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Mail Legs - Mail_DungeonMail_C_04 - Hunter",67735,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Mail Head - Mail_DungeonMail_C_04 - Hunter",67736,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Mail Hand - Mail_DungeonMail_C_04 - Hunter",67737,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Mail Chest - Mail_DungeonMail_C_04 - Hunter",67738,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Mail Boot - Mail_DungeonMail_C_04 - Hunter",67739,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Mail Belt - Mail_DungeonMail_C_04 - Hunter",67740,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Mail Wrist - Mail_DungeonMail_C_04 - Shaman",67741,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Mail Shoulder - Mail_DungeonMail_C_04 - Shaman",67742,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Mail Legs - Mail_DungeonMail_C_04 - Shaman",67743,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Mail Head - Mail_DungeonMail_C_04 - Shaman",67744,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Mail Hand - Mail_DungeonMail_C_04 - Shaman",67745,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Mail Chest - Mail_DungeonMail_C_04 - Shaman",67746,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Mail Boot - Mail_DungeonMail_C_04 - Shaman",67747,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Mail Belt - Mail_DungeonMail_C_04 - Shaman",67748,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Plate Belt - Plate_DungeonPlate_04 - Paladin",67750,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Plate Boot - Plate_DungeonPlate_04 - Paladin",67751,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Plate Chest - Plate_DungeonPlate_04 - Paladin",67752,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Plate Hand - Plate_DungeonPlate_04 - Paladin",67753,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Plate Head - Plate_DungeonPlate_04 - Paladin",67754,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Plate Legs - Plate_DungeonPlate_04 - Paladin",67755,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Plate Shoulder - Plate_DungeonPlate_04 - Paladin",67756,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Plate Wrist - Plate_DungeonPlate_04 - Paladin",67757,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Cloth Wrist - Robe_RaidWarlock_I - Purple",67758,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Cloth Shoulder - Robe_RaidWarlock_I - Purple",67759,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Cloth Robe - Robe_RaidWarlock_I - Purple",67760,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Cloth Legs - Robe_RaidWarlock_I - Purple",67761,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Cloth Head - Robe_RaidWarlock_I - Purple",67762,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Cloth Hand - Robe_RaidWarlock_I - Purple",67763,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Cloth Chest - Robe_RaidWarlock_I - Purple",67764,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Cloth Boot - Robe_RaidWarlock_I - Purple",67765,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Cloth Belt - Robe_RaidWarlock_I - Purple",67766,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Leather Wrist - RaidRogue_I - Silver",67767,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Leather Shoulder - RaidRogue_I - Silver",67768,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Leather Legs - RaidRogue_I - Silver",67769,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Leather Head - RaidRogue_I - Silver",67770,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Leather Hand - RaidRogue_I - Silver",67771,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Leather Chest - RaidRogue_I - Silver",67772,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Leather Boot - RaidRogue_I - Silver",67773,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Leather Belt - RaidRogue_I - Silver",67774,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Leather Wrist - RaidDruid_I - Purple",67775,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Leather Shoulder - RaidDruid_I - Purple",67776,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
"Art Template Leather Legs - RaidDruid_I - Purple",67777,2,-2,0,0,-1,0,0,0,0,1,0,8192,0,0,0,-1,-1
