Name_lang,ID,ClassMask,TrackingQuestID,Flags,TransmogSetGroupID,ItemNameDescriptionID,ParentTransmogSetID,CompleteWorldStateID,ExpansionID,PatchIntroduced,UiOrder,ConditionID
"Grievous Gladiator's Felweave Armor",1046,256,0,278,15,3859,212,1,4,50200,5220,141787
"Grievous Gladiator's Felweave Armor",1047,256,0,282,15,3859,202,1,4,50200,5220,141787
"Grievous Gladiator's Plate Armor",1048,1,0,278,15,3859,215,1,4,50200,5222,141787
"Grievous Gladiator's Plate Armor",1049,1,0,282,15,3859,205,1,4,50200,5222,141787
"Malevolent Gladiator's Dreadplate Armor",1054,32,0,274,9,3859,285,1,4,50003,4760,0
"Malevolent Gladiator's Dragonhide Armor",1055,1024,0,274,9,3859,281,1,4,50003,4760,0
"Malevolent Gladiator's Chain Armor",1056,4,0,274,9,3859,286,1,4,50003,4760,0
"Malevolent Gladiator's Silk Armor",1057,128,0,274,9,3859,276,1,4,50003,4760,0
"Malevolent Gladiator's Ironskin Armor",1059,512,0,272,9,13301,0,1,4,50003,4760,0
"Malevolent Gladiator's Scaled Armor",1060,2,0,274,9,3859,277,1,4,50003,4760,0
"Malevolent Gladiator's Leather Armor",1061,8,0,274,9,3859,280,1,4,50003,4760,0
"Malevolent Gladiator's Ringmail Armor",1062,64,0,274,9,3859,284,1,4,50003,4760,0
"Malevolent Gladiator's Felweave Armor",1063,256,0,274,9,3859,283,1,4,50003,4760,0
"Malevolent Gladiator's Plate Armor",1064,1,0,274,9,3859,278,1,4,50003,4760,0
"Prideful Gladiator's Dreadplate Armor",1073,32,0,278,14,3859,234,1,4,50400,5500,141788
"Prideful Gladiator's Dreadplate Armor",1074,32,0,282,14,3859,245,1,4,50400,5500,141788
"Prideful Gladiator's Dragonhide Armor",1075,1024,0,278,14,3859,233,1,4,50400,5500,141788
"Prideful Gladiator's Dragonhide Armor",1076,1024,0,282,14,3859,244,1,4,50400,5500,141788
"Prideful Gladiator's Chain Armor",1077,4,0,278,14,3859,232,1,4,50400,5500,141788
"Prideful Gladiator's Chain Armor",1078,4,0,282,14,3859,243,1,4,50400,5500,141788
"Prideful Gladiator's Silk Armor",1079,128,0,278,14,3859,242,1,4,50400,5500,141788
"Prideful Gladiator's Silk Armor",1080,128,0,282,14,3859,253,1,4,50400,5500,141788
"Prideful Gladiator's Ironskin Armor",1081,512,0,278,14,3859,236,1,4,50400,5500,141788
"Prideful Gladiator's Ironskin Armor",1082,512,0,282,14,3859,247,1,4,50400,5500,141788
"Prideful Gladiator's Scaled Armor",1083,2,0,278,14,3859,241,1,4,50400,5500,141788
"Prideful Gladiator's Scaled Armor",1084,2,0,282,14,3859,252,1,4,50400,5500,141788
"Prideful Gladiator's Leather Armor",1085,8,0,278,14,3859,237,1,4,50400,5500,141788
"Prideful Gladiator's Leather Armor",1086,8,0,282,14,3859,248,1,4,50400,5500,141788
"Prideful Gladiator's Ringmail Armor",1087,64,0,278,14,3859,239,1,4,50400,5500,141788
"Prideful Gladiator's Ringmail Armor",1088,64,0,282,14,3859,250,1,4,50400,5500,141788
"Prideful Gladiator's Felweave Armor",1089,256,0,278,14,3859,235,1,4,50400,5500,141788
"Prideful Gladiator's Felweave Armor",1090,256,0,282,14,3859,246,1,4,50400,5500,141788
"Prideful Gladiator's Plate Armor",1091,1,0,278,14,3859,238,1,4,50400,5500,141788
"Prideful Gladiator's Plate Armor",1092,1,0,282,14,3859,249,1,4,50400,5500,141788
"Bloodthirsty Gladiator's Plate Armor",1193,1,0,272,19,13304,626,1,3,40000,3390,0
"Bloodthirsty Gladiator's Felweave Armor",1194,256,0,272,19,13304,628,1,3,40000,3390,0
"Bloodthirsty Gladiator's Ringmail Armor",1195,64,0,272,19,13304,747,1,3,40000,3390,0
"Bloodthirsty Gladiator's Leather Armor",1196,8,0,272,19,13304,749,1,3,40000,3390,0
"Bloodthirsty Gladiator's Scaled Armor",1197,2,0,272,19,13304,751,1,3,40000,3390,0
"Bloodthirsty Gladiator's Silk Armor",1198,128,0,272,19,13304,753,1,3,40000,3390,0
"Bloodthirsty Gladiator's Chain Armor",1199,4,0,272,19,13304,755,1,3,40000,3390,0
"Bloodthirsty Gladiator's Dragonhide Armor",1200,1024,0,272,19,13304,757,1,3,40000,3390,0
"Bloodthirsty Gladiator's Dreadplate Armor",1201,32,0,272,19,13304,759,1,3,40000,3390,0
"Brutal Gladiator's Dreadplate Armor",1202,32,0,272,24,13301,0,1,1,20400,1591,0
"Dreadmist Raiment",1424,400,0,2,52,13193,0,1,0,0,600,0
"Magister's Regalia",1425,400,0,2,52,13193,0,1,0,0,600,0
"Wildheart Raiment",1426,3592,0,2,52,13193,0,1,0,0,600,0
"Shadowcraft Armor",1427,3592,0,2,52,13193,0,1,0,0,600,0
"Beaststalker Armor",1428,4164,0,2,52,13193,0,1,0,0,600,0
"The Elements",1429,4164,0,2,52,13193,0,1,0,0,600,0
"Lightforge Armor",1430,35,0,2,52,13193,0,1,0,0,600,0
"Battlegear of Valor",1431,35,0,2,52,13193,0,1,0,0,600,0
"Golden King Plate",1436,1,0,0,58,0,0,1,4,50003,4950,0
"Betrayer Regalia",1437,256,0,0,58,0,0,1,4,50003,4950,0
"Windfury Armor",1438,64,0,0,58,0,0,1,4,50003,4950,0
"Silent Assassin Armor",1439,8,0,0,58,0,0,1,4,50003,4950,0
"Light Regalia",1440,16,0,0,58,0,0,1,4,50003,4950,0
"Holy Warrior Plate",1441,2,0,0,58,0,0,1,4,50003,4950,0
"Regal Lord Armor",1442,512,0,0,58,0,0,1,4,50003,4950,0
"Elemental Triad Regalia",1443,128,0,0,58,0,0,1,4,50003,4950,0
"Howling Beast Armor",1444,4,0,0,58,0,0,1,4,50003,4950,0
"Cycle Armor",1445,1024,0,0,58,0,0,1,4,50003,4950,0
"Lich Lord Plate",1446,32,0,0,58,0,0,1,4,50003,4950,0
"Stormstout Collection",4370,0,0,258,0,0,0,1,10,110105,10,0
"Stormstout's Sha-Touched Collection",4372,0,0,258,0,0,0,19,4,50500,10,0
"Internal -  Tabard of Flame - China Only TransmogSet",4493,0,0,1,0,0,0,11,2,30404,10,0
"Twilight's Hammer Regalia",4518,0,0,2,0,0,0,14,3,40400,10,0
,4542,9,0,3,0,0,0,11,2,30404,1000,0
"Stillwater Fisher Attire",4558,0,90930,258,0,0,0,19,4,0,10,0
"Internal -  Crown of Eternal Winter - China Only",5248,0,0,1,0,0,0,11,2,30405,10,0
"Internal - Hood of Hungering Darkness - China Only",5249,0,0,1,0,0,0,11,2,30405,10,0
"Azure Golden King Plate",5605,1,0,0,58,0,0,19,4,0,4950,0
